index, AverageDriveForce (lbs), Cadence (stokes/min), DriveLength (meters), DriveTime (ms), HRCur (bpm), Horizontal (meters), PeakDriveForce (lbs), Power (watts), Stroke500mPace (sec/500m), StrokeDistance (meters), StrokeRecoveryTime (ms), lapIdx,TimeStamp (sec)
203,0.0,25.0,0.0,0.0,173.0,2145.1710000000003,0.0,236.832,113.90495,0.0,0.0,0.0,484422.0
204,0.0,25.0,0.0,0.0,172.0,2155.743,0.0,239.5434,113.47355,0.0,0.0,0.0,486821.0
205,0.0,26.0,0.0,0.0,173.0,2166.019,0.0,244.5594,112.69239999999999,0.0,0.0,0.0,489138.0
206,0.0,26.0,0.0,0.0,172.0,2176.7329999999997,0.0,249.7008,111.91355000000001,0.0,0.0,0.0,491530.0
207,0.0,26.0,0.0,0.0,172.0,2186.938,0.0,247.4807,112.24719999999999,0.0,0.0,0.0,493826.0
208,0.0,26.0,0.0,0.0,173.0,2197.144,0.0,244.0251,112.77455,0.0,0.0,0.0,496131.0
209,0.0,26.0,0.0,0.0,173.0,2207.855,0.0,246.4713,112.40025000000001,0.0,0.0,0.0,498532.0
210,0.0,26.0,0.0,0.0,173.0,2218.0660000000003,0.0,248.1518,112.14595,0.0,0.0,0.0,500828.0
211,0.0,26.0,0.0,0.0,173.0,2228.3379999999997,0.0,246.9279,112.3309,0.0,0.0,0.0,503137.0
212,0.0,26.0,0.0,0.0,173.0,2238.976,0.0,246.3245,112.42255,0.0,0.0,0.0,505524.0
213,0.0,25.0,0.0,0.0,173.0,2249.614,0.0,243.9273,112.78964999999998,0.0,0.0,0.0,507923.0
214,0.0,25.0,0.0,0.0,174.0,2259.738,0.0,241.2868,113.19960000000002,0.0,0.0,0.0,510223.0
215,0.0,25.0,0.0,0.0,174.0,2270.435,0.0,245.1093,112.60805,0.0,0.0,0.0,512627.0
216,0.0,25.0,0.0,0.0,174.0,2281.077,0.0,242.4049,113.02525000000001,0.0,0.0,0.0,515030.0
217,0.0,25.0,0.0,0.0,174.0,2291.647,0.0,238.8203,113.58795,0.0,0.0,0.0,517431.0
218,0.0,25.0,0.0,0.0,174.0,2302.2070000000003,0.0,240.0674,113.39089999999999,0.0,0.0,0.0,519829.0
219,0.0,25.0,0.0,0.0,174.0,2312.85,0.0,241.9826,113.09100000000001,0.0,0.0,0.0,522234.0
220,0.0,25.0,0.0,0.0,174.0,2323.36,0.0,237.0225,113.87439999999998,0.0,0.0,0.0,524625.0
221,0.0,25.0,0.0,0.0,175.0,2333.419,0.0,237.5644,113.78775,0.0,0.0,0.0,526923.0
222,0.0,26.0,0.0,0.0,174.0,2344.054,0.0,242.8297,112.95935,0.0,0.0,0.0,529319.0
