index, AverageDriveForce (lbs), Cadence (stokes/min), DragFactor, DriveLength (meters), DriveTime (ms), ElapsedTime (sec), HRCur (bpm), Horizontal (meters), PeakDriveForce (lbs), Power (watts), Stroke500mPace (sec/500m), StrokeDistance (meters), StrokeRecoveryTime (ms), lapIdx, latitude, longitude,TimeStamp (sec)
83,0.0,7,0.0,0.0,0.0,84.0,118,21.4245449742,0.0,0.0,223.714491623,16.8391536456,0.0,0.0,49.240162,16.511515,1459588592.0
84,0.0,7,0.0,0.0,0.0,85.0,118,23.9179022449,0.0,0.0,186.928616607,20.9075613975,0.0,0.0,49.240174,16.511486,1459588593.0
85,0.0,8,0.0,0.0,0.0,86.0,117,28.0538258961,0.0,0.0,158.862479392,17.6445308324,0.0,0.0,49.240195,16.511439,1459588594.0
86,0.0,8,0.0,0.0,0.0,87.0,117,30.7317588841,0.0,0.0,170.159628801,17.2170866308,0.0,0.0,49.240209,16.511409,1459588595.0
87,0.0,25,0.0,0.0,0.0,88.0,118,33.9546529412,0.0,0.0,160.942598578,12.2828911672,0.0,0.0,49.240225,16.511372,1459588596.0
88,0.0,25,0.0,0.0,0.0,89.0,118,37.3600798872,0.0,0.0,156.484368833,10.7001199215,0.0,0.0,49.240242,16.511333,1459588597.0
89,0.0,27,0.0,0.0,0.0,90.0,121,40.765506022,0.0,0.0,155.363551555,9.37136273136,0.0,0.0,49.240259,16.511294,1459588598.0
90,0.0,27,0.0,0.0,0.0,91.0,121,43.9920095823,0.0,0.0,157.218178845,8.53086518646,0.0,0.0,49.240276,16.511258,1459588599.0
91,0.0,27,0.0,0.0,0.0,92.0,121,47.0948478508,0.0,0.0,159.041299997,8.05324481982,0.0,0.0,49.240292,16.511223,1459588600.0
92,0.0,27,0.0,0.0,0.0,93.0,123,50.3177381434,0.0,0.0,158.486948499,7.54558869172,0.0,0.0,49.240308,16.511186,1459588601.0
93,0.0,27,0.0,0.0,0.0,94.0,123,53.1785140277,0.0,0.0,162.647826238,7.66286174972,0.0,0.0,49.240323,16.511154,1459588602.0
94,0.0,26,0.0,0.0,0.0,95.0,126,56.8297452794,0.0,0.0,155.227796789,7.02093141952,0.0,0.0,49.240342,16.511113,1459588603.0
95,0.0,26,0.0,0.0,0.0,96.0,126,59.3284232169,0.0,0.0,168.209103491,7.28207330734,0.0,0.0,49.240353,16.511083,1459588604.0
96,0.0,27,0.0,0.0,0.0,97.0,127,62.6140407167,0.0,0.0,159.942345001,7.03051564092,0.0,0.0,49.24037,16.511046,1459588605.0
97,0.0,27,0.0,0.0,0.0,98.0,127,65.5940002075,0.0,0.0,162.809132033,7.08068970051,0.0,0.0,49.240385,16.511012,1459588606.0
98,0.0,27,0.0,0.0,0.0,99.0,128,68.7728348982,0.0,0.0,160.497625833,7.05594036349,0.0,0.0,49.240403,16.510978,1459588607.0
99,0.0,27,0.0,0.0,0.0,100.0,128,71.9407759435,0.0,0.0,160.565592634,6.94610003315,0.0,0.0,49.24042,16.510943,1459588608.0
100,0.0,27,0.0,0.0,0.0,101.0,128,74.860845543,0.0,0.0,163.175488771,7.18399829203,0.0,0.0,49.240435,16.51091,1459588609.0
101,0.0,27,0.0,0.0,0.0,102.0,128,78.2662624722,0.0,0.0,158.197725058,6.99844705798,0.0,0.0,49.240452,16.510871,1459588610.0
102,0.0,27,0.0,0.0,0.0,103.0,128,81.1863307981,0.0,0.0,163.696528537,7.16737927073,0.0,0.0,49.240467,16.510838,1459588611.0
103,0.0,25,0.0,0.0,0.0,104.0,128,84.3489229769,0.0,0.0,161.709230959,7.24157881742,0.0,0.0,49.240483,16.510802,1459588612.0
104,0.0,25,0.0,0.0,0.0,105.0,128,87.2068945883,0.0,0.0,165.204869881,7.53164753547,0.0,0.0,49.240497,16.510769,1459588613.0
105,0.0,25,0.0,0.0,0.0,106.0,128,90.374831752,0.0,0.0,161.726069905,7.73289902529,0.0,0.0,49.240514,16.510734,1459588614.0
106,0.0,23,0.0,0.0,0.0,107.0,128,93.6604420882,0.0,0.0,160.669094696,7.7951129139,0.0,0.0,49.240531,16.510697,1459588615.0
107,0.0,23,0.0,0.0,0.0,108.0,128,96.530159983,0.0,0.0,165.867194189,7.97145775519,0.0,0.0,49.240547,16.510666,1459588616.0
108,0.0,21,0.0,0.0,0.0,109.0,127,99.390926732,0.0,0.0,166.174746346,8.50118765963,0.0,0.0,49.240562,16.510634,1459588617.0
109,0.0,21,0.0,0.0,0.0,110.0,127,102.558861211,0.0,0.0,162.302154014,8.59262198669,0.0,0.0,49.240579,16.510599,1459588618.0
110,0.0,21,0.0,0.0,0.0,111.0,127,105.554823833,0.0,0.0,163.50198418,8.82228921277,0.0,0.0,49.240596,16.510567,1459588619.0
111,0.0,20,0.0,0.0,0.0,112.0,127,108.65764861,0.0,0.0,161.692837035,9.1628345435,0.0,0.0,49.240612,16.510532,1459588620.0
112,0.0,20,0.0,0.0,0.0,113.0,127,111.950557664,0.0,0.0,159.306069051,9.00354816932,0.0,0.0,49.24063,16.510496,1459588621.0
113,0.0,20,0.0,0.0,0.0,114.0,127,114.820272018,0.0,0.0,163.558373519,9.3621629042,0.0,0.0,49.240646,16.510465,1459588622.0
114,0.0,20,0.0,0.0,0.0,115.0,130,118.171125521,0.0,0.0,158.360580788,9.30749166077,0.0,0.0,49.240664,16.510428,1459588623.0
115,0.0,20,0.0,0.0,0.0,116.0,130,121.40667875,0.0,0.0,159.947111893,8.9982101737,0.0,0.0,49.240682,16.510393,1459588624.0
116,0.0,20,0.0,0.0,0.0,117.0,130,124.150767229,0.0,0.0,165.905281165,9.31528809785,0.0,0.0,49.240697,16.510363,1459588625.0
117,0.0,20,0.0,0.0,0.0,118.0,132,127.400794867,0.0,0.0,160.633130908,9.32836916279,0.0,0.0,49.240716,16.510329,1459588626.0
