index,index, AverageDriveForce (lbs), Cadence (stokes/min), DriveLength (meters), DriveTime (ms), ElapsedTime (sec), HRCur (bpm), Horizontal (meters), PeakDriveForce (lbs), Power (watts), Stroke500mPace (sec/500m), StrokeDistance (meters), StrokeRecoveryTime (ms), lapIdx,TimeStamp (sec), DragFactor, AverageBoatSpeed (m/s), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
247,247,111.0,20.0,1.51,770.0,124.26,142.0,527.4,168.2,206.132615276,119.3,12.58,2020.0,0,1464703746.26,0.0,4.191114836546522,493.75242000000003,748.190604,1.0,4.0,41,618.3978458280001,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,527.4,0.0,0.0,0.0,206.132615276,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
248,248,111.0,20.0,1.51,770.0,124.62,142.0,528.9,168.2,206.132615276,119.3,12.58,2020.0,0,1464703746.62,0.0,4.191114836546522,493.75242000000003,748.190604,1.0,4.0,41,618.3978458280001,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,528.9,0.0,0.0,0.0,206.132615276,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
249,249,111.0,20.0,1.51,770.0,125.04,142.0,530.5,168.2,206.132615276,119.3,12.58,2020.0,0,1464703747.04,0.0,4.191114836546522,493.75242000000003,748.190604,1.0,4.0,41,618.3978458280001,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,530.5,0.0,0.0,0.0,206.132615276,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
250,250,111.0,20.0,1.51,770.0,125.82,142.0,533.4,168.2,206.132615276,119.3,12.58,2020.0,0,1464703747.82,0.0,4.191114836546522,493.75242000000003,748.190604,1.0,4.0,41,618.3978458280001,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,533.4,0.0,0.0,0.0,206.132615276,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
251,251,111.0,20.0,1.51,770.0,126.28,142.0,535.5,168.2,206.132615276,119.3,12.58,2030.0,0,1464703748.28,0.0,4.191114836546522,493.75242000000003,748.190604,1.0,4.0,42,618.3978458280001,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,535.5,0.0,0.0,0.0,206.132615276,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
252,252,103.8,20.0,1.48,780.0,126.66,142.0,537.3,161.8,206.651840763,119.2,12.64,2030.0,0,1464703748.66,0.0,4.194630872483222,461.725236,719.7219960000001,1.0,4.0,42,619.955522289,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,537.3,0.0,0.0,0.0,206.651840763,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
253,253,103.8,20.0,1.48,780.0,127.05,142.0,539.0,161.8,206.651840763,119.2,12.64,2030.0,0,1464703749.05,0.0,4.194630872483222,461.725236,719.7219960000001,1.0,4.0,42,619.955522289,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,539.0,0.0,0.0,0.0,206.651840763,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
254,254,103.8,20.0,1.48,780.0,127.84,142.0,542.3,161.8,206.651840763,119.2,12.64,2030.0,0,1464703749.84,0.0,4.194630872483222,461.725236,719.7219960000001,1.0,4.0,42,619.955522289,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,542.3,0.0,0.0,0.0,206.651840763,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
255,255,103.8,20.0,1.48,780.0,128.2,141.0,543.6,161.8,206.651840763,119.2,12.64,2030.0,0,1464703750.2,0.0,4.194630872483222,461.725236,719.7219960000001,1.0,4.0,42,619.955522289,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,543.6,0.0,0.0,0.0,206.651840763,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
256,256,103.8,20.0,1.48,780.0,128.58,141.0,545.0,161.8,206.651840763,119.2,12.64,1970.0,0,1464703750.58,0.0,4.194630872483222,461.725236,719.7219960000001,1.0,4.0,42,619.955522289,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,545.0,0.0,0.0,0.0,206.651840763,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
257,257,103.8,21.0,1.48,780.0,129.35,141.0,548.3,161.8,200.035420558,120.5,12.64,1970.0,0,1464703751.35,0.0,4.149377593360996,461.725236,719.7219960000001,1.0,4.0,43,571.5297730228571,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,548.3,0.0,0.0,200.035420558,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
258,258,105.3,21.0,1.45,760.0,129.73,141.0,550.1,158.4,200.035420558,120.5,12.17,1970.0,0,1464703751.73,0.0,4.149377593360996,468.397566,704.5980480000001,1.0,4.0,43,571.5297730228571,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,550.1,0.0,0.0,200.035420558,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
259,259,105.3,21.0,1.45,760.0,130.11,141.0,551.8,158.4,200.035420558,120.5,12.17,1970.0,0,1464703752.11,0.0,4.149377593360996,468.397566,704.5980480000001,1.0,4.0,43,571.5297730228571,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,551.8,0.0,0.0,200.035420558,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
260,260,105.3,21.0,1.45,760.0,130.48,141.0,553.3,158.4,200.035420558,120.5,12.17,1970.0,0,1464703752.48,0.0,4.149377593360996,468.397566,704.5980480000001,1.0,4.0,43,571.5297730228571,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,553.3,0.0,0.0,200.035420558,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
261,261,105.3,21.0,1.45,760.0,131.23,141.0,556.2,158.4,200.035420558,120.5,12.17,1970.0,0,1464703753.23,0.0,4.149377593360996,468.397566,704.5980480000001,1.0,4.0,43,571.5297730228571,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,556.2,0.0,0.0,200.035420558,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
262,262,105.3,21.0,1.45,760.0,131.57,141.0,557.4,158.4,200.035420558,120.5,12.17,2040.0,0,1464703753.57,0.0,4.149377593360996,468.397566,704.5980480000001,1.0,4.0,43,571.5297730228571,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,557.4,0.0,0.0,200.035420558,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
263,263,105.3,20.0,1.45,760.0,132.37,142.0,560.9,158.4,198.056519026,120.9,12.17,2040.0,0,1464703754.37,0.0,4.1356492969396195,468.397566,704.5980480000001,1.0,4.0,44,594.169557078,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,560.9,0.0,0.0,198.056519026,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
264,264,107.5,20.0,1.48,780.0,132.73,142.0,562.6,164.6,198.056519026,120.9,12.49,2040.0,0,1464703754.73,0.0,4.1356492969396195,478.18365,732.177012,1.0,4.0,44,594.169557078,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,562.6,0.0,0.0,198.056519026,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
265,265,107.5,20.0,1.48,780.0,133.08,142.0,564.2,164.6,198.056519026,120.9,12.49,2040.0,0,1464703755.08,0.0,4.1356492969396195,478.18365,732.177012,1.0,4.0,44,594.169557078,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,564.2,0.0,0.0,198.056519026,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
266,266,107.5,20.0,1.48,780.0,133.83,142.0,567.2,164.6,198.056519026,120.9,12.49,2040.0,0,1464703755.83,0.0,4.1356492969396195,478.18365,732.177012,1.0,4.0,44,594.169557078,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,567.2,0.0,0.0,198.056519026,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
267,267,107.5,20.0,1.48,780.0,134.19,142.0,568.6,164.6,198.056519026,120.9,12.49,2040.0,0,1464703756.19,0.0,4.1356492969396195,478.18365,732.177012,1.0,4.0,44,594.169557078,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,568.6,0.0,0.0,198.056519026,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
268,268,107.5,20.0,1.48,780.0,134.62,142.0,570.1,164.6,198.056519026,120.9,12.49,2040.0,0,1464703756.62,0.0,4.1356492969396195,478.18365,732.177012,1.0,4.0,44,594.169557078,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,570.1,0.0,0.0,198.056519026,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
269,269,107.5,20.0,1.48,780.0,135.37,142.0,573.4,164.6,202.040773328,120.1,12.49,2040.0,0,1464703757.37,0.0,4.163197335553705,478.18365,732.177012,1.0,4.0,45,606.122319984,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,573.4,0.0,0.0,202.040773328,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
270,270,111.4,20.0,1.51,770.0,135.77,142.0,575.3,174.6,202.040773328,120.1,12.52,2040.0,0,1464703757.77,0.0,4.163197335553705,495.53170800000004,776.659212,1.0,4.0,45,606.122319984,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,575.3,0.0,0.0,202.040773328,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
271,271,111.4,20.0,1.51,770.0,136.18,142.0,577.1,174.6,202.040773328,120.1,12.52,2040.0,0,1464703758.18,0.0,4.163197335553705,495.53170800000004,776.659212,1.0,4.0,45,606.122319984,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,577.1,0.0,0.0,202.040773328,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
272,272,111.4,20.0,1.51,770.0,136.62,142.0,579.0,174.6,202.040773328,120.1,12.52,2040.0,0,1464703758.62,0.0,4.163197335553705,495.53170800000004,776.659212,1.0,4.0,45,606.122319984,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,579.0,0.0,0.0,202.040773328,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
273,273,111.4,20.0,1.51,770.0,137.39,141.0,581.9,174.6,202.040773328,120.1,12.52,2040.0,0,1464703759.39,0.0,4.163197335553705,495.53170800000004,776.659212,1.0,4.0,45,606.122319984,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,581.9,0.0,0.0,202.040773328,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
274,274,111.4,20.0,1.51,770.0,137.76,141.0,583.3,174.6,202.040773328,120.1,12.52,2040.0,0,1464703759.76,0.0,4.163197335553705,495.53170800000004,776.659212,1.0,4.0,45,606.122319984,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,583.3,0.0,0.0,202.040773328,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
275,275,111.4,20.0,1.51,770.0,138.22,141.0,585.4,174.6,202.040773328,120.1,12.44,1980.0,0,1464703760.22,0.0,4.163197335553705,495.53170800000004,776.659212,1.0,4.0,46,606.122319984,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,585.4,0.0,0.0,202.040773328,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
276,276,105.8,20.0,1.48,770.0,138.59,141.0,587.2,159.7,208.220018388,118.9,12.44,1980.0,0,1464703760.59,0.0,4.205214465937763,470.621676,710.380734,1.0,4.0,46,624.660055164,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,587.2,0.0,0.0,0.0,208.220018388,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
277,277,105.8,20.0,1.48,770.0,139.33,141.0,590.4,159.7,208.220018388,118.9,12.44,1980.0,0,1464703761.33,0.0,4.205214465937763,470.621676,710.380734,1.0,4.0,46,624.660055164,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,590.4,0.0,0.0,0.0,208.220018388,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
278,278,105.8,20.0,1.48,770.0,139.68,141.0,591.8,159.7,208.220018388,118.9,12.44,1980.0,0,1464703761.68,0.0,4.205214465937763,470.621676,710.380734,1.0,4.0,46,624.660055164,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,591.8,0.0,0.0,0.0,208.220018388,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
279,279,105.8,20.0,1.48,770.0,140.07,141.0,593.3,159.7,208.220018388,118.9,12.44,1980.0,0,1464703762.07,0.0,4.205214465937763,470.621676,710.380734,1.0,4.0,46,624.660055164,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,593.3,0.0,0.0,0.0,208.220018388,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
280,280,105.8,20.0,1.48,770.0,140.52,141.0,594.9,159.7,208.220018388,118.9,12.44,2000.0,0,1464703762.52,0.0,4.205214465937763,470.621676,710.380734,1.0,4.0,46,624.660055164,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,594.9,0.0,0.0,0.0,208.220018388,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
281,281,105.8,20.0,1.48,770.0,141.34,141.0,598.6,159.7,204.073020772,119.7,12.44,2000.0,0,1464703763.34,0.0,4.177109440267335,470.621676,710.380734,1.0,4.0,47,612.2190623160001,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,598.6,0.0,0.0,0.0,204.073020772,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
282,282,111.6,20.0,1.48,750.0,141.73,141.0,600.5,167.4,204.073020772,119.7,12.31,2000.0,0,1464703763.73,0.0,4.177109440267335,496.42135199999996,744.632028,1.0,4.0,47,612.2190623160001,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,600.5,0.0,0.0,0.0,204.073020772,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
283,283,111.6,20.0,1.48,750.0,142.08,141.0,602.0,167.4,204.073020772,119.7,12.31,2000.0,0,1464703764.08,0.0,4.177109440267335,496.42135199999996,744.632028,1.0,4.0,47,612.2190623160001,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,602.0,0.0,0.0,0.0,204.073020772,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
284,284,111.6,20.0,1.48,750.0,142.5,141.0,603.7,167.4,204.073020772,119.7,12.31,2000.0,0,1464703764.5,0.0,4.177109440267335,496.42135199999996,744.632028,1.0,4.0,47,612.2190623160001,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,603.7,0.0,0.0,0.0,204.073020772,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
285,285,111.6,20.0,1.48,750.0,143.26,141.0,606.6,167.4,204.073020772,119.7,12.31,2000.0,0,1464703765.26,0.0,4.177109440267335,496.42135199999996,744.632028,1.0,4.0,47,612.2190623160001,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,606.6,0.0,0.0,0.0,204.073020772,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
286,286,111.6,20.0,1.48,750.0,143.61,141.0,607.9,167.4,204.073020772,119.7,12.31,2000.0,0,1464703765.61,0.0,4.177109440267335,496.42135199999996,744.632028,1.0,4.0,47,612.2190623160001,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,607.9,0.0,0.0,0.0,204.073020772,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
287,287,111.6,20.0,1.48,750.0,144.37,141.0,611.5,167.4,208.220018388,118.9,12.31,2000.0,0,1464703766.37,0.0,4.205214465937763,496.42135199999996,744.632028,1.0,4.0,48,624.660055164,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,611.5,0.0,0.0,0.0,208.220018388,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
288,288,110.4,20.0,1.45,750.0,144.77,141.0,613.3,168.7,208.220018388,118.9,12.45,2000.0,0,1464703766.77,0.0,4.205214465937763,491.08348800000005,750.414714,1.0,4.0,48,624.660055164,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,613.3,0.0,0.0,0.0,208.220018388,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
289,289,110.4,20.0,1.45,750.0,145.15,142.0,614.9,168.7,208.220018388,118.9,12.45,2000.0,0,1464703767.15,0.0,4.205214465937763,491.08348800000005,750.414714,1.0,4.0,48,624.660055164,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,614.9,0.0,0.0,0.0,208.220018388,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
290,290,110.4,20.0,1.45,750.0,145.86,142.0,617.8,168.7,208.220018388,118.9,12.45,2000.0,0,1464703767.86,0.0,4.205214465937763,491.08348800000005,750.414714,1.0,4.0,48,624.660055164,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,617.8,0.0,0.0,0.0,208.220018388,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
291,291,110.4,20.0,1.45,750.0,146.29,142.0,619.3,168.7,208.220018388,118.9,12.45,2000.0,0,1464703768.29,0.0,4.205214465937763,491.08348800000005,750.414714,1.0,4.0,48,624.660055164,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,619.3,0.0,0.0,0.0,208.220018388,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
292,292,110.4,20.0,1.45,750.0,146.65,142.0,620.7,168.7,208.220018388,118.9,12.45,2000.0,0,1464703768.65,0.0,4.205214465937763,491.08348800000005,750.414714,1.0,4.0,48,624.660055164,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,620.7,0.0,0.0,0.0,208.220018388,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
293,293,110.4,20.0,1.45,750.0,147.01,142.0,622.4,168.7,208.220018388,118.9,12.43,2000.0,0,1464703769.01,0.0,4.205214465937763,491.08348800000005,750.414714,1.0,4.0,49,624.660055164,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,622.4,0.0,0.0,0.0,208.220018388,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
294,294,108.6,20.0,1.48,770.0,147.46,142.0,624.6,172.6,207.695534961,119.0,12.43,2000.0,0,1464703769.46,0.0,4.201680672268908,483.076692,767.762772,1.0,4.0,49,623.0866048830001,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,624.6,0.0,0.0,0.0,207.695534961,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
295,295,108.6,20.0,1.48,770.0,148.23,142.0,627.9,172.6,207.695534961,119.0,12.43,2000.0,0,1464703770.23,0.0,4.201680672268908,483.076692,767.762772,1.0,4.0,49,623.0866048830001,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,627.9,0.0,0.0,0.0,207.695534961,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
296,296,108.6,20.0,1.48,770.0,148.65,142.0,629.6,172.6,207.695534961,119.0,12.43,2000.0,0,1464703770.65,0.0,4.201680672268908,483.076692,767.762772,1.0,4.0,49,623.0866048830001,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,629.6,0.0,0.0,0.0,207.695534961,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
297,297,108.6,20.0,1.48,770.0,149.03,142.0,631.0,172.6,207.695534961,119.0,12.43,2000.0,0,1464703771.03,0.0,4.201680672268908,483.076692,767.762772,1.0,4.0,49,623.0866048830001,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,631.0,0.0,0.0,0.0,207.695534961,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
298,298,108.6,20.0,1.48,770.0,149.8,142.0,634.1,172.6,207.695534961,119.0,12.43,2020.0,0,1464703771.8,0.0,4.201680672268908,483.076692,767.762772,1.0,4.0,49,623.0866048830001,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,634.1,0.0,0.0,0.0,207.695534961,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
299,299,108.4,20.0,1.45,750.0,150.2,142.0,635.9,165.2,205.61512778,119.4,12.43,2020.0,0,1464703772.2,0.0,4.187604690117253,482.187048,734.8459439999999,1.0,4.0,50,616.84538334,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,635.9,0.0,0.0,0.0,205.61512778,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
300,300,108.4,20.0,1.45,750.0,150.57,142.0,637.7,165.2,205.61512778,119.4,12.43,2020.0,0,1464703772.57,0.0,4.187604690117253,482.187048,734.8459439999999,1.0,4.0,50,616.84538334,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,637.7,0.0,0.0,0.0,205.61512778,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
301,301,108.4,20.0,1.45,750.0,151.33,142.0,640.9,165.2,205.61512778,119.4,12.43,2020.0,0,1464703773.33,0.0,4.187604690117253,482.187048,734.8459439999999,1.0,4.0,50,616.84538334,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,640.9,0.0,0.0,0.0,205.61512778,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
302,302,108.4,20.0,1.45,750.0,151.68,142.0,642.2,165.2,205.61512778,119.4,12.43,2020.0,0,1464703773.68,0.0,4.187604690117253,482.187048,734.8459439999999,1.0,4.0,50,616.84538334,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,642.2,0.0,0.0,0.0,205.61512778,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
303,303,108.4,20.0,1.45,750.0,152.11,142.0,643.8,165.2,205.61512778,119.4,12.43,2020.0,0,1464703774.11,0.0,4.187604690117253,482.187048,734.8459439999999,1.0,4.0,50,616.84538334,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,643.8,0.0,0.0,0.0,205.61512778,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
304,304,108.4,20.0,1.45,750.0,152.55,142.0,645.5,165.2,205.61512778,119.4,12.43,2010.0,0,1464703774.55,0.0,4.187604690117253,482.187048,734.8459439999999,1.0,4.0,50,616.84538334,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,645.5,0.0,0.0,0.0,205.61512778,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
305,305,108.4,20.0,1.45,750.0,152.95,142.0,647.3,165.2,205.61512778,119.4,12.43,2010.0,0,1464703774.95,0.0,4.187604690117253,482.187048,734.8459439999999,1.0,4.0,51,616.84538334,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,647.3,0.0,0.0,0.0,205.61512778,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
306,306,106.6,20.0,1.48,780.0,153.72,142.0,650.9,164.4,203.053507154,119.9,12.43,2010.0,0,1464703775.72,0.0,4.170141784820684,474.180252,731.287368,1.0,4.0,51,609.160521462,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,650.9,0.0,0.0,203.053507154,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
307,307,106.6,20.0,1.48,780.0,154.07,142.0,652.4,164.4,203.053507154,119.9,12.43,2010.0,0,1464703776.07,0.0,4.170141784820684,474.180252,731.287368,1.0,4.0,51,609.160521462,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,652.4,0.0,0.0,203.053507154,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
308,308,106.6,20.0,1.48,780.0,154.85,142.0,655.5,164.4,203.053507154,119.9,12.43,2010.0,0,1464703776.85,0.0,4.170141784820684,474.180252,731.287368,1.0,4.0,51,609.160521462,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,655.5,0.0,0.0,203.053507154,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
309,309,106.6,20.0,1.48,780.0,155.21,143.0,656.7,164.4,203.053507154,119.9,12.43,1990.0,0,1464703777.21,0.0,4.170141784820684,474.180252,731.287368,1.0,4.0,51,609.160521462,0.0,143.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,656.7,0.0,0.0,203.053507154,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
310,310,106.6,20.0,1.48,780.0,155.64,143.0,658.5,164.4,203.053507154,119.9,12.43,1990.0,0,1464703777.64,0.0,4.170141784820684,474.180252,731.287368,1.0,4.0,51,609.160521462,0.0,143.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,658.5,0.0,0.0,203.053507154,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
311,311,105.6,20.0,1.48,770.0,156.04,142.0,660.4,162.0,204.073020772,119.7,12.38,1990.0,0,1464703778.04,0.0,4.177109440267335,469.732032,720.61164,1.0,4.0,52,612.2190623160001,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,660.4,0.0,0.0,0.0,204.073020772,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
312,312,105.6,20.0,1.48,770.0,156.87,142.0,664.1,162.0,204.073020772,119.7,12.38,1990.0,0,1464703778.87,0.0,4.177109440267335,469.732032,720.61164,1.0,4.0,52,612.2190623160001,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,664.1,0.0,0.0,0.0,204.073020772,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
313,313,105.6,20.0,1.48,770.0,157.25,142.0,665.7,162.0,204.073020772,119.7,12.38,1990.0,0,1464703779.25,0.0,4.177109440267335,469.732032,720.61164,1.0,4.0,52,612.2190623160001,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,665.7,0.0,0.0,0.0,204.073020772,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
314,314,105.6,20.0,1.48,770.0,157.64,142.0,667.2,162.0,204.073020772,119.7,12.38,1990.0,0,1464703779.64,0.0,4.177109440267335,469.732032,720.61164,1.0,4.0,52,612.2190623160001,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,667.2,0.0,0.0,0.0,204.073020772,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
315,315,105.6,20.0,1.48,770.0,158.04,142.0,668.6,162.0,204.073020772,119.7,12.38,1990.0,0,1464703780.04,0.0,4.177109440267335,469.732032,720.61164,1.0,4.0,52,612.2190623160001,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,668.6,0.0,0.0,0.0,204.073020772,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
316,316,105.6,20.0,1.48,770.0,158.84,142.0,671.9,162.0,204.073020772,119.7,12.38,2020.0,0,1464703780.84,0.0,4.177109440267335,469.732032,720.61164,1.0,4.0,52,612.2190623160001,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,671.9,0.0,0.0,0.0,204.073020772,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
