index,index, AverageDriveForce (lbs), Cadence (stokes/min), DriveLength (meters), DriveTime (ms), HRCur (bpm), Horizontal (meters), PeakDriveForce (lbs), Power (watts), Stroke500mPace (sec/500m), StrokeDistance (meters), StrokeRecoveryTime (ms), lapIdx, latitude, longitude,TimeStamp (sec), ElapsedTime (sec), DragFactor, AverageBoatSpeed (m/s), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
58,58,0.0,18.0,0.0,0.0,124.0,161.65368836786294,0.0,0.0,154.0140036125786,10.617636035270712,0.0,0.0,50.457636,14.345565,1458889171.0,61.0,0.0,3.2464580380479386,0.0,0.0,1.0,4.0,18,0.0,124.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,161.65368836786294,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
59,59,0.0,17.0,0.0,0.0,125.0,165.00075298099455,0.0,0.0,160.6349973818147,10.569336752006556,0.0,0.0,50.457619,14.345526,1458889172.0,62.0,0.0,3.112646734207899,0.0,0.0,1.0,4.0,18,0.0,125.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,165.00075298099455,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
60,60,0.0,17.0,0.0,0.0,125.0,168.3669684399321,0.0,0.0,163.20163368025092,11.23322498990415,0.0,0.0,50.4576,14.345489,1458889173.0,63.0,0.0,3.063694821705116,0.0,0.0,1.0,4.0,18,0.0,125.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,168.3669684399321,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
61,61,0.0,17.0,0.0,0.0,125.0,171.17549947272622,0.0,0.0,155.28255632303367,11.250894754209002,0.0,0.0,50.457587,14.345455,1458889174.0,64.0,0.0,3.2199366872854154,0.0,0.0,1.0,4.0,18,0.0,125.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,171.17549947272622,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
62,62,0.0,17.0,0.0,0.0,125.0,174.10478031222686,0.0,0.0,156.8502702145319,10.821088857723982,0.0,0.0,50.457572,14.345421,1458889175.0,65.0,0.0,3.18775351369255,0.0,0.0,1.0,4.0,19,0.0,125.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,174.10478031222686,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
63,63,0.0,17.0,0.0,0.0,127.0,177.75337180429,0.0,0.0,163.08025056954529,11.420479240081864,0.0,0.0,50.457553,14.345379,1458889176.0,66.0,0.0,3.0659751763551277,0.0,0.0,1.0,4.0,19,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,177.75337180429,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
64,64,0.0,17.0,0.0,0.0,127.0,180.93952054945728,0.0,0.0,154.52117597302262,11.630081111206009,0.0,0.0,50.457535,14.345344,1458889177.0,67.0,0.0,3.2358024513565278,0.0,0.0,1.0,4.0,19,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,180.93952054945728,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
65,65,0.0,17.0,0.0,0.0,127.0,183.6968443217077,0.0,0.0,151.73633489559958,11.010864766467932,0.0,0.0,50.45752,14.345313,1458889178.0,68.0,0.0,3.2951896481750347,0.0,0.0,1.0,4.0,20,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,183.6968443217077,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
66,66,0.0,17.0,0.0,0.0,129.0,187.35451172950883,0.0,0.0,160.2695083248238,11.002323780903785,0.0,0.0,50.4575,14.345272,1458889179.0,69.0,0.0,3.119745017165914,0.0,0.0,1.0,4.0,20,0.0,129.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,187.35451172950883,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
67,67,0.0,17.0,0.0,0.0,129.0,190.58072855310203,0.0,0.0,160.39392381960786,11.463846074553633,0.0,0.0,50.457484,14.345234,1458889180.0,70.0,0.0,3.1173250712560714,0.0,0.0,1.0,4.0,20,0.0,129.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,190.58072855310203,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
68,68,0.0,17.0,0.0,0.0,129.0,193.35209689011955,0.0,0.0,153.93663443109807,10.90880924376814,0.0,0.0,50.457468,14.345204,1458889181.0,71.0,0.0,3.248089721123529,0.0,0.0,1.0,4.0,20,0.0,129.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,193.35209689011955,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
69,69,0.0,17.0,0.0,0.0,130.0,196.5261459057376,0.0,0.0,161.76888264510282,10.697672569805755,0.0,0.0,50.457451,14.345168,1458889182.0,72.0,0.0,3.0908292857343067,0.0,0.0,1.0,4.0,21,0.0,130.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,196.5261459057376,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
70,70,0.0,17.0,0.0,0.0,130.0,199.93729292732536,0.0,0.0,164.96166533773282,10.939765685270016,0.0,0.0,50.457433,14.345129,1458889183.0,73.0,0.0,3.0310072281116303,0.0,0.0,1.0,4.0,21,0.0,130.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,199.93729292732536,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
71,71,0.0,17.0,0.0,0.0,130.0,202.8086581581804,0.0,0.0,159.42660011053556,10.850075319816604,0.0,0.0,50.457418,14.345096,1458889184.0,74.0,0.0,3.136239496127585,0.0,0.0,1.0,4.0,21,0.0,130.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,202.8086581581804,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
72,72,0.0,18.0,0.0,0.0,131.0,205.7357646936602,0.0,0.0,158.8979277215341,10.553023452313854,0.0,0.0,50.457404,14.345061,1458889185.0,75.0,0.0,3.14667413961648,0.0,0.0,1.0,4.0,22,0.0,131.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,205.7357646936602,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
73,73,0.0,18.0,0.0,0.0,131.0,209.03329437075752,0.0,0.0,161.41061405966158,10.877376775532577,0.0,0.0,50.457386,14.345024,1458889186.0,76.0,0.0,3.097689720796099,0.0,0.0,1.0,4.0,22,0.0,131.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,209.03329437075752,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
74,74,0.0,18.0,0.0,0.0,131.0,212.2595166038201,0.0,0.0,154.857421160752,10.810905941721092,0.0,0.0,50.45737,14.344986,1458889187.0,77.0,0.0,3.22877648518354,0.0,0.0,1.0,4.0,22,0.0,131.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,212.2595166038201,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
75,75,0.0,18.0,0.0,0.0,131.0,215.4257415313059,0.0,0.0,152.59718193609928,10.429994700038634,0.0,0.0,50.457355,14.344948,1458889188.0,78.0,0.0,3.2766004827623694,0.0,0.0,1.0,4.0,22,0.0,131.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,215.4257415313059,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
76,76,0.0,19.0,0.0,0.0,130.0,218.9525405840981,0.0,0.0,156.61129206139367,10.550982732581923,0.0,0.0,50.457337,14.344907,1458889189.0,79.0,0.0,3.192617808197339,0.0,0.0,1.0,4.0,23,0.0,130.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,218.9525405840981,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
77,77,0.0,19.0,0.0,0.0,130.0,222.11876710747208,0.0,0.0,153.0560268850079,10.630515942535904,0.0,0.0,50.457322,14.344869,1458889190.0,80.0,0.0,3.266777598870077,0.0,0.0,1.0,4.0,23,0.0,130.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,222.11876710747208,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
78,78,0.0,19.0,0.0,0.0,130.0,224.99638341174423,0.0,0.0,151.94623856355267,10.032621641758835,0.0,0.0,50.45731,14.344833,1458889191.0,81.0,0.0,3.2906375618562693,0.0,0.0,1.0,4.0,23,0.0,130.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,224.99638341174423,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
79,79,0.0,18.0,0.0,0.0,129.0,228.59340459817045,0.0,0.0,160.70611584806673,10.2653379439036,0.0,0.0,50.457295,14.344788,1458889192.0,82.0,0.0,3.111269271623149,0.0,0.0,1.0,4.0,24,0.0,129.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,228.59340459817045,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
80,80,0.0,18.0,0.0,0.0,129.0,231.87892934058723,0.0,0.0,158.84334283040246,10.68033491613887,0.0,0.0,50.457279,14.344749,1458889193.0,83.0,0.0,3.1477554620205366,0.0,0.0,1.0,4.0,24,0.0,129.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,231.87892934058723,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
81,81,0.0,18.0,0.0,0.0,129.0,234.50888694221385,0.0,0.0,154.2275059954707,10.280896643053255,0.0,0.0,50.457267,14.344717,1458889194.0,84.0,0.0,3.2419638557514108,0.0,0.0,1.0,4.0,24,0.0,129.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,234.50888694221385,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
82,82,0.0,18.0,0.0,0.0,129.0,237.8575444175748,0.0,0.0,162.11296782103378,10.202149973384028,0.0,0.0,50.457252,14.344676,1458889195.0,85.0,0.0,3.084268992915977,0.0,0.0,1.0,4.0,25,0.0,129.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,237.8575444175748,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
83,83,0.0,18.0,0.0,0.0,129.0,241.20620269050127,0.0,0.0,163.36425861360254,10.759524218462996,0.0,0.0,50.457237,14.344635,1458889196.0,86.0,0.0,3.0606449920152086,0.0,0.0,1.0,4.0,25,0.0,129.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,241.20620269050127,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
84,84,0.0,18.0,0.0,0.0,129.0,244.01474956275032,0.0,0.0,154.9015209991089,10.52220116222306,0.0,0.0,50.457224,14.344601,1458889197.0,87.0,0.0,3.227857265538899,0.0,0.0,1.0,4.0,25,0.0,129.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,244.01474956275032,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
85,85,0.0,18.0,0.0,0.0,129.0,247.18215430066329,0.0,0.0,158.3952483868446,10.241173739837954,0.0,0.0,50.457208,14.344564,1458889198.0,88.0,0.0,3.1566603486669185,0.0,0.0,1.0,4.0,26,0.0,129.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,247.18215430066329,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
86,86,0.0,18.0,0.0,0.0,129.0,250.64817326990837,0.0,0.0,162.74176271254612,10.56044446606011,0.0,0.0,50.457192,14.344522,1458889199.0,89.0,0.0,3.072352121951386,0.0,0.0,1.0,4.0,26,0.0,129.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,250.64817326990837,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
87,87,0.0,18.0,0.0,0.0,129.0,253.64084616090932,0.0,0.0,157.82164018030832,10.759522706289598,0.0,0.0,50.457179,14.344485,1458889200.0,90.0,0.0,3.1681333398180325,0.0,0.0,1.0,4.0,26,0.0,129.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,253.64084616090932,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
88,88,0.0,18.0,0.0,0.0,129.0,256.5679633002582,0.0,0.0,154.90154276940166,10.28413431975765,0.0,0.0,50.457165,14.34445,1458889201.0,91.0,0.0,3.22785681188688,0.0,0.0,1.0,4.0,26,0.0,129.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,256.5679633002582,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
89,89,0.0,18.0,0.0,0.0,132.0,259.8554162618405,0.0,0.0,162.06193101394095,10.480655845809569,0.0,0.0,50.45715,14.34441,1458889202.0,92.0,0.0,3.085240295927295,0.0,0.0,1.0,4.0,27,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,259.8554162618405,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
90,90,0.0,18.0,0.0,0.0,132.0,263.3214383600977,0.0,0.0,159.02312710068065,10.760637818181191,0.0,0.0,50.457134,14.344368,1458889203.0,93.0,0.0,3.1441967537428703,0.0,0.0,1.0,4.0,27,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,263.3214383600977,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
91,91,0.0,18.0,0.0,0.0,132.0,266.07437474954486,0.0,0.0,154.88549050974132,10.520416569372948,0.0,0.0,50.457122,14.344334,1458889204.0,94.0,0.0,3.228191345454358,0.0,0.0,1.0,4.0,27,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,266.07437474954486,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
92,92,0.0,18.0,0.0,0.0,132.0,269.3618299296237,0.0,0.0,158.4221171924569,10.599330442002056,0.0,0.0,50.457107,14.344294,1458889205.0,95.0,0.0,3.1561249708118844,0.0,0.0,1.0,4.0,28,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,269.3618299296237,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
93,93,0.0,18.0,0.0,0.0,132.0,272.70892002753004,0.0,0.0,157.24263676714452,11.115248855728494,0.0,0.0,50.45709,14.344255,1458889206.0,96.0,0.0,3.1797991326006168,0.0,0.0,1.0,4.0,28,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,272.70892002753004,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
94,94,0.0,18.0,0.0,0.0,132.0,275.6360411159,0.0,0.0,149.94416124185224,10.915466695328062,0.0,0.0,50.457076,14.34422,1458889207.0,97.0,0.0,3.3345746567185475,0.0,0.0,1.0,4.0,28,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,275.6360411159,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
95,95,0.0,18.0,0.0,0.0,131.0,279.2204340231008,0.0,0.0,152.68853940803265,10.835168632450689,0.0,0.0,50.457059,14.344177,1458889208.0,98.0,0.0,3.2746400085984186,0.0,0.0,1.0,4.0,29,0.0,131.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,279.2204340231008,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
96,96,0.0,18.0,0.0,0.0,131.0,282.7472480331376,0.0,0.0,153.82009484144982,11.31358636787922,0.0,0.0,50.457041,14.344136,1458889209.0,99.0,0.0,3.250550589735206,0.0,0.0,1.0,4.0,29,0.0,131.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,282.7472480331376,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
97,97,0.0,18.0,0.0,0.0,131.0,285.7350299726158,0.0,0.0,147.3155030131343,10.994845460178906,0.0,0.0,50.457026,14.344101,1458889210.0,100.0,0.0,3.3940759103637665,0.0,0.0,1.0,4.0,29,0.0,131.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,285.7350299726158,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
98,98,0.0,18.0,0.0,0.0,131.0,288.96167297620605,0.0,0.0,151.58618397166148,10.316279530415498,0.0,0.0,50.457011,14.344062,1458889211.0,101.0,0.0,3.2984536380536715,0.0,0.0,1.0,4.0,29,0.0,131.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,288.96167297620605,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
99,99,0.0,18.0,0.0,0.0,131.0,292.60642066771874,0.0,0.0,161.5569510066911,10.634348137082371,0.0,0.0,50.456994,14.344018,1458889212.0,102.0,0.0,3.094883859124649,0.0,0.0,1.0,4.0,30,0.0,131.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,292.60642066771874,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
100,100,0.0,18.0,0.0,0.0,131.0,295.71270221336914,0.0,0.0,156.7248547050042,10.75355913363525,0.0,0.0,50.456979,14.343981,1458889213.0,103.0,0.0,3.1903044411247117,0.0,0.0,1.0,4.0,30,0.0,131.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,295.71270221336914,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
101,101,0.0,18.0,0.0,0.0,131.0,298.2216673287608,0.0,0.0,154.9874461055062,10.118059965867603,0.0,0.0,50.456967,14.343951,1458889214.0,104.0,0.0,3.226067740090574,0.0,0.0,1.0,4.0,30,0.0,131.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,298.2216673287608,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
102,102,0.0,18.0,0.0,0.0,131.0,301.68655217823937,0.0,0.0,164.72195977183588,10.198035165191124,0.0,0.0,50.45695,14.34391,1458889215.0,105.0,0.0,3.035417989760281,0.0,0.0,1.0,4.0,31,0.0,131.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,301.68655217823937,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
103,103,0.0,18.0,0.0,0.0,131.0,305.0920116766589,0.0,0.0,163.43017450611342,10.757842950218564,0.0,0.0,50.456934,14.343869,1458889216.0,106.0,0.0,3.0594105495573376,0.0,0.0,1.0,4.0,31,0.0,131.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,305.0920116766589,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
104,104,0.0,18.0,0.0,0.0,131.0,307.7835106165202,0.0,0.0,154.9257294774698,10.443044773992082,0.0,0.0,50.45692,14.343838,1458889217.0,107.0,0.0,3.227352885065569,0.0,0.0,1.0,4.0,31,0.0,131.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,307.7835106165202,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
105,105,0.0,18.0,0.0,0.0,132.0,311.0097549611558,0.0,0.0,159.59585568544364,10.045113525005938,0.0,0.0,50.456904,14.3438,1458889218.0,108.0,0.0,3.1329134321976246,0.0,0.0,1.0,4.0,32,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,311.0097549611558,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
106,106,0.0,18.0,0.0,0.0,132.0,314.35843175408866,0.0,0.0,165.91815139945683,10.480976101020351,0.0,0.0,50.456889,14.343759,1458889219.0,109.0,0.0,3.0135340575017815,0.0,0.0,1.0,4.0,32,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,314.35843175408866,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
107,107,0.0,18.0,0.0,0.0,132.0,317.35111933922747,0.0,0.0,159.0182680126913,10.565973840731289,0.0,0.0,50.456876,14.343722,1458889220.0,110.0,0.0,3.1442928303061057,0.0,0.0,1.0,4.0,32,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,317.35111933922747,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
108,108,0.0,18.0,0.0,0.0,132.0,320.1596819641678,0.0,0.0,159.61547412364948,10.315794003943688,0.0,0.0,50.456863,14.343688,1458889221.0,111.0,0.0,3.1325283638393637,0.0,0.0,1.0,4.0,32,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,320.1596819641678,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
109,109,0.0,17.0,0.0,0.0,132.0,323.5049747680507,0.0,0.0,165.3200490753174,10.72474281363483,0.0,0.0,50.456847,14.343648,1458889222.0,112.0,0.0,3.024436556828067,0.0,0.0,1.0,4.0,33,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,323.5049747680507,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
110,110,0.0,17.0,0.0,0.0,132.0,326.67239678035264,0.0,0.0,160.92417844405486,11.052945819105442,0.0,0.0,50.456831,14.343611,1458889223.0,113.0,0.0,3.107053301961237,0.0,0.0,1.0,4.0,33,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,326.67239678035264,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
111,111,0.0,17.0,0.0,0.0,132.0,329.480614538229,0.0,0.0,157.78654997310412,10.848285092879536,0.0,0.0,50.456817,14.343578,1458889224.0,114.0,0.0,3.168837902123018,0.0,0.0,1.0,4.0,33,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,329.480614538229,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
112,112,0.0,17.0,0.0,0.0,130.0,332.8863858490337,0.0,0.0,162.67141462858837,10.46891328063343,0.0,0.0,50.4568,14.343538,1458889225.0,115.0,0.0,3.0736807763158684,0.0,0.0,1.0,4.0,34,0.0,130.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,332.8863858490337,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
113,113,0.0,17.0,0.0,0.0,130.0,336.0038714747829,0.0,0.0,168.56629098432708,10.088987113215165,0.0,0.0,50.456783,14.343503,1458889226.0,116.0,0.0,2.9661920961794723,0.0,0.0,1.0,4.0,34,0.0,130.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,336.0038714747829,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
114,114,0.0,17.0,0.0,0.0,130.0,338.87337864963,0.0,0.0,174.91407834602376,9.298948574610344,0.0,0.0,50.45677,14.343468,1458889227.0,117.0,0.0,2.858546348744296,0.0,0.0,1.0,4.0,34,0.0,130.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,338.87337864963,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
115,115,0.0,17.0,0.0,0.0,130.0,341.50335726125,0.0,0.0,191.73238399942167,9.518060292368364,0.0,0.0,50.456758,14.343436,1458889228.0,118.0,0.0,2.607801507342172,0.0,0.0,1.0,4.0,34,0.0,130.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,341.50335726125,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
116,116,0.0,16.0,0.0,0.0,130.0,343.77334628195047,0.0,0.0,190.14624167209567,9.325458817992311,0.0,0.0,50.456747,14.343409,1458889229.0,119.0,0.0,2.6295549972649077,0.0,0.0,1.0,4.0,35,0.0,130.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,343.77334628195047,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
117,117,0.0,16.0,0.0,0.0,130.0,345.9253933857445,0.0,0.0,187.50249170014925,8.907826137834915,0.0,0.0,50.456736,14.343384,1458889230.0,120.0,0.0,2.666631229624358,0.0,0.0,1.0,4.0,35,0.0,130.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,345.9253933857445,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
118,118,0.0,20.0,0.0,0.0,127.0,349.1516464611074,0.0,0.0,190.82198821382224,9.20782547203721,0.0,0.0,50.45672,14.343346,1458889231.0,121.0,0.0,2.6202431107663218,0.0,0.0,1.0,4.0,35,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,349.1516464611074,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
119,119,0.0,20.0,0.0,0.0,127.0,352.2065347977518,0.0,0.0,178.54846287819086,9.277265002203317,0.0,0.0,50.456707,14.343308,1458889232.0,122.0,0.0,2.8003601483878886,0.0,0.0,1.0,4.0,36,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,352.2065347977518,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
120,120,0.0,20.0,0.0,0.0,127.0,354.60457281508155,0.0,0.0,165.82192794907732,8.168824563308865,0.0,0.0,50.456697,14.343278,1458889233.0,123.0,0.0,3.0152827565335403,0.0,0.0,1.0,4.0,36,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,354.60457281508155,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
121,121,0.0,23.0,0.0,0.0,122.0,357.7751470238899,0.0,0.0,174.05363447604523,7.987852987700717,0.0,0.0,50.456683,14.343239,1458889234.0,124.0,0.0,2.8726777323849237,0.0,0.0,1.0,4.0,36,0.0,122.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,357.7751470238899,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
