index, AverageDriveForce (lbs), Cadence (stokes/min), DragFactor, DriveLength (meters), DriveTime (ms), ElapsedTime (sec), HRCur (bpm), Horizontal (meters), PeakDriveForce (lbs), Power (watts), Stroke500mPace (sec/500m), StrokeDistance (meters), StrokeRecoveryTime (ms), lapIdx,TimeStamp (sec)
1980,107.9,20,132,1.45,770.0,989.649999857,143,1633.4,160.6,198.056519026,120.9,12.6,2240.0,1.0,1481735686.87
1981,107.9,20,132,1.45,770.0,990.00999999,143,1635.1,160.6,198.056519026,120.9,13.28,2240.0,1.0,1481735687.23
1982,108.0,19,131,1.51,800.0,990.75999999,143,1638.6,164.6,191.802572014,122.2,13.28,2240.0,1.0,1481735687.98
1983,108.0,19,131,1.51,800.0,991.119999886,143,1640.1,164.6,191.802572014,122.2,13.28,2240.0,1.0,1481735688.34
1984,108.0,19,131,1.51,800.0,991.480000019,143,1641.5,164.6,191.802572014,122.2,13.28,2240.0,1.0,1481735688.7
1985,108.0,19,131,1.51,800.0,992.279999971,143,1644.5,164.6,191.802572014,122.2,13.28,2240.0,1.0,1481735689.5
1986,108.0,19,131,1.51,800.0,992.670000076,143,1645.8,164.6,191.802572014,122.2,13.28,2240.0,1.0,1481735689.89
1987,108.0,19,131,1.51,800.0,993.069999933,143,1647.6,164.6,191.802572014,122.2,13.28,2220.0,1.0,1481735690.29
1988,109.7,19,131,1.48,780.0,993.480000019,143,1649.6,160.8,192.747410576,122.0,13.12,2220.0,1.0,1481735690.7
1989,109.7,19,131,1.48,780.0,994.289999962,143,1653.1,160.8,192.747410576,122.0,13.12,2220.0,1.0,1481735691.51
1990,109.7,19,131,1.48,780.0,994.690000057,143,1654.7,160.8,192.747410576,122.0,13.12,2220.0,1.0,1481735691.91
1991,109.7,19,131,1.48,780.0,995.049999952,143,1656.1,160.8,192.747410576,122.0,13.12,2220.0,1.0,1481735692.27
1992,109.7,19,131,1.48,780.0,995.430000067,143,1657.4,160.8,192.747410576,122.0,13.12,2220.0,1.0,1481735692.65
1993,109.7,19,131,1.48,780.0,996.190000057,143,1660.3,160.8,192.747410576,122.0,13.12,2220.0,1.0,1481735693.41
1994,106.1,19,131,1.48,790.0,996.619999886,143,1662.4,161.2,191.33246788,122.3,13.12,2220.0,1.0,1481735693.84
1995,106.1,19,131,1.48,790.0,996.970000029,143,1664.0,161.2,191.33246788,122.3,13.12,2220.0,1.0,1481735694.19
1996,106.1,19,131,1.48,790.0,997.349999905,144,1665.6,161.2,191.33246788,122.3,13.12,2220.0,1.0,1481735694.57
1997,106.1,19,131,1.48,790.0,998.220000029,144,1669.1,161.2,191.33246788,122.3,13.12,2220.0,1.0,1481735695.44
1998,106.1,19,131,1.48,790.0,998.619999886,144,1670.5,161.2,191.33246788,122.3,13.12,2220.0,1.0,1481735695.84
1999,106.1,19,131,1.48,790.0,999.039999962,144,1671.9,161.2,191.33246788,122.3,13.12,2260.0,1.0,1481735696.26
2000,106.1,19,131,1.48,790.0,999.5,144,1673.8,161.2,191.33246788,122.3,13.12,2260.0,1.0,1481735696.72
2001,108.8,18,132,1.51,810.0,999.910000086,144,1675.8,173.5,187.16986231,123.2,13.27,2260.0,1.0,1481735697.13
2002,108.8,18,132,1.51,810.0,1000.68000007,144,1679.2,173.5,187.16986231,123.2,13.27,2260.0,1.0,1481735697.9
2003,108.8,18,132,1.51,810.0,1001.06999993,144,1680.8,173.5,187.16986231,123.2,13.27,2260.0,1.0,1481735698.29
2004,108.8,18,132,1.51,810.0,1001.47000003,144,1682.3,173.5,187.16986231,123.2,13.27,2260.0,1.0,1481735698.69
2005,108.8,18,132,1.51,810.0,1001.91000009,144,1683.9,173.5,187.16986231,123.2,13.27,2260.0,1.0,1481735699.13
2006,108.8,18,132,1.51,810.0,1002.78999996,144,1687.4,173.5,187.16986231,123.2,13.27,2210.0,1.0,1481735700.01
2007,108.8,19,132,1.51,810.0,1003.16000009,144,1689.2,173.5,190.396858452,122.5,13.27,2210.0,1.0,1481735700.38
2008,110.9,19,132,1.48,790.0,1003.56999993,145,1691.1,167.1,190.396858452,122.5,13.06,2210.0,1.0,1481735700.79
2009,110.9,19,132,1.48,790.0,1003.98000002,145,1692.8,167.1,190.396858452,122.5,13.06,2210.0,1.0,1481735701.2
2010,110.9,19,132,1.48,790.0,1004.77999997,145,1695.9,167.1,190.396858452,122.5,13.06,2210.0,1.0,1481735702.0
2011,110.9,19,132,1.48,790.0,1005.13999987,145,1697.2,167.1,190.396858452,122.5,13.06,2210.0,1.0,1481735702.36
2012,110.9,19,132,1.48,790.0,1005.52999997,145,1698.6,167.1,190.396858452,122.5,13.06,2270.0,1.0,1481735702.75
2013,110.9,19,132,1.48,790.0,1006.00999999,145,1700.6,167.1,190.396858452,122.5,13.06,2270.0,1.0,1481735703.23
2014,112.8,19,132,1.48,780.0,1006.80999994,145,1704.4,167.8,193.698465167,121.8,13.35,2270.0,1.0,1481735704.03
2015,112.8,19,132,1.48,780.0,1007.22000003,145,1706.2,167.8,193.698465167,121.8,13.35,2270.0,1.0,1481735704.44
2016,112.8,19,132,1.48,780.0,1007.57999992,145,1707.6,167.8,193.698465167,121.8,13.35,2270.0,1.0,1481735704.8
2017,112.8,19,132,1.48,780.0,1007.98000002,145,1709.1,167.8,193.698465167,121.8,13.35,2270.0,1.0,1481735705.2
2018,112.8,19,132,1.48,780.0,1008.71000004,146,1711.7,167.8,193.698465167,121.8,13.35,2270.0,1.0,1481735705.93
2019,112.8,19,132,1.48,780.0,1009.14999986,146,1713.5,167.8,193.698465167,121.8,13.35,2310.0,1.0,1481735706.37
2020,110.8,18,132,1.48,790.0,1009.53999996,146,1715.4,171.1,191.802572014,122.2,13.51,2310.0,1.0,1481735706.76
2021,110.8,18,132,1.48,790.0,1010.26999998,146,1718.6,171.1,191.802572014,122.2,13.51,2310.0,1.0,1481735707.49
2022,110.8,18,132,1.48,790.0,1010.64999986,146,1720.2,171.1,191.802572014,122.2,13.51,2310.0,1.0,1481735707.87
2023,110.8,18,132,1.48,790.0,1011.0,146,1721.6,171.1,191.802572014,122.2,13.51,2310.0,1.0,1481735708.22
2024,110.8,18,132,1.48,790.0,1011.75,146,1724.3,171.1,191.802572014,122.2,13.51,2310.0,1.0,1481735708.97
2025,110.8,18,132,1.48,790.0,1012.13999987,146,1725.7,171.1,191.802572014,122.2,13.51,2260.0,1.0,1481735709.36
2026,110.8,18,132,1.48,790.0,1012.5,147,1727.3,171.1,191.802572014,122.2,13.51,2260.0,1.0,1481735709.72
2027,106.9,18,131,1.51,810.0,1012.93000007,147,1729.3,169.7,190.86389878,122.4,13.36,2260.0,1.0,1481735710.15
2028,106.9,18,131,1.51,810.0,1013.73000002,147,1732.8,169.7,190.86389878,122.4,13.36,2260.0,1.0,1481735710.95
2029,106.9,18,131,1.51,810.0,1014.13999987,147,1734.5,169.7,190.86389878,122.4,13.36,2260.0,1.0,1481735711.36
2030,106.9,18,131,1.51,810.0,1014.54999995,147,1736.0,169.7,190.86389878,122.4,13.36,2260.0,1.0,1481735711.77
2031,106.9,18,131,1.51,810.0,1015.32999992,147,1738.8,169.7,190.86389878,122.4,13.36,2260.0,1.0,1481735712.55
2032,106.9,18,131,1.51,810.0,1015.73000002,148,1740.5,169.7,190.86389878,122.4,13.36,2180.0,1.0,1481735712.95
2033,105.8,19,132,1.48,790.0,1016.07999992,148,1742.2,164.3,190.86389878,122.4,12.96,2180.0,1.0,1481735713.3
2034,105.8,19,132,1.48,790.0,1016.46000004,148,1744.0,164.3,190.86389878,122.4,12.96,2180.0,1.0,1481735713.68
2035,105.8,19,132,1.48,790.0,1017.28999996,148,1747.4,164.3,190.86389878,122.4,12.96,2180.0,1.0,1481735714.51
2036,105.8,19,132,1.48,790.0,1017.75999999,148,1749.1,164.3,190.86389878,122.4,12.96,2180.0,1.0,1481735714.98
2037,105.8,19,132,1.48,790.0,1018.0999999,148,1750.3,164.3,190.86389878,122.4,12.96,2100.0,1.0,1481735715.32
2038,105.8,19,132,1.48,790.0,1018.5,148,1751.9,164.3,190.86389878,122.4,12.96,2100.0,1.0,1481735715.72
2039,105.8,20,131,1.48,790.0,1019.28999996,148,1755.6,164.3,195.619427755,121.4,12.68,2100.0,1.0,1481735716.51
2040,110.8,20,131,1.48,780.0,1019.63999987,148,1757.2,176.9,195.619427755,121.4,12.68,2100.0,1.0,1481735716.86
2041,110.8,20,131,1.48,780.0,1020.07999992,147,1759.0,176.9,195.619427755,121.4,12.68,2100.0,1.0,1481735717.3
2042,110.8,20,131,1.48,780.0,1020.48000002,147,1760.6,176.9,195.619427755,121.4,12.68,2100.0,1.0,1481735717.7
2043,110.8,20,131,1.48,780.0,1021.28999996,147,1763.5,176.9,195.619427755,121.4,12.68,2100.0,1.0,1481735718.51
2044,110.8,20,131,1.48,780.0,1021.69000006,147,1764.9,176.9,195.619427755,121.4,12.68,2100.0,1.0,1481735718.91
2045,110.8,20,131,1.48,780.0,1022.03999996,147,1766.4,176.9,195.619427755,121.4,12.68,2430.0,1.0,1481735719.26
2046,113.7,18,132,1.48,790.0,1022.82999992,147,1770.1,168.7,187.626373968,123.1,13.88,2430.0,1.0,1481735720.05
2047,113.7,18,132,1.48,790.0,1023.21000004,147,1771.7,168.7,187.626373968,123.1,13.88,2430.0,1.0,1481735720.43
2048,113.7,18,132,1.48,790.0,1023.6099999,147,1773.4,168.7,187.626373968,123.1,13.88,2430.0,1.0,1481735720.83
2049,113.7,18,132,1.48,790.0,1023.96000004,147,1774.8,168.7,187.626373968,123.1,13.88,2430.0,1.0,1481735721.18
2050,113.7,18,132,1.48,790.0,1024.74000001,146,1777.6,168.7,187.626373968,123.1,13.88,2430.0,1.0,1481735721.96
2051,113.7,18,132,1.48,790.0,1025.1099999,146,1778.9,168.7,187.626373968,123.1,13.88,2320.0,1.0,1481735722.33
2052,113.7,18,132,1.48,790.0,1025.47000003,146,1780.5,168.7,187.626373968,123.1,13.88,2320.0,1.0,1481735722.69
2053,105.6,18,132,1.48,790.0,1026.30999994,146,1784.3,162.8,189.467339226,122.7,13.51,2320.0,1.0,1481735723.53
2054,105.6,18,132,1.48,790.0,1026.73000002,146,1786.1,162.8,189.467339226,122.7,13.51,2320.0,1.0,1481735723.95
2055,105.6,18,132,1.48,790.0,1027.13999987,146,1787.7,162.8,189.467339226,122.7,13.51,2320.0,1.0,1481735724.36
2056,105.6,18,132,1.48,790.0,1027.5,146,1789.0,162.8,189.467339226,122.7,13.51,2320.0,1.0,1481735724.72
2057,105.6,18,132,1.48,790.0,1028.28999996,146,1791.9,162.8,189.467339226,122.7,13.51,2320.0,1.0,1481735725.51
2058,105.6,18,132,1.48,790.0,1028.64999986,145,1793.5,162.8,189.467339226,122.7,13.51,2160.0,1.0,1481735725.87
2059,109.1,19,132,1.48,790.0,1029.00999999,145,1795.2,163.4,188.084371425,123.0,12.82,2160.0,1.0,1481735726.23
2060,109.1,19,132,1.48,790.0,1029.78999996,145,1798.6,163.4,188.084371425,123.0,12.82,2160.0,1.0,1481735727.01
2061,109.1,19,132,1.48,790.0,1030.14999986,145,1800.1,163.4,188.084371425,123.0,12.82,2160.0,1.0,1481735727.37
2062,109.1,19,132,1.48,790.0,1030.55999994,145,1801.7,163.4,188.084371425,123.0,12.82,2160.0,1.0,1481735727.78
2063,109.1,19,132,1.48,790.0,1030.94000006,145,1803.0,163.4,188.084371425,123.0,12.82,2160.0,1.0,1481735728.16
2064,109.1,19,132,1.48,790.0,1031.39999986,145,1804.6,163.4,188.084371425,123.0,12.82,2270.0,1.0,1481735728.62
2065,109.1,18,131,1.48,790.0,1032.19000006,145,1808.1,163.4,189.004847959,122.8,12.82,2270.0,1.0,1481735729.41
2066,104.9,18,131,1.51,810.0,1032.56999993,145,1809.9,156.5,189.004847959,122.8,13.37,2270.0,1.0,1481735729.79
2067,104.9,18,131,1.51,810.0,1033.32999992,145,1813.1,156.5,189.004847959,122.8,13.37,2270.0,1.0,1481735730.55
2068,104.9,18,131,1.51,810.0,1033.69000006,144,1814.4,156.5,189.004847959,122.8,13.37,2270.0,1.0,1481735730.91
2069,104.9,18,131,1.51,810.0,1034.0999999,144,1815.9,156.5,189.004847959,122.8,13.37,2270.0,1.0,1481735731.32
2070,104.9,18,131,1.51,810.0,1034.45000005,144,1817.1,156.5,189.004847959,122.8,13.37,2270.0,1.0,1481735731.67
2071,104.9,18,131,1.51,810.0,1034.87999988,144,1818.7,156.5,189.004847959,122.8,13.37,2360.0,1.0,1481735732.1
2072,104.9,18,131,1.51,810.0,1035.75999999,144,1822.7,156.5,181.805452225,124.4,13.49,2360.0,1.0,1481735732.98
2073,107.0,18,131,1.48,800.0,1036.14999986,144,1824.3,160.7,181.805452225,124.4,13.49,2360.0,1.0,1481735733.37
2074,107.0,18,131,1.48,800.0,1036.52999997,143,1825.9,160.7,181.805452225,124.4,13.49,2360.0,1.0,1481735733.75
2075,107.0,18,131,1.48,800.0,1037.28999996,143,1828.8,160.7,181.805452225,124.4,13.49,2360.0,1.0,1481735734.51
2076,107.0,18,131,1.48,800.0,1037.68000007,143,1830.2,160.7,181.805452225,124.4,13.49,2360.0,1.0,1481735734.9
2077,107.0,18,131,1.48,800.0,1038.03999996,143,1831.4,160.7,181.805452225,124.4,13.49,2350.0,1.0,1481735735.26
2078,107.0,18,131,1.48,800.0,1038.77999997,143,1834.6,160.7,178.34258519,125.2,13.49,2350.0,1.0,1481735736.0
2079,105.1,18,131,1.48,810.0,1039.14999986,143,1836.2,155.7,178.34258519,125.2,13.41,2350.0,1.0,1481735736.37
2080,105.1,18,131,1.48,810.0,1039.50999999,143,1837.8,155.7,178.34258519,125.2,13.41,2350.0,1.0,1481735736.73
2081,105.1,18,131,1.48,810.0,1039.92000008,143,1839.5,155.7,178.34258519,125.2,13.41,2350.0,1.0,1481735737.14
2082,105.1,18,131,1.48,810.0,1040.64999986,143,1842.2,155.7,178.34258519,125.2,13.41,2350.0,1.0,1481735737.87
2083,105.1,18,131,1.48,810.0,1040.99000001,143,1843.4,155.7,178.34258519,125.2,13.41,2350.0,1.0,1481735738.21
2084,105.1,18,131,1.48,810.0,1041.75999999,143,1846.3,155.7,178.34258519,125.2,13.41,2320.0,1.0,1481735738.98
2085,105.1,18,132,1.48,810.0,1042.17000008,143,1848.2,155.7,177.915928468,125.3,13.41,2320.0,1.0,1481735739.39
2086,110.6,18,132,1.48,800.0,1042.56999993,143,1850.1,165.9,177.915928468,125.3,13.27,2320.0,1.0,1481735739.79
2087,110.6,18,132,1.48,800.0,1043.04999995,143,1852.1,165.9,177.915928468,125.3,13.27,2320.0,1.0,1481735740.27
2088,110.6,18,132,1.48,800.0,1043.46000004,143,1853.8,165.9,177.915928468,125.3,13.27,2320.0,1.0,1481735740.68
2089,110.6,18,132,1.48,800.0,1044.18000007,143,1856.4,165.9,177.915928468,125.3,13.27,2320.0,1.0,1481735741.4
2090,110.6,18,132,1.48,800.0,1044.61999989,143,1858.0,165.9,177.915928468,125.3,13.27,2320.0,1.0,1481735741.84
2091,110.6,18,132,1.48,800.0,1045.08999991,143,1859.9,165.9,177.915928468,125.3,13.27,2280.0,1.0,1481735742.31
2092,109.7,18,132,1.51,810.0,1045.48000002,143,1861.8,166.2,188.084371425,123.0,13.37,2280.0,1.0,1481735742.7
2093,109.7,18,132,1.51,810.0,1046.23000002,143,1865.1,166.2,188.084371425,123.0,13.37,2280.0,1.0,1481735743.45
2094,109.7,18,132,1.51,810.0,1046.61999989,142,1866.7,166.2,188.084371425,123.0,13.37,2280.0,1.0,1481735743.84
2095,109.7,18,132,1.51,810.0,1047.00999999,142,1868.2,166.2,188.084371425,123.0,13.37,2280.0,1.0,1481735744.23
2096,109.7,18,132,1.51,810.0,1047.37999988,142,1869.6,166.2,188.084371425,123.0,13.37,2280.0,1.0,1481735744.6
2097,109.7,18,132,1.51,810.0,1048.14999986,142,1872.3,166.2,188.084371425,123.0,13.37,2310.0,1.0,1481735745.37
2098,109.7,18,132,1.51,810.0,1048.5,142,1873.9,166.2,188.084371425,123.0,13.44,2310.0,1.0,1481735745.72
2099,106.4,18,131,1.48,800.0,1049.27999997,142,1877.5,157.5,188.543860729,122.9,13.44,2310.0,1.0,1481735746.5
2100,106.4,18,131,1.48,800.0,1049.63999987,142,1879.0,157.5,188.543860729,122.9,13.44,2310.0,1.0,1481735746.86
2101,106.4,18,131,1.48,800.0,1050.0,142,1880.4,157.5,188.543860729,122.9,13.44,2310.0,1.0,1481735747.22
2102,106.4,18,131,1.48,800.0,1050.74000001,142,1883.2,157.5,188.543860729,122.9,13.44,2310.0,1.0,1481735747.96
2103,106.4,18,131,1.48,800.0,1051.1099999,142,1884.5,157.5,188.543860729,122.9,13.44,2290.0,1.0,1481735748.33
2104,106.4,18,131,1.48,800.0,1051.52999997,142,1886.0,157.5,188.543860729,122.9,13.44,2290.0,1.0,1481735748.75
2105,110.0,18,131,1.48,790.0,1052.28999996,142,1889.6,167.9,184.46165902,123.8,13.27,2290.0,1.0,1481735749.51
2106,110.0,18,131,1.48,790.0,1052.67000008,142,1891.3,167.9,184.46165902,123.8,13.27,2290.0,1.0,1481735749.89
2107,110.0,18,131,1.48,790.0,1053.03999996,142,1892.8,167.9,184.46165902,123.8,13.27,2290.0,1.0,1481735750.26
2108,110.0,18,131,1.48,790.0,1053.78999996,142,1895.7,167.9,184.46165902,123.8,13.27,2290.0,1.0,1481735751.01
2109,110.0,18,131,1.48,790.0,1054.19000006,142,1897.1,167.9,184.46165902,123.8,13.27,2290.0,1.0,1481735751.41
2110,110.0,18,131,1.48,790.0,1054.66000009,142,1898.8,167.9,184.46165902,123.8,13.27,2250.0,1.0,1481735751.88
2111,110.0,18,131,1.48,790.0,1055.03999996,142,1900.5,167.9,184.46165902,123.8,13.19,2250.0,1.0,1481735752.26
2112,106.4,19,132,1.48,790.0,1055.78999996,142,1903.9,162.7,187.626373968,123.1,13.19,2250.0,1.0,1481735753.01
2113,106.4,19,132,1.48,790.0,1056.20000005,142,1905.7,162.7,187.626373968,123.1,13.19,2250.0,1.0,1481735753.42
2114,106.4,19,132,1.48,790.0,1056.6099999,142,1907.3,162.7,187.626373968,123.1,13.19,2250.0,1.0,1481735753.83
2115,106.4,19,132,1.48,790.0,1056.95000005,142,1908.6,162.7,187.626373968,123.1,13.19,2250.0,1.0,1481735754.17
2116,106.4,19,132,1.48,790.0,1057.71000004,142,1911.2,162.7,187.626373968,123.1,13.19,2250.0,1.0,1481735754.93
2117,106.4,19,132,1.48,790.0,1058.06999993,142,1912.6,162.7,187.626373968,123.1,13.19,2340.0,1.0,1481735755.29
2118,105.8,19,132,1.51,810.0,1058.46000004,142,1914.4,157.2,187.626373968,123.1,13.51,2340.0,1.0,1481735755.68
2119,105.8,18,131,1.51,810.0,1059.28999996,142,1918.1,157.2,183.127134526,124.1,13.51,2340.0,1.0,1481735756.51
2120,105.8,18,131,1.51,810.0,1059.72000003,142,1919.9,157.2,183.127134526,124.1,13.51,2340.0,1.0,1481735756.94
2121,105.8,18,131,1.51,810.0,1060.13999987,142,1921.5,157.2,183.127134526,124.1,13.51,2340.0,1.0,1481735757.36
2122,105.8,18,131,1.51,810.0,1060.49000001,142,1922.8,157.2,183.127134526,124.1,13.51,2340.0,1.0,1481735757.71
2123,105.8,18,131,1.51,810.0,1061.27999997,142,1925.6,157.2,183.127134526,124.1,13.51,2280.0,1.0,1481735758.5
2124,105.8,18,131,1.51,810.0,1061.64999986,142,1927.2,157.2,183.127134526,124.1,13.51,2280.0,1.0,1481735758.87
2125,113.5,18,132,1.48,790.0,1062.03999996,142,1929.1,168.5,183.570541439,124.0,13.19,2280.0,1.0,1481735759.26
2126,113.5,18,132,1.48,790.0,1062.43000007,142,1930.9,168.5,183.570541439,124.0,13.19,2280.0,1.0,1481735759.65
2127,113.5,18,132,1.48,790.0,1063.26999998,142,1934.3,168.5,183.570541439,124.0,13.19,2280.0,1.0,1481735760.49
2128,113.5,18,132,1.48,790.0,1063.67000008,142,1935.8,168.5,183.570541439,124.0,13.19,2280.0,1.0,1481735760.89
2129,113.5,18,132,1.48,790.0,1064.05999994,142,1937.2,168.5,183.570541439,124.0,13.19,2280.0,1.0,1481735761.28
2130,113.5,18,132,1.48,790.0,1064.46000004,141,1938.6,168.5,183.570541439,124.0,13.19,2440.0,1.0,1481735761.68
2131,113.5,17,132,1.48,790.0,1065.22000003,141,1941.9,168.5,186.261272335,123.4,13.19,2440.0,1.0,1481735762.44
2132,109.9,17,132,1.51,810.0,1065.6099999,141,1943.7,171.3,186.261272335,123.4,13.98,2440.0,1.0,1481735762.83
2133,109.9,17,132,1.51,810.0,1066.02999997,141,1945.6,171.3,186.261272335,123.4,13.98,2440.0,1.0,1481735763.25
2134,109.9,17,132,1.51,810.0,1066.44000006,141,1947.2,171.3,186.261272335,123.4,13.98,2440.0,1.0,1481735763.66
2135,109.9,17,132,1.51,810.0,1066.91000009,141,1949.0,171.3,186.261272335,123.4,13.98,2440.0,1.0,1481735764.13
2136,109.9,17,132,1.51,810.0,1067.76999998,141,1952.1,171.3,186.261272335,123.4,13.98,2440.0,1.0,1481735764.99
2137,109.9,17,132,1.51,810.0,1068.25,141,1954.0,171.3,186.261272335,123.4,13.98,2380.0,1.0,1481735765.47
2138,111.4,18,131,1.48,790.0,1068.5999999,141,1955.7,174.7,185.809182066,123.5,13.66,2380.0,1.0,1481735765.82
2139,111.4,18,131,1.48,790.0,1068.99000001,141,1957.5,174.7,185.809182066,123.5,13.66,2380.0,1.0,1481735766.21
2140,111.4,18,131,1.48,790.0,1069.75,141,1960.7,174.7,185.809182066,123.5,13.66,2380.0,1.0,1481735766.97
2141,111.4,18,131,1.48,790.0,1070.08999991,141,1962.0,174.7,185.809182066,123.5,13.66,2380.0,1.0,1481735767.31
2142,111.4,18,131,1.48,790.0,1070.54999995,142,1963.7,174.7,185.809182066,123.5,13.66,2380.0,1.0,1481735767.77
2143,111.4,18,131,1.48,790.0,1070.94000006,142,1965.1,174.7,185.809182066,123.5,13.66,2380.0,1.0,1481735768.16
2144,111.4,18,131,1.48,790.0,1071.75999999,142,1968.2,174.7,185.809182066,123.5,13.66,2400.0,1.0,1481735768.98
2145,107.7,18,132,1.48,800.0,1072.14999986,142,1970.1,169.6,182.685154505,124.2,13.72,2400.0,1.0,1481735769.37
2146,107.7,18,132,1.48,800.0,1072.52999997,142,1971.8,169.6,182.685154505,124.2,13.72,2400.0,1.0,1481735769.75
2147,107.7,18,132,1.48,800.0,1072.93000007,142,1973.5,169.6,182.685154505,124.2,13.72,2400.0,1.0,1481735770.15
2148,107.7,18,132,1.48,800.0,1073.67000008,142,1976.4,169.6,182.685154505,124.2,13.72,2400.0,1.0,1481735770.89
2149,107.7,18,132,1.48,800.0,1074.06999993,142,1977.8,169.6,182.685154505,124.2,13.72,2400.0,1.0,1481735771.29
2150,107.7,18,132,1.48,800.0,1074.76999998,142,1980.2,169.6,182.685154505,124.2,13.72,2400.0,1.0,1481735771.99
2151,107.7,18,132,1.48,800.0,1075.21000004,142,1982.1,169.6,182.685154505,124.2,13.72,2400.0,1.0,1481735772.43
2152,111.2,18,131,1.48,800.0,1075.5999999,142,1984.0,169.8,180.931389051,124.6,13.67,2400.0,1.0,1481735772.82
2153,111.2,18,131,1.48,800.0,1076.04999995,142,1986.0,169.8,180.931389051,124.6,13.67,2400.0,1.0,1481735773.27
2154,111.2,18,131,1.48,800.0,1076.47000003,142,1987.8,169.8,180.931389051,124.6,13.67,2400.0,1.0,1481735773.69
2155,111.2,18,131,1.48,800.0,1076.88999987,142,1989.4,169.8,180.931389051,124.6,13.67,2400.0,1.0,1481735774.11
2156,111.2,18,131,1.48,800.0,1077.71000004,142,1992.4,169.8,180.931389051,124.6,13.67,2400.0,1.0,1481735774.93
2157,111.2,18,131,1.48,800.0,1078.0999999,142,1993.7,169.8,180.931389051,124.6,13.67,2430.0,1.0,1481735775.32
2158,111.2,18,131,1.48,800.0,1078.5,142,1995.3,169.8,180.931389051,124.6,13.67,2430.0,1.0,1481735775.72
2159,110.2,17,131,1.51,820.0,1079.25,142,1998.8,167.4,181.36771858,124.5,13.88,2430.0,1.0,1481735776.47
2160,110.2,17,131,1.51,820.0,1079.80999994,142,2001.3,167.4,181.36771858,124.5,13.88,2430.0,1.0,1481735777.03
2161,110.2,17,131,1.51,820.0,1080.17000008,142,2002.7,167.4,181.36771858,124.5,13.88,2430.0,1.0,1481735777.39
2162,110.2,17,131,1.51,820.0,1080.56999993,142,2004.2,167.4,181.36771858,124.5,13.88,2430.0,1.0,1481735777.79
2163,110.2,17,131,1.51,820.0,1080.95000005,142,2005.6,167.4,181.36771858,124.5,13.88,2430.0,1.0,1481735778.17
2164,110.2,17,131,1.51,820.0,1081.36999989,142,2007.0,167.4,181.36771858,124.5,13.88,2410.0,1.0,1481735778.59
2165,110.2,18,131,1.51,820.0,1082.25999999,142,2010.8,167.4,184.015381007,123.9,13.88,2410.0,1.0,1481735779.48
2166,111.3,18,131,1.51,810.0,1082.61999989,142,2012.5,178.8,184.015381007,123.9,13.8,2410.0,1.0,1481735779.84
2167,111.3,18,131,1.51,810.0,1083.03999996,142,2014.3,178.8,184.015381007,123.9,13.8,2410.0,1.0,1481735780.26
2168,111.3,18,131,1.51,810.0,1083.76999998,142,2017.3,178.8,184.015381007,123.9,13.8,2410.0,1.0,1481735780.99
2169,111.3,18,131,1.51,810.0,1084.13999987,142,2018.6,178.8,184.015381007,123.9,13.8,2410.0,1.0,1481735781.36
2170,111.3,18,131,1.51,810.0,1084.52999997,142,2020.0,178.8,184.015381007,123.9,13.8,2410.0,1.0,1481735781.75
2171,111.3,18,131,1.51,810.0,1085.25,142,2022.7,178.8,184.015381007,123.9,13.8,2350.0,1.0,1481735782.47
2172,105.4,18,131,1.48,800.0,1085.64999986,142,2024.6,162.0,185.358553688,123.6,13.56,2350.0,1.0,1481735782.87
2173,105.4,18,131,1.48,800.0,1086.03999996,142,2026.4,162.0,185.358553688,123.6,13.56,2350.0,1.0,1481735783.26
2174,105.4,18,131,1.48,800.0,1086.38999987,142,2027.9,162.0,185.358553688,123.6,13.56,2350.0,1.0,1481735783.61
2175,105.4,18,131,1.48,800.0,1087.25999999,142,2031.3,162.0,185.358553688,123.6,13.56,2350.0,1.0,1481735784.48
2176,105.4,18,131,1.48,800.0,1087.71000004,142,2032.9,162.0,185.358553688,123.6,13.56,2350.0,1.0,1481735784.93
2177,105.4,18,131,1.48,800.0,1088.08999991,142,2034.2,162.0,185.358553688,123.6,13.56,2370.0,1.0,1481735785.31
2178,105.4,18,131,1.48,800.0,1088.46000004,142,2035.5,162.0,185.358553688,123.6,13.56,2370.0,1.0,1481735785.68
2179,105.4,18,131,1.48,800.0,1088.8499999,142,2037.3,162.0,185.358553688,123.6,13.49,2370.0,1.0,1481735786.07
