index,index, AverageDriveForce (lbs), Cadence (stokes/min), DragFactor, DriveLength (meters), DriveTime (ms), ElapsedTime (sec), HRCur (bpm), Horizontal (meters), PeakDriveForce (lbs), Power (watts), Stroke500mPace (sec/500m), StrokeDistance (meters), StrokeRecoveryTime (ms), lapIdx, latitude, longitude,TimeStamp (sec), AverageBoatSpeed (m/s), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
723,723,0.0,27.0,0.0,0.0,0.0,1229.0,164.0,2241.10724499,0.0,0.0,130.437282436,8.45057258227,0.0,0.0,49.249031,16.494613,1459589737.0,3.8332598675944403,0.0,0.0,1.0,4.0,441,0.0,0.0,0.0,0.0,164.0,0.0,0.0,142,146,160,167,180,192,2241.10724499,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
724,724,0.0,27.0,0.0,0.0,0.0,1230.0,164.0,2244.99888533,0.0,0.0,131.583116374,8.33514024238,0.0,0.0,49.249007,16.494652,1459589738.0,3.7998796029335935,0.0,0.0,1.0,4.0,442,0.0,0.0,0.0,0.0,164.0,0.0,0.0,142,146,160,167,180,192,2244.99888533,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
725,725,0.0,27.0,0.0,0.0,0.0,1231.0,164.0,2248.52679681,0.0,0.0,133.129456822,8.43895179971,0.0,0.0,49.248985,16.494687,1459589739.0,3.755742808058792,0.0,0.0,1.0,4.0,442,0.0,0.0,0.0,0.0,164.0,0.0,0.0,142,146,160,167,180,192,2248.52679681,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
726,726,0.0,28.0,0.0,0.0,0.0,1232.0,164.0,2252.67716931,0.0,0.0,131.217582893,8.16925818855,0.0,0.0,49.248959,16.494728,1459589740.0,3.8104649466658724,0.0,0.0,1.0,4.0,443,0.0,0.0,0.0,0.0,164.0,0.0,0.0,142,146,160,167,180,192,2252.67716931,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
727,727,0.0,28.0,0.0,0.0,0.0,1233.0,164.0,2255.87207569,0.0,0.0,134.843380544,8.30068200662,0.0,0.0,49.24894,16.494761,1459589741.0,3.7080055245043915,0.0,0.0,1.0,4.0,443,0.0,0.0,0.0,0.0,164.0,0.0,0.0,142,146,160,167,180,192,2255.87207569,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
728,728,0.0,27.0,0.0,0.0,0.0,1234.0,165.0,2259.74246165,0.0,0.0,132.466291232,8.20734519765,0.0,0.0,49.248917,16.494801,1459589742.0,3.7745451718302094,0.0,0.0,1.0,4.0,444,0.0,0.0,0.0,0.0,165.0,0.0,0.0,142,146,160,167,180,192,2259.74246165,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
729,729,0.0,27.0,0.0,0.0,0.0,1235.0,165.0,2263.01201018,0.0,0.0,134.365849056,8.44474277765,0.0,0.0,49.248897,16.494834,1459589743.0,3.721183645344389,0.0,0.0,1.0,4.0,444,0.0,0.0,0.0,0.0,165.0,0.0,0.0,142,146,160,167,180,192,2263.01201018,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
730,730,0.0,27.0,0.0,0.0,0.0,1236.0,166.0,2267.26774823,0.0,0.0,130.536538282,8.2645642138,0.0,0.0,49.248871,16.494877,1459589744.0,3.8303451782966897,0.0,0.0,1.0,4.0,445,0.0,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,2267.26774823,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
731,731,0.0,27.0,0.0,0.0,0.0,1237.0,166.0,2270.64516444,0.0,0.0,133.233209816,8.44393258413,0.0,0.0,49.248851,16.494912,1459589745.0,3.7528180901031996,0.0,0.0,1.0,4.0,445,0.0,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,2270.64516444,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
732,732,0.0,27.0,0.0,0.0,0.0,1238.0,168.0,2274.7721772,0.0,0.0,130.260867401,8.37969637654,0.0,0.0,49.248826,16.494954,1459589746.0,3.8384513321317058,0.0,0.0,1.0,4.0,445,0.0,0.0,0.0,0.0,0.0,168.0,0.0,142,146,160,167,180,192,2274.7721772,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
733,733,0.0,27.0,0.0,0.0,0.0,1239.0,168.0,2278.58838519,0.0,0.0,131.026381195,8.44168723315,0.0,0.0,49.248803,16.494993,1459589747.0,3.8160254098438013,0.0,0.0,1.0,4.0,446,0.0,0.0,0.0,0.0,0.0,168.0,0.0,142,146,160,167,180,192,2278.58838519,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
734,734,0.0,27.0,0.0,0.0,0.0,1240.0,168.0,2282.73876556,0.0,0.0,129.795071392,8.26825550992,0.0,0.0,49.248777,16.495034,1459589748.0,3.8522263953299674,0.0,0.0,1.0,4.0,446,0.0,0.0,0.0,0.0,0.0,168.0,0.0,142,146,160,167,180,192,2282.73876556,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
735,735,0.0,27.0,0.0,0.0,0.0,1241.0,168.0,2286.21425259,0.0,0.0,132.112699767,8.40010922129,0.0,0.0,49.248758,16.495072,1459589749.0,3.7846475083911146,0.0,0.0,1.0,4.0,447,0.0,0.0,0.0,0.0,0.0,168.0,0.0,142,146,160,167,180,192,2286.21425259,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
736,736,0.0,29.0,0.0,0.0,0.0,1242.0,168.0,2290.41701898,0.0,0.0,129.633415903,8.18153608635,0.0,0.0,49.248732,16.495114,1459589750.0,3.8570301994829164,0.0,0.0,1.0,4.0,447,0.0,0.0,0.0,0.0,0.0,168.0,0.0,142,146,160,167,180,192,2290.41701898,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
737,737,0.0,29.0,0.0,0.0,0.0,1243.0,168.0,2294.05094152,0.0,0.0,131.661604224,8.18958779377,0.0,0.0,49.24871,16.495151,1459589751.0,3.797614368645656,0.0,0.0,1.0,4.0,448,0.0,0.0,0.0,0.0,0.0,168.0,0.0,142,146,160,167,180,192,2294.05094152,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
738,738,0.0,29.0,0.0,0.0,0.0,1244.0,170.0,2297.86715446,0.0,0.0,131.126998152,8.19941668235,0.0,0.0,49.248687,16.49519,1459589752.0,3.8130972800918483,0.0,0.0,1.0,4.0,448,0.0,0.0,0.0,0.0,0.0,170.0,0.0,142,146,160,167,180,192,2297.86715446,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
739,739,0.0,29.0,0.0,0.0,0.0,1245.0,170.0,2301.81195631,0.0,0.0,130.767762081,8.19640863838,0.0,0.0,49.248663,16.49523,1459589753.0,3.823572354861366,0.0,0.0,1.0,4.0,449,0.0,0.0,0.0,0.0,0.0,170.0,0.0,142,146,160,167,180,192,2301.81195631,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
740,740,0.0,29.0,0.0,0.0,0.0,1246.0,170.0,2305.80898648,0.0,0.0,130.814460932,8.14314142082,0.0,0.0,49.248637,16.495268,1459589754.0,3.8222073954034035,0.0,0.0,1.0,4.0,449,0.0,0.0,0.0,0.0,0.0,170.0,0.0,142,146,160,167,180,192,2305.80898648,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
741,741,0.0,28.0,0.0,0.0,0.0,1247.0,170.0,2309.60678156,0.0,0.0,131.894154325,8.09697977677,0.0,0.0,49.248615,16.495308,1459589755.0,3.7909185783014423,0.0,0.0,1.0,4.0,450,0.0,0.0,0.0,0.0,0.0,170.0,0.0,142,146,160,167,180,192,2309.60678156,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
742,742,0.0,28.0,0.0,0.0,0.0,1248.0,170.0,2313.05848585,0.0,0.0,133.475657309,8.21708762039,0.0,0.0,49.248594,16.495343,1459589756.0,3.7460014064024088,0.0,0.0,1.0,4.0,450,0.0,0.0,0.0,0.0,0.0,170.0,0.0,142,146,160,167,180,192,2313.05848585,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
743,743,0.0,27.0,0.0,0.0,0.0,1249.0,170.0,2317.00329173,0.0,0.0,131.951702516,8.12364728914,0.0,0.0,49.24857,16.495383,1459589757.0,3.789265242253102,0.0,0.0,1.0,4.0,451,0.0,0.0,0.0,0.0,0.0,170.0,0.0,142,146,160,167,180,192,2317.00329173,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
744,744,0.0,27.0,0.0,0.0,0.0,1250.0,170.0,2320.27285261,0.0,0.0,134.407471929,8.28325932928,0.0,0.0,49.24855,16.495416,1459589758.0,3.7200312811784917,0.0,0.0,1.0,4.0,451,0.0,0.0,0.0,0.0,0.0,170.0,0.0,142,146,160,167,180,192,2320.27285261,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
745,745,0.0,27.0,0.0,0.0,0.0,1251.0,170.0,2324.08907235,0.0,0.0,132.272321847,8.25573341016,0.0,0.0,49.248527,16.495455,1459589759.0,3.780080314749085,0.0,0.0,1.0,4.0,452,0.0,0.0,0.0,0.0,0.0,170.0,0.0,142,146,160,167,180,192,2324.08907235,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
746,746,0.0,27.0,0.0,0.0,0.0,1252.0,170.0,2327.56506385,0.0,0.0,133.047969588,8.44419211698,0.0,0.0,49.248505,16.495489,1459589760.0,3.7580430693404323,0.0,0.0,1.0,4.0,452,0.0,0.0,0.0,0.0,0.0,170.0,0.0,142,146,160,167,180,192,2327.56506385,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
747,747,0.0,27.0,0.0,0.0,0.0,1253.0,171.0,2331.66368945,0.0,0.0,130.380313598,8.37122633193,0.0,0.0,49.248479,16.495529,1459589761.0,3.834934785796296,0.0,0.0,1.0,4.0,452,0.0,0.0,0.0,0.0,0.0,171.0,0.0,142,146,160,167,180,192,2331.66368945,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
748,748,0.0,27.0,0.0,0.0,0.0,1254.0,171.0,2335.22367085,0.0,0.0,131.731423886,8.56678721815,0.0,0.0,49.248458,16.495566,1459589762.0,3.795601575161737,0.0,0.0,1.0,4.0,453,0.0,0.0,0.0,0.0,0.0,171.0,0.0,142,146,160,167,180,192,2335.22367085,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
749,749,0.0,27.0,0.0,0.0,0.0,1255.0,171.0,2339.48218378,0.0,0.0,128.923832592,8.51607622662,0.0,0.0,49.24843,16.495606,1459589763.0,3.878258890909097,0.0,0.0,1.0,4.0,453,0.0,0.0,0.0,0.0,0.0,171.0,0.0,142,146,160,167,180,192,2339.48218378,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
750,750,0.0,27.0,0.0,0.0,0.0,1256.0,171.0,2343.39949741,0.0,0.0,129.835346712,8.55295615664,0.0,0.0,49.248405,16.495644,1459589764.0,3.851031422969102,0.0,0.0,1.0,4.0,454,0.0,0.0,0.0,0.0,0.0,171.0,0.0,142,146,160,167,180,192,2343.39949741,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
751,751,0.0,27.0,0.0,0.0,0.0,1257.0,172.0,2347.44699983,0.0,0.0,129.400277484,8.45834180496,0.0,0.0,49.248379,16.495683,1459589765.0,3.8639793493628614,0.0,0.0,1.0,4.0,454,0.0,0.0,0.0,0.0,0.0,172.0,0.0,142,146,160,167,180,192,2347.44699983,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
752,752,0.0,27.0,0.0,0.0,0.0,1258.0,172.0,2351.06209308,0.0,0.0,130.946032368,8.54540787927,0.0,0.0,49.248358,16.495721,1459589766.0,3.8183669329884005,0.0,0.0,1.0,4.0,455,0.0,0.0,0.0,0.0,0.0,172.0,0.0,142,146,160,167,180,192,2351.06209308,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
753,753,0.0,27.0,0.0,0.0,0.0,1259.0,172.0,2355.05913502,0.0,0.0,129.701681838,8.52718499489,0.0,0.0,49.248332,16.495759,1459589767.0,3.855000127326876,0.0,0.0,1.0,4.0,455,0.0,0.0,0.0,0.0,0.0,172.0,0.0,142,146,160,167,180,192,2355.05913502,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
754,754,0.0,27.0,0.0,0.0,0.0,1260.0,173.0,2358.98432681,0.0,0.0,130.051194277,8.45674094304,0.0,0.0,49.248309,16.4958,1459589768.0,3.844639818801162,0.0,0.0,1.0,4.0,456,0.0,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,2358.98432681,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
755,755,0.0,27.0,0.0,0.0,0.0,1261.0,173.0,2362.61826637,0.0,0.0,131.19643242,8.56487856933,0.0,0.0,49.248287,16.495837,1459589769.0,3.8110792403207023,0.0,0.0,1.0,4.0,456,0.0,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,2362.61826637,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
756,756,0.0,27.0,0.0,0.0,0.0,1262.0,173.0,2366.76866906,0.0,0.0,129.597319421,8.43210051011,0.0,0.0,49.248261,16.495878,1459589770.0,3.858104490384851,0.0,0.0,1.0,4.0,456,0.0,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,2366.76866906,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
757,757,0.0,27.0,0.0,0.0,0.0,1263.0,173.0,2370.37464993,0.0,0.0,131.68722106,8.5207133087,0.0,0.0,49.248238,16.495913,1459589771.0,3.796875626771617,0.0,0.0,1.0,4.0,457,0.0,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,2370.37464993,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
758,758,0.0,27.0,0.0,0.0,0.0,1264.0,173.0,2374.44833181,0.0,0.0,130.365490051,8.35208373297,0.0,0.0,49.248213,16.495954,1459589772.0,3.835370847027048,0.0,0.0,1.0,4.0,457,0.0,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,2374.44833181,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
759,759,0.0,27.0,0.0,0.0,0.0,1265.0,173.0,2377.82274754,0.0,0.0,133.044204599,8.50736732609,0.0,0.0,49.248191,16.495986,1459589773.0,3.758149417383627,0.0,0.0,1.0,4.0,458,0.0,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,2377.82274754,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
760,760,0.0,27.0,0.0,0.0,0.0,1266.0,172.0,2381.93059091,0.0,0.0,130.661658967,8.38287199811,0.0,0.0,49.248167,16.496029,1459589774.0,3.8266772667128035,0.0,0.0,1.0,4.0,458,0.0,0.0,0.0,0.0,0.0,172.0,0.0,142,146,160,167,180,192,2381.93059091,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
761,761,0.0,27.0,0.0,0.0,0.0,1267.0,172.0,2385.51119094,0.0,0.0,132.652792018,8.45568277823,0.0,0.0,49.248145,16.496065,1459589775.0,3.769238418533653,0.0,0.0,1.0,4.0,459,0.0,0.0,0.0,0.0,0.0,172.0,0.0,142,146,160,167,180,192,2385.51119094,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
762,762,0.0,27.0,0.0,0.0,0.0,1268.0,173.0,2389.45601627,0.0,0.0,131.562885415,8.35008043358,0.0,0.0,49.248121,16.496105,1459589776.0,3.8004639258466204,0.0,0.0,1.0,4.0,459,0.0,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,2389.45601627,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
763,763,0.0,27.0,0.0,0.0,0.0,1269.0,173.0,2392.94404107,0.0,0.0,133.290042925,8.44768720913,0.0,0.0,49.248101,16.496142,1459589777.0,3.7512179381721813,0.0,0.0,1.0,4.0,460,0.0,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,2392.94404107,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
764,764,0.0,27.0,0.0,0.0,0.0,1270.0,174.0,2396.86136765,0.0,0.0,131.81618975,8.41286169986,0.0,0.0,49.248076,16.49618,1459589778.0,3.7931607714370306,0.0,0.0,1.0,4.0,460,0.0,0.0,0.0,0.0,0.0,174.0,0.0,142,146,160,167,180,192,2396.86136765,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
765,765,0.0,27.0,0.0,0.0,0.0,1271.0,174.0,2400.60395279,0.0,0.0,132.444233964,8.43672871094,0.0,0.0,49.248054,16.496219,1459589779.0,3.775173784733477,0.0,0.0,1.0,4.0,461,0.0,0.0,0.0,0.0,0.0,174.0,0.0,142,146,160,167,180,192,2400.60395279,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
766,766,0.0,27.0,0.0,0.0,0.0,1272.0,174.0,2404.44312329,0.0,0.0,132.164310595,8.51071509431,0.0,0.0,49.24803,16.496257,1459589780.0,3.7831695845044258,0.0,0.0,1.0,4.0,461,0.0,0.0,0.0,0.0,0.0,174.0,0.0,142,146,160,167,180,192,2404.44312329,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
767,767,0.0,27.0,0.0,0.0,0.0,1273.0,174.0,2408.64592231,0.0,0.0,131.124175221,8.28922386421,0.0,0.0,49.248004,16.496299,1459589781.0,3.813179371060198,0.0,0.0,1.0,4.0,461,0.0,0.0,0.0,0.0,0.0,174.0,0.0,142,146,160,167,180,192,2408.64592231,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
768,768,0.0,27.0,0.0,0.0,0.0,1274.0,174.0,2411.91550331,0.0,0.0,134.787172559,8.47556100986,0.0,0.0,49.247984,16.496332,1459589782.0,3.709551810511764,0.0,0.0,1.0,4.0,462,0.0,0.0,0.0,0.0,0.0,174.0,0.0,142,146,160,167,180,192,2411.91550331,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
769,769,0.0,26.0,0.0,0.0,0.0,1275.0,174.0,2416.0659191,0.0,0.0,131.974358553,8.34451166045,0.0,0.0,49.247958,16.496373,1459589783.0,3.7886147391214893,0.0,0.0,1.0,4.0,462,0.0,0.0,0.0,0.0,0.0,174.0,0.0,142,146,160,167,180,192,2416.0659191,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
770,770,0.0,26.0,0.0,0.0,0.0,1276.0,174.0,2419.54193081,0.0,0.0,134.710103222,8.45564235682,0.0,0.0,49.247936,16.496407,1459589784.0,3.7116740915565063,0.0,0.0,1.0,4.0,463,0.0,0.0,0.0,0.0,0.0,174.0,0.0,142,146,160,167,180,192,2419.54193081,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
771,771,0.0,27.0,0.0,0.0,0.0,1277.0,174.0,2423.58945205,0.0,0.0,133.066489589,8.24858791986,0.0,0.0,49.24791,16.496446,1459589785.0,3.75752003035731,0.0,0.0,1.0,4.0,463,0.0,0.0,0.0,0.0,0.0,174.0,0.0,142,146,160,167,180,192,2423.58945205,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
772,772,0.0,27.0,0.0,0.0,0.0,1278.0,174.0,2426.9880797,0.0,0.0,135.843614292,8.35309232866,0.0,0.0,49.247889,16.49648,1459589786.0,3.680703009898093,0.0,0.0,1.0,4.0,464,0.0,0.0,0.0,0.0,0.0,174.0,0.0,142,146,160,167,180,192,2426.9880797,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
773,773,0.0,27.0,0.0,0.0,0.0,1279.0,174.0,2430.98513973,0.0,0.0,134.095847192,8.24672496472,0.0,0.0,49.247863,16.496518,1459589787.0,3.7286762451643574,0.0,0.0,1.0,4.0,464,0.0,0.0,0.0,0.0,0.0,174.0,0.0,142,146,160,167,180,192,2430.98513973,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
774,774,0.0,27.0,0.0,0.0,0.0,1280.0,174.0,2434.64266954,0.0,0.0,135.849765026,8.21375301213,0.0,0.0,49.24784,16.496554,1459589788.0,3.680536362387569,0.0,0.0,1.0,4.0,465,0.0,0.0,0.0,0.0,0.0,174.0,0.0,142,146,160,167,180,192,2434.64266954,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
775,775,0.0,27.0,0.0,0.0,0.0,1281.0,174.0,2438.30020021,0.0,0.0,136.455712932,8.20143686573,0.0,0.0,49.247817,16.49659,1459589789.0,3.6641925006772347,0.0,0.0,1.0,4.0,465,0.0,0.0,0.0,0.0,0.0,174.0,0.0,142,146,160,167,180,192,2438.30020021,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
776,776,0.0,27.0,0.0,0.0,0.0,1282.0,175.0,2442.04279659,0.0,0.0,136.767063027,8.07171416827,0.0,0.0,49.247795,16.496629,1459589790.0,3.6558509697710773,0.0,0.0,1.0,4.0,465,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,2442.04279659,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
777,777,0.0,27.0,0.0,0.0,0.0,1283.0,175.0,2445.31238503,0.0,0.0,139.148996736,8.17470795736,0.0,0.0,49.247775,16.496662,1459589791.0,3.5932706072514735,0.0,0.0,1.0,4.0,466,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,2445.31238503,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
778,778,0.0,26.0,0.0,0.0,0.0,1284.0,175.0,2449.09971972,0.0,0.0,137.595609597,8.05140551112,0.0,0.0,49.247751,16.496699,1459589792.0,3.633836875060449,0.0,0.0,1.0,4.0,466,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,2449.09971972,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
779,779,0.0,26.0,0.0,0.0,0.0,1285.0,175.0,2452.21320322,0.0,0.0,140.454402665,8.22729540282,0.0,0.0,49.247731,16.496729,1459589793.0,3.5598741692174496,0.0,0.0,1.0,4.0,467,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,2452.21320322,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
780,780,0.0,26.0,0.0,0.0,0.0,1286.0,175.0,2456.05238669,0.0,0.0,137.696309731,8.09481210678,0.0,0.0,49.247707,16.496767,1459589794.0,3.631179375662189,0.0,0.0,1.0,4.0,467,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,2456.05238669,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
781,781,0.0,26.0,0.0,0.0,0.0,1287.0,175.0,2459.26914556,0.0,0.0,139.996275132,8.28374079565,0.0,0.0,49.247687,16.496799,1459589795.0,3.571523596099674,0.0,0.0,1.0,4.0,468,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,2459.26914556,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
782,782,0.0,27.0,0.0,0.0,0.0,1288.0,174.0,2463.26621339,0.0,0.0,136.846718579,8.13465894755,0.0,0.0,49.247661,16.496837,1459589796.0,3.653722977006247,0.0,0.0,1.0,4.0,468,0.0,0.0,0.0,0.0,0.0,174.0,0.0,142,146,160,167,180,192,2463.26621339,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
783,783,0.0,27.0,0.0,0.0,0.0,1289.0,174.0,2466.74223564,0.0,0.0,138.744560543,8.19102641546,0.0,0.0,49.247639,16.496871,1459589797.0,3.60374488227262,0.0,0.0,1.0,4.0,468,0.0,0.0,0.0,0.0,0.0,174.0,0.0,142,146,160,167,180,192,2466.74223564,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
784,784,0.0,27.0,0.0,0.0,0.0,1290.0,174.0,2470.47842006,0.0,0.0,137.743088998,8.19568233855,0.0,0.0,49.247615,16.496907,1459589798.0,3.629946181962421,0.0,0.0,1.0,4.0,469,0.0,0.0,0.0,0.0,0.0,174.0,0.0,142,146,160,167,180,192,2470.47842006,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
785,785,0.0,27.0,0.0,0.0,0.0,1291.0,174.0,2474.24111561,0.0,0.0,137.717751449,8.14636389229,0.0,0.0,49.247592,16.496945,1459589799.0,3.630614025710123,0.0,0.0,1.0,4.0,469,0.0,0.0,0.0,0.0,0.0,174.0,0.0,142,146,160,167,180,192,2474.24111561,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
786,786,0.0,27.0,0.0,0.0,0.0,1292.0,174.0,2477.79632183,0.0,0.0,138.708857397,8.18012533216,0.0,0.0,49.247569,16.496979,1459589800.0,3.604672472854023,0.0,0.0,1.0,4.0,470,0.0,0.0,0.0,0.0,0.0,174.0,0.0,142,146,160,167,180,192,2477.79632183,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
787,787,0.0,26.0,0.0,0.0,0.0,1293.0,174.0,2481.50610304,0.0,0.0,138.364468571,8.07408377984,0.0,0.0,49.247546,16.497016,1459589801.0,3.6136444938783634,0.0,0.0,1.0,4.0,470,0.0,0.0,0.0,0.0,0.0,174.0,0.0,142,146,160,167,180,192,2481.50610304,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
