index,TimeStamp (sec),TOTAL Time Since Start BoatCoach, Horizontal (meters),Elapsed Time, lapIdx, Cadence (stokes/min),Cumulative Stroke Count,Piece Stroke Count,Cumulative Distance(m),Piece Distance(km),Average Speed(/500m), Stroke500mPace (sec/500m), HRCur (bpm),Calories,Calories/hr, latitude, longitude, ElapsedTime (sec), Power (watts), DriveLength (meters), StrokeDistance (meters), DriveTime (ms), DragFactor, StrokeRecoveryTime (ms), AverageDriveForce (lbs), AverageBoatSpeed (m/s), PeakDriveForce (lbs), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
3960,1506371294.0000002,1:05:50,11991.0,0:02:36,4,29.7,1286,58,12528,0.42,0:02:54,156.0,0.0,1159,917,49.232756,16.51496,3949.800000190735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2051282051282053,0.0,0.0,0.0,1.0,4.0,1624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,11991.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3961,1506371295.2,1:05:52,11991.0,0:02:37,4,47.6,1287,59,12528,0.42,0:02:54,156.0,0.0,1159,917,49.232783,16.514953,3951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2051282051282053,0.0,0.0,0.0,1.0,4.0,1625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,11991.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3962,1506371296.2,1:05:53,12003.0,0:02:38,4,47.6,1287,59,12540,0.44,0:02:54,156.0,0.0,1160,895,49.232811,16.514952,3952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2051282051282053,0.0,0.0,0.0,1.0,4.0,1626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12003.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3963,1506371297.2,1:05:54,12003.0,0:02:39,4,47.6,1287,59,12540,0.44,0:02:54,156.0,0.0,1160,895,49.232841,16.51495,3953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2051282051282053,0.0,0.0,0.0,1.0,4.0,1626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12003.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3964,1506371298.4000003,1:05:55,12003.0,0:02:40,4,29.7,1288,60,12540,0.44,0:02:54,156.0,0.0,1160,895,49.232869,16.514948,3954.2000002861023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2051282051282053,0.0,0.0,0.0,1.0,4.0,1627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12003.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3965,1506371299.4000003,1:05:56,12003.0,0:02:41,4,29.7,1288,60,12540,0.44,0:02:54,156.0,0.0,1160,895,49.232897,16.514948,3955.2000002861023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2051282051282053,0.0,0.0,0.0,1.0,4.0,1627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12003.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3966,1506371300.8000004,1:05:57,12015.0,0:02:42,4,29.7,1288,60,12553,0.45,0:02:54,157.0,0.0,1161,892,49.232928,16.514946,3956.6000003814697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1847133757961785,0.0,0.0,0.0,1.0,4.0,1628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12015.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3967,1506371301.8000004,1:05:58,12015.0,0:02:43,4,21.4,1289,61,12553,0.45,0:02:54,157.0,0.0,1161,892,49.232956,16.514947,3957.6000003814697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1847133757961785,0.0,0.0,0.0,1.0,4.0,1628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12015.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3968,1506371302.8000004,1:05:59,12015.0,0:02:44,4,21.4,1289,61,12553,0.45,0:02:54,157.0,0.0,1161,892,49.232983,16.514945,3958.6000003814697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1847133757961785,0.0,0.0,0.0,1.0,4.0,1629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12015.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3969,1506371303.0000002,1:05:59,12015.0,0:02:45,4,21.4,1289,61,12553,0.45,0:02:54,157.0,0.0,1161,892,49.233013,16.514944,3958.800000190735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1847133757961785,0.0,0.0,0.0,1.0,4.0,1629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12015.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3970,1506371304.0000002,1:06:00,12027.0,0:02:46,4,21.4,1289,61,12566,0.46,0:02:53,159.0,0.0,1162,888,49.23304,16.514942,3959.800000190735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1446540880503147,0.0,0.0,0.0,1.0,4.0,1629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12027.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3971,1506371305.0000002,1:06:01,12027.0,0:02:47,4,21.4,1289,61,12566,0.46,0:02:53,159.0,0.0,1162,888,49.233067,16.514939,3960.800000190735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1446540880503147,0.0,0.0,0.0,1.0,4.0,1630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12027.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3972,1506371306.2,1:06:02,12027.0,0:02:48,4,20.3,1290,62,12566,0.46,0:02:53,159.0,0.0,1162,888,49.233098,16.514937,3962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1446540880503147,0.0,0.0,0.0,1.0,4.0,1630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12027.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3973,1506371307.2,1:06:03,12027.0,0:02:49,4,20.3,1290,62,12566,0.46,0:02:53,159.0,0.0,1162,888,49.233126,16.514934,3963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1446540880503147,0.0,0.0,0.0,1.0,4.0,1630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12027.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3974,1506371308.4000003,1:06:05,12039.0,0:02:50,4,20.3,1291,63,12578,0.47,0:02:53,159.0,0.0,1163,888,49.233153,16.514934,3964.2000002861023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1446540880503147,0.0,0.0,0.0,1.0,4.0,1631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12039.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3975,1506371309.4000003,1:06:06,12039.0,0:02:51,4,20.3,1291,63,12578,0.47,0:02:53,159.0,0.0,1163,888,49.233184,16.514933,3965.2000002861023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1446540880503147,0.0,0.0,0.0,1.0,4.0,1631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12039.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3976,1506371310.4000003,1:06:07,12039.0,0:02:52,4,20.3,1291,63,12578,0.47,0:02:53,159.0,0.0,1163,888,49.23321,16.514932,3966.2000002861023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1446540880503147,0.0,0.0,0.0,1.0,4.0,1631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12039.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3977,1506371311.6000001,1:06:08,12039.0,0:02:53,4,20.3,1291,63,12578,0.47,0:02:53,159.0,0.0,1163,888,49.233238,16.514929,3967.4000000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1446540880503147,0.0,0.0,0.0,1.0,4.0,1632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12039.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3978,1506371312.6000001,1:06:09,12051.0,0:02:54,4,13.6,1292,64,12591,0.49,0:02:52,160.0,0.0,1164,884,49.233269,16.514929,3968.4000000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0,0.0,0.0,1.0,4.0,1632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12051.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3979,1506371313.8000004,1:06:10,12051.0,0:02:55,4,13.6,1292,64,12591,0.49,0:02:52,160.0,0.0,1164,884,49.233296,16.514931,3969.6000003814697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0,0.0,0.0,1.0,4.0,1632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12051.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3980,1506371314.8000004,1:06:11,12051.0,0:02:56,4,13.6,1292,64,12591,0.49,0:02:52,160.0,0.0,1164,884,49.233353,16.514928,3970.6000003814697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0,0.0,0.0,1.0,4.0,1633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12051.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3981,1506371315.8000004,1:06:12,12063.0,0:02:57,4,13.6,1292,64,12604,0.5,0:02:52,160.0,0.0,1165,893,49.233382,16.514925,3971.6000003814697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0,0.0,0.0,1.0,4.0,1633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12063.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3982,1506371316.0000002,1:06:12,12063.0,0:02:58,4,13.6,1292,64,12604,0.5,0:02:52,160.0,0.0,1165,893,49.233382,16.514925,3971.800000190735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0,0.0,0.0,1.0,4.0,1633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12063.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3983,1506371317.0000002,1:06:13,12063.0,0:02:59,4,13.6,1292,64,12604,0.5,0:02:52,160.0,0.0,1165,893,49.233409,16.514925,3972.800000190735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0,0.0,0.0,1.0,4.0,1633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12063.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3984,1506371318.0000002,1:06:14,12063.0,0:03:00,4,13.6,1293,65,12604,0.5,0:02:52,160.0,0.0,1165,893,49.233441,16.514923,3973.800000190735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0,0.0,0.0,1.0,4.0,1633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12063.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3985,1506371319.2,1:06:16,12063.0,0:03:01,4,13.6,1293,65,12604,0.5,0:02:52,160.0,0.0,1165,893,49.233471,16.514919,3975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0,0.0,0.0,1.0,4.0,1634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12063.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3986,1506371320.2,1:06:17,12075.0,0:03:02,4,13.6,1294,66,12617,0.51,0:02:52,160.0,0.0,1166,908,49.233498,16.514916,3976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0,0.0,0.0,1.0,4.0,1634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12075.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3987,1506371321.4000003,1:06:18,12075.0,0:03:03,4,13.6,1294,66,12617,0.51,0:02:52,160.0,0.0,1166,908,49.233529,16.514914,3977.2000002861023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0,0.0,0.0,1.0,4.0,1634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12075.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3988,1506371322.4000003,1:06:19,12075.0,0:03:04,4,13.6,1294,66,12617,0.51,0:02:52,160.0,0.0,1166,908,49.233557,16.514915,3978.2000002861023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0,0.0,0.0,1.0,4.0,1634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12075.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3989,1506371323.4000003,1:06:20,12075.0,0:03:05,4,13.6,1294,66,12617,0.51,0:02:52,160.0,0.0,1166,908,49.233585,16.514914,3979.2000002861023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0,0.0,0.0,1.0,4.0,1635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12075.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3990,1506371324.8000004,1:06:21,12088.0,0:03:06,4,12.0,1295,67,12630,0.53,0:02:51,159.0,0.0,1167,908,49.233615,16.514913,3980.6000003814697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1446540880503147,0.0,0.0,0.0,1.0,4.0,1635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12088.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3991,1506371325.8000004,1:06:22,12088.0,0:03:07,4,12.0,1295,67,12630,0.53,0:02:51,159.0,0.0,1167,908,49.233643,16.514912,3981.6000003814697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1446540880503147,0.0,0.0,0.0,1.0,4.0,1635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12088.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3992,1506371327.0000002,1:06:23,12088.0,0:03:08,4,12.0,1295,67,12630,0.53,0:02:51,159.0,0.0,1167,908,49.233669,16.514912,3982.800000190735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1446540880503147,0.0,0.0,0.0,1.0,4.0,1635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12088.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3993,1506371327.0000002,1:06:23,12088.0,0:03:09,4,21.6,1296,68,12630,0.53,0:02:51,159.0,0.0,1167,908,49.2337,16.514912,3982.800000190735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1446540880503147,0.0,0.0,0.0,1.0,4.0,1635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12088.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3994,1506371328.0000002,1:06:24,12100.0,0:03:10,4,21.6,1296,68,12642,0.54,0:02:51,158.0,0.0,1168,917,49.233729,16.514913,3983.800000190735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1645569620253164,0.0,0.0,0.0,1.0,4.0,1636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12100.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3995,1506371329.2,1:06:25,12100.0,0:03:11,4,21.6,1296,68,12642,0.54,0:02:51,158.0,0.0,1168,917,49.233756,16.514911,3985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1645569620253164,0.0,0.0,0.0,1.0,4.0,1636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12100.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3996,1506371330.2,1:06:26,12100.0,0:03:12,4,21.6,1296,68,12642,0.54,0:02:51,158.0,0.0,1168,917,49.233785,16.51491,3986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1645569620253164,0.0,0.0,0.0,1.0,4.0,1636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12100.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3997,1506371331.2,1:06:27,12100.0,0:03:13,4,21.6,1296,68,12642,0.54,0:02:51,158.0,0.0,1168,917,49.233812,16.514907,3987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1645569620253164,0.0,0.0,0.0,1.0,4.0,1637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12100.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3998,1506371332.4000003,1:06:29,12112.0,0:03:14,4,21.6,1296,68,12655,0.55,0:02:51,158.0,0.0,1169,917,49.233839,16.514904,3988.2000002861023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1645569620253164,0.0,0.0,0.0,1.0,4.0,1637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12112.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3999,1506371333.4000003,1:06:30,12112.0,0:03:15,4,12.0,1297,69,12655,0.55,0:02:51,158.0,0.0,1169,917,49.23387,16.514901,3989.2000002861023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1645569620253164,0.0,0.0,0.0,1.0,4.0,1637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12112.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4000,1506371334.6000001,1:06:31,12112.0,0:03:16,4,12.0,1297,69,12655,0.55,0:02:51,158.0,0.0,1169,917,49.233898,16.514899,3990.4000000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1645569620253164,0.0,0.0,0.0,1.0,4.0,1638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12112.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4001,1506371335.6000001,1:06:32,12112.0,0:03:17,4,12.0,1297,69,12655,0.55,0:02:51,158.0,0.0,1169,917,49.233924,16.514893,3991.4000000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1645569620253164,0.0,0.0,0.0,1.0,4.0,1638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12112.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4002,1506371336.6000001,1:06:33,12124.0,0:03:18,4,12.0,1297,69,12667,0.56,0:02:50,157.0,0.0,1170,917,49.233952,16.514892,3992.4000000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1847133757961785,0.0,0.0,0.0,1.0,4.0,1638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12124.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4003,1506371337.8000004,1:06:34,12124.0,0:03:19,4,12.0,1297,69,12667,0.56,0:02:50,157.0,0.0,1170,917,49.234007,16.514884,3993.6000003814697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1847133757961785,0.0,0.0,0.0,1.0,4.0,1638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12124.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4004,1506371338.8000004,1:06:35,12124.0,0:03:20,4,12.0,1297,69,12667,0.56,0:02:50,157.0,0.0,1170,917,49.234037,16.514881,3994.6000003814697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1847133757961785,0.0,0.0,0.0,1.0,4.0,1638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12124.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4005,1506371340.0000002,1:06:36,12136.0,0:03:21,4,9.8,1298,70,12680,0.58,0:02:50,157.0,0.0,1171,910,49.234065,16.514877,3995.800000190735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1847133757961785,0.0,0.0,0.0,1.0,4.0,1639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12136.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4006,1506371340.0000002,1:06:36,12136.0,0:03:22,4,9.8,1298,70,12680,0.58,0:02:50,157.0,0.0,1171,910,49.234065,16.514877,3995.800000190735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1847133757961785,0.0,0.0,0.0,1.0,4.0,1639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12136.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4007,1506371341.0000002,1:06:37,12136.0,0:03:23,4,9.8,1299,71,12680,0.58,0:02:50,157.0,0.0,1171,910,49.234093,16.514874,3996.800000190735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1847133757961785,0.0,0.0,0.0,1.0,4.0,1639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12136.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4008,1506371342.2,1:06:39,12136.0,0:03:24,4,9.8,1299,71,12680,0.58,0:02:50,157.0,0.0,1171,910,49.234121,16.514871,3998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1847133757961785,0.0,0.0,0.0,1.0,4.0,1639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12136.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4009,1506371343.2,1:06:40,12136.0,0:03:25,4,29.7,1300,72,12680,0.58,0:02:50,157.0,0.0,1171,910,49.234153,16.514867,3999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1847133757961785,0.0,0.0,0.0,1.0,4.0,1640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12136.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4010,1506371344.2,1:06:41,12148.0,0:03:26,4,44.8,1301,73,12692,0.59,0:02:50,157.0,0.0,1172,912,49.234179,16.514864,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1847133757961785,0.0,0.0,0.0,1.0,4.0,1640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12148.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4011,1506371345.4000003,1:06:42,12148.0,0:03:27,4,45.4,1302,74,12692,0.59,0:02:50,157.0,0.0,1172,912,49.234206,16.514862,4001.2000002861023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1847133757961785,0.0,0.0,0.0,1.0,4.0,1641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12148.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4012,1506371346.4000003,1:06:43,12148.0,0:03:28,4,57.6,1303,75,12692,0.59,0:02:50,157.0,0.0,1172,912,49.234237,16.514861,4002.2000002861023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1847133757961785,0.0,0.0,0.0,1.0,4.0,1642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12148.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4013,1506371347.8000004,1:06:44,12148.0,0:03:29,4,57.6,1303,75,12692,0.59,0:02:50,157.0,0.0,1172,912,49.234264,16.514858,4003.6000003814697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1847133757961785,0.0,0.0,0.0,1.0,4.0,1643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12148.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4014,1506371348.8000004,1:06:45,12160.0,0:03:30,4,57.6,1303,75,12705,0.6,0:02:50,158.0,0.0,1173,907,49.234291,16.514856,4004.6000003814697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1645569620253164,0.0,0.0,0.0,1.0,4.0,1644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12160.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4015,1506371349.8000004,1:06:46,12160.0,0:03:31,4,45.4,1304,76,12705,0.6,0:02:50,158.0,0.0,1173,907,49.234323,16.514853,4005.6000003814697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1645569620253164,0.0,0.0,0.0,1.0,4.0,1645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12160.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4016,1506371350.0000002,1:06:46,12160.0,0:03:32,4,45.4,1304,76,12705,0.6,0:02:50,158.0,0.0,1173,907,49.23435,16.514849,4005.800000190735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1645569620253164,0.0,0.0,0.0,1.0,4.0,1645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12160.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
