index,index,TimeStamp (sec), latitude, longitude, HRCur (bpm),DistanceMeters, Cadence (stokes/min), lapIdx,Speed, WorkoutState, Horizontal (meters), StrokeDistance (meters), Stroke500mPace (sec/500m), ElapsedTime (sec), Power (watts), DriveLength (meters), DriveTime (ms), DragFactor, StrokeRecoveryTime (ms), AverageDriveForce (lbs), AverageBoatSpeed (m/s), PeakDriveForce (lbs), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
797,797,1459586209.0,49.247372,16.497301,174.0,421.0,26.0,2.0,3.61,4.0,421.0,8.330769230769231,138.50415512465375,1301.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61,0.0,0.0,0.0,1.0,255,0.0,0.0,0.0,0.0,0.0,174.0,0.0,142,146,160,167,180,192,2315.799999999998,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
798,798,1459586210.0,49.247348,16.497341,174.0,425.0,26.0,2.0,3.59,4.0,425.0,8.284615384615384,139.2757660167131,1302.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5899999999999994,0.0,0.0,0.0,1.0,255,0.0,0.0,0.0,0.0,0.0,174.0,0.0,142,146,160,167,180,192,2319.799999999998,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
799,799,1459586211.0,49.247327,16.497373,174.0,428.3,26.0,2.0,3.61,4.0,428.3,8.330769230769231,138.50415512465375,1303.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61,0.0,0.0,0.0,1.0,256,0.0,0.0,0.0,0.0,0.0,174.0,0.0,142,146,160,167,180,192,2323.099999999998,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
800,800,1459586212.0,49.247303,16.497416,174.0,432.4,26.0,2.0,3.65,4.0,432.4,8.423076923076923,136.986301369863,1304.0,0.0,0.0,0.0,0.0,0.0,0.0,3.65,0.0,0.0,0.0,1.0,256,0.0,0.0,0.0,0.0,0.0,174.0,0.0,142,146,160,167,180,192,2327.199999999998,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
801,801,1459586213.0,49.247285,16.497451,174.0,435.7,26.0,2.0,3.61,4.0,435.7,8.330769230769231,138.50415512465375,1305.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61,0.0,0.0,0.0,1.0,257,0.0,0.0,0.0,0.0,0.0,174.0,0.0,142,146,160,167,180,192,2330.499999999998,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
802,802,1459586214.0,49.247262,16.497492,175.0,439.6,27.0,2.0,3.61,4.0,439.6,8.022222222222222,138.50415512465375,1306.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61,0.0,0.0,0.0,1.0,257,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,2334.3999999999983,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
803,803,1459586215.0,49.247242,16.497525,175.0,442.9,27.0,2.0,3.59,4.0,442.9,7.977777777777777,139.2757660167131,1307.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5899999999999994,0.0,0.0,0.0,1.0,258,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,2337.699999999998,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
804,804,1459586216.0,49.247219,16.497564,175.0,446.7,27.0,2.0,3.64,4.0,446.7,8.088888888888889,137.36263736263737,1308.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6399999999999997,0.0,0.0,0.0,1.0,258,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,2341.499999999998,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
805,805,1459586217.0,49.247197,16.4976,175.0,450.3,27.0,2.0,3.63,4.0,450.3,8.066666666666666,137.7410468319559,1309.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6300000000000003,0.0,0.0,0.0,1.0,258,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,2345.099999999998,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
806,806,1459586218.0,49.247175,16.497635,175.0,453.8,27.0,2.0,3.65,4.0,453.8,8.11111111111111,136.986301369863,1310.0,0.0,0.0,0.0,0.0,0.0,0.0,3.65,0.0,0.0,0.0,1.0,259,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,2348.599999999998,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
807,807,1459586219.0,49.247153,16.497674,175.0,457.6,27.0,2.0,3.63,4.0,457.6,8.066666666666666,137.7410468319559,1311.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6300000000000003,0.0,0.0,0.0,1.0,259,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,2352.3999999999983,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
808,808,1459586220.0,49.247134,16.497708,175.0,460.8,27.0,2.0,3.63,4.0,460.8,8.066666666666666,137.7410468319559,1312.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6300000000000003,0.0,0.0,0.0,1.0,260,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,2355.599999999998,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
809,809,1459586221.0,49.24711,16.497749,176.0,464.8,26.0,2.0,3.61,4.0,464.8,8.330769230769231,138.50415512465375,1313.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61,0.0,0.0,0.0,1.0,260,0.0,0.0,0.0,0.0,0.0,176.0,0.0,142,146,160,167,180,192,2359.599999999998,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
810,810,1459586222.0,49.24709,16.497781,176.0,468.1,26.0,2.0,3.6,4.0,468.1,8.307692307692308,138.88888888888889,1314.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,1.0,261,0.0,0.0,0.0,0.0,0.0,176.0,0.0,142,146,160,167,180,192,2362.8999999999983,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
811,811,1459586223.0,49.247065,16.497821,176.0,472.0,27.0,2.0,3.62,4.0,472.0,8.044444444444444,138.12154696132598,1315.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6199999999999997,0.0,0.0,0.0,1.0,261,0.0,0.0,0.0,0.0,0.0,176.0,0.0,142,146,160,167,180,192,2366.7999999999984,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
812,812,1459586224.0,49.247043,16.497854,176.0,475.5,27.0,2.0,3.6,4.0,475.5,8.0,138.88888888888889,1316.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,1.0,262,0.0,0.0,0.0,0.0,0.0,176.0,0.0,142,146,160,167,180,192,2370.2999999999984,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
813,813,1459586225.0,49.247019,16.497893,176.0,479.4,26.0,2.0,3.64,4.0,479.4,8.4,137.36263736263737,1317.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6399999999999997,0.0,0.0,0.0,1.0,262,0.0,0.0,0.0,0.0,0.0,176.0,0.0,142,146,160,167,180,192,2374.1999999999985,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
814,814,1459586226.0,49.246998,16.497927,176.0,482.9,26.0,2.0,3.61,4.0,482.9,8.330769230769231,138.50415512465375,1318.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61,0.0,0.0,0.0,1.0,262,0.0,0.0,0.0,0.0,0.0,176.0,0.0,142,146,160,167,180,192,2377.6999999999985,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
815,815,1459586227.0,49.246977,16.497964,176.0,486.4,26.0,2.0,3.62,4.0,486.4,8.353846153846154,138.12154696132598,1319.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6199999999999997,0.0,0.0,0.0,1.0,263,0.0,0.0,0.0,0.0,0.0,176.0,0.0,142,146,160,167,180,192,2381.1999999999985,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
816,816,1459586228.0,49.246955,16.498004,175.0,490.2,26.0,2.0,3.62,4.0,490.2,8.353846153846154,138.12154696132598,1320.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6199999999999997,0.0,0.0,0.0,1.0,263,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,2384.9999999999986,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
817,817,1459586229.0,49.246936,16.498039,175.0,493.5,26.0,2.0,3.63,4.0,493.5,8.376923076923076,137.7410468319559,1321.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6300000000000003,0.0,0.0,0.0,1.0,264,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,2388.299999999999,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
818,818,1459586230.0,49.246914,16.498079,175.0,497.3,26.0,2.0,3.61,4.0,497.3,8.330769230769231,138.50415512465375,1322.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61,0.0,0.0,0.0,1.0,264,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,2392.099999999999,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
819,819,1459586231.0,49.246893,16.498112,175.0,500.6,26.0,2.0,3.61,4.0,500.6,8.330769230769231,138.50415512465375,1323.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61,0.0,0.0,0.0,1.0,265,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,2395.399999999999,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
820,820,1459586232.0,49.24687,16.498153,176.0,504.6,27.0,2.0,3.62,4.0,504.6,8.044444444444444,138.12154696132598,1324.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6199999999999997,0.0,0.0,0.0,1.0,265,0.0,0.0,0.0,0.0,0.0,176.0,0.0,142,146,160,167,180,192,2399.399999999999,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
821,821,1459586233.0,49.246852,16.498187,176.0,507.8,27.0,2.0,3.59,4.0,507.8,7.977777777777777,139.2757660167131,1325.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5899999999999994,0.0,0.0,0.0,1.0,265,0.0,0.0,0.0,0.0,0.0,176.0,0.0,142,146,160,167,180,192,2402.599999999999,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
822,822,1459586234.0,49.246829,16.498229,175.0,511.7,26.0,2.0,3.61,4.0,511.7,8.330769230769231,138.50415512465375,1326.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61,0.0,0.0,0.0,1.0,266,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,2406.499999999999,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
823,823,1459586235.0,49.246808,16.498263,175.0,515.2,26.0,2.0,3.62,4.0,515.2,8.353846153846154,138.12154696132598,1327.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6199999999999997,0.0,0.0,0.0,1.0,266,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,2409.999999999999,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
824,824,1459586236.0,49.246786,16.498302,175.0,518.8,26.0,2.0,3.63,4.0,518.8,8.376923076923076,137.7410468319559,1328.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6300000000000003,0.0,0.0,0.0,1.0,267,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,2413.599999999999,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
825,825,1459586237.0,49.246764,16.498339,175.0,522.6,26.0,2.0,3.6,4.0,522.6,8.307692307692308,138.88888888888889,1329.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,1.0,267,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,2417.399999999999,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
826,826,1459586238.0,49.246744,16.498374,175.0,525.9,26.0,2.0,3.61,4.0,525.9,8.330769230769231,138.50415512465375,1330.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61,0.0,0.0,0.0,1.0,268,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,2420.699999999999,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
827,827,1459586239.0,49.246721,16.498415,176.0,529.9,26.0,2.0,3.62,4.0,529.9,8.353846153846154,138.12154696132598,1331.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6199999999999997,0.0,0.0,0.0,1.0,268,0.0,0.0,0.0,0.0,0.0,176.0,0.0,142,146,160,167,180,192,2424.699999999999,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
828,828,1459586240.0,49.246702,16.498449,176.0,533.1,26.0,2.0,3.62,4.0,533.1,8.353846153846154,138.12154696132598,1332.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6199999999999997,0.0,0.0,0.0,1.0,269,0.0,0.0,0.0,0.0,0.0,176.0,0.0,142,146,160,167,180,192,2427.8999999999987,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
829,829,1459586241.0,49.246678,16.498491,175.0,537.2,26.0,2.0,3.63,4.0,537.2,8.376923076923076,137.7410468319559,1333.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6300000000000003,0.0,0.0,0.0,1.0,269,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,2431.9999999999986,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
830,830,1459586242.0,49.246661,16.498524,175.0,540.3,26.0,2.0,3.6,4.0,540.3,8.307692307692308,138.88888888888889,1334.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,1.0,269,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,2435.0999999999985,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
831,831,1459586243.0,49.24664,16.498564,176.0,544.0,26.0,2.0,3.61,4.0,544.0,8.330769230769231,138.50415512465375,1335.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61,0.0,0.0,0.0,1.0,270,0.0,0.0,0.0,0.0,0.0,176.0,0.0,142,146,160,167,180,192,2438.7999999999984,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
832,832,1459586244.0,49.24662,16.4986,176.0,547.5,26.0,2.0,3.6,4.0,547.5,8.307692307692308,138.88888888888889,1336.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,1.0,270,0.0,0.0,0.0,0.0,0.0,176.0,0.0,142,146,160,167,180,192,2442.2999999999984,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
833,833,1459586245.0,49.246599,16.498636,176.0,550.9,26.0,2.0,3.59,4.0,550.9,8.284615384615384,139.2757660167131,1337.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5899999999999994,0.0,0.0,0.0,1.0,271,0.0,0.0,0.0,0.0,0.0,176.0,0.0,142,146,160,167,180,192,2445.6999999999985,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
834,834,1459586246.0,49.246577,16.498673,175.0,554.7,26.0,2.0,3.58,4.0,554.7,8.261538461538462,139.66480446927375,1338.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58,0.0,0.0,0.0,1.0,271,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,2449.4999999999986,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
835,835,1459586247.0,49.246555,16.498708,175.0,558.0,26.0,2.0,3.6,4.0,558.0,8.307692307692308,138.88888888888889,1339.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,1.0,272,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,2452.7999999999984,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
836,836,1459586248.0,49.246533,16.49875,175.0,562.0,26.0,2.0,3.59,4.0,562.0,8.284615384615384,139.2757660167131,1340.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5899999999999994,0.0,0.0,0.0,1.0,272,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,2456.7999999999984,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
837,837,1459586249.0,49.246515,16.498782,175.0,565.1,26.0,2.0,3.53,4.0,565.1,8.146153846153846,141.643059490085,1341.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53,0.0,0.0,0.0,1.0,272,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,2459.8999999999983,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
838,838,1459586250.0,49.246494,16.498822,176.0,568.8,26.0,2.0,3.57,4.0,568.8,8.238461538461538,140.0560224089636,1342.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.0,0.0,0.0,1.0,273,0.0,0.0,0.0,0.0,0.0,176.0,0.0,142,146,160,167,180,192,2463.599999999998,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
839,839,1459586251.0,49.246474,16.498857,176.0,572.2,26.0,2.0,3.5,4.0,572.2,8.076923076923077,142.85714285714286,1343.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,1.0,273,0.0,0.0,0.0,0.0,0.0,176.0,0.0,142,146,160,167,180,192,2466.999999999998,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
840,840,1459586252.0,49.246452,16.498895,176.0,575.9,26.0,2.0,3.6,4.0,575.9,8.307692307692308,138.88888888888889,1344.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,1.0,274,0.0,0.0,0.0,0.0,0.0,176.0,0.0,142,146,160,167,180,192,2470.699999999998,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
841,841,1459586253.0,49.246431,16.49893,176.0,579.4,26.0,2.0,3.52,4.0,579.4,8.123076923076923,142.04545454545453,1345.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5200000000000005,0.0,0.0,0.0,1.0,274,0.0,0.0,0.0,0.0,0.0,176.0,0.0,142,146,160,167,180,192,2474.199999999998,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
842,842,1459586254.0,49.24641,16.498967,176.0,582.9,26.0,2.0,3.6,4.0,582.9,8.307692307692308,138.88888888888889,1346.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,1.0,275,0.0,0.0,0.0,0.0,0.0,176.0,0.0,142,146,160,167,180,192,2477.699999999998,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
843,843,1459586255.0,49.246388,16.499006,175.0,586.7,27.0,2.0,3.59,4.0,586.7,7.977777777777777,139.2757660167131,1347.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5899999999999994,0.0,0.0,0.0,1.0,275,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,2481.499999999998,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
844,844,1459586256.0,49.246368,16.49904,175.0,590.0,27.0,2.0,3.6,4.0,590.0,8.0,138.88888888888889,1348.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,1.0,275,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,2484.7999999999984,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
845,845,1459586257.0,49.246343,16.49908,175.0,594.0,26.0,2.0,3.6,4.0,594.0,8.307692307692308,138.88888888888889,1349.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,1.0,276,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,2488.7999999999984,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
846,846,1459586258.0,49.246322,16.499111,175.0,597.3,26.0,2.0,3.59,4.0,597.3,8.284615384615384,139.2757660167131,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5899999999999994,0.0,0.0,0.0,1.0,276,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,2492.0999999999985,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
847,847,1459586259.0,49.2463,16.499152,175.0,601.1,26.0,2.0,3.61,4.0,601.1,8.330769230769231,138.50415512465375,1351.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61,0.0,0.0,0.0,1.0,277,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,2495.8999999999987,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
848,848,1459586260.0,49.24628,16.499186,175.0,604.5,26.0,2.0,3.6,4.0,604.5,8.307692307692308,138.88888888888889,1352.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,1.0,277,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,2499.299999999999,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
849,849,1459586261.0,49.246256,16.499225,175.0,608.3,26.0,2.0,3.61,4.0,608.3,8.330769230769231,138.50415512465375,1353.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61,0.0,0.0,0.0,1.0,278,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,2503.0999999999985,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
850,850,1459586262.0,49.246236,16.499261,175.0,611.9,26.0,2.0,3.6,4.0,611.9,8.307692307692308,138.88888888888889,1354.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,1.0,278,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,2506.6999999999985,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
851,851,1459586263.0,49.246213,16.499297,175.0,615.4,26.0,2.0,3.62,4.0,615.4,8.353846153846154,138.12154696132598,1355.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6199999999999997,0.0,0.0,0.0,1.0,279,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,2510.1999999999985,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
852,852,1459586264.0,49.246189,16.499337,176.0,619.4,25.0,2.0,3.63,4.0,619.4,8.712,137.7410468319559,1356.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6300000000000003,0.0,0.0,0.0,1.0,279,0.0,0.0,0.0,0.0,0.0,176.0,0.0,142,146,160,167,180,192,2514.1999999999985,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
853,853,1459586265.0,49.24617,16.499371,176.0,622.7,25.0,2.0,3.64,4.0,622.7,8.736,137.36263736263737,1357.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6399999999999997,0.0,0.0,0.0,1.0,279,0.0,0.0,0.0,0.0,0.0,176.0,0.0,142,146,160,167,180,192,2517.4999999999986,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
854,854,1459586266.0,49.246148,16.499412,176.0,626.5,26.0,2.0,3.62,4.0,626.5,8.353846153846154,138.12154696132598,1358.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6199999999999997,0.0,0.0,0.0,1.0,280,0.0,0.0,0.0,0.0,0.0,176.0,0.0,142,146,160,167,180,192,2521.2999999999984,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
855,855,1459586267.0,49.246131,16.499444,176.0,629.6,26.0,2.0,3.61,4.0,629.6,8.330769230769231,138.50415512465375,1359.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61,0.0,0.0,0.0,1.0,280,0.0,0.0,0.0,0.0,0.0,176.0,0.0,142,146,160,167,180,192,2524.3999999999983,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
856,856,1459586268.0,49.246108,16.499485,175.0,633.4,26.0,2.0,3.6,4.0,633.4,8.307692307692308,138.88888888888889,1360.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,1.0,281,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,2528.199999999998,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
857,857,1459586269.0,49.24609,16.499519,175.0,636.7,26.0,2.0,3.58,4.0,636.7,8.261538461538462,139.66480446927375,1361.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58,0.0,0.0,0.0,1.0,281,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,2531.499999999998,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
858,858,1459586270.0,49.24607,16.499556,175.0,640.1,26.0,2.0,3.59,4.0,640.1,8.284615384615384,139.2757660167131,1362.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5899999999999994,0.0,0.0,0.0,1.0,282,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,2534.8999999999983,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
859,859,1459586271.0,49.246049,16.499594,175.0,643.8,26.0,2.0,3.53,4.0,643.8,8.146153846153846,141.643059490085,1363.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53,0.0,0.0,0.0,1.0,282,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,2538.599999999998,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
