index, AverageDriveForce (lbs), Cadence (stokes/min), DragFactor, DriveLength (meters), DriveTime (ms), ElapsedTime (sec), HRCur (bpm), Horizontal (meters), PeakDriveForce (lbs), Power (watts), Stroke500mPace (sec/500m), StrokeDistance (meters), StrokeRecoveryTime (ms), lapIdx, latitude, longitude,TimeStamp (sec)
1140,0.0,16,0.0,0.0,0.0,15585.0,132,3158.23582719,0.0,0.0,251.438684184,7.71577189406,0.0,0.0,42.354521,-71.097624,1445083539.0
1141,0.0,16,0.0,0.0,0.0,15586.0,132,3159.88354125,0.0,0.0,250.958858528,7.82116727393,0.0,0.0,42.35452,-71.097644,1445083540.0
1142,0.0,16,0.0,0.0,0.0,15587.0,132,3162.27988635,0.0,0.0,248.322173042,7.76667072581,0.0,0.0,42.354526,-71.097672,1445083541.0
1143,0.0,16,0.0,0.0,0.0,15588.0,132,3164.59487832,0.0,0.0,251.091342592,7.6003806863,0.0,0.0,42.354534,-71.097698,1445083542.0
1144,0.0,16,0.0,0.0,0.0,15589.0,132,3166.25381672,0.0,0.0,257.932792982,7.65098121637,0.0,0.0,42.354536,-71.097718,1445083543.0
1145,0.0,16,0.0,0.0,0.0,15590.0,132,3168.39385089,0.0,0.0,257.383801478,7.58428082239,0.0,0.0,42.354535,-71.097744,1445083544.0
1146,0.0,16,0.0,0.0,0.0,15591.0,132,3170.37910039,0.0,0.0,261.164813677,7.50035274504,0.0,0.0,42.354533,-71.097768,1445083545.0
1147,0.0,16,0.0,0.0,0.0,15592.0,132,3172.10525329,0.0,0.0,265.858594604,7.35659607097,0.0,0.0,42.354533,-71.097789,1445083546.0
1148,0.0,16,0.0,0.0,0.0,15593.0,131,3173.17959759,0.0,0.0,273.261829349,7.40559877131,0.0,0.0,42.354534,-71.097802,1445083547.0
1149,0.0,16,0.0,0.0,0.0,15594.0,131,3174.49476168,0.0,0.0,273.392269035,7.48113820386,0.0,0.0,42.354534,-71.097818,1445083548.0
1150,0.0,16,0.0,0.0,0.0,15595.0,131,3176.06047498,0.0,0.0,272.685492361,7.55736339232,0.0,0.0,42.354533,-71.097837,1445083549.0
1151,0.0,16,0.0,0.0,0.0,15596.0,131,3177.79020786,0.0,0.0,272.19479377,7.5418431531,0.0,0.0,42.354534,-71.097858,1445083550.0
1152,0.0,14,0.0,0.0,0.0,15597.0,130,3179.11006718,0.0,0.0,275.638268575,7.70934745719,0.0,0.0,42.354535,-71.097874,1445083551.0
1153,0.0,14,0.0,0.0,0.0,15598.0,130,3180.67578045,0.0,0.0,273.642415445,7.97049663319,0.0,0.0,42.354534,-71.097893,1445083552.0
1154,0.0,14,0.0,0.0,0.0,15599.0,130,3183.06210903,0.0,0.0,267.319121258,8.03294203233,0.0,0.0,42.354535,-71.097922,1445083553.0
1155,0.0,14,0.0,0.0,0.0,15600.0,130,3185.40625621,0.0,0.0,267.753732514,7.96060350266,0.0,0.0,42.354539,-71.09795,1445083554.0
1156,0.0,14,0.0,0.0,0.0,15601.0,130,3187.14668473,0.0,0.0,272.801847629,7.98325532913,0.0,0.0,42.354541,-71.097971,1445083555.0
1157,0.0,14,0.0,0.0,0.0,15602.0,131,3188.72420616,0.0,0.0,274.695978643,8.02874777875,0.0,0.0,42.354539,-71.09799,1445083556.0
1158,0.0,11,0.0,0.0,0.0,15603.0,131,3190.19068942,0.0,0.0,275.868339946,8.30615220071,0.0,0.0,42.354535,-71.098007,1445083557.0
1159,0.0,11,0.0,0.0,0.0,15604.0,130,3192.08123776,0.0,0.0,272.676748701,8.45780161921,0.0,0.0,42.354535,-71.09803,1445083558.0
1160,0.0,11,0.0,0.0,0.0,15605.0,130,3194.30336269,0.0,0.0,270.283000118,8.31917719042,0.0,0.0,42.354536,-71.098057,1445083559.0
1161,0.0,11,0.0,0.0,0.0,15606.0,131,3195.88088419,0.0,0.0,275.340024994,8.21292521004,0.0,0.0,42.354538,-71.098076,1445083560.0
1162,0.0,11,0.0,0.0,0.0,15607.0,130,3196.94945494,0.0,0.0,279.203281412,8.32804130502,0.0,0.0,42.354538,-71.098089,1445083561.0
1163,0.0,11,0.0,0.0,0.0,15608.0,130,3198.2693142,0.0,0.0,276.376600083,8.34667737154,0.0,0.0,42.354537,-71.098105,1445083562.0
1164,0.0,9,0.0,0.0,0.0,15609.0,129,3199.42544579,0.0,0.0,275.849333479,8.56875912761,0.0,0.0,42.354538,-71.098119,1445083563.0
1165,0.0,9,0.0,0.0,0.0,15610.0,128,3200.81382954,0.0,0.0,271.520902456,8.88485602637,0.0,0.0,42.354542,-71.098135,1445083564.0
1166,0.0,9,0.0,0.0,0.0,15611.0,129,3202.96251784,0.0,0.0,263.149351615,8.87624747374,0.0,0.0,42.354544,-71.098161,1445083565.0
1167,0.0,9,0.0,0.0,0.0,15612.0,129,3205.02046953,0.0,0.0,261.011249242,8.769734934,0.0,0.0,42.354543,-71.098186,1445083566.0
1168,0.0,17,0.0,0.0,0.0,15613.0,129,3206.83223749,0.0,0.0,260.096727827,8.44209689518,0.0,0.0,42.354542,-71.098208,1445083567.0
1169,0.0,17,0.0,0.0,0.0,15614.0,129,3208.67111758,0.0,0.0,257.304879989,8.45461595379,0.0,0.0,42.354539,-71.09823,1445083568.0
1170,0.0,17,0.0,0.0,0.0,15615.0,129,3210.83415307,0.0,0.0,252.618482395,8.37033218596,0.0,0.0,42.354536,-71.098256,1445083569.0
1171,0.0,17,0.0,0.0,0.0,15616.0,130,3212.69643264,0.0,0.0,252.051884868,8.43560268947,0.0,0.0,42.354532,-71.098278,1445083570.0
1172,0.0,17,0.0,0.0,0.0,15617.0,130,3215.04058006,0.0,0.0,246.712182245,8.45239024025,0.0,0.0,42.354528,-71.098306,1445083571.0
1173,0.0,17,0.0,0.0,0.0,15618.0,130,3217.5684502,0.0,0.0,243.640105563,8.37988734674,0.0,0.0,42.354523,-71.098336,1445083572.0
1174,0.0,17,0.0,0.0,0.0,15619.0,131,3219.77677043,0.0,0.0,244.0181873,8.30487249477,0.0,0.0,42.354518,-71.098362,1445083573.0
1175,0.0,16,0.0,0.0,0.0,15620.0,131,3221.61565119,0.0,0.0,244.872936692,8.34787348197,0.0,0.0,42.354515,-71.098384,1445083574.0
1176,0.0,16,0.0,0.0,0.0,15621.0,130,3223.55766529,0.0,0.0,242.805491972,8.47139202246,0.0,0.0,42.354507,-71.098405,1445083575.0
1177,0.0,16,0.0,0.0,0.0,15622.0,131,3226.10207299,0.0,0.0,237.91426433,8.46438716348,0.0,0.0,42.354499,-71.098434,1445083576.0
1178,0.0,18,0.0,0.0,0.0,15623.0,131,3228.57802113,0.0,0.0,237.242439448,8.44010785011,0.0,0.0,42.354497,-71.098464,1445083577.0
1179,0.0,18,0.0,0.0,0.0,15624.0,131,3231.2294326,0.0,0.0,235.690944685,8.44856826281,0.0,0.0,42.3545,-71.098496,1445083578.0
1180,0.0,18,0.0,0.0,0.0,15625.0,131,3233.97820661,0.0,0.0,235.1543091,8.39648778352,0.0,0.0,42.354496,-71.098529,1445083579.0
1181,0.0,18,0.0,0.0,0.0,15626.0,131,3236.48803101,0.0,0.0,237.09615647,8.42570358339,0.0,0.0,42.354487,-71.098557,1445083580.0
1182,0.0,18,0.0,0.0,0.0,15627.0,132,3239.26915197,0.0,0.0,236.77467813,8.38486669699,0.0,0.0,42.354471,-71.098583,1445083581.0
1183,0.0,18,0.0,0.0,0.0,15628.0,132,3241.93358701,0.0,0.0,239.304369294,8.30797371598,0.0,0.0,42.354464,-71.098614,1445083582.0
1184,0.0,18,0.0,0.0,0.0,15629.0,133,3244.2855459,0.0,0.0,243.667308154,8.2426141244,0.0,0.0,42.354457,-71.098641,1445083583.0
1185,0.0,18,0.0,0.0,0.0,15630.0,133,3246.36812409,0.0,0.0,248.310019868,8.19808518046,0.0,0.0,42.354451,-71.098665,1445083584.0
1186,0.0,18,0.0,0.0,0.0,15631.0,133,3248.23040603,0.0,0.0,252.922328748,8.16637194426,0.0,0.0,42.354447,-71.098687,1445083585.0
1187,0.0,18,0.0,0.0,0.0,15632.0,132,3249.82741623,0.0,0.0,257.841154854,8.18454838982,0.0,0.0,42.354444,-71.098706,1445083586.0
1188,0.0,10,0.0,0.0,0.0,15633.0,132,3251.2939015,0.0,0.0,261.600395601,8.66340562647,0.0,0.0,42.35444,-71.098723,1445083587.0
1189,0.0,10,0.0,0.0,0.0,15634.0,131,3253.53282606,0.0,0.0,258.946136548,8.65608195186,0.0,0.0,42.354434,-71.098749,1445083588.0
1190,0.0,10,0.0,0.0,0.0,15635.0,132,3255.66170136,0.0,0.0,262.414336861,8.62569853208,0.0,0.0,42.354429,-71.098774,1445083589.0
1191,0.0,10,0.0,0.0,0.0,15636.0,132,3257.74428039,0.0,0.0,265.864218412,8.50680607542,0.0,0.0,42.354423,-71.098798,1445083590.0
1192,0.0,14,0.0,0.0,0.0,15637.0,132,3259.60656311,0.0,0.0,270.910965294,8.33347553868,0.0,0.0,42.354419,-71.09882,1445083591.0
1193,0.0,14,0.0,0.0,0.0,15638.0,132,3261.76960264,0.0,0.0,272.444607857,8.47249954255,0.0,0.0,42.354416,-71.098846,1445083592.0
1194,0.0,14,0.0,0.0,0.0,15639.0,131,3265.06503617,0.0,0.0,268.649431005,8.07306310705,0.0,0.0,42.354418,-71.098886,1445083593.0
1195,0.0,14,0.0,0.0,0.0,15640.0,131,3267.13199006,0.0,0.0,284.044670655,7.80156959323,0.0,0.0,42.354416,-71.098911,1445083594.0
1196,0.0,14,0.0,0.0,0.0,15641.0,131,3268.6359613,0.0,0.0,296.203723329,7.70398515858,0.0,0.0,42.354411,-71.098928,1445083595.0
1197,0.0,14,0.0,0.0,0.0,15642.0,130,3270.36249491,0.0,0.0,302.111085106,7.67361841142,0.0,0.0,42.354403,-71.098946,1445083596.0
1198,0.0,14,0.0,0.0,0.0,15643.0,130,3272.62599693,0.0,0.0,305.573389172,7.48814785117,0.0,0.0,42.354399,-71.098973,1445083597.0
1199,0.0,14,0.0,0.0,0.0,15644.0,129,3274.76603576,0.0,0.0,316.500022557,7.18118756592,0.0,0.0,42.354398,-71.098999,1445083598.0
1200,0.0,14,0.0,0.0,0.0,15645.0,129,3276.27000737,0.0,0.0,334.837211525,6.9912892207,0.0,0.0,42.354393,-71.099016,1445083599.0
1201,0.0,14,0.0,0.0,0.0,15646.0,128,3277.6753808,0.0,0.0,349.105068079,6.76048936642,0.0,0.0,42.354384,-71.099028,1445083600.0
1202,0.0,14,0.0,0.0,0.0,15647.0,126,3278.73417498,0.0,0.0,367.737678746,6.60331450034,0.0,0.0,42.354378,-71.099038,1445083601.0
1203,0.0,14,0.0,0.0,0.0,15648.0,125,3279.69796218,0.0,0.0,383.997436427,6.49620448992,0.0,0.0,42.354375,-71.099049,1445083602.0
1204,0.0,14,0.0,0.0,0.0,15649.0,125,3280.69058942,0.0,0.0,398.78507898,6.35408469304,0.0,0.0,42.354374,-71.099061,1445083603.0
1205,0.0,14,0.0,0.0,0.0,15650.0,124,3281.4303711,0.0,0.0,418.504907919,6.30653816507,0.0,0.0,42.354374,-71.09907,1445083604.0
1206,0.0,14,0.0,0.0,0.0,15651.0,124,3282.22432928,0.0,0.0,432.963777626,6.22305454508,0.0,0.0,42.35437,-71.099078,1445083605.0
1207,0.0,14,0.0,0.0,0.0,15652.0,124,3282.75372643,0.0,0.0,453.156031893,6.26090776098,0.0,0.0,42.354367,-71.099083,1445083606.0
1208,0.0,14,0.0,0.0,0.0,15653.0,124,3283.41887118,0.0,0.0,464.368596834,6.25639485975,0.0,0.0,42.354364,-71.09909,1445083607.0
1209,0.0,14,0.0,0.0,0.0,15654.0,126,3283.84464666,0.0,0.0,482.461332891,6.32910345272,0.0,0.0,42.354365,-71.099095,1445083608.0
1210,0.0,14,0.0,0.0,0.0,15655.0,126,3284.19174347,0.0,0.0,495.173490869,6.39556963598,0.0,0.0,42.354366,-71.099099,1445083609.0
1211,0.0,14,0.0,0.0,0.0,15656.0,126,3284.19174347,0.0,0.0,511.769140841,6.73725905378,0.0,0.0,42.354366,-71.099099,1445083610.0
1212,0.0,14,0.0,0.0,0.0,15657.0,127,3284.87907218,0.0,0.0,498.349554839,8.35579332676,0.0,0.0,42.35436,-71.099101,1445083611.0
1213,0.0,14,0.0,0.0,0.0,15687.0,114,3292.3240171,0.0,0.0,510.649147297,7.879568605,0.0,0.0,42.354381,-71.099015,1445083641.0
1214,0.0,12,0.0,0.0,0.0,15699.0,114,3297.41915596,0.0,0.0,504.224375576,6.95895163106,0.0,0.0,42.354363,-71.099072,1445083653.0
1215,0.0,12,0.0,0.0,0.0,15700.0,114,3298.49350314,0.0,0.0,484.345077618,6.86154283931,0.0,0.0,42.354364,-71.099085,1445083654.0
1216,0.0,12,0.0,0.0,0.0,15701.0,114,3299.66557986,0.0,0.0,477.868232148,6.72947326965,0.0,0.0,42.354362,-71.099099,1445083655.0
1217,0.0,12,0.0,0.0,0.0,15702.0,115,3300.74765676,0.0,0.0,476.142879803,6.62716333446,0.0,0.0,42.354358,-71.099111,1445083656.0
1218,0.0,12,0.0,0.0,0.0,15703.0,115,3301.80918374,0.0,0.0,473.089262912,6.56550030285,0.0,0.0,42.354353,-71.099122,1445083657.0
1219,0.0,12,0.0,0.0,0.0,15704.0,114,3302.9653187,0.0,0.0,467.683887422,6.57014601876,0.0,0.0,42.354352,-71.099136,1445083658.0
1220,0.0,12,0.0,0.0,0.0,15705.0,113,3304.46151309,0.0,0.0,457.821372525,6.44054999227,0.0,0.0,42.35435,-71.099154,1445083659.0
1221,0.0,10,0.0,0.0,0.0,15706.0,112,3305.77230216,0.0,0.0,460.368317466,6.31723652218,0.0,0.0,42.354354,-71.099169,1445083660.0
1222,0.0,10,0.0,0.0,0.0,15707.0,112,3306.73608968,0.0,0.0,467.247322963,6.2072862943,0.0,0.0,42.354351,-71.09918,1445083661.0
1223,0.0,10,0.0,0.0,0.0,15708.0,112,3307.59935707,0.0,0.0,468.642983329,6.19300431796,0.0,0.0,42.354347,-71.099189,1445083662.0
1224,0.0,10,0.0,0.0,0.0,15709.0,113,3308.66088419,0.0,0.0,462.966158461,6.1572851577,0.0,0.0,42.354342,-71.0992,1445083663.0
1225,0.0,15,0.0,0.0,0.0,15710.0,113,3309.85182188,0.0,0.0,458.723410299,5.92345319436,0.0,0.0,42.354336,-71.099212,1445083664.0
1226,0.0,15,0.0,0.0,0.0,15711.0,113,3310.84427002,0.0,0.0,461.533944879,5.84037643356,0.0,0.0,42.354331,-71.099222,1445083665.0
1227,0.0,15,0.0,0.0,0.0,15712.0,113,3311.73140032,0.0,0.0,462.083967129,5.74886252298,0.0,0.0,42.354328,-71.099232,1445083666.0
1228,0.0,16,0.0,0.0,0.0,15713.0,113,3312.3482938,0.0,0.0,465.174371727,5.77836883421,0.0,0.0,42.354326,-71.099239,1445083667.0
1229,0.0,16,0.0,0.0,0.0,15714.0,113,3313.21156144,0.0,0.0,455.843031508,5.84475086842,0.0,0.0,42.354322,-71.099248,1445083668.0
1230,0.0,16,0.0,0.0,0.0,15715.0,113,3314.34392197,0.0,0.0,445.515438015,5.88997215056,0.0,0.0,42.354317,-71.09926,1445083669.0
1231,0.0,16,0.0,0.0,0.0,15716.0,114,3315.53714049,0.0,0.0,439.481051755,5.96299255932,0.0,0.0,42.35431,-71.099271,1445083670.0
1232,0.0,16,0.0,0.0,0.0,15717.0,114,3316.86743091,0.0,0.0,432.455582851,6.05918459523,0.0,0.0,42.354304,-71.099285,1445083671.0
1233,0.0,14,0.0,0.0,0.0,15718.0,114,3318.409851,0.0,0.0,424.989548433,6.13736070599,0.0,0.0,42.354294,-71.099298,1445083672.0
1234,0.0,14,0.0,0.0,0.0,15719.0,114,3319.84328985,0.0,0.0,424.50170642,6.12666450437,0.0,0.0,42.354284,-71.099309,1445083673.0
1235,0.0,14,0.0,0.0,0.0,15720.0,114,3320.92536787,0.0,0.0,429.14791582,6.26532832995,0.0,0.0,42.35428,-71.099321,1445083674.0
1236,0.0,14,0.0,0.0,0.0,15721.0,115,3322.31479612,0.0,0.0,422.102353373,6.33612179472,0.0,0.0,42.354273,-71.099335,1445083675.0
1237,0.0,14,0.0,0.0,0.0,15722.0,116,3323.66375055,0.0,0.0,421.806665793,6.38160269242,0.0,0.0,42.354264,-71.099346,1445083676.0
1238,0.0,14,0.0,0.0,0.0,15723.0,116,3324.82094188,0.0,0.0,424.677702866,6.50321371676,0.0,0.0,42.354256,-71.099355,1445083677.0
1239,0.0,14,0.0,0.0,0.0,15724.0,116,3326.08954472,0.0,0.0,422.301292748,6.59692808441,0.0,0.0,42.354248,-71.099366,1445083678.0
1240,0.0,9,0.0,0.0,0.0,15725.0,115,3327.28048364,0.0,0.0,423.455252541,6.96806733492,0.0,0.0,42.354242,-71.099378,1445083679.0
1241,0.0,9,0.0,0.0,0.0,15726.0,115,3328.82290445,0.0,0.0,417.407806818,6.99202489608,0.0,0.0,42.354232,-71.099391,1445083680.0
1242,0.0,9,0.0,0.0,0.0,15727.0,117,3330.15319611,0.0,0.0,422.053641301,7.19132156847,0.0,0.0,42.354226,-71.099405,1445083681.0
1243,0.0,9,0.0,0.0,0.0,15728.0,117,3331.88293743,0.0,0.0,416.958247254,7.07692440716,0.0,0.0,42.354225,-71.099426,1445083682.0
1244,0.0,9,0.0,0.0,0.0,15729.0,117,3333.16105454,0.0,0.0,428.158547432,7.0055840959,0.0,0.0,42.35422,-71.09944,1445083683.0
1245,0.0,11,0.0,0.0,0.0,15730.0,117,3334.16877197,0.0,0.0,437.083455824,6.97352216328,0.0,0.0,42.354216,-71.099451,1445083684.0
1246,0.0,11,0.0,0.0,0.0,15731.0,117,3335.21006463,0.0,0.0,440.163479495,7.08583590262,0.0,0.0,42.354213,-71.099463,1445083685.0
1247,0.0,11,0.0,0.0,0.0,15732.0,117,3336.56690766,0.0,0.0,437.708357271,7.19120879622,0.0,0.0,42.35421,-71.099479,1445083686.0
1248,0.0,11,0.0,0.0,0.0,15733.0,117,3338.22474156,0.0,0.0,436.360840612,7.01200575912,0.0,0.0,42.354205,-71.099498,1445083687.0
1249,0.0,11,0.0,0.0,0.0,15734.0,117,3339.15941125,0.0,0.0,456.426690565,6.9885862695,0.0,0.0,42.354201,-71.099508,1445083688.0
1250,0.0,11,0.0,0.0,0.0,15735.0,117,3339.89681713,0.0,0.0,466.52821358,7.15904449402,0.0,0.0,42.354198,-71.099516,1445083689.0
1251,0.0,9,0.0,0.0,0.0,15736.0,116,3341.06889683,0.0,0.0,462.333262147,7.37315250904,0.0,0.0,42.354196,-71.09953,1445083690.0
1252,0.0,9,0.0,0.0,0.0,15737.0,116,3342.49682442,0.0,0.0,462.204813404,7.43175295027,0.0,0.0,42.354191,-71.099546,1445083691.0
1253,0.0,9,0.0,0.0,0.0,15738.0,116,3343.97163639,0.0,0.0,467.879519906,7.32672903982,0.0,0.0,42.354185,-71.099562,1445083692.0
1254,0.0,9,0.0,0.0,0.0,15739.0,117,3345.05371583,0.0,0.0,485.189626851,7.42744179503,0.0,0.0,42.354181,-71.099574,1445083693.0
1255,0.0,9,0.0,0.0,0.0,15740.0,116,3346.38756903,0.0,0.0,488.962839588,7.46617747353,0.0,0.0,42.354179,-71.09959,1445083694.0
1256,0.0,9,0.0,0.0,0.0,15741.0,116,3347.82422861,0.0,0.0,497.806673065,7.16678399019,0.0,0.0,42.354182,-71.099607,1445083695.0
1257,0.0,9,0.0,0.0,0.0,15742.0,116,3348.36526835,0.0,0.0,535.124564319,7.20792761833,0.0,0.0,42.35418,-71.099613,1445083696.0
1258,0.0,9,0.0,0.0,0.0,15743.0,116,3348.97096373,0.0,0.0,547.052963196,7.27919796648,0.0,0.0,42.354176,-71.099618,1445083697.0
1259,0.0,9,0.0,0.0,0.0,15744.0,116,3349.63610999,0.0,0.0,557.750932037,7.41727015072,0.0,0.0,42.354173,-71.099625,1445083698.0
1260,0.0,9,0.0,0.0,0.0,15745.0,116,3350.48129429,0.0,0.0,563.705580898,7.4435863245,0.0,0.0,42.354166,-71.099629,1445083699.0
1261,0.0,9,0.0,0.0,0.0,15746.0,116,3351.09818916,0.0,0.0,582.415846954,7.588686152,0.0,0.0,42.354164,-71.099636,1445083700.0
1262,0.0,9,0.0,0.0,0.0,15747.0,116,3351.75577507,0.0,0.0,591.555638155,7.69295590149,0.0,0.0,42.354164,-71.099644,1445083701.0
1263,0.0,9,0.0,0.0,0.0,15748.0,117,3352.22423371,0.0,0.0,607.605510431,7.8402418899,0.0,0.0,42.354161,-71.099648,1445083702.0
1264,0.0,9,0.0,0.0,0.0,15749.0,117,3352.49475365,0.0,0.0,622.115415864,8.13093844362,0.0,0.0,42.35416,-71.099651,1445083703.0
1265,0.0,9,0.0,0.0,0.0,15750.0,117,3352.82844315,0.0,0.0,623.211838666,10.5808330965,0.0,0.0,42.354157,-71.099651,1445083704.0
1266,0.0,9,0.0,0.0,0.0,15789.0,102,3359.84026017,0.0,0.0,628.738929506,8.32216109379,0.0,0.0,42.354094,-71.099648,1445083743.0
1267,0.0,9,0.0,0.0,0.0,15790.0,102,3359.84026017,0.0,0.0,630.416143211,8.6526305054,0.0,0.0,42.354094,-71.099648,1445083744.0
1268,0.0,9,0.0,0.0,0.0,15791.0,102,3360.72143352,0.0,0.0,588.592337534,8.70002682563,0.0,0.0,42.354088,-71.099655,1445083745.0
1269,0.0,9,0.0,0.0,0.0,15792.0,101,3361.5043692,0.0,0.0,582.149727784,9.56389048578,0.0,0.0,42.354081,-71.099656,1445083746.0
1270,0.0,1,0.0,0.0,0.0,15797.0,104,3364.65103021,0.0,0.0,577.092861611,10.8975025802,0.0,0.0,42.354068,-71.09969,1445083751.0
1271,0.0,11,0.0,0.0,0.0,15798.0,104,3365.4677559,0.0,0.0,560.191141046,8.38773010643,0.0,0.0,42.354061,-71.099693,1445083752.0
1272,0.0,11,0.0,0.0,0.0,15799.0,104,3366.263531,0.0,0.0,549.733074974,8.04222166653,0.0,0.0,42.354054,-71.099695,1445083753.0
1273,0.0,11,0.0,0.0,0.0,15800.0,105,3367.04730973,0.0,0.0,538.747260797,7.71363399859,0.0,0.0,42.354048,-71.0997,1445083754.0
1274,0.0,11,0.0,0.0,0.0,15801.0,106,3367.73884158,0.0,0.0,529.52035007,7.49260007368,0.0,0.0,42.354043,-71.099705,1445083755.0
1275,0.0,16,0.0,0.0,0.0,15802.0,107,3368.6000749,0.0,0.0,512.594531636,7.17673219976,0.0,0.0,42.354038,-71.099713,1445083756.0
1276,0.0,16,0.0,0.0,0.0,15803.0,107,3369.41163604,0.0,0.0,501.349953702,7.01610536462,0.0,0.0,42.354035,-71.099722,1445083757.0
1277,0.0,16,0.0,0.0,0.0,15804.0,107,3370.41935587,0.0,0.0,484.142757615,6.74898463158,0.0,0.0,42.354031,-71.099733,1445083758.0
1278,0.0,16,0.0,0.0,0.0,15805.0,107,3370.84513346,0.0,0.0,484.77907685,6.68017908345,0.0,0.0,42.35403,-71.099738,1445083759.0
1279,0.0,15,0.0,0.0,0.0,15806.0,107,3371.51028087,0.0,0.0,465.019581987,6.55793026778,0.0,0.0,42.354027,-71.099745,1445083760.0
1280,0.0,15,0.0,0.0,0.0,15807.0,107,3371.85737936,0.0,0.0,455.947819529,6.73169321207,0.0,0.0,42.354026,-71.099749,1445083761.0
1281,0.0,15,0.0,0.0,0.0,15808.0,107,3373.2099815,0.0,0.0,420.680599961,6.80980821712,0.0,0.0,42.354021,-71.099764,1445083762.0
1282,0.0,21,0.0,0.0,0.0,15809.0,108,3374.99639433,0.0,0.0,399.483699154,6.62555365243,0.0,0.0,42.354012,-71.099782,1445083763.0
1283,0.0,21,0.0,0.0,0.0,15810.0,108,3376.20103725,0.0,0.0,396.523749231,6.70663116214,0.0,0.0,42.354007,-71.099795,1445083764.0
1284,0.0,21,0.0,0.0,0.0,15811.0,109,3377.8249462,0.0,0.0,379.208897981,6.72591080019,0.0,0.0,42.354003,-71.099814,1445083765.0
1285,0.0,21,0.0,0.0,0.0,15812.0,110,3379.26160959,0.0,0.0,371.977451066,6.80783726785,0.0,0.0,42.354006,-71.099831,1445083766.0
1286,0.0,21,0.0,0.0,0.0,15813.0,111,3380.77834364,0.0,0.0,361.898565403,6.92098577309,0.0,0.0,42.354003,-71.099849,1445083767.0
1287,0.0,21,0.0,0.0,0.0,15814.0,111,3382.42231264,0.0,0.0,352.130301214,6.9864225794,0.0,0.0,42.354003,-71.099869,1445083768.0
1288,0.0,10,0.0,0.0,0.0,15815.0,111,3383.67896696,0.0,0.0,349.28229214,7.46092452048,0.0,0.0,42.353996,-71.099881,1445083769.0
1289,0.0,10,0.0,0.0,0.0,15816.0,111,3385.40550894,0.0,0.0,336.551465987,8.03498514299,0.0,0.0,42.353988,-71.099899,1445083770.0
1290,0.0,10,0.0,0.0,0.0,15817.0,112,3388.71033717,0.0,0.0,314.431220157,7.59149001883,0.0,0.0,42.353991,-71.099939,1445083771.0
1291,0.0,10,0.0,0.0,0.0,15818.0,112,3390.44583053,0.0,0.0,327.308105417,7.6271534458,0.0,0.0,42.353986,-71.099959,1445083772.0
1292,0.0,14,0.0,0.0,0.0,15819.0,114,3392.38804291,0.0,0.0,323.092928854,7.33988447338,0.0,0.0,42.353982,-71.099982,1445083773.0
1293,0.0,14,0.0,0.0,0.0,15820.0,114,3394.01195246,0.0,0.0,324.988815443,7.27110588211,0.0,0.0,42.353978,-71.100001,1445083774.0
1294,0.0,14,0.0,0.0,0.0,15821.0,115,3395.59259708,0.0,0.0,324.31151849,7.12950525643,0.0,0.0,42.353973,-71.100019,1445083775.0
1295,0.0,14,0.0,0.0,0.0,15822.0,115,3396.74873894,0.0,0.0,327.568934656,7.16992885396,0.0,0.0,42.353974,-71.100033,1445083776.0
1296,0.0,14,0.0,0.0,0.0,15823.0,114,3398.26547372,0.0,0.0,322.131255371,7.2303074409,0.0,0.0,42.353971,-71.100051,1445083777.0
1297,0.0,14,0.0,0.0,0.0,15824.0,114,3400.20768643,0.0,0.0,316.180875767,7.11255526574,0.0,0.0,42.353975,-71.100074,1445083778.0
1298,0.0,14,0.0,0.0,0.0,15825.0,115,3401.7562502,0.0,0.0,318.885518253,7.07578920237,0.0,0.0,42.353969,-71.100091,1445083779.0
1299,0.0,14,0.0,0.0,0.0,15826.0,116,3403.28462175,0.0,0.0,317.959677497,7.03990082354,0.0,0.0,42.353962,-71.100107,1445083780.0
1300,0.0,14,0.0,0.0,0.0,15827.0,116,3404.77128152,0.0,0.0,317.156255605,7.04723713093,0.0,0.0,42.353952,-71.100119,1445083781.0
1301,0.0,15,0.0,0.0,0.0,15828.0,116,3406.39519179,0.0,0.0,314.481969055,7.03398746202,0.0,0.0,42.353948,-71.100138,1445083782.0
1302,0.0,15,0.0,0.0,0.0,15829.0,116,3408.16946172,0.0,0.0,311.797281939,7.10309003697,0.0,0.0,42.353942,-71.100158,1445083783.0
1303,0.0,15,0.0,0.0,0.0,15830.0,116,3410.41376764,0.0,0.0,306.596570331,6.99245261559,0.0,0.0,42.353939,-71.100185,1445083784.0
1304,0.0,15,0.0,0.0,0.0,15831.0,117,3412.28311318,0.0,0.0,310.24668191,6.84569874642,0.0,0.0,42.353931,-71.100205,1445083785.0
1305,0.0,14,0.0,0.0,0.0,15832.0,116,3413.61340961,0.0,0.0,316.04832146,6.84707232917,0.0,0.0,42.353925,-71.100219,1445083786.0
1306,0.0,14,0.0,0.0,0.0,15833.0,115,3415.00284325,0.0,0.0,315.763989782,6.88487738656,0.0,0.0,42.353918,-71.100233,1445083787.0
1307,0.0,14,0.0,0.0,0.0,15834.0,115,3416.67477969,0.0,0.0,312.995458893,6.8922354432,0.0,0.0,42.353911,-71.100251,1445083788.0
