index, lapIdx,TimeStamp (sec), Horizontal (meters),Imp Split,GPS Speed, Cadence (stokes/min), HRCur (bpm),Stroke Count,catch,slip,finish,wash, AverageDriveForce (lbs), PeakDriveForce (lbs),Force Max Angle,driveenergy, Power (watts),Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,ImpellerSpeed,ImpellerDistance,cum_dist, Stroke500mPace (sec/500m), ElapsedTime (sec), DriveLength (meters), StrokeDistance (meters), DriveTime (ms), DragFactor, StrokeRecoveryTime (ms), AverageBoatSpeed (m/s), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
464,3.0,1474440499.1,989.3,,4.08,26.0,166.0,113,-62,4,27,26,22.593306985715635,51.84096110354254,30,169.6153846153846,73.5,,59.0,169.9,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.08,989.3,3989.400000000004,122.54901960784314,977.8999998569489,0.0,0.0,0.0,0.0,0.0,4.08,100.5,230.6,1.0,4.0,463,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,73.5,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
465,3.0,1474440501.9,999.2,,3.72,23.5,166.0,114,-62,3,40,22,37.475664423072594,70.76988098610231,38,368.93617021276594,144.5,,77.0,303.5,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,3.72,999.2,3999.3000000000043,134.40860215053763,980.7000000476837,0.0,0.0,0.0,0.0,0.0,3.72,166.7,314.8,1.0,4.0,464,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,0.0,144.5,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
466,3.0,1474440502.1,1000.1,,3.72,23.5,166.0,114,-62,3,40,22,37.475664423072594,70.76988098610231,38,368.93617021276594,144.5,,77.0,303.5,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,3.72,1000.1,4000.2000000000044,134.40860215053763,980.8999998569489,0.0,0.0,0.0,0.0,0.0,3.72,166.7,314.8,1.0,4.0,464,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,0.0,144.5,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
467,4.0,1474440503.8,6.8,,3.93,29.0,152.0,1,-63,2,37,16,39.99352550008768,72.61331498891691,41,330.41379310344826,159.7,,82.0,316.3,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,3.93,6.8,4007.0000000000045,127.22646310432569,982.5999999046326,0.0,0.0,0.0,0.0,0.0,3.93,177.9,323.0,1.0,4.0,465,0.0,0.0,152.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,159.7,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
468,4.0,1474440505.8,15.3,,4.18,30.0,152.0,2,-64,4,38,18,37.29581720328581,70.52259105889546,45,298.6,149.3,,80.0,309.2,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.18,15.3,4015.5000000000045,119.61722488038278,984.5999999046326,0.0,0.0,0.0,0.0,0.0,4.18,165.9,313.69999999999993,1.0,4.0,466,0.0,0.0,152.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,149.3,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
469,4.0,1474440507.8,24.0,,4.21,28.0,152.0,3,-63,4,40,23,33.4740637828165,68.20705810414053,30,285.85714285714283,133.4,,76.0,284.2,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.21,24.0,4024.2000000000044,118.76484560570071,986.5999999046326,0.0,0.0,0.0,0.0,0.0,4.21,148.9,303.4,1.0,4.0,467,0.0,0.0,152.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,133.4,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
470,4.0,1474440510.2,33.6,,4.16,28.0,153.0,4,-63,4,38,18,33.83375822239008,70.814842791049,36,289.2857142857143,135.0,,79.0,287.6,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.16,33.6,4033.8000000000043,120.1923076923077,989.0,0.0,0.0,0.0,0.0,0.0,4.16,150.5,315.0,1.0,4.0,468,0.0,0.0,153.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,135.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
471,4.0,1474440512.2,42.1,,4.18,28.5,154.0,5,-63,4,35,17,35.18261237079101,67.1279747854198,31,288.63157894736844,137.1,,77.0,283.8,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.18,42.1,4042.3000000000043,119.61722488038278,991.0,0.0,0.0,0.0,0.0,0.0,4.18,156.5,298.6,1.0,4.0,469,0.0,0.0,154.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,137.1,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
472,4.0,1474440514.2,50.5,,4.2,29.0,155.0,6,-62,3,37,20,33.63143010012994,64.7449991232448,30,267.51724137931035,129.3,,76.0,267.7,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.2,50.5,4050.7000000000044,119.04761904761904,993.0,0.0,0.0,0.0,0.0,0.0,4.2,149.6,287.99999999999994,1.0,4.0,470,0.0,0.0,155.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,129.3,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
473,4.0,1474440516.4,59.5,,4.19,29.0,155.0,7,-62,4,31,20,31.65311068247524,64.25041926883112,31,234.41379310344828,113.3,,69.0,238.0,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.19,59.5,4059.7000000000044,119.33174224343675,995.2000000476837,0.0,0.0,0.0,0.0,0.0,4.19,140.8,285.8,1.0,4.0,471,0.0,0.0,155.0,0.0,0.0,0.0,142,146,160,167,180,192,113.3,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
474,4.0,1474440518.4,67.9,,4.15,29.0,156.0,8,-62,4,37,16,34.35081897927711,68.27450081156057,30,274.13793103448273,132.5,,79.0,278.3,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.15,67.9,4068.1000000000045,120.48192771084337,997.2000000476837,0.0,0.0,0.0,0.0,0.0,4.15,152.8,303.7,1.0,4.0,472,0.0,0.0,156.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,132.5,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
475,4.0,1474440520.6,77.0,,4.13,28.0,157.0,9,-64,4,37,20,34.14849085701697,67.30782200520657,33,275.35714285714283,128.5,,77.0,277.6,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.13,77.0,4077.2000000000044,121.06537530266344,999.3999998569489,0.0,0.0,0.0,0.0,0.0,4.13,151.9,299.4,1.0,4.0,473,0.0,0.0,157.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,128.5,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
476,4.0,1474440522.8,86.3,,4.18,28.0,157.0,10,-64,5,40,21,33.65391100260329,66.67835673595282,41,284.35714285714283,132.7,,78.0,286.6,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.18,86.3,4086.5000000000045,119.61722488038278,1001.5999999046326,0.0,0.0,0.0,0.0,0.0,4.18,149.7,296.6,1.0,4.0,474,0.0,0.0,157.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,132.7,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
477,4.0,1474440524.8,94.6,,4.15,28.0,158.0,11,-64,4,42,21,33.226773855609665,68.63419525113416,32,283.2857142857143,132.2,,81.0,289.6,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.15,94.6,4094.8000000000047,120.48192771084337,1003.5999999046326,0.0,0.0,0.0,0.0,0.0,4.15,147.8,305.3,1.0,4.0,475,0.0,0.0,158.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,132.2,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
478,4.0,1474440527.0,103.7,,4.15,27.0,158.0,12,-64,3,38,18,34.32833807680375,65.41942619744528,39,292.8888888888889,131.8,,81.0,288.7,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.15,103.7,4103.900000000004,120.48192771084337,1005.7999999523163,0.0,0.0,0.0,0.0,0.0,4.15,152.7,291.00000000000006,1.0,4.0,476,0.0,0.0,158.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,131.8,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
479,4.0,1474440529.2,112.8,,4.17,28.0,159.0,13,-64,4,34,20,35.83455854251813,69.30862232533462,33,290.57142857142856,135.6,,74.0,284.9,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.17,112.8,4113.000000000005,119.90407673860912,1008.0,0.0,0.0,0.0,0.0,0.0,4.17,159.4,308.3,1.0,4.0,477,0.0,0.0,159.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,135.6,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
480,4.0,1474440531.4,122.0,,4.15,28.5,160.0,14,-63,2,33,18,36.91364186123887,73.17533755075064,32,296.63157894736844,140.9,,76.0,295.9,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.15,122.0,4122.200000000004,120.48192771084337,1010.2000000476837,0.0,0.0,0.0,0.0,0.0,4.15,164.2,325.5,1.0,4.0,478,0.0,0.0,160.0,160.0,0.0,0.0,142,146,160,167,180,192,0.0,140.9,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
481,4.0,1474440533.4,130.2,,4.1,29.0,160.0,15,-63,4,37,20,36.14929117714502,67.9597681769337,31,278.2758620689655,134.5,,76.0,282.6,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.1,130.2,4130.400000000004,121.95121951219514,1012.2000000476837,0.0,0.0,0.0,0.0,0.0,4.1,160.8,302.3,1.0,4.0,479,0.0,0.0,160.0,160.0,0.0,0.0,142,146,160,167,180,192,0.0,134.5,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
482,4.0,1474440535.6,139.3,,4.12,27.0,160.0,16,-64,4,36,17,34.62058980895729,68.6566761536075,40,290.22222222222223,130.6,,79.0,286.1,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.12,139.3,4139.500000000005,121.35922330097087,1014.3999998569489,0.0,0.0,0.0,0.0,0.0,4.12,154.0,305.4,1.0,4.0,480,0.0,0.0,160.0,160.0,0.0,0.0,142,146,160,167,180,192,0.0,130.6,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
483,4.0,1474440537.8,148.8,,4.23,28.5,160.0,17,-63,4,32,21,31.270935340428306,66.16129597906578,31,240.8421052631579,114.4,,70.0,243.6,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.23,148.8,4149.000000000005,118.20330969267138,1016.5999999046326,0.0,0.0,0.0,0.0,0.0,4.23,139.1,294.3,1.0,4.0,481,0.0,0.0,160.0,160.0,0.0,0.0,142,146,160,167,180,192,114.4,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
484,4.0,1474440539.8,157.0,,4.15,28.0,160.0,18,-63,3,36,17,33.384140172923104,69.21869871544122,33,280.07142857142856,130.7,,79.0,278.5,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.15,157.0,4157.200000000004,120.48192771084337,1018.5999999046326,0.0,0.0,0.0,0.0,0.0,4.15,148.5,307.9,1.0,4.0,482,0.0,0.0,160.0,160.0,0.0,0.0,142,146,160,167,180,192,0.0,130.7,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
485,4.0,1474440542.0,166.2,,4.21,28.0,160.0,19,-63,4,36,18,35.76711583509808,70.09545391190184,39,297.0,138.6,,77.0,295.3,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.21,166.2,4166.400000000004,118.76484560570071,1020.7999999523163,0.0,0.0,0.0,0.0,0.0,4.21,159.1,311.8,1.0,4.0,483,0.0,0.0,160.0,160.0,0.0,0.0,142,146,160,167,180,192,0.0,138.6,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
486,4.0,1474440544.2,175.3,,4.12,27.5,160.0,20,-63,4,37,17,34.82291793121743,67.03805117552639,34,284.72727272727275,130.5,,79.0,281.8,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.12,175.3,4175.500000000005,121.35922330097087,1023.0,0.0,0.0,0.0,0.0,0.0,4.12,154.9,298.2,1.0,4.0,484,0.0,0.0,160.0,160.0,0.0,0.0,142,146,160,167,180,192,0.0,130.5,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
487,4.0,1474440546.4,184.3,,4.11,28.0,160.0,21,-62,4,33,20,33.384140172923104,69.08381330060114,31,262.5,122.5,,71.0,261.0,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.11,184.3,4184.500000000005,121.654501216545,1025.2000000476837,0.0,0.0,0.0,0.0,0.0,4.11,148.5,307.3,1.0,4.0,485,0.0,0.0,160.0,160.0,0.0,0.0,142,146,160,167,180,192,122.5,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
488,4.0,1474440548.4,192.7,,4.17,29.0,160.0,22,-62,4,33,23,28.84299787330663,59.731757871687996,30,213.93103448275863,103.4,,68.0,214.2,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.17,192.7,4192.900000000004,119.90407673860912,1027.2000000476837,0.0,0.0,0.0,0.0,0.0,4.17,128.3,265.7,1.0,4.0,486,0.0,0.0,160.0,160.0,0.0,0.0,142,146,160,167,180,192,103.4,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
489,4.0,1474440550.4,201.1,,4.2,29.0,161.0,23,-61,2,34,20,32.102728731942214,62.42946616848987,28,242.27586206896552,117.1,,73.0,246.0,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.2,201.1,4201.300000000004,119.04761904761904,1029.2000000476837,0.0,0.0,0.0,0.0,0.0,4.2,142.8,277.7,1.0,4.0,487,0.0,0.0,0.0,161.0,0.0,0.0,142,146,160,167,180,192,117.1,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
490,4.0,1474440552.8,211.0,,4.07,29.0,161.0,24,-62,4,36,19,34.46322349164385,68.31946261650727,31,269.7931034482759,130.4,,75.0,277.9,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.07,211.0,4211.2000000000035,122.85012285012284,1031.5999999046326,0.0,0.0,0.0,0.0,0.0,4.07,153.3,303.9,1.0,4.0,488,0.0,0.0,0.0,161.0,0.0,0.0,142,146,160,167,180,192,0.0,130.4,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
491,4.0,1474440554.6,218.4,,4.17,28.0,161.0,25,-63,4,37,22,33.316697465503054,65.9364869543323,30,271.07142857142856,126.5,,74.0,265.8,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.17,218.4,4218.600000000003,119.90407673860912,1033.3999998569489,0.0,0.0,0.0,0.0,0.0,4.17,148.2,293.3,1.0,4.0,489,0.0,0.0,0.0,161.0,0.0,0.0,142,146,160,167,180,192,0.0,126.5,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
492,4.0,1474440556.8,227.7,,4.19,28.0,162.0,26,-62,5,34,20,32.14769053688891,65.53183070981201,31,250.28571428571428,116.8,,71.0,248.8,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.19,227.7,4227.900000000003,119.33174224343675,1035.5999999046326,0.0,0.0,0.0,0.0,0.0,4.19,142.99999999999997,291.5,1.0,4.0,490,0.0,0.0,0.0,162.0,0.0,0.0,142,146,160,167,180,192,116.8,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
493,4.0,1474440558.9,236.5,,4.15,28.5,162.0,27,-64,4,34,19,29.3375777277203,59.37206343211442,29,227.78947368421052,108.2,,75.0,237.1,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.15,236.5,4236.7000000000035,120.48192771084337,1037.7000000476837,0.0,0.0,0.0,0.0,0.0,4.15,130.5,264.1,1.0,4.0,491,0.0,0.0,0.0,162.0,0.0,0.0,142,146,160,167,180,192,108.2,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
494,4.0,1474440561.2,245.7,,4.11,28.0,162.0,28,-61,4,37,23,29.62982945987384,60.29378043352172,30,227.35714285714286,106.1,,71.0,226.1,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.11,245.7,4245.900000000003,121.654501216545,1040.0,0.0,0.0,0.0,0.0,0.0,4.11,131.8,268.2,1.0,4.0,492,0.0,0.0,0.0,162.0,0.0,0.0,142,146,160,167,180,192,106.1,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
495,4.0,1474440563.4,254.8,,4.1,27.0,163.0,29,-60,4,32,19,28.93292148320002,61.46278736213586,31,224.88888888888889,101.2,,69.0,221.7,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.1,254.8,4255.000000000004,121.95121951219514,1042.2000000476837,0.0,0.0,0.0,0.0,0.0,4.1,128.7,273.4,1.0,4.0,493,0.0,0.0,0.0,163.0,0.0,0.0,142,146,160,167,180,192,101.2,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
496,4.0,1474440565.4,263.0,,4.07,28.0,163.0,30,-61,4,30,18,30.866279095908027,62.721717900643405,28,231.0,107.8,,69.0,229.7,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.07,263.0,4263.2000000000035,122.85012285012284,1044.2000000476837,0.0,0.0,0.0,0.0,0.0,4.07,137.3,279.0,1.0,4.0,494,0.0,0.0,0.0,163.0,0.0,0.0,142,146,160,167,180,192,107.8,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
497,4.0,1474440567.8,273.0,,4.1,28.5,163.0,31,-61,4,34,25,25.51582430725099,56.56195062294581,29,193.26315789473685,91.8,,66.0,195.6,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.1,273.0,4273.2000000000035,121.95121951219514,1046.5999999046326,0.0,0.0,0.0,0.0,0.0,4.1,113.5,251.6,1.0,4.0,495,0.0,0.0,0.0,163.0,0.0,0.0,142,146,160,167,180,192,91.8,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
498,4.0,1474440569.6,280.4,,4.18,29.0,163.0,32,-61,4,35,25,29.00036419062007,60.63099397062195,27,219.72413793103448,106.2,,67.0,226.3,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.18,280.4,4280.600000000003,119.61722488038278,1048.3999998569489,0.0,0.0,0.0,0.0,0.0,4.18,129.0,269.7,1.0,4.0,496,0.0,0.0,0.0,163.0,0.0,0.0,142,146,160,167,180,192,106.2,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
499,4.0,1474440571.8,289.4,,4.11,28.0,163.0,33,-62,3,32,19,33.384140172923104,65.41942619744528,31,265.5,123.9,,72.0,256.6,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.11,289.4,4289.600000000003,121.654501216545,1050.5999999046326,0.0,0.0,0.0,0.0,0.0,4.11,148.5,291.00000000000006,1.0,4.0,497,0.0,0.0,0.0,163.0,0.0,0.0,142,146,160,167,180,192,123.9,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
500,4.0,1474440573.9,298.0,,4.16,29.0,164.0,34,-62,3,40,22,37.475664423072594,70.76988098610231,38,298.9655172413793,144.5,,77.0,303.5,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.16,298.0,4298.2000000000035,120.1923076923077,1052.7000000476837,0.0,0.0,0.0,0.0,0.0,4.16,166.7,314.8,1.0,4.0,498,0.0,0.0,0.0,164.0,0.0,0.0,142,146,160,167,180,192,0.0,144.5,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
501,4.0,1474440576.0,306.9,,4.1,27.0,164.0,35,-63,4,38,22,31.38333985279505,64.29538107377782,41,267.3333333333333,120.3,,75.0,267.2,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.1,306.9,4307.100000000003,121.95121951219514,1054.7999999523163,0.0,0.0,0.0,0.0,0.0,4.1,139.6,285.99999999999994,1.0,4.0,499,0.0,0.0,0.0,164.0,0.0,0.0,142,146,160,167,180,192,120.3,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
502,4.0,1474440578.4,316.5,,4.11,26.5,164.0,36,-62,4,36,19,31.203492633008263,63.95816753667759,32,252.9056603773585,111.7,,75.0,248.0,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.11,316.5,4316.7000000000035,121.654501216545,1057.2000000476837,0.0,0.0,0.0,0.0,0.0,4.11,138.8,284.5,1.0,4.0,500,0.0,0.0,0.0,164.0,0.0,0.0,142,146,160,167,180,192,111.7,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
503,4.0,1474440580.6,325.5,,4.05,27.0,165.0,37,-61,4,31,22,28.887959678253324,60.8333220928821,32,221.55555555555554,99.7,,66.0,218.4,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.05,325.5,4325.7000000000035,123.4567901234568,1059.3999998569489,0.0,0.0,0.0,0.0,0.0,4.05,128.5,270.6,1.0,4.0,501,0.0,0.0,0.0,165.0,0.0,0.0,142,146,160,167,180,192,99.7,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
504,4.0,1474440582.8,334.3,,3.99,28.5,165.0,38,-62,4,32,24,28.280975311472904,61.507749167082565,29,209.05263157894737,99.3,,66.0,211.5,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,3.99,334.3,4334.500000000004,125.31328320802004,1061.5999999046326,0.0,0.0,0.0,0.0,0.0,3.99,125.8,273.6,1.0,4.0,502,0.0,0.0,0.0,165.0,0.0,0.0,142,146,160,167,180,192,99.3,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
505,4.0,1474440584.8,342.2,,3.99,28.0,165.0,39,-61,4,35,20,31.473263462688447,63.05893143774364,30,243.85714285714286,113.8,,72.0,249.4,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,3.99,342.2,4342.400000000003,125.31328320802004,1063.5999999046326,0.0,0.0,0.0,0.0,0.0,3.99,140.0,280.5,1.0,4.0,503,0.0,0.0,0.0,165.0,0.0,0.0,142,146,160,167,180,192,113.8,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
506,4.0,1474440587.0,351.1,,4.04,28.0,165.0,40,-61,4,37,22,32.12520963441556,63.68839670699741,26,253.28571428571428,118.2,,72.0,251.8,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.04,351.1,4351.300000000003,123.76237623762376,1065.7999999523163,0.0,0.0,0.0,0.0,0.0,4.04,142.9,283.3,1.0,4.0,504,0.0,0.0,0.0,165.0,0.0,0.0,142,146,160,167,180,192,118.2,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
