TimeStamp (sec), activityIdx, lapIdx, pointIdx, ElapsedTime (sec), Horizontal (meters), Stroke500mPace (sec/500m), Cadence (stokes/min), HRCur (bpm), Power (watts), Calories (kCal), Speed (m/sec), StrokeCount, StrokeDistance (meters), DriveLength (meters), DriveTime (ms), StrokeRecoveryTime (ms), WorkPerStroke (joules), AverageDriveForce (lbs), PeakDriveForce (lbs), DragFactor
1464972918.47109, 0, 0, 0, 6.47, 7.3, 0, 0, 76, 0, 0, 0, 1, 0.08, 0.08, 0, 0, 0, 0, 0, 0
1464972938.03242, 0, 2, 0, 2.46, 7.4, 183.81, 0, 68, 57, 0, 2.727, 1, 2.67, 1.12, 970, 0, 0, 71.7, 96.3, 0
1464972940.52179, 0, 2, 1, 4.93, 15.7, 155.41, 26, 67, 94, 0, 3.227, 2, 7.56, 1.27, 850, 1330, 0, 87.3, 128.5, 91
1464972942.95259, 0, 2, 2, 7.37, 25, 142.17, 26, 68, 123, 1, 3.529, 3, 8.27, 1.3, 690, 1450, 0, 95.7, 138.4, 93
1464972945.23264, 0, 2, 3, 9.64, 34, 128.85, 27, 71, 165, 1, 3.895, 4, 8.79, 1.21, 600, 1480, 0, 87.1, 131.2, 93
1464972947.48274, 0, 2, 4, 11.92, 43.2, 126.32, 27, 72, 176, 2, 3.973, 5, 8.97, 1.24, 590, 1480, 0, 93, 132.5, 92
1464972949.7328, 0, 2, 5, 14.16, 52.5, 123.97, 26, 74, 186, 2, 4.049, 6, 9.29, 1.3, 610, 1440, 0, 97.7, 142.3, 92
1464972951.86298, 0, 2, 6, 16.29, 61.6, 120.13, 27, 75, 204, 3, 4.179, 7, 9.3, 1.3, 590, 1440, 0, 101.6, 148.2, 92
1464972954.11221, 0, 2, 7, 18.53, 71.2, 117.75, 27, 76, 217, 3, 4.264, 8, 9.56, 1.3, 580, 1470, 0, 105.1, 155.4, 92
1464972956.45242, 0, 2, 8, 20.87, 81.3, 116.2, 27, 77, 226, 4, 4.321, 9, 9.71, 1.33, 590, 1460, 0, 101.5, 148.2, 92
1464972958.76306, 0, 2, 9, 23.2, 91.4, 116.24, 26, 77, 226, 5, 4.319, 10, 10.05, 1.33, 590, 1440, 0, 103.1, 149.5, 92
1464972961.04309, 0, 2, 10, 25.46, 101.3, 115.22, 27, 77, 232, 5, 4.358, 11, 9.71, 1.36, 600, 1460, 0, 103.8, 148.2, 92
1464972963.26359, 0, 2, 11, 27.7, 111.1, 114.61, 27, 77, 236, 6, 4.381, 12, 9.84, 1.33, 580, 1430, 0, 101.5, 150.4, 92
1464972965.36284, 0, 2, 12, 29.77, 120.2, 115.13, 27, 77, 232, 7, 4.361, 13, 9.7, 1.33, 590, 1430, 0, 99.4, 144.6, 92
1464972967.67329, 0, 2, 13, 32.1, 130.3, 115.04, 27, 79, 233, 7, 4.364, 14, 9.63, 1.33, 580, 1420, 0, 105.5, 159.5, 92
1464972969.80262, 0, 2, 14, 34.22, 139.7, 114.27, 27, 82, 238, 8, 4.394, 15, 9.7, 1.33, 580, 1420, 0, 103.3, 154.4, 92
1464972972.11324, 0, 2, 15, 36.55, 150.1, 113.84, 27, 86, 240, 9, 4.411, 16, 9.83, 1.36, 570, 1420, 0, 115.6, 166, 92
1464972974.36273, 0, 2, 16, 38.77, 160.1, 111.58, 27, 93, 255, 10, 4.501, 17, 9.91, 1.36, 560, 1450, 0, 113.2, 163.8, 92
1464972976.55351, 0, 2, 17, 40.97, 169.9, 111.67, 27, 100, 255, 10, 4.497, 18, 10.04, 1.33, 570, 1420, 0, 102.1, 152.4, 92
1464972978.74366, 0, 2, 18, 43.18, 179.7, 113.23, 27, 102, 244, 11, 4.435, 19, 9.76, 1.33, 580, 1410, 0, 103.2, 149.2, 92
1464972980.81287, 0, 2, 19, 45.24, 188.9, 113.42, 27, 105, 243, 12, 4.427, 20, 9.69, 1.36, 570, 1410, 0, 108.3, 162.6, 92
1464972983.1237, 0, 2, 20, 47.54, 199.1, 112.68, 28, 110, 248, 12, 4.457, 21, 9.7, 1.3, 560, 1420, 0, 106.2, 160.7, 92
1464972985.34372, 0, 2, 21, 49.76, 208.9, 113.04, 27, 112, 245, 13, 4.442, 22, 9.77, 1.33, 570, 1440, 0, 105, 152, 92
1464972987.56381, 0, 2, 22, 51.99, 218.8, 113.49, 27, 110, 243, 14, 4.425, 23, 9.77, 1.3, 560, 1440, 0, 105.5, 156.7, 92
1464972989.75397, 0, 2, 23, 54.17, 228.3, 113.92, 27, 110, 240, 14, 4.408, 24, 9.76, 1.3, 560, 1410, 0, 102.6, 150.1, 92
1464972991.91379, 0, 2, 24, 56.33, 237.9, 114.32, 27, 110, 237, 15, 4.392, 25, 9.63, 1.33, 580, 1390, 0, 107.4, 161.2, 92
1464972994.07835, 0, 2, 25, 58.52, 247.6, 113, 28, 109, 246, 16, 4.444, 26, 9.64, 1.33, 570, 1400, 0, 105.3, 152.7, 92
1464972996.26419, 0, 2, 26, 60.68, 257.3, 112.86, 27, 110, 247, 16, 4.449, 27, 9.7, 1.33, 570, 1390, 0, 105.1, 156.1, 92
1464972998.42426, 0, 2, 27, 62.85, 266.9, 112.95, 28, 109, 246, 17, 4.446, 28, 9.57, 1.33, 560, 1370, 0, 107.2, 159, 92
1464973000.58417, 0, 2, 28, 65, 276.4, 112.82, 28, 109, 247, 18, 4.451, 29, 9.64, 1.33, 580, 1390, 0, 98.6, 148, 92
1464973002.77435, 0, 2, 29, 67.18, 286.1, 113.84, 28, 111, 240, 18, 4.411, 30, 9.5, 1.3, 560, 1400, 0, 109.7, 163.5, 92
1464973004.93442, 0, 2, 30, 69.37, 295.7, 113.02, 28, 112, 246, 19, 4.443, 31, 9.63, 1.3, 560, 1430, 0, 103.3, 157, 92
1464973007.12457, 0, 2, 31, 71.54, 305.3, 113.82, 27, 118, 240, 20, 4.411, 32, 9.71, 1.3, 570, 1390, 0, 102.5, 149.3, 92
1464973009.19812, 0, 2, 32, 73.6, 314.4, 114.15, 28, 122, 238, 21, 4.399, 33, 9.5, 1.3, 560, 1390, 0, 104.7, 157.2, 92
1464973011.47506, 0, 2, 33, 75.89, 324.5, 114.06, 27, 125, 239, 21, 4.402, 34, 9.7, 1.33, 580, 1390, 0, 101.3, 150.4, 92
1464973013.51403, 0, 2, 34, 77.94, 333.6, 114.09, 28, 128, 239, 22, 4.401, 35, 9.57, 1.33, 580, 1390, 0, 103.3, 155, 92
1464973015.82459, 0, 2, 35, 80.22, 343.5, 113.85, 28, 131, 240, 23, 4.41, 36, 9.5, 1.3, 570, 1390, 0, 100.3, 149, 92
1464973017.86448, 0, 2, 36, 82.27, 352.6, 114.42, 28, 132, 237, 23, 4.388, 37, 9.5, 1.3, 570, 1390, 0, 101.5, 151, 92
1464973020.05488, 0, 2, 37, 84.48, 362.2, 114.43, 28, 134, 237, 24, 4.388, 38, 9.43, 1.3, 570, 1310, 0, 101.9, 153.2, 92
1464973022.06855, 0, 2, 38, 86.48, 371.1, 114.04, 29, 137, 239, 25, 4.403, 39, 9.16, 1.3, 560, 1310, 0, 102.5, 158.9, 92
1464973024.28452, 0, 2, 39, 88.7, 380.8, 113.99, 28, 138, 239, 25, 4.405, 40, 9.43, 1.3, 570, 1320, 0, 101.1, 155.4, 92
1464973026.44509, 0, 2, 40, 90.85, 390.3, 113.86, 28, 143, 240, 26, 4.41, 41, 9.3, 1.33, 580, 1370, 0, 101.2, 156.4, 93
1464973028.54518, 0, 2, 41, 92.96, 399.6, 113.8, 28, 143, 241, 27, 4.413, 42, 9.45, 1.3, 570, 1340, 0, 96.1, 148.8, 92
1464973030.67518, 0, 2, 42, 95.09, 408.8, 115.3, 28, 144, 231, 27, 4.355, 43, 9.23, 1.3, 570, 1330, 0, 95, 141.9, 92
1464973032.74909, 0, 2, 43, 97.17, 417.8, 115.75, 29, 144, 229, 28, 4.338, 44, 9.09, 1.27, 560, 1330, 0, 98.5, 145.5, 92
1464973034.90543, 0, 2, 44, 99.3, 427, 115.89, 28, 144, 228, 28, 4.333, 45, 9.17, 1.3, 580, 1360, 0, 91.2, 137.7, 92
1464973037.03549, 0, 2, 45, 101.44, 436.1, 117.12, 28, 143, 221, 29, 4.287, 46, 9.16, 1.3, 580, 1360, 0, 89.5, 136.2, 92
1464973039.16564, 0, 2, 46, 103.57, 445.2, 118.05, 28, 142, 215, 30, 4.253, 47, 9.08, 1.3, 580, 1350, 0, 94, 147.3, 92
1464973041.17493, 0, 2, 47, 105.58, 453.8, 117.58, 28, 139, 218, 30, 4.27, 48, 9.09, 1.3, 580, 1350, 0, 93.8, 140.5, 92
1464973043.45595, 0, 2, 48, 107.86, 463.5, 117.39, 28, 138, 219, 31, 4.277, 49, 9.09, 1.3, 580, 1370, 0, 90.2, 137.3, 93
1464973045.55553, 0, 2, 49, 109.98, 472.4, 118.3, 28, 137, 214, 32, 4.244, 50, 9.11, 1.27, 570, 1330, 0, 91, 139.6, 92
1464973047.65584, 0, 2, 50, 112.09, 481.5, 118.39, 28, 136, 214, 32, 4.241, 51, 8.96, 1.3, 580, 1350, 0, 96.4, 145, 92
1464973049.78599, 0, 2, 51, 114.21, 490.6, 117.39, 28, 133, 219, 33, 4.277, 52, 9.02, 1.27, 570, 1350, 0, 94.3, 140.1, 93
1464973051.91571, 0, 2, 52, 116.34, 499.6, 117.33, 28, 129, 219, 33, 4.279, 53, 9.11, 1.3, 580, 1360, 0, 90, 133.8, 92
1464973053.95535, 0, 2, 53, 118.35, 508.2, 118.29, 28, 125, 214, 34, 4.244, 54, 9.03, 1.27, 570, 1360, 0, 89.8, 133.3, 92
1464973056.14611, 0, 2, 54, 120.57, 517.3, 119.52, 28, 120, 208, 35, 4.2, 55, 9.03, 1.27, 580, 1290, 0, 82.9, 124.4, 92
1464973058.24602, 0, 2, 55, 122.68, 526.2, 120.52, 29, 116, 202, 35, 4.165, 56, 8.7, 1.3, 600, 1330, 0, 89, 133.8, 92
1464973060.28561, 0, 2, 56, 124.69, 534.7, 119.67, 28, 113, 207, 36, 4.195, 57, 8.89, 1.3, 590, 1330, 0, 89, 132.8, 92
1464973062.53636, 0, 2, 57, 126.97, 544.2, 119.43, 28, 111, 208, 36, 4.203, 58, 9.03, 1.33, 610, 1350, 0, 84.8, 127.3, 92
1464973064.66641, 0, 2, 58, 129.09, 553.1, 119.77, 28, 109, 206, 37, 4.191, 59, 8.96, 1.3, 590, 1340, 0, 91.1, 136.4, 93
1464973066.82566, 0, 2, 59, 131.23, 562.2, 118.98, 28, 105, 210, 38, 4.219, 60, 8.97, 1.3, 590, 1330, 0, 91.1, 137.6, 92
1464973068.92656, 0, 2, 60, 133.34, 571.1, 118.77, 28, 100, 212, 38, 4.227, 61, 8.95, 1.3, 590, 1320, 0, 87.4, 127.4, 92
1464973071.11652, 0, 2, 61, 135.51, 580.1, 119.42, 28, 98, 208, 39, 4.204, 62, 8.89, 1.3, 600, 1390, 0, 83, 118.6, 92
1464973073.24649, 0, 2, 62, 137.67, 588.9, 121.18, 28, 91, 199, 39, 4.143, 63, 9.02, 1.27, 590, 1370, 0, 79.2, 123, 92
1464973075.46673, 0, 2, 63, 139.88, 597.7, 123.72, 27, 88, 187, 40, 4.057, 64, 8.89, 1.27, 620, 1390, 0, 74, 103.6, 92
1464973077.59681, 0, 2, 64, 142.01, 606.2, 125.69, 27, 84, 178, 41, 3.993, 65, 8.76, 1.24, 610, 1330, 0, 78, 115, 92
1464973079.78687, 0, 2, 65, 144.21, 615, 125.93, 28, 84, 177, 41, 3.986, 66, 8.48, 1.24, 610, 1400, 0, 77.3, 111.4, 92
1464973086.42079, 0, 2, 66, 150.81, 635.2, 127.94, 28, 0, 169, 42, 3.923, 67, 8.35, 1.06, 540, 1400, 0, 55.6, 78.9, 92
1464973091.63727, 0, 4, 0, 155.47, 642.9, 173.05, 28, 0, 68, 42, 2.897, 68, 2.62, 2.42, 1000, 1310, 0, 81.1, 124.9, 92
1464973093.82738, 0, 4, 1, 157.7, 651, 149.8, 27, 0, 105, 43, 3.348, 69, 7.47, 1.3, 720, 1280, 0, 84, 126.7, 92
1464973095.89688, 0, 4, 2, 159.75, 659.2, 133.48, 28, 0, 149, 43, 3.759, 70, 8.01, 1.27, 640, 1280, 0, 89.7, 133.3, 93
1464973098.20745, 0, 4, 3, 162.04, 668.4, 125.94, 28, 120, 177, 44, 3.985, 71, 8.56, 1.27, 610, 1370, 0, 83.2, 124.2, 92
1464973100.251, 0, 4, 4, 164.08, 676.6, 125.1, 27, 123, 181, 44, 4.012, 72, 8.75, 1.27, 610, 1370, 0, 80.4, 111.7, 92
1464973102.61754, 0, 4, 5, 166.47, 686.2, 124.73, 28, 124, 183, 45, 4.024, 73, 8.76, 1.3, 620, 1440, 0, 84.2, 120.6, 92
1464973104.9577, 0, 4, 6, 168.8, 695.6, 124.27, 26, 125, 185, 45, 4.039, 74, 9.15, 1.3, 620, 1500, 0, 82.9, 119.4, 92
1464973107.1515, 0, 4, 7, 170.99, 704.5, 124.48, 26, 127, 184, 46, 4.032, 75, 9.48, 1.36, 650, 1500, 0, 84.7, 126, 92
1464973109.54786, 0, 4, 8, 173.4, 714.2, 123.77, 26, 127, 187, 47, 4.056, 76, 9.36, 1.33, 630, 1440, 0, 82.8, 121.4, 92
1464973111.82727, 0, 4, 9, 175.69, 723.5, 123.81, 26, 128, 187, 47, 4.054, 77, 9.23, 1.33, 630, 1440, 0, 84.9, 124, 92
1464973114.19748, 0, 4, 10, 178.04, 733.1, 124.09, 25, 133, 185, 48, 4.045, 78, 9.69, 1.33, 630, 1560, 0, 87.7, 127, 92
1464973116.62753, 0, 4, 11, 180.47, 742.9, 123.69, 25, 137, 187, 48, 4.058, 79, 9.56, 1.33, 630, 1480, 0, 81.4, 119.3, 92
1464973118.8776, 0, 4, 12, 182.73, 752, 124.25, 26, 143, 185, 49, 4.04, 80, 9.43, 1.36, 650, 1480, 0, 84.5, 123.3, 92
1464973121.24771, 0, 4, 13, 185.09, 761.5, 124.31, 26, 151, 184, 50, 4.038, 81, 9.42, 1.3, 620, 1430, 0, 83.3, 121.1, 92
1464973123.43756, 0, 4, 14, 187.3, 770.5, 124.3, 26, 152, 184, 50, 4.038, 82, 9.23, 1.36, 650, 1430, 0, 81.6, 117.2, 92
1464973125.83838, 0, 4, 15, 189.68, 779.9, 124.66, 26, 155, 183, 51, 4.026, 83, 9.22, 1.27, 620, 1450, 0, 76.1, 104, 92
1464973128.05816, 0, 4, 16, 191.91, 788.9, 125.85, 26, 156, 178, 51, 3.988, 84, 9.09, 1.33, 640, 1380, 0, 84.2, 127.6, 92
1464973130.33797, 0, 4, 17, 194.17, 798, 124.38, 27, 159, 184, 52, 4.035, 85, 8.95, 1.33, 640, 1430, 0, 79.2, 120.5, 92
1464973132.59255, 0, 4, 18, 196.45, 807.2, 124.69, 26, 159, 183, 53, 4.026, 86, 9.17, 1.33, 640, 1430, 0, 81, 115.6, 92
1464973134.8687, 0, 4, 19, 198.73, 816.4, 124.79, 26, 160, 182, 53, 4.022, 87, 9.15, 1.33, 630, 1440, 0, 83.3, 117.6, 92
1464973137.17879, 0, 4, 20, 201.02, 825.7, 123.81, 26, 162, 187, 54, 4.054, 88, 9.23, 1.33, 630, 1450, 0, 85.8, 119.4, 92
1464973139.399, 0, 4, 21, 203.26, 834.7, 123.53, 26, 163, 188, 54, 4.063, 89, 9.3, 1.33, 640, 1400, 0, 77.7, 108.1, 92
1464973141.58892, 0, 4, 22, 205.45, 843.7, 124.32, 26, 164, 184, 55, 4.037, 90, 9.16, 1.39, 660, 1400, 0, 82.6, 122.2, 92
1464973143.95822, 0, 4, 23, 207.8, 853.3, 123.39, 26, 164, 189, 56, 4.068, 91, 9.36, 1.36, 640, 1450, 0, 84.7, 122.6, 92
1464973146.35907, 0, 4, 24, 210.2, 863, 122.99, 26, 156, 190, 56, 4.081, 92, 9.43, 1.33, 630, 1470, 0, 83.7, 125.2, 92
1464973148.60917, 0, 4, 25, 212.47, 872.2, 123.62, 26, 153, 188, 57, 4.06, 93, 9.28, 1.3, 610, 1430, 0, 82.1, 115.2, 91
1464973150.91916, 0, 4, 26, 214.77, 881.5, 124.13, 26, 149, 185, 57, 4.044, 94, 9.21, 1.36, 650, 1470, 0, 83.3, 117.7, 92
1464973153.22934, 0, 4, 27, 217.07, 890.9, 123.59, 26, 143, 188, 58, 4.062, 95, 9.36, 1.33, 630, 1470, 0, 85.6, 125.4, 92
1464973155.53859, 0, 4, 28, 219.37, 900.1, 123.63, 26, 140, 187, 59, 4.06, 96, 9.36, 1.33, 640, 1450, 0, 78.9, 116.6, 92
1464973157.79339, 0, 4, 29, 221.64, 909.1, 125.33, 26, 139, 180, 59, 4.005, 97, 9.15, 1.27, 630, 1450, 0, 75.7, 108.4, 92
1464973160.06956, 0, 4, 30, 223.92, 918.3, 126.28, 26, 139, 176, 60, 3.974, 98, 9.16, 1.36, 660, 1410, 0, 83.4, 121.2, 92
1464973162.31948, 0, 4, 31, 226.17, 927.3, 124.72, 27, 139, 183, 60, 4.024, 99, 9.09, 1.33, 640, 1400, 0, 78.3, 117.8, 92
1464973164.62967, 0, 4, 32, 228.47, 936.8, 124.3, 27, 139, 184, 61, 4.038, 100, 9.09, 1.36, 640, 1460, 0, 88.7, 127.4, 92
1464973166.84963, 0, 4, 33, 230.7, 945.8, 122.75, 26, 139, 192, 62, 4.089, 101, 9.28, 1.3, 610, 1420, 0, 83.1, 115.6, 92
1464973169.12921, 0, 4, 34, 232.96, 955.1, 123.25, 27, 139, 189, 62, 4.073, 102, 9.15, 1.33, 630, 1430, 0, 83.5, 120.3, 92
1464973171.38417, 0, 4, 35, 235.24, 964.4, 123.09, 27, 138, 190, 63, 4.078, 103, 9.22, 1.33, 630, 1450, 0, 88.5, 120.8, 92
1464973173.71923, 0, 4, 36, 237.54, 973.8, 122.09, 26, 134, 195, 63, 4.111, 104, 9.37, 1.33, 630, 1470, 0, 82, 115.4, 92
1464973175.91004, 0, 4, 37, 239.77, 982.8, 123.65, 26, 130, 187, 64, 4.059, 105, 9.29, 1.3, 620, 1400, 0, 77.8, 109.6, 92
1464973178.19012, 0, 4, 38, 242.03, 991.8, 124.98, 27, 124, 181, 65, 4.016, 106, 9.02, 1.33, 640, 1420, 0, 81, 114.3, 92
1464973180.47007, 0, 4, 39, 244.31, 1001, 124.78, 27, 124, 182, 65, 4.022, 107, 9.09, 1.33, 640, 1440, 0, 78.9, 114.9, 92
1464973182.50964, 0, 4, 40, 246.34, 1009.1, 125.67, 27, 124, 178, 66, 3.994, 108, 9.03, 1.24, 610, 1440, 0, 76.5, 108.8, 92
1464973184.72966, 0, 4, 41, 248.58, 1018.1, 125.89, 28, 124, 178, 66, 3.987, 109, 8.69, 1.36, 660, 1330, 0, 77.3, 113.1, 92
1464973187.04059, 0, 4, 42, 250.88, 1027.1, 126, 27, 124, 177, 67, 3.983, 110, 8.74, 1.24, 610, 1380, 0, 72.1, 101.2, 92
1464973189.20067, 0, 4, 43, 253.05, 1035.6, 127.86, 27, 124, 169, 67, 3.925, 111, 8.62, 1.24, 620, 1360, 0, 72.1, 107.3, 92
1464973191.45045, 0, 4, 44, 255.29, 1044.3, 128.45, 27, 124, 167, 68, 3.907, 112, 8.56, 1.27, 640, 1400, 0, 75.7, 106.7, 92
1464973193.61067, 0, 4, 45, 257.45, 1052.8, 128.26, 27, 124, 168, 68, 3.913, 113, 8.76, 1.27, 640, 1320, 0, 71.1, 94.8, 92
1464973195.76996, 0, 4, 46, 259.61, 1061.4, 127.91, 28, 88, 169, 69, 3.924, 114, 8.48, 1.3, 650, 1320, 0, 81.1, 112.9, 92
1464973197.93059, 0, 4, 47, 261.77, 1070.1, 125.17, 28, 87, 181, 69, 4.01, 115, 8.55, 1.3, 620, 1330, 0, 79.2, 113.4, 92
1464973200.09491, 0, 4, 48, 263.95, 1078.9, 124.66, 28, 83, 183, 70, 4.026, 116, 8.68, 1.3, 620, 1360, 0, 79.7, 112.7, 92
1464973202.25088, 0, 4, 49, 266.1, 1087.4, 125.08, 27, 82, 181, 71, 4.013, 117, 8.82, 1.27, 630, 1320, 0, 69.9, 99.6, 92
