index,TimeStamp (sec), Horizontal (meters), Cadence (stokes/min),Speed (m/s), HRCur (bpm),Interval type,Workout state,Rowing state,Stroke count,Stroke state,Total work distance,Piece duration,Piece distance, DragFactor, Stroke500mPace (sec/500m),Average pace (/500m),Rest distance,Rest time,Interval count,Total average power (W),Total average calories (cal),Split average pace (/500m), Power (watts),Split average calories (cal/hr),Last split time,Last split distance, lapIdx, ElapsedTime (sec), DriveLength (meters), StrokeDistance (meters), DriveTime (ms), StrokeRecoveryTime (ms), AverageDriveForce (lbs), AverageBoatSpeed (m/s), PeakDriveForce (lbs), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
51,1712902874.537221,164.0,18.0,3.2,116.0,Time,Running,Active,16,Recovery,0 m,0:00.0,0 m,105.0,158.5,2:42.5,0 m,0:00,1,82,8,2:42.5,82.0,8,0:00.0,0 m,0.0,51.299999952316284,0.0,0.0,0.0,0.0,0.0,3.1545741324921135,0.0,0.0,0.0,1.0,4.0,14,273.3333333333333,116.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,164.0,82.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
52,1712902875.537221,167.0,18.0,3.2,117.0,Time,Running,Active,16,Recovery,0 m,0:00.0,0 m,105.0,158.5,2:42.5,0 m,0:00,1,82,8,2:42.5,82.0,8,0:00.0,0 m,0.0,52.299999952316284,0.0,0.0,0.0,0.0,0.0,3.1545741324921135,0.0,0.0,0.0,1.0,4.0,14,273.3333333333333,117.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,167.0,82.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
53,1712902876.537221,170.0,18.0,3.2,117.0,Time,Running,Active,16,Driving,0 m,0:00.0,0 m,105.0,158.5,2:42.5,0 m,0:00,1,82,8,2:42.5,82.0,8,0:00.0,0 m,0.0,53.299999952316284,0.0,0.0,0.0,0.0,0.0,3.1545741324921135,0.0,0.0,0.0,1.0,4.0,14,273.3333333333333,117.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,170.0,82.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
54,1712902877.537221,174.0,18.0,3.2,117.0,Time,Running,Active,17,Recovery,0 m,0:00.0,0 m,105.0,158.5,2:42.5,0 m,0:00,1,82,8,2:42.5,82.0,8,0:00.0,0 m,0.0,54.299999952316284,0.0,0.0,0.0,0.0,0.0,3.1545741324921135,0.0,0.0,0.0,1.0,4.0,15,273.3333333333333,117.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,174.0,82.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
55,1712902878.537221,177.0,18.0,3.2,117.0,Time,Running,Active,17,Recovery,0 m,0:00.0,0 m,105.0,156.3,2:42.1,0 m,0:00,1,82,8,2:42.1,82.0,8,0:00.0,0 m,0.0,55.299999952316284,0.0,0.0,0.0,0.0,0.0,3.198976327575176,0.0,0.0,0.0,1.0,4.0,15,273.3333333333333,117.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,177.0,82.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
56,1712902879.537221,180.0,18.0,3.2,117.0,Time,Running,Active,17,Driving,0 m,0:00.0,0 m,105.0,156.3,2:42.1,0 m,0:00,1,82,8,2:42.1,82.0,8,0:00.0,0 m,0.0,56.299999952316284,0.0,0.0,0.0,0.0,0.0,3.198976327575176,0.0,0.0,0.0,1.0,4.0,15,273.3333333333333,117.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,180.0,82.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
57,1712902880.537221,183.0,18.0,3.2,117.0,Time,Running,Active,18,Recovery,0 m,0:00.0,0 m,105.0,156.3,2:42.1,0 m,0:00,1,82,8,2:42.1,82.0,8,0:00.0,0 m,0.0,57.299999952316284,0.0,0.0,0.0,0.0,0.0,3.198976327575176,0.0,0.0,0.0,1.0,4.0,16,273.3333333333333,117.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,183.0,82.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
58,1712902881.537221,186.0,17.0,3.2,117.0,Time,Running,Active,18,Recovery,0 m,0:00.0,0 m,105.0,158.4,2:41.8,0 m,0:00,1,83,9,2:41.8,83.0,9,0:00.0,0 m,0.0,58.299999952316284,0.0,0.0,0.0,0.0,0.0,3.1565656565656566,0.0,0.0,0.0,1.0,4.0,16,292.94117647058823,117.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,186.0,83.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
59,1712902882.6372209,189.0,17.0,3.2,117.0,Time,Running,Active,18,Driving,0 m,0:00.0,0 m,105.0,158.4,2:41.8,0 m,0:00,1,83,9,2:41.8,83.0,9,0:00.0,0 m,0.0,59.39999985694885,0.0,0.0,0.0,0.0,0.0,3.1565656565656566,0.0,0.0,0.0,1.0,4.0,16,292.94117647058823,117.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,189.0,83.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
60,1712902883.6372209,193.0,17.0,3.2,117.0,Time,Running,Active,19,Recovery,0 m,0:00.0,0 m,105.0,158.4,2:41.8,0 m,0:00,1,83,9,2:41.8,83.0,9,0:00.0,0 m,0.0,60.39999985694885,0.0,0.0,0.0,0.0,0.0,3.1565656565656566,0.0,0.0,0.0,1.0,4.0,16,292.94117647058823,117.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,193.0,83.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
61,1712902884.6372209,196.0,19.0,3.2,117.0,Time,Running,Active,19,Recovery,0 m,0:00.0,0 m,105.0,158.8,2:41.7,0 m,0:00,1,83,10,2:41.7,83.0,10,0:00.0,0 m,0.0,61.39999985694885,0.0,0.0,0.0,0.0,0.0,3.1486146095717884,0.0,0.0,0.0,1.0,4.0,17,262.10526315789474,117.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,196.0,83.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
62,1712902885.6372209,199.0,19.0,3.2,117.0,Time,Running,Active,19,Recovery,0 m,0:00.0,0 m,105.0,158.8,2:41.7,0 m,0:00,1,83,10,2:41.7,83.0,10,0:00.0,0 m,0.0,62.39999985694885,0.0,0.0,0.0,0.0,0.0,3.1486146095717884,0.0,0.0,0.0,1.0,4.0,17,262.10526315789474,117.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,199.0,83.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
63,1712902886.6372209,202.0,19.0,3.2,117.0,Time,Running,Active,19,Driving,0 m,0:00.0,0 m,105.0,158.8,2:41.7,0 m,0:00,1,83,10,2:41.7,83.0,10,0:00.0,0 m,0.0,63.39999985694885,0.0,0.0,0.0,0.0,0.0,3.1486146095717884,0.0,0.0,0.0,1.0,4.0,17,262.10526315789474,117.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,202.0,83.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
64,1712902887.6372209,206.0,19.0,3.2,118.0,Time,Running,Active,20,Recovery,0 m,0:00.0,0 m,105.0,158.8,2:41.7,0 m,0:00,1,83,10,2:41.7,83.0,10,0:00.0,0 m,0.0,64.39999985694885,0.0,0.0,0.0,0.0,0.0,3.1486146095717884,0.0,0.0,0.0,1.0,4.0,18,262.10526315789474,118.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,206.0,83.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
65,1712902888.6372209,209.0,18.0,3.2,123.0,Time,Running,Active,20,Recovery,0 m,0:00.0,0 m,105.0,158.5,2:41.5,0 m,0:00,1,83,10,2:41.5,83.0,10,0:00.0,0 m,0.0,65.39999985694885,0.0,0.0,0.0,0.0,0.0,3.1545741324921135,0.0,0.0,0.0,1.0,4.0,18,276.6666666666667,123.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,209.0,83.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
66,1712902889.6372209,212.0,18.0,3.2,125.0,Time,Running,Active,20,Driving,0 m,0:00.0,0 m,105.0,158.5,2:41.5,0 m,0:00,1,83,10,2:41.5,83.0,10,0:00.0,0 m,0.0,66.39999985694885,0.0,0.0,0.0,0.0,0.0,3.1545741324921135,0.0,0.0,0.0,1.0,4.0,18,276.6666666666667,125.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,212.0,83.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
67,1712902890.6372209,215.0,18.0,3.2,125.0,Time,Running,Active,21,Recovery,0 m,0:00.0,0 m,105.0,158.5,2:41.5,0 m,0:00,1,83,10,2:41.5,83.0,10,0:00.0,0 m,0.0,67.39999985694885,0.0,0.0,0.0,0.0,0.0,3.1545741324921135,0.0,0.0,0.0,1.0,4.0,19,276.6666666666667,125.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,215.0,83.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
68,1712902891.6372209,218.0,19.0,3.2,125.0,Time,Running,Active,21,Recovery,0 m,0:00.0,0 m,105.0,158.4,2:41.3,0 m,0:00,1,83,11,2:41.3,83.0,11,0:00.0,0 m,0.0,68.39999985694885,0.0,0.0,0.0,0.0,0.0,3.1565656565656566,0.0,0.0,0.0,1.0,4.0,19,262.10526315789474,125.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,218.0,83.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
69,1712902892.6372209,221.0,19.0,3.2,125.0,Time,Running,Active,21,Driving,0 m,0:00.0,0 m,105.0,158.4,2:41.3,0 m,0:00,1,83,11,2:41.3,83.0,11,0:00.0,0 m,0.0,69.39999985694885,0.0,0.0,0.0,0.0,0.0,3.1565656565656566,0.0,0.0,0.0,1.0,4.0,19,262.10526315789474,125.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,221.0,83.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
70,1712902893.6372209,225.0,19.0,3.2,118.0,Time,Running,Active,22,Recovery,0 m,0:00.0,0 m,105.0,158.4,2:41.3,0 m,0:00,1,83,11,2:41.3,83.0,11,0:00.0,0 m,0.0,70.39999985694885,0.0,0.0,0.0,0.0,0.0,3.1565656565656566,0.0,0.0,0.0,1.0,4.0,19,262.10526315789474,118.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,225.0,83.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
71,1712902894.6372209,228.0,18.0,3.2,118.0,Time,Running,Active,22,Recovery,0 m,0:00.0,0 m,105.0,155.0,2:41.0,0 m,0:00,1,84,11,2:41.0,84.0,11,0:00.0,0 m,0.0,71.39999985694885,0.0,0.0,0.0,0.0,0.0,3.225806451612903,0.0,0.0,0.0,1.0,4.0,20,280.0,118.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,228.0,84.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
72,1712902895.6372209,231.0,18.0,3.2,118.0,Time,Running,Active,22,Recovery,0 m,0:00.0,0 m,105.0,155.0,2:41.0,0 m,0:00,1,84,11,2:41.0,84.0,11,0:00.0,0 m,0.0,72.39999985694885,0.0,0.0,0.0,0.0,0.0,3.225806451612903,0.0,0.0,0.0,1.0,4.0,20,280.0,118.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,231.0,84.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
73,1712902896.6372209,234.0,18.0,3.2,118.0,Time,Running,Active,22,Driving,0 m,0:00.0,0 m,105.0,155.0,2:41.0,0 m,0:00,1,84,11,2:41.0,84.0,11,0:00.0,0 m,0.0,73.39999985694885,0.0,0.0,0.0,0.0,0.0,3.225806451612903,0.0,0.0,0.0,1.0,4.0,20,280.0,118.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,234.0,84.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
74,1712902897.6372209,238.0,18.0,3.2,117.0,Time,Running,Active,23,Recovery,0 m,0:00.0,0 m,105.0,155.0,2:41.0,0 m,0:00,1,84,11,2:41.0,84.0,11,0:00.0,0 m,0.0,74.39999985694885,0.0,0.0,0.0,0.0,0.0,3.225806451612903,0.0,0.0,0.0,1.0,4.0,21,280.0,117.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,238.0,84.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
75,1712902898.6372209,241.0,17.0,3.2,117.0,Time,Running,Active,23,Recovery,0 m,0:00.0,0 m,105.0,157.1,2:40.8,0 m,0:00,1,84,12,2:40.8,84.0,12,0:00.0,0 m,0.0,75.39999985694885,0.0,0.0,0.0,0.0,0.0,3.182686187141948,0.0,0.0,0.0,1.0,4.0,21,296.47058823529414,117.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,241.0,84.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
76,1712902899.6372209,244.0,17.0,3.2,118.0,Time,Running,Active,23,Driving,0 m,0:00.0,0 m,105.0,157.1,2:40.8,0 m,0:00,1,84,12,2:40.8,84.0,12,0:00.0,0 m,0.0,76.39999985694885,0.0,0.0,0.0,0.0,0.0,3.182686187141948,0.0,0.0,0.0,1.0,4.0,21,296.47058823529414,118.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,244.0,84.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
77,1712902900.6372209,247.0,17.0,3.2,118.0,Time,Running,Active,24,Recovery,0 m,0:00.0,0 m,105.0,157.1,2:40.8,0 m,0:00,1,84,12,2:40.8,84.0,12,0:00.0,0 m,0.0,77.39999985694885,0.0,0.0,0.0,0.0,0.0,3.182686187141948,0.0,0.0,0.0,1.0,4.0,22,296.47058823529414,118.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,247.0,84.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
78,1712902901.6372209,251.0,17.0,3.2,117.0,Time,Running,Active,24,Recovery,0 m,0:00.0,0 m,105.0,157.1,2:40.6,0 m,0:00,1,85,13,2:40.6,85.0,13,0:00.0,0 m,0.0,78.39999985694885,0.0,0.0,0.0,0.0,0.0,3.182686187141948,0.0,0.0,0.0,1.0,4.0,22,300.0,117.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,251.0,85.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
79,1712902902.6372209,254.0,17.0,3.2,117.0,Time,Running,Active,24,Recovery,0 m,0:00.0,0 m,105.0,157.1,2:40.6,0 m,0:00,1,85,13,2:40.6,85.0,13,0:00.0,0 m,0.0,79.39999985694885,0.0,0.0,0.0,0.0,0.0,3.182686187141948,0.0,0.0,0.0,1.0,4.0,22,300.0,117.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,254.0,85.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
80,1712902903.737221,257.0,17.0,3.2,117.0,Time,Running,Active,24,Driving,0 m,0:00.0,0 m,105.0,157.1,2:40.6,0 m,0:00,1,85,13,2:40.6,85.0,13,0:00.0,0 m,0.0,80.5,0.0,0.0,0.0,0.0,0.0,3.182686187141948,0.0,0.0,0.0,1.0,4.0,22,300.0,117.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,257.0,85.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
81,1712902904.6372209,260.0,17.0,3.2,120.0,Time,Running,Active,25,Recovery,0 m,0:00.0,0 m,105.0,157.1,2:40.6,0 m,0:00,1,85,13,2:40.6,85.0,13,0:00.0,0 m,0.0,81.39999985694885,0.0,0.0,0.0,0.0,0.0,3.182686187141948,0.0,0.0,0.0,1.0,4.0,23,300.0,120.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,260.0,85.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
82,1712902905.737221,264.0,17.0,3.2,120.0,Time,Running,Active,25,Recovery,0 m,0:00.0,0 m,105.0,155.9,2:40.4,0 m,0:00,1,85,13,2:40.4,85.0,13,0:00.0,0 m,0.0,82.5,0.0,0.0,0.0,0.0,0.0,3.207184092366902,0.0,0.0,0.0,1.0,4.0,23,300.0,120.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,264.0,85.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
83,1712902906.737221,267.0,17.0,3.2,120.0,Time,Running,Active,25,Driving,0 m,0:00.0,0 m,105.0,155.9,2:40.4,0 m,0:00,1,85,13,2:40.4,85.0,13,0:00.0,0 m,0.0,83.5,0.0,0.0,0.0,0.0,0.0,3.207184092366902,0.0,0.0,0.0,1.0,4.0,23,300.0,120.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,267.0,85.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
84,1712902907.737221,270.0,17.0,3.2,120.0,Time,Running,Active,26,Recovery,0 m,0:00.0,0 m,105.0,155.9,2:40.4,0 m,0:00,1,85,13,2:40.4,85.0,13,0:00.0,0 m,0.0,84.5,0.0,0.0,0.0,0.0,0.0,3.207184092366902,0.0,0.0,0.0,1.0,4.0,24,300.0,120.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,270.0,85.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
85,1712902908.737221,273.0,17.0,3.2,119.0,Time,Running,Active,26,Recovery,0 m,0:00.0,0 m,105.0,156.6,2:40.2,0 m,0:00,1,85,14,2:40.2,85.0,14,0:00.0,0 m,0.0,85.5,0.0,0.0,0.0,0.0,0.0,3.1928480204342273,0.0,0.0,0.0,1.0,4.0,24,300.0,119.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,273.0,85.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
86,1712902909.737221,276.0,17.0,3.2,118.0,Time,Running,Active,26,Recovery,0 m,0:00.0,0 m,105.0,156.6,2:40.2,0 m,0:00,1,85,14,2:40.2,85.0,14,0:00.0,0 m,0.0,86.5,0.0,0.0,0.0,0.0,0.0,3.1928480204342273,0.0,0.0,0.0,1.0,4.0,24,300.0,118.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,276.0,85.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
87,1712902910.737221,280.0,17.0,3.2,118.0,Time,Running,Active,26,Dwelling,0 m,0:00.0,0 m,105.0,156.6,2:40.2,0 m,0:00,1,85,14,2:40.2,85.0,14,0:00.0,0 m,0.0,87.5,0.0,0.0,0.0,0.0,0.0,3.1928480204342273,0.0,0.0,0.0,1.0,4.0,24,300.0,118.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,280.0,85.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
88,1712902911.737221,283.0,18.0,3.2,118.0,Time,Running,Active,27,Recovery,0 m,0:00.0,0 m,105.0,155.3,2:40.0,0 m,0:00,1,86,14,2:40.0,86.0,14,0:00.0,0 m,0.0,88.5,0.0,0.0,0.0,0.0,0.0,3.219575016097875,0.0,0.0,0.0,1.0,4.0,25,286.6666666666667,118.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,283.0,86.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
89,1712902912.737221,286.0,18.0,3.2,118.0,Time,Running,Active,27,Recovery,0 m,0:00.0,0 m,105.0,155.3,2:40.0,0 m,0:00,1,86,14,2:40.0,86.0,14,0:00.0,0 m,0.0,89.5,0.0,0.0,0.0,0.0,0.0,3.219575016097875,0.0,0.0,0.0,1.0,4.0,25,286.6666666666667,118.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,286.0,86.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
90,1712902913.737221,289.0,18.0,3.2,118.0,Time,Running,Active,27,Driving,0 m,0:00.0,0 m,105.0,155.3,2:40.0,0 m,0:00,1,86,14,2:40.0,86.0,14,0:00.0,0 m,0.0,90.5,0.0,0.0,0.0,0.0,0.0,3.219575016097875,0.0,0.0,0.0,1.0,4.0,25,286.6666666666667,118.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,289.0,86.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
91,1712902914.737221,293.0,18.0,3.2,119.0,Time,Running,Active,28,Recovery,0 m,0:00.0,0 m,105.0,155.3,2:40.0,0 m,0:00,1,86,14,2:40.0,86.0,14,0:00.0,0 m,0.0,91.5,0.0,0.0,0.0,0.0,0.0,3.219575016097875,0.0,0.0,0.0,1.0,4.0,26,286.6666666666667,119.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,293.0,86.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
92,1712902915.737221,296.0,18.0,3.2,118.0,Time,Running,Active,28,Recovery,0 m,0:00.0,0 m,105.0,154.6,2:39.8,0 m,0:00,1,86,15,2:39.8,86.0,15,0:00.0,0 m,0.0,92.5,0.0,0.0,0.0,0.0,0.0,3.2341526520051747,0.0,0.0,0.0,1.0,4.0,26,286.6666666666667,118.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,296.0,86.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
93,1712902916.737221,299.0,18.0,3.2,118.0,Time,Running,Active,28,Recovery,0 m,0:00.0,0 m,105.0,154.6,2:39.8,0 m,0:00,1,86,15,2:39.8,86.0,15,0:00.0,0 m,0.0,93.5,0.0,0.0,0.0,0.0,0.0,3.2341526520051747,0.0,0.0,0.0,1.0,4.0,26,286.6666666666667,118.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,299.0,86.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
94,1712902917.837221,303.0,18.0,3.2,118.0,Time,Running,Active,29,Recovery,0 m,0:00.0,0 m,105.0,154.6,2:39.8,0 m,0:00,1,86,15,2:39.8,86.0,15,0:00.0,0 m,0.0,94.59999990463257,0.0,0.0,0.0,0.0,0.0,3.2341526520051747,0.0,0.0,0.0,1.0,4.0,27,286.6666666666667,118.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,303.0,86.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
95,1712902918.837221,306.0,17.0,3.3,121.0,Time,Running,Active,29,Recovery,0 m,0:00.0,0 m,105.0,153.8,2:39.5,0 m,0:00,1,86,16,2:39.5,86.0,16,0:00.0,0 m,0.0,95.59999990463257,0.0,0.0,0.0,0.0,0.0,3.250975292587776,0.0,0.0,0.0,1.0,4.0,27,303.52941176470586,121.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,306.0,86.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
96,1712902919.837221,309.0,17.0,3.3,121.0,Time,Running,Active,29,Recovery,0 m,0:00.0,0 m,105.0,153.8,2:39.5,0 m,0:00,1,86,16,2:39.5,86.0,16,0:00.0,0 m,0.0,96.59999990463257,0.0,0.0,0.0,0.0,0.0,3.250975292587776,0.0,0.0,0.0,1.0,4.0,27,303.52941176470586,121.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,309.0,86.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
97,1712902920.837221,312.0,17.0,3.3,121.0,Time,Running,Active,29,Driving,0 m,0:00.0,0 m,105.0,153.8,2:39.5,0 m,0:00,1,86,16,2:39.5,86.0,16,0:00.0,0 m,0.0,97.59999990463257,0.0,0.0,0.0,0.0,0.0,3.250975292587776,0.0,0.0,0.0,1.0,4.0,27,303.52941176470586,121.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,312.0,86.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
98,1712902921.837221,316.0,17.0,3.3,121.0,Time,Running,Active,30,Recovery,0 m,0:00.0,0 m,105.0,153.8,2:39.5,0 m,0:00,1,86,16,2:39.5,86.0,16,0:00.0,0 m,0.0,98.59999990463257,0.0,0.0,0.0,0.0,0.0,3.250975292587776,0.0,0.0,0.0,1.0,4.0,28,303.52941176470586,121.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,316.0,86.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
99,1712902922.837221,319.0,18.0,3.3,121.0,Time,Running,Active,30,Recovery,0 m,0:00.0,0 m,105.0,150.8,2:39.2,0 m,0:00,1,87,16,2:39.2,87.0,16,0:00.0,0 m,0.0,99.59999990463257,0.0,0.0,0.0,0.0,0.0,3.315649867374005,0.0,0.0,0.0,1.0,4.0,28,290.0,121.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,319.0,87.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
100,1712902923.837221,323.0,18.0,3.3,120.0,Time,Running,Active,30,Driving,0 m,0:00.0,0 m,105.0,150.8,2:39.2,0 m,0:00,1,87,16,2:39.2,87.0,16,0:00.0,0 m,0.0,100.59999990463257,0.0,0.0,0.0,0.0,0.0,3.315649867374005,0.0,0.0,0.0,1.0,4.0,28,290.0,120.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,323.0,87.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
101,1712902924.837221,327.0,18.0,3.3,118.0,Time,Running,Active,31,Recovery,0 m,0:00.0,0 m,105.0,150.8,2:39.2,0 m,0:00,1,87,16,2:39.2,87.0,16,0:00.0,0 m,0.0,101.59999990463257,0.0,0.0,0.0,0.0,0.0,3.315649867374005,0.0,0.0,0.0,1.0,4.0,29,290.0,118.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,327.0,87.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
