index,TimeStamp (sec), Horizontal (meters), Stroke500mPace (sec/500m), Power (watts),Cals, Cadence (stokes/min), HRCur (bpm),DutyCycle,Rowfile_Id, lapIdx, ElapsedTime (sec), DriveLength (meters), StrokeDistance (meters), DriveTime (ms), DragFactor, StrokeRecoveryTime (ms), AverageDriveForce (lbs), AverageBoatSpeed (m/s), PeakDriveForce (lbs), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
31,1458071461.521,320.8982,113.7047,238.0853,22.80997,25.0,155.0,0.3333333,,0.0,72.6579999923706,0.0,0.0,0.0,0.0,0.0,0.0,4.397355606232636,0.0,0.0,0.0,1.0,4.0,31,571.40472,0.0,0.0,155.0,0.0,0.0,0.0,142,146,160,167,180,192,320.8982,0.0,0.0,0.0,0.0,238.0853,0.0,124.30000000000001,169.5,203.4,237.3,271.2
32,1458071464.018,331.9741,112.71575,244.4074,23.6014,24.0,155.0,0.3333333,,0.0,75.15499997138977,0.0,0.0,0.0,0.0,0.0,0.0,4.435937302462167,0.0,0.0,0.0,1.0,4.0,32,611.0185,0.0,0.0,155.0,0.0,0.0,0.0,142,146,160,167,180,192,331.9741,0.0,0.0,0.0,0.0,244.4074,0.0,124.30000000000001,169.5,203.4,237.3,271.2
33,1458071466.415,342.6162,112.90235,243.1974,24.36239,25.0,156.0,0.3333333,,0.0,77.55200004577637,0.0,0.0,0.0,0.0,0.0,0.0,4.428605781899137,0.0,0.0,0.0,1.0,4.0,33,583.67376,0.0,0.0,156.0,0.0,0.0,0.0,142,146,160,167,180,192,342.6162,0.0,0.0,0.0,0.0,243.1974,0.0,124.30000000000001,169.5,203.4,237.3,271.2
34,1458071468.814,353.253,112.75455,244.1551,25.12202,25.0,156.0,0.3333333,,0.0,79.95099997520447,0.0,0.0,0.0,0.0,0.0,0.0,4.434410850825976,0.0,0.0,0.0,1.0,4.0,34,585.97224,0.0,0.0,156.0,0.0,0.0,0.0,142,146,160,167,180,192,353.253,0.0,0.0,0.0,0.0,244.1551,0.0,124.30000000000001,169.5,203.4,237.3,271.2
35,1458071471.221,363.8222,113.49985,239.377,25.86826,24.0,157.0,0.3333333,,0.0,82.35800004005432,0.0,0.0,0.0,0.0,0.0,0.0,4.40529216558436,0.0,0.0,0.0,1.0,4.0,35,598.4425,0.0,0.0,157.0,0.0,0.0,0.0,142,146,160,167,180,192,363.8222,0.0,0.0,0.0,0.0,239.377,0.0,124.30000000000001,169.5,203.4,237.3,271.2
36,1458071473.617,374.3949,113.47970000000001,239.5043,26.61899,25.0,157.0,0.3333333,,0.0,84.75400018692017,0.0,0.0,0.0,0.0,0.0,0.0,4.406074390397578,0.0,0.0,0.0,1.0,4.0,36,574.81032,0.0,0.0,157.0,0.0,0.0,0.0,142,146,160,167,180,192,374.3949,0.0,0.0,0.0,0.0,239.5043,0.0,124.30000000000001,169.5,203.4,237.3,271.2
37,1458071476.022,385.0316,113.06415,242.1551,27.37633,25.0,158.0,0.3333333,,0.0,87.15900015830994,0.0,0.0,0.0,0.0,0.0,0.0,4.422268243293741,0.0,0.0,0.0,1.0,4.0,37,581.17224,0.0,0.0,158.0,0.0,0.0,0.0,142,146,160,167,180,192,385.0316,0.0,0.0,0.0,0.0,242.1551,0.0,124.30000000000001,169.5,203.4,237.3,271.2
38,1458071478.526,396.177,112.6603,244.7685,28.17581,25.0,157.0,0.3333333,,0.0,89.66300010681152,0.0,0.0,0.0,0.0,0.0,0.0,4.438120615691597,0.0,0.0,0.0,1.0,4.0,38,587.4444,0.0,0.0,157.0,0.0,0.0,0.0,142,146,160,167,180,192,396.177,0.0,0.0,0.0,0.0,244.7685,0.0,124.30000000000001,169.5,203.4,237.3,271.2
39,1458071480.815,406.3093,112.52115,245.6777,28.89807,25.0,158.0,0.3333333,,0.0,91.9520001411438,0.0,0.0,0.0,0.0,0.0,0.0,4.4436090459438065,0.0,0.0,0.0,1.0,4.0,39,589.6264799999999,0.0,0.0,158.0,0.0,0.0,0.0,142,146,160,167,180,192,406.3093,0.0,0.0,0.0,0.0,245.6777,0.0,124.30000000000001,169.5,203.4,237.3,271.2
40,1458071483.217,416.9612,112.6471,244.8543,29.6591,25.0,158.0,0.3333333,,0.0,94.35400009155273,0.0,0.0,0.0,0.0,0.0,0.0,4.438640675170511,0.0,0.0,0.0,1.0,4.0,40,587.65032,0.0,0.0,158.0,0.0,0.0,0.0,142,146,160,167,180,192,416.9612,0.0,0.0,0.0,0.0,244.8543,0.0,124.30000000000001,169.5,203.4,237.3,271.2
41,1458071485.624,427.6117,113.02175,242.4276,30.41768,25.0,158.0,0.3333333,,0.0,96.76100015640259,0.0,0.0,0.0,0.0,0.0,0.0,4.423927252940253,0.0,0.0,0.0,1.0,4.0,41,581.82624,0.0,0.0,158.0,0.0,0.0,0.0,142,146,160,167,180,192,427.6117,0.0,0.0,0.0,0.0,242.4276,0.0,124.30000000000001,169.5,203.4,237.3,271.2
42,1458071488.022,438.2467,112.7341,244.2878,31.17747,25.0,158.0,0.3333333,,0.0,99.15900015830994,0.0,0.0,0.0,0.0,0.0,0.0,4.435215254301937,0.0,0.0,0.0,1.0,4.0,42,586.29072,0.0,0.0,158.0,0.0,0.0,0.0,142,146,160,167,180,192,438.2467,0.0,0.0,0.0,0.0,244.2878,0.0,124.30000000000001,169.5,203.4,237.3,271.2
43,1458071490.52,449.3965,112.4718,246.0012,31.98015,25.0,159.0,0.3333333,,0.0,101.65700006484985,0.0,0.0,0.0,0.0,0.0,0.0,4.445558797849772,0.0,0.0,0.0,1.0,4.0,43,590.40288,0.0,0.0,159.0,0.0,0.0,0.0,142,146,160,167,180,192,449.3965,0.0,0.0,0.0,0.0,246.0012,0.0,124.30000000000001,169.5,203.4,237.3,271.2
44,1458071492.923,460.0424,112.7174,244.3965,32.73949,25.0,159.0,0.3333333,,0.0,104.06000018119812,0.0,0.0,0.0,0.0,0.0,0.0,4.435872367531544,0.0,0.0,0.0,1.0,4.0,44,586.5516,0.0,0.0,159.0,0.0,0.0,0.0,142,146,160,167,180,192,460.0424,0.0,0.0,0.0,0.0,244.3965,0.0,124.30000000000001,169.5,203.4,237.3,271.2
45,1458071495.415,471.0403,113.3978,240.0238,33.52082,24.0,159.0,0.3333333,,0.0,106.55200004577637,0.0,0.0,0.0,0.0,0.0,0.0,4.409256616971405,0.0,0.0,0.0,1.0,4.0,45,600.0595,0.0,0.0,159.0,0.0,0.0,0.0,142,146,160,167,180,192,471.0403,0.0,0.0,0.0,0.0,240.0238,0.0,124.30000000000001,169.5,203.4,237.3,271.2
46,1458071497.82,481.5993,113.78955,237.5532,34.2659,25.0,160.0,0.3333333,,0.0,108.95700001716614,0.0,0.0,0.0,0.0,0.0,0.0,4.394076608968047,0.0,0.0,0.0,1.0,4.0,46,570.12768,0.0,0.0,160.0,160.0,0.0,0.0,142,146,160,167,180,192,481.5993,0.0,0.0,0.0,0.0,237.5532,0.0,124.30000000000001,169.5,203.4,237.3,271.2
47,1458071500.21,492.088,113.81375,237.4016,35.00571,25.0,160.0,0.3333333,,0.0,111.34700012207031,0.0,0.0,0.0,0.0,0.0,0.0,4.39314230486211,0.0,0.0,0.0,1.0,4.0,47,569.76384,0.0,0.0,160.0,160.0,0.0,0.0,142,146,160,167,180,192,492.088,0.0,0.0,0.0,0.0,237.4016,0.0,124.30000000000001,169.5,203.4,237.3,271.2
48,1458071502.617,502.804,112.16605,248.0183,35.77464,25.0,160.0,0.3333333,,0.0,113.75400018692017,0.0,0.0,0.0,0.0,0.0,0.0,4.457676810407428,0.0,0.0,0.0,1.0,4.0,48,595.24392,0.0,0.0,160.0,160.0,0.0,0.0,142,146,160,167,180,192,502.804,0.0,0.0,0.0,0.0,248.0183,0.0,124.30000000000001,169.5,203.4,237.3,271.2
49,1458071505.016,513.5322,111.8679,250.0067,36.54869,25.0,161.0,0.3333333,,0.0,116.15300011634827,0.0,0.0,0.0,0.0,0.0,0.0,4.469557397609144,0.0,0.0,0.0,1.0,4.0,49,600.01608,0.0,0.0,0.0,161.0,0.0,0.0,142,146,160,167,180,192,513.5322,0.0,0.0,0.0,0.0,250.0067,0.0,124.30000000000001,169.5,203.4,237.3,271.2
50,1458071507.412,524.1088,113.17025,241.4745,37.30012,25.0,161.0,0.3333333,,0.0,118.54900002479553,0.0,0.0,0.0,0.0,0.0,0.0,4.418122253860886,0.0,0.0,0.0,1.0,4.0,50,579.5388,0.0,0.0,0.0,161.0,0.0,0.0,142,146,160,167,180,192,524.1088,0.0,0.0,0.0,0.0,241.4745,0.0,124.30000000000001,169.5,203.4,237.3,271.2
51,1458071509.909,535.189,113.0829,242.0345,38.09192,25.0,161.0,0.3333333,,0.0,121.0460000038147,0.0,0.0,0.0,0.0,0.0,0.0,4.421534997775968,0.0,0.0,0.0,1.0,4.0,51,580.8828,0.0,0.0,0.0,161.0,0.0,0.0,142,146,160,167,180,192,535.189,0.0,0.0,0.0,0.0,242.0345,0.0,124.30000000000001,169.5,203.4,237.3,271.2
52,1458071512.313,545.7525,113.5313,239.1779,38.83823,25.0,160.0,0.3333333,,0.0,123.45000004768372,0.0,0.0,0.0,0.0,0.0,0.0,4.404071828649896,0.0,0.0,0.0,1.0,4.0,52,574.0269599999999,0.0,0.0,160.0,160.0,0.0,0.0,142,146,160,167,180,192,545.7525,0.0,0.0,0.0,0.0,239.1779,0.0,124.30000000000001,169.5,203.4,237.3,271.2
53,1458071514.718,556.3165,113.76505,237.7067,39.5841,25.0,160.0,0.3333333,,0.0,125.85500001907349,0.0,0.0,0.0,0.0,0.0,0.0,4.395022900266822,0.0,0.0,0.0,1.0,4.0,53,570.49608,0.0,0.0,160.0,160.0,0.0,0.0,142,146,160,167,180,192,556.3165,0.0,0.0,0.0,0.0,237.7067,0.0,124.30000000000001,169.5,203.4,237.3,271.2
54,1458071517.122,566.952,112.92955,243.0218,40.34174,25.0,160.0,0.3333333,,0.0,128.2590000629425,0.0,0.0,0.0,0.0,0.0,0.0,4.427539116201206,0.0,0.0,0.0,1.0,4.0,54,583.25232,0.0,0.0,160.0,160.0,0.0,0.0,142,146,160,167,180,192,566.952,0.0,0.0,0.0,0.0,243.0218,0.0,124.30000000000001,169.5,203.4,237.3,271.2
55,1458071519.618,578.0175,113.13955,241.6711,41.13193,25.0,161.0,0.3333333,,0.0,130.75500011444092,0.0,0.0,0.0,0.0,0.0,0.0,4.419321095054736,0.0,0.0,0.0,1.0,4.0,55,580.01064,0.0,0.0,0.0,161.0,0.0,0.0,142,146,160,167,180,192,578.0175,0.0,0.0,0.0,0.0,241.6711,0.0,124.30000000000001,169.5,203.4,237.3,271.2
56,1458071522.018,588.5759,113.4814,239.4935,41.87871,25.0,161.0,0.3333333,,0.0,133.15499997138977,0.0,0.0,0.0,0.0,0.0,0.0,4.406008385515159,0.0,0.0,0.0,1.0,4.0,56,574.7844,0.0,0.0,0.0,161.0,0.0,0.0,142,146,160,167,180,192,588.5759,0.0,0.0,0.0,0.0,239.4935,0.0,124.30000000000001,169.5,203.4,237.3,271.2
57,1458071524.52,599.7264,112.3349,246.9015,42.6801,24.0,161.0,0.3333333,,0.0,135.65700006484985,0.0,0.0,0.0,0.0,0.0,0.0,4.450976499734277,0.0,0.0,0.0,1.0,4.0,57,617.25375,0.0,0.0,0.0,161.0,0.0,0.0,142,146,160,167,180,192,599.7264,0.0,0.0,0.0,0.0,246.9015,0.0,124.30000000000001,169.5,203.4,237.3,271.2
58,1458071526.91,610.2108,113.73134999999999,237.9182,43.41929,25.0,162.0,0.3333333,,0.0,138.04700016975403,0.0,0.0,0.0,0.0,0.0,0.0,4.396325199692082,0.0,0.0,0.0,1.0,4.0,58,571.00368,0.0,0.0,0.0,162.0,0.0,0.0,142,146,160,167,180,192,610.2108,0.0,0.0,0.0,0.0,237.9182,0.0,124.30000000000001,169.5,203.4,237.3,271.2
59,1458071529.305,620.7,113.90805,236.8127,44.15726,25.0,162.0,0.3333333,,0.0,140.44200015068054,0.0,0.0,0.0,0.0,0.0,0.0,4.389505394921605,0.0,0.0,0.0,1.0,4.0,59,568.3504800000001,0.0,0.0,0.0,162.0,0.0,0.0,142,146,160,167,180,192,620.7,0.0,0.0,0.0,236.8127,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
