index,index, AverageDriveForce (lbs), Cadence (stokes/min), DriveLength (meters), DriveTime (ms), HRCur (bpm), Horizontal (meters), PeakDriveForce (lbs), Power (watts), Stroke500mPace (sec/500m), StrokeDistance (meters), StrokeRecoveryTime (ms), lapIdx,TimeStamp (sec), ElapsedTime (sec), DragFactor, AverageBoatSpeed (m/s), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
743,743,0.0,27.0,0.0,0.0,182.0,7633.786,0.0,238.9689,113.5644,0.0,0.0,0.0,1726448.0,1725585.0,0.0,4.402788197709845,0.0,0.0,1.0,4.0,743574,531.042,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,7633.786,0.0,0.0,0.0,0.0,238.9689,0.0,124.30000000000001,169.5,203.4,237.3,271.2
744,744,0.0,27.0,0.0,0.0,182.0,7643.483,0.0,238.0997,113.70245,0.0,0.0,0.0,1728654.0,1727791.0,0.0,4.397442623268012,0.0,0.0,1.0,4.0,744566,529.1104444444444,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,7643.483,0.0,0.0,0.0,0.0,238.0997,0.0,124.30000000000001,169.5,203.4,237.3,271.2
745,745,0.0,27.0,0.0,0.0,182.0,7653.614,0.0,239.466,113.48575,0.0,0.0,0.0,1730947.0,1730084.0,0.0,4.405839499672867,0.0,0.0,1.0,4.0,745598,532.1466666666666,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,7653.614,0.0,0.0,0.0,0.0,239.466,0.0,124.30000000000001,169.5,203.4,237.3,271.2
746,746,0.0,27.0,0.0,0.0,182.0,7663.319,0.0,240.8472,113.2684,0.0,0.0,0.0,1733148.0,1732285.0,0.0,4.414293836586373,0.0,0.0,1.0,4.0,746589,535.2159999999999,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,7663.319,0.0,0.0,0.0,0.0,240.8472,0.0,124.30000000000001,169.5,203.4,237.3,271.2
747,747,0.0,27.0,0.0,0.0,182.0,7673.016,0.0,239.1464,113.5363,0.0,0.0,0.0,1735352.0,1734489.0,0.0,4.403877878704873,0.0,0.0,1.0,4.0,747581,531.4364444444444,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,7673.016,0.0,0.0,0.0,0.0,239.1464,0.0,124.30000000000001,169.5,203.4,237.3,271.2
748,748,0.0,26.0,0.0,0.0,182.0,7683.149,0.0,241.5111,113.1645,0.0,0.0,0.0,1737644.0,1736781.0,0.0,4.418346743015698,0.0,0.0,1.0,4.0,748574,557.3333076923077,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,7683.149,0.0,0.0,0.0,0.0,241.5111,0.0,124.30000000000001,169.5,203.4,237.3,271.2
749,749,0.0,27.0,0.0,0.0,182.0,7692.853,0.0,239.9604,113.40775000000002,0.0,0.0,0.0,1739848.0,1738985.0,0.0,4.4088697641916,0.0,0.0,1.0,4.0,749566,533.2453333333333,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,7692.853,0.0,0.0,0.0,0.0,239.9604,0.0,124.30000000000001,169.5,203.4,237.3,271.2
750,750,0.0,26.0,0.0,0.0,182.0,7702.993,0.0,237.5495,113.79015,0.0,0.0,0.0,1742152.0,1741289.0,0.0,4.394053439599122,0.0,0.0,1.0,4.0,750564,548.1911538461538,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,7702.993,0.0,0.0,0.0,0.0,237.5495,0.0,124.30000000000001,169.5,203.4,237.3,271.2
751,751,0.0,26.0,0.0,0.0,182.0,7713.056,0.0,234.8807,114.21949999999998,0.0,0.0,0.0,1744449.0,1743586.0,0.0,4.377536235056186,0.0,0.0,1.0,4.0,751559,542.0323846153846,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,7713.056,0.0,0.0,0.0,234.8807,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
752,752,0.0,27.0,0.0,0.0,182.0,7722.755999999999,0.0,241.3521,113.18935,0.0,0.0,0.0,1746648.0,1745785.0,0.0,4.417376723163442,0.0,0.0,1.0,4.0,752549,536.338,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,7722.755999999999,0.0,0.0,0.0,0.0,241.3521,0.0,124.30000000000001,169.5,203.4,237.3,271.2
753,753,0.0,27.0,0.0,0.0,182.0,7732.958,0.0,240.2537,113.3616,0.0,0.0,0.0,1748954.0,1748091.0,0.0,4.410664634232403,0.0,0.0,1.0,4.0,753587,533.8971111111111,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,7732.958,0.0,0.0,0.0,0.0,240.2537,0.0,124.30000000000001,169.5,203.4,237.3,271.2
754,754,0.0,26.0,0.0,0.0,182.0,7743.021,0.0,235.6653,114.09260000000002,0.0,0.0,0.0,1751250.0,1750387.0,0.0,4.382405169134544,0.0,0.0,1.0,4.0,754582,543.843,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,7743.021,0.0,0.0,0.0,235.6653,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
755,755,0.0,27.0,0.0,0.0,182.0,7752.646,0.0,239.0475,113.55195,0.0,0.0,0.0,1753442.0,1752579.0,0.0,4.403270925774502,0.0,0.0,1.0,4.0,755568,531.2166666666667,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,7752.646,0.0,0.0,0.0,0.0,239.0475,0.0,124.30000000000001,169.5,203.4,237.3,271.2
756,756,0.0,27.0,0.0,0.0,182.0,7762.846,0.0,241.0328,113.23935000000002,0.0,0.0,0.0,1755748.0,1754885.0,0.0,4.41542626304372,0.0,0.0,1.0,4.0,756606,535.6284444444444,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,7762.846,0.0,0.0,0.0,0.0,241.0328,0.0,124.30000000000001,169.5,203.4,237.3,271.2
757,757,0.0,28.0,0.0,0.0,182.0,7772.111,0.0,239.6117,113.46275,0.0,0.0,0.0,1757856.0,1756993.0,0.0,4.406732606075562,0.0,0.0,1.0,4.0,757589,513.4536428571429,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,7772.111,0.0,0.0,0.0,0.0,239.6117,0.0,124.30000000000001,169.5,203.4,237.3,271.2
758,758,0.0,27.0,0.0,0.0,182.0,7782.173000000001,0.0,235.847,114.0633,0.0,0.0,0.0,1760145.0,1759282.0,0.0,4.383530899070955,0.0,0.0,1.0,4.0,758619,524.1044444444444,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,7782.173000000001,0.0,0.0,0.0,235.847,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
759,759,0.0,27.0,0.0,0.0,182.0,7791.795,0.0,235.7567,114.07785,0.0,0.0,0.0,1762345.0,1761482.0,0.0,4.382971803904089,0.0,0.0,1.0,4.0,759609,523.9037777777778,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,7791.795,0.0,0.0,0.0,235.7567,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
760,760,0.0,27.0,0.0,0.0,182.0,7802.001,0.0,242.1529,113.06444999999998,0.0,0.0,0.0,1764648.0,1763785.0,0.0,4.422256509451026,0.0,0.0,1.0,4.0,760646,538.1175555555556,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,7802.001,0.0,0.0,0.0,0.0,242.1529,0.0,124.30000000000001,169.5,203.4,237.3,271.2
761,761,0.0,27.0,0.0,0.0,182.0,7811.699,0.0,241.5094,113.1648,0.0,0.0,0.0,1766848.0,1765985.0,0.0,4.418335029973985,0.0,0.0,1.0,4.0,761636,536.6875555555556,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,7811.699,0.0,0.0,0.0,0.0,241.5094,0.0,124.30000000000001,169.5,203.4,237.3,271.2
762,762,0.0,27.0,0.0,0.0,183.0,7821.825,0.0,237.7945,113.75105,0.0,0.0,0.0,1769145.0,1768282.0,0.0,4.395563821169123,0.0,0.0,1.0,4.0,762669,528.4322222222222,0.0,0.0,0.0,0.0,0.0,183.0,142,146,160,167,180,192,7821.825,0.0,0.0,0.0,0.0,237.7945,0.0,124.30000000000001,169.5,203.4,237.3,271.2
763,763,0.0,27.0,0.0,0.0,182.0,7831.525,0.0,240.2081,113.3688,0.0,0.0,0.0,1771349.0,1770486.0,0.0,4.410384514963553,0.0,0.0,1.0,4.0,763661,533.7957777777779,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,7831.525,0.0,0.0,0.0,0.0,240.2081,0.0,124.30000000000001,169.5,203.4,237.3,271.2
764,764,0.0,26.0,0.0,0.0,182.0,7841.655,0.0,242.3698,113.03074999999998,0.0,0.0,0.0,1773641.0,1772778.0,0.0,4.423575000608242,0.0,0.0,1.0,4.0,764654,559.314923076923,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,7841.655,0.0,0.0,0.0,0.0,242.3698,0.0,124.30000000000001,169.5,203.4,237.3,271.2
765,765,0.0,27.0,0.0,0.0,183.0,7851.281999999999,0.0,234.5654,114.27065,0.0,0.0,0.0,1775844.0,1774981.0,0.0,4.375576755711112,0.0,0.0,1.0,4.0,765646,521.2564444444445,0.0,0.0,0.0,0.0,0.0,183.0,142,146,160,167,180,192,7851.281999999999,0.0,0.0,0.0,234.5654,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
766,766,0.0,27.0,0.0,0.0,183.0,7861.411,0.0,235.5829,114.1059,0.0,0.0,0.0,1778151.0,1777288.0,0.0,4.381894363043453,0.0,0.0,1.0,4.0,766684,523.5175555555555,0.0,0.0,0.0,0.0,0.0,183.0,142,146,160,167,180,192,7861.411,0.0,0.0,0.0,235.5829,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
767,767,0.0,27.0,0.0,0.0,183.0,7871.111,0.0,239.8735,113.42145,0.0,0.0,0.0,1780352.0,1779489.0,0.0,4.408337223690934,0.0,0.0,1.0,4.0,767674,533.0522222222222,0.0,0.0,0.0,0.0,0.0,183.0,142,146,160,167,180,192,7871.111,0.0,0.0,0.0,0.0,239.8735,0.0,124.30000000000001,169.5,203.4,237.3,271.2
768,768,0.0,27.0,0.0,0.0,183.0,7880.81,0.0,242.5051,113.0097,0.0,0.0,0.0,1782546.0,1781683.0,0.0,4.424398967522257,0.0,0.0,1.0,4.0,768662,538.9002222222223,0.0,0.0,0.0,0.0,0.0,183.0,142,146,160,167,180,192,7880.81,0.0,0.0,0.0,0.0,242.5051,0.0,124.30000000000001,169.5,203.4,237.3,271.2
769,769,0.0,27.0,0.0,0.0,183.0,7891.094,0.0,247.4483,112.2521,0.0,0.0,0.0,1784848.0,1783985.0,0.0,4.454259653048807,0.0,0.0,1.0,4.0,769698,549.8851111111111,0.0,0.0,0.0,0.0,0.0,183.0,142,146,160,167,180,192,7891.094,0.0,0.0,0.0,0.0,247.4483,0.0,124.30000000000001,169.5,203.4,237.3,271.2
770,770,0.0,27.0,0.0,0.0,183.0,7900.793000000001,0.0,244.477,112.70505,0.0,0.0,0.0,1787038.0,1786175.0,0.0,4.4363584417912065,0.0,0.0,1.0,4.0,770683,543.2822222222222,0.0,0.0,0.0,0.0,0.0,183.0,142,146,160,167,180,192,7900.793000000001,0.0,0.0,0.0,0.0,244.477,0.0,124.30000000000001,169.5,203.4,237.3,271.2
771,771,0.0,26.0,0.0,0.0,183.0,7910.486999999999,0.0,238.6155,113.62045,0.0,0.0,0.0,1789247.0,1788384.0,0.0,4.400616262301372,0.0,0.0,1.0,4.0,771640,550.6511538461539,0.0,0.0,0.0,0.0,0.0,183.0,142,146,160,167,180,192,7910.486999999999,0.0,0.0,0.0,0.0,238.6155,0.0,124.30000000000001,169.5,203.4,237.3,271.2
772,772,0.0,27.0,0.0,0.0,182.0,7920.69,0.0,238.4707,113.64345,0.0,0.0,0.0,1791556.0,1790693.0,0.0,4.39972563310952,0.0,0.0,1.0,4.0,772679,529.9348888888888,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,7920.69,0.0,0.0,0.0,0.0,238.4707,0.0,124.30000000000001,169.5,203.4,237.3,271.2
773,773,0.0,28.0,0.0,0.0,182.0,7929.875,0.0,239.9557,113.4085,0.0,0.0,0.0,1793649.0,1792786.0,0.0,4.408840607185528,0.0,0.0,1.0,4.0,773656,514.1907857142858,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,7929.875,0.0,0.0,0.0,0.0,239.9557,0.0,124.30000000000001,169.5,203.4,237.3,271.2
774,774,0.0,26.0,0.0,0.0,182.0,7939.916999999999,0.0,232.1416,114.667,0.0,0.0,0.0,1795950.0,1795087.0,0.0,4.360452440545231,0.0,0.0,1.0,4.0,774653,535.7113846153846,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,7939.916999999999,0.0,0.0,0.0,232.1416,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
775,775,0.0,27.0,0.0,0.0,183.0,7949.899,0.0,230.4765,114.94245,0.0,0.0,0.0,1798242.0,1797379.0,0.0,4.350002979752041,0.0,0.0,1.0,4.0,775685,512.17,0.0,0.0,0.0,0.0,0.0,183.0,142,146,160,167,180,192,7949.899,0.0,0.0,0.0,230.4765,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
776,776,0.0,27.0,0.0,0.0,182.0,7959.516,0.0,233.9173,114.3761,0.0,0.0,0.0,1800443.0,1799580.0,0.0,4.371542656201776,0.0,0.0,1.0,4.0,776675,519.8162222222222,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,7959.516,0.0,0.0,0.0,233.9173,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
777,777,0.0,27.0,0.0,0.0,183.0,7969.571999999999,0.0,234.8478,114.2248,0.0,0.0,0.0,1802736.0,1801873.0,0.0,4.377333118552189,0.0,0.0,1.0,4.0,777707,521.884,0.0,0.0,0.0,0.0,0.0,183.0,142,146,160,167,180,192,7969.571999999999,0.0,0.0,0.0,234.8478,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
778,778,0.0,27.0,0.0,0.0,183.0,7979.195,0.0,231.3735,114.79375,0.0,0.0,0.0,1804949.0,1804086.0,0.0,4.355637828714542,0.0,0.0,1.0,4.0,778703,514.1633333333333,0.0,0.0,0.0,0.0,0.0,183.0,142,146,160,167,180,192,7979.195,0.0,0.0,0.0,231.3735,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
779,779,0.0,27.0,0.0,0.0,183.0,7988.746,0.0,232.355,114.63185,0.0,0.0,0.0,1807143.0,1806280.0,0.0,4.361789502655675,0.0,0.0,1.0,4.0,779690,516.3444444444444,0.0,0.0,0.0,0.0,0.0,183.0,142,146,160,167,180,192,7988.746,0.0,0.0,0.0,232.355,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
780,780,0.0,27.0,0.0,0.0,182.0,7998.889,0.0,237.9146,113.7319,0.0,0.0,0.0,1809446.0,1808583.0,0.0,4.396303939352108,0.0,0.0,1.0,4.0,780726,528.6991111111112,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,7998.889,0.0,0.0,0.0,0.0,237.9146,0.0,124.30000000000001,169.5,203.4,237.3,271.2
781,781,0.0,26.0,0.0,0.0,182.0,8008.948,0.0,233.9087,114.3775,0.0,0.0,0.0,1811747.0,1810884.0,0.0,4.371489147778191,0.0,0.0,1.0,4.0,781723,539.7893076923077,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,8008.948,0.0,0.0,0.0,233.9087,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
782,782,0.0,27.0,0.0,0.0,182.0,8018.498,0.0,229.7217,115.0682,0.0,0.0,0.0,1813945.0,1813082.0,0.0,4.345249165277635,0.0,0.0,1.0,4.0,782713,510.49266666666665,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,8018.498,0.0,0.0,0.0,229.7217,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
783,783,0.0,27.0,0.0,0.0,182.0,8028.116,0.0,232.7388,114.5688,0.0,0.0,0.0,1816153.0,1815290.0,0.0,4.364189901613703,0.0,0.0,1.0,4.0,783706,517.1973333333333,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,8028.116,0.0,0.0,0.0,232.7388,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
784,784,0.0,27.0,0.0,0.0,182.0,8038.175,0.0,233.1453,114.5022,0.0,0.0,0.0,1818452.0,1817589.0,0.0,4.366728324870614,0.0,0.0,1.0,4.0,784741,518.1006666666666,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,8038.175,0.0,0.0,0.0,233.1453,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
785,785,0.0,27.0,0.0,0.0,182.0,8047.73,0.0,236.0471,114.03105,0.0,0.0,0.0,1820636.0,1819773.0,0.0,4.384770639225018,0.0,0.0,1.0,4.0,785724,524.5491111111112,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,8047.73,0.0,0.0,0.0,236.0471,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
786,786,0.0,27.0,0.0,0.0,182.0,8057.361,0.0,233.2239,114.48935000000002,0.0,0.0,0.0,1822840.0,1821977.0,0.0,4.367218435601215,0.0,0.0,1.0,4.0,786715,518.2753333333333,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,8057.361,0.0,0.0,0.0,233.2239,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
787,787,0.0,26.0,0.0,0.0,182.0,8067.356,0.0,230.8231,114.8849,0.0,0.0,0.0,1825135.0,1824272.0,0.0,4.352182053516171,0.0,0.0,1.0,4.0,787710,532.6686923076924,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,8067.356,0.0,0.0,0.0,230.8231,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
788,788,0.0,26.0,0.0,0.0,182.0,8077.348000000001,0.0,228.4205,115.2863,0.0,0.0,0.0,1827437.0,1826574.0,0.0,4.337028770981461,0.0,0.0,1.0,4.0,788707,527.1242307692307,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,8077.348000000001,0.0,0.0,0.0,228.4205,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
789,789,0.0,27.0,0.0,0.0,182.0,8086.979,0.0,230.5084,114.93715,0.0,0.0,0.0,1829652.0,1828789.0,0.0,4.350203567775954,0.0,0.0,1.0,4.0,789704,512.2408888888889,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,8086.979,0.0,0.0,0.0,230.5084,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
790,790,0.0,27.0,0.0,0.0,182.0,8097.048000000001,0.0,237.1522,113.85365,0.0,0.0,0.0,1831940.0,1831077.0,0.0,4.391602728590607,0.0,0.0,1.0,4.0,790734,527.0048888888889,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,8097.048000000001,0.0,0.0,0.0,237.1522,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
791,791,0.0,26.0,0.0,0.0,182.0,8106.68,0.0,234.9542,114.2076,0.0,0.0,0.0,1834146.0,1833283.0,0.0,4.377992357776541,0.0,0.0,1.0,4.0,791690,542.202,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,8106.68,0.0,0.0,0.0,234.9542,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
792,792,0.0,27.0,0.0,0.0,182.0,8116.674,0.0,230.6399,114.9153,0.0,0.0,0.0,1836440.0,1835577.0,0.0,4.3510307156662344,0.0,0.0,1.0,4.0,792722,512.5331111111111,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,8116.674,0.0,0.0,0.0,230.6399,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
793,793,0.0,27.0,0.0,0.0,182.0,8126.294,0.0,234.1317,114.34114999999998,0.0,0.0,0.0,1838643.0,1837780.0,0.0,4.3728788804380585,0.0,0.0,1.0,4.0,793713,520.2926666666667,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,8126.294,0.0,0.0,0.0,234.1317,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
794,794,0.0,27.0,0.0,0.0,182.0,8136.437,0.0,240.1875,113.372,0.0,0.0,0.0,1840937.0,1840074.0,0.0,4.410260028931305,0.0,0.0,1.0,4.0,794746,533.75,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,8136.437,0.0,0.0,0.0,0.0,240.1875,0.0,124.30000000000001,169.5,203.4,237.3,271.2
795,795,0.0,26.0,0.0,0.0,182.0,8146.071999999999,0.0,235.4555,114.12645,0.0,0.0,0.0,1843143.0,1842280.0,0.0,4.38110534411611,0.0,0.0,1.0,4.0,795702,543.3588461538461,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,8146.071999999999,0.0,0.0,0.0,235.4555,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
796,796,0.0,27.0,0.0,0.0,182.0,8156.142,0.0,232.1679,114.66265,0.0,0.0,0.0,1845444.0,1844581.0,0.0,4.36061786466648,0.0,0.0,1.0,4.0,796737,515.9286666666667,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,8156.142,0.0,0.0,0.0,232.1679,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
797,797,0.0,27.0,0.0,0.0,182.0,8165.762,0.0,234.1674,114.33535000000002,0.0,0.0,0.0,1847648.0,1846785.0,0.0,4.373100707698887,0.0,0.0,1.0,4.0,797729,520.372,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,8165.762,0.0,0.0,0.0,234.1674,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
798,798,0.0,27.0,0.0,0.0,182.0,8175.384,0.0,236.3822,113.97714999999998,0.0,0.0,0.0,1849843.0,1848980.0,0.0,4.386844205176214,0.0,0.0,1.0,4.0,798717,525.2937777777778,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,8175.384,0.0,0.0,0.0,236.3822,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
799,799,0.0,27.0,0.0,0.0,182.0,8185.446,0.0,230.364,114.96115,0.0,0.0,0.0,1852151.0,1851288.0,0.0,4.349295392399954,0.0,0.0,1.0,4.0,799755,511.92,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,8185.446,0.0,0.0,0.0,230.364,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
800,800,0.0,27.0,0.0,0.0,182.0,8194.936,0.0,230.1335,114.99955,0.0,0.0,0.0,1854336.0,1853473.0,0.0,4.34784310025561,0.0,0.0,1.0,4.0,800738,511.40777777777777,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,8194.936,0.0,0.0,0.0,230.1335,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
801,801,0.0,27.0,0.0,0.0,182.0,8204.568000000001,0.0,233.9205,114.37555,0.0,0.0,0.0,1856541.0,1855678.0,0.0,4.371563677726577,0.0,0.0,1.0,4.0,801731,519.8233333333333,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,8204.568000000001,0.0,0.0,0.0,233.9205,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
802,802,0.0,27.0,0.0,0.0,182.0,8214.133,0.0,233.3635,114.4665,0.0,0.0,0.0,1858733.0,1857870.0,0.0,4.368090227271734,0.0,0.0,1.0,4.0,802717,518.5855555555555,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,8214.133,0.0,0.0,0.0,233.3635,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
803,803,0.0,27.0,0.0,0.0,182.0,8223.763,0.0,232.4002,114.62445,0.0,0.0,0.0,1860940.0,1860077.0,0.0,4.362071093907103,0.0,0.0,1.0,4.0,803710,516.444888888889,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,8223.763,0.0,0.0,0.0,232.4002,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
804,804,0.0,27.0,0.0,0.0,182.0,8233.463,0.0,237.4323,113.80885,0.0,0.0,0.0,1863146.0,1862283.0,0.0,4.393331450058585,0.0,0.0,1.0,4.0,804703,527.6273333333334,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,8233.463,0.0,0.0,0.0,0.0,237.4323,0.0,124.30000000000001,169.5,203.4,237.3,271.2
805,805,0.0,27.0,0.0,0.0,182.0,8243.091999999999,0.0,239.8353,113.4275,0.0,0.0,0.0,1865332.0,1864469.0,0.0,4.408102091644443,0.0,0.0,1.0,4.0,805687,532.9673333333333,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,8243.091999999999,0.0,0.0,0.0,0.0,239.8353,0.0,124.30000000000001,169.5,203.4,237.3,271.2
806,806,0.0,27.0,0.0,0.0,182.0,8252.791,0.0,239.7535,113.4404,0.0,0.0,0.0,1867534.0,1866671.0,0.0,4.407600819461145,0.0,0.0,1.0,4.0,806677,532.7855555555556,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,8252.791,0.0,0.0,0.0,0.0,239.7535,0.0,124.30000000000001,169.5,203.4,237.3,271.2
807,807,0.0,27.0,0.0,0.0,182.0,8262.483,0.0,236.916,113.89145,0.0,0.0,0.0,1869742.0,1868879.0,0.0,4.390145177710881,0.0,0.0,1.0,4.0,807671,526.48,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,8262.483,0.0,0.0,0.0,236.916,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
808,808,0.0,27.0,0.0,0.0,182.0,8272.610999999999,0.0,235.8687,114.0598,0.0,0.0,0.0,1872045.0,1871182.0,0.0,4.383665410600405,0.0,0.0,1.0,4.0,808707,524.1526666666666,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,8272.610999999999,0.0,0.0,0.0,235.8687,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
809,809,0.0,27.0,0.0,0.0,183.0,8282.161,0.0,232.9322,114.5371,0.0,0.0,0.0,1874236.0,1873373.0,0.0,4.365397761947875,0.0,0.0,1.0,4.0,809693,517.627111111111,0.0,0.0,0.0,0.0,0.0,183.0,142,146,160,167,180,192,8282.161,0.0,0.0,0.0,232.9322,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
810,810,0.0,27.0,0.0,0.0,182.0,8291.796999999999,0.0,234.7988,114.23275,0.0,0.0,0.0,1876439.0,1875576.0,0.0,4.3770284791358,0.0,0.0,1.0,4.0,810685,521.7751111111111,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,8291.796999999999,0.0,0.0,0.0,234.7988,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
811,811,0.0,27.0,0.0,0.0,182.0,8301.427,0.0,232.9103,114.5407,0.0,0.0,0.0,1878647.0,1877784.0,0.0,4.365260558037448,0.0,0.0,1.0,4.0,811678,517.5784444444445,0.0,0.0,0.0,0.0,0.0,182.0,142,146,160,167,180,192,8301.427,0.0,0.0,0.0,232.9103,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
