index,Stroke #,TimeStamp (sec), Horizontal (meters), Stroke500mPace (sec/500m), Power (watts), Cadence (stokes/min), DragFactor, DriveLength (meters), HRCur (bpm),Work (J), PeakDriveForce (lbs), AverageDriveForce (lbs), DriveTime (ms), StrokeRecoveryTime (ms), StrokeDistance (meters), ElapsedTime (sec), AverageBoatSpeed (m/s), AverageDriveForce (N), PeakDriveForce (N), lapIdx, Calories (kCal), WorkoutState,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
265,266,1619445050.4,3102.3,122.7,189.3,20.0,106.0,1.45,161.0,569.1,161.79505510069197,99.70280246930233,720.0,2000.0,12.2,798.4,4.074979625101874,443.5,719.7,0,1.0,4.0,567.9,0.0,0.0,0.0,161.0,0.0,0.0,142,146,160,167,180,192,3102.3,0.0,0.0,189.3,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
266,267,1619445053.4,3114.3,122.7,189.4,20.0,107.0,1.45,164.0,563.1,158.89501868162995,102.40051076610419,720.0,1990.0,12.0,801.4,4.074979625101874,455.5,706.8,0,1.0,4.0,568.2,0.0,0.0,0.0,164.0,0.0,0.0,142,146,160,167,180,192,3114.3,0.0,0.0,189.4,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
267,268,1619445056.3,3126.4,121.9,193.1,21.0,106.0,1.45,165.0,570.7,156.19731038482809,100.197382323716,720.0,2009.9999999999998,12.0,804.3,4.1017227235438884,445.7,694.8,0,1.0,4.0,551.7142857142857,0.0,0.0,0.0,165.0,0.0,0.0,142,146,160,167,180,192,3126.4,0.0,0.0,193.1,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
268,269,1619445059.2,3138.4,122.4,191.1,20.0,106.0,1.42,166.0,566.8,154.3089145770668,100.60203856823628,710.0,2020.0,12.0,807.2,4.084967320261438,447.5,686.4,0,1.0,4.0,573.3,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,3138.4,0.0,0.0,191.1,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
269,270,1619445062.2,3150.5,122.5,190.2,20.0,106.0,1.45,166.0,568.0,161.9074596130587,105.59279891731973,720.0,1960.0,12.1,810.2,4.081632653061225,469.69999999999993,720.2,0,1.0,4.0,570.6,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,3150.5,0.0,0.0,190.2,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
270,271,1619445065.1,3162.4,121.0,197.5,21.0,106.0,1.45,165.0,575.5,157.20895099612878,99.0958181025219,720.0,1930.0,11.9,813.1,4.132231404958677,440.8,699.3,0,1.0,4.0,564.2857142857143,0.0,0.0,0.0,165.0,0.0,0.0,142,146,160,167,180,192,3162.4,0.0,0.0,197.5,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
271,272,1619445067.9,3174.2,121.3,196.1,21.0,106.0,1.45,164.0,566.3,163.59352729855988,106.4021114063603,710.0,1960.0,11.8,815.9,4.122011541632316,473.30000000000007,727.7,0,1.0,4.0,560.2857142857143,0.0,0.0,0.0,164.0,0.0,0.0,142,146,160,167,180,192,3174.2,0.0,0.0,196.1,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
272,273,1619445070.8,3186.1,119.8,203.3,21.0,106.0,1.42,162.0,587.3,158.10818709506273,104.60363920849238,690.0,1980.0,11.9,818.8,4.173622704507513,465.3,703.3,0,1.0,4.0,580.8571428571429,0.0,0.0,0.0,162.0,0.0,0.0,142,146,160,167,180,192,3186.1,0.0,0.0,203.3,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
273,274,1619445073.6,3198.2,120.4,200.4,21.0,107.0,1.42,160.0,585.1,160.1089874151908,105.50287530742634,690.0,2000.0,12.0,821.6,4.152823920265781,469.3,712.2,0,1.0,4.0,572.5714285714286,0.0,0.0,160.0,160.0,0.0,0.0,142,146,160,167,180,192,3198.2,0.0,0.0,200.4,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
274,275,1619445076.6,3210.2,120.9,198.3,21.0,107.0,1.42,161.0,583.9,157.70353085054245,102.69276249825774,700.0,1980.0,12.1,824.6,4.1356492969396195,456.8,701.5,0,1.0,4.0,566.5714285714286,0.0,0.0,0.0,161.0,0.0,0.0,142,146,160,167,180,192,3210.2,0.0,0.0,198.3,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
275,276,1619445079.5,3222.3,121.5,195.1,21.0,106.0,1.42,161.0,571.6,149.2057497156166,99.0058944926285,710.0,2000.0,11.9,827.5,4.11522633744856,440.4,663.7000000000002,0,1.0,4.0,557.4285714285714,0.0,0.0,0.0,161.0,0.0,0.0,142,146,160,167,180,192,3222.3,0.0,0.0,195.1,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
276,277,1619445082.4,3234.2,122.6,189.8,20.0,106.0,1.45,162.0,564.3,153.20735035587268,99.70280246930233,720.0,1950.0,12.0,830.4,4.078303425774878,443.5,681.5,0,1.0,4.0,569.4,0.0,0.0,0.0,162.0,0.0,0.0,142,146,160,167,180,192,3234.2,0.0,0.0,189.8,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
277,278,1619445085.3,3246.0,122.3,191.1,21.0,106.0,1.42,163.0,553.4,154.39883818696018,100.69196217812967,700.0,1940.0,11.7,833.3,4.088307440719542,447.9,686.8,0,1.0,4.0,546.0,0.0,0.0,0.0,163.0,0.0,0.0,142,146,160,167,180,192,3246.0,0.0,0.0,191.1,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
278,279,1619445088.1,3257.9,121.9,193.1,21.0,107.0,1.45,161.0,560.6,153.5895256979196,101.2090229350167,720.0,1950.0,11.8,836.1,4.1017227235438884,450.2,683.1999999999999,0,1.0,4.0,551.7142857142857,0.0,0.0,0.0,161.0,0.0,0.0,142,146,160,167,180,192,3257.9,0.0,0.0,193.1,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
279,280,1619445091.0,3269.7,121.7,194.3,21.0,106.0,1.45,159.0,566.0,154.39883818696018,99.50047434704219,720.0,1990.0,11.9,839.0,4.108463434675431,442.6,686.8,0,1.0,4.0,555.1428571428571,0.0,0.0,159.0,0.0,0.0,0.0,142,146,160,167,180,192,3269.7,0.0,0.0,194.3,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
280,281,1619445093.9,3281.7,121.8,193.5,21.0,107.0,1.45,159.0,571.8,157.70353085054245,102.19818264384406,720.0,2000.0,12.0,841.9,4.105090311986864,454.6,701.5,0,1.0,4.0,552.8571428571429,0.0,0.0,159.0,0.0,0.0,0.0,142,146,160,167,180,192,3281.7,0.0,0.0,193.5,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
281,282,1619445096.9,3293.9,121.8,193.7,20.0,107.0,1.48,159.0,578.6,154.39883818696018,98.10665839369454,740.0,2000.0,12.2,844.9,4.105090311986864,436.4,686.8,0,1.0,4.0,581.1,0.0,0.0,159.0,0.0,0.0,0.0,142,146,160,167,180,192,3293.9,0.0,0.0,193.7,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
282,283,1619445099.8,3306.0,122.1,192.1,20.0,107.0,1.48,158.0,572.5,158.6027669494764,101.70360278943038,740.0,2000.0,12.1,847.8,4.095004095004096,452.4,705.4999999999999,0,1.0,4.0,576.3,0.0,0.0,158.0,0.0,0.0,0.0,142,146,160,167,180,192,3306.0,0.0,0.0,192.1,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
283,284,1619445102.8,3318.1,121.3,196.0,20.0,106.0,1.48,158.0,583.8,155.99498226256793,101.2090229350167,740.0,2029.9999999999998,12.2,850.8,4.122011541632316,450.2,693.9,0,1.0,4.0,588.0,0.0,0.0,158.0,0.0,0.0,0.0,142,146,160,167,180,192,3318.1,0.0,0.0,196.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
284,285,1619445105.7,3330.4,121.5,194.9,20.0,107.0,1.45,157.0,584.5,158.89501868162995,101.3888701548035,720.0,2000.0,12.2,853.7,4.11522633744856,451.0,706.8,0,1.0,4.0,584.7,0.0,0.0,157.0,0.0,0.0,0.0,142,146,160,167,180,192,3330.4,0.0,0.0,194.9,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
285,286,1619445108.7,3342.5,121.8,193.8,20.0,106.0,1.45,157.0,575.3,159.90665929293064,103.29974686503814,720.0,2029.9999999999998,12.1,856.7,4.105090311986864,459.5,711.3,0,1.0,4.0,581.4,0.0,0.0,157.0,0.0,0.0,0.0,142,146,160,167,180,192,3342.5,0.0,0.0,193.8,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
286,287,1619445111.6,3354.8,121.6,194.7,20.0,106.0,1.48,156.0,587.5,154.80349443148046,98.89348998026176,740.0,1990.0,12.3,859.6,4.111842105263158,439.9,688.6,0,1.0,4.0,584.1,0.0,0.0,156.0,0.0,0.0,0.0,142,146,160,167,180,192,3354.8,0.0,0.0,194.7,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
287,288,1619445114.5,3366.8,121.9,193.2,21.0,106.0,1.42,157.0,567.4,157.995782582696,103.50207498729829,700.0,2040.0,11.9,862.5,4.1017227235438884,460.4,702.8,0,1.0,4.0,552.0,0.0,0.0,157.0,0.0,0.0,0.0,142,146,160,167,180,192,3366.8,0.0,0.0,193.2,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
288,289,1619445117.5,3379.0,122.2,192.0,20.0,106.0,1.48,157.0,581.5,158.80509507173656,97.58959763680754,740.0,2060.0,12.3,865.5,4.091653027823241,434.1,706.4,0,1.0,4.0,576.0,0.0,0.0,157.0,0.0,0.0,0.0,142,146,160,167,180,192,3379.0,0.0,0.0,192.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
289,290,1619445120.5,3391.3,123.0,187.9,20.0,106.0,1.48,156.0,573.2,158.10818709506273,102.3105871562108,740.0,2080.0,12.3,868.5,4.065040650406504,455.1,703.3,0,1.0,4.0,563.7,0.0,0.0,156.0,0.0,0.0,0.0,142,146,160,167,180,192,3391.3,0.0,0.0,187.9,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
290,291,1619445123.5,3403.7,122.1,192.1,20.0,106.0,1.45,156.0,584.9,162.49196307736577,107.0990193830341,710.0,2009.9999999999998,12.4,871.5,4.095004095004096,476.4,722.8,0,1.0,4.0,576.3,0.0,0.0,156.0,0.0,0.0,0.0,142,146,160,167,180,192,3403.7,0.0,0.0,192.1,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
291,292,1619445126.5,3415.8,120.9,197.8,20.0,106.0,1.45,156.0,586.5,162.89661932188605,104.31138747633885,710.0,2020.0,12.2,874.5,4.1356492969396195,464.0,724.6,0,1.0,4.0,593.4,0.0,0.0,156.0,0.0,0.0,0.0,142,146,160,167,180,192,3415.8,0.0,0.0,197.8,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
292,293,1619445129.4,3428.0,121.0,197.6,20.0,106.0,1.42,155.0,586.1,155.41047879826087,99.79272607919572,700.0,1990.0,12.2,877.4,4.132231404958677,443.9,691.3,0,1.0,4.0,592.8,0.0,0.0,155.0,0.0,0.0,0.0,142,146,160,167,180,192,3428.0,0.0,0.0,197.6,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
293,294,1619445132.3,3440.0,122.3,191.2,20.0,106.0,1.45,155.0,566.4,153.5895256979196,98.39891012584809,720.0,1970.0,12.0,880.3,4.088307440719542,437.7,683.1999999999999,0,1.0,4.0,573.6,0.0,0.0,155.0,0.0,0.0,0.0,142,146,160,167,180,192,3440.0,0.0,0.0,191.2,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
294,295,1619445135.2,3452.0,122.4,191.1,21.0,107.0,1.45,155.0,559.8,164.60516790986057,104.31138747633885,720.0,2009.9999999999998,11.9,883.2,4.084967320261438,464.0,732.2,0,1.0,4.0,546.0,0.0,0.0,155.0,0.0,0.0,0.0,142,146,160,167,180,192,3452.0,0.0,0.0,191.1,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
295,296,1619445138.2,3464.1,121.4,195.9,20.0,106.0,1.45,155.0,583.2,158.6926905593698,102.49043437599758,720.0,2000.0,12.2,886.2,4.118616144975288,455.9,705.8999999999999,0,1.0,4.0,587.7,0.0,0.0,155.0,0.0,0.0,0.0,142,146,160,167,180,192,3464.1,0.0,0.0,195.9,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
296,297,1619445141.1,3476.2,121.1,197.0,21.0,106.0,1.45,155.0,582.0,162.49196307736577,105.3904707950596,710.0,2000.0,12.1,889.1,4.128819157720892,468.8,722.8,0,1.0,4.0,562.8571428571429,0.0,0.0,155.0,0.0,0.0,0.0,142,146,160,167,180,192,3476.2,0.0,0.0,197.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
297,298,1619445144.0,3488.2,120.9,198.3,21.0,107.0,1.42,155.0,584.4,157.9058589728026,101.50127466717024,700.0,2020.0,12.1,892.0,4.1356492969396195,451.5,702.4,0,1.0,4.0,566.5714285714286,0.0,0.0,155.0,0.0,0.0,0.0,142,146,160,167,180,192,3488.2,0.0,0.0,198.3,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
298,299,1619445147.0,3500.6,121.8,193.6,20.0,106.0,1.48,155.0,581.9,161.50280336853842,103.29974686503814,740.0,1990.0,12.2,895.0,4.105090311986864,459.5,718.4,0,1.0,4.0,580.8,0.0,0.0,155.0,0.0,0.0,0.0,142,146,160,167,180,192,3500.6,0.0,0.0,193.6,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
299,300,1619445149.9,3512.7,120.7,199.0,21.0,106.0,1.45,155.0,586.4,159.90665929293064,103.99665484171197,710.0,1990.0,12.1,897.9,4.142502071251036,462.6,711.3,0,1.0,4.0,568.5714285714286,0.0,0.0,155.0,0.0,0.0,0.0,142,146,160,167,180,192,3512.7,0.0,0.0,199.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
