index,index,TimeStamp (sec), latitude, longitude,DistanceMeters, Cadence (stokes/min), lapIdx, WorkoutState, Horizontal (meters), Stroke500mPace (sec/500m), ElapsedTime (sec), HRCur (bpm), Power (watts), DriveLength (meters), StrokeDistance (meters), DriveTime (ms), DragFactor, StrokeRecoveryTime (ms), AverageDriveForce (lbs), AverageBoatSpeed (m/s), PeakDriveForce (lbs), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
60,60,1466250862.354,38.877248,-77.03886,21.93,22.0,1.0,4.0,21.93,inf,76.36199998855591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,23.129999999999995,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
61,63,1466250862.39,38.877258,-77.038875,23.56,22.0,1.0,4.0,23.56,inf,76.39800000190735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,24.759999999999994,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
62,61,1466250862.528,38.877252,-77.038865,22.41,22.0,1.0,4.0,22.41,inf,76.53600001335144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,23.609999999999996,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
63,64,1466250862.704,38.877262,-77.03888,24.13,22.0,1.0,4.0,24.13,inf,76.71199989318848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,25.329999999999995,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
64,62,1466250862.956,38.877255,-77.03887,22.99,22.0,1.0,4.0,22.99,inf,76.96399998664856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,24.189999999999994,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
65,65,1466250863.1479998,38.877265,-77.038887,24.71,22.0,1.0,4.0,24.71,inf,77.15599966049194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,25.909999999999997,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
66,68,1466250863.3979998,38.877273,-77.0389,26.43,22.0,1.0,4.0,26.43,inf,77.40599966049194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,27.629999999999995,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
67,66,1466250863.6339998,38.877268,-77.038892,25.4,22.0,1.0,4.0,25.4,inf,77.6419997215271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,26.599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
68,69,1466250863.758,38.877277,-77.038903,26.9,22.0,1.0,4.0,26.9,inf,77.76599979400635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,28.099999999999994,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
69,67,1466250863.9320002,38.877272,-77.038895,25.97,22.0,1.0,4.0,25.97,inf,77.94000005722046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,27.169999999999995,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
70,70,1466250864.1620002,38.87728,-77.038908,27.36,22.0,1.0,4.0,27.36,inf,78.17000007629395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,28.559999999999995,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
71,73,1466250864.3119998,38.877292,-77.038923,29.11,22.0,1.0,4.0,29.11,inf,78.31999969482422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,30.309999999999995,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
72,71,1466250864.5619998,38.877285,-77.038913,27.93,22.0,1.0,4.0,27.93,inf,78.56999969482422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,29.129999999999995,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
73,74,1466250864.8119998,38.877295,-77.038928,29.82,22.0,1.0,4.0,29.82,inf,78.81999969482422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,31.019999999999996,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
74,72,1466250864.916,38.877287,-77.038918,28.64,22.0,1.0,4.0,28.64,inf,78.92399978637695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,29.839999999999996,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
75,78,1466250865.3179998,38.877305,-77.038952,32.04,22.0,1.0,4.0,32.04,inf,79.32599973678589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,33.239999999999995,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
76,75,1466250865.39,38.877297,-77.038933,30.39,22.0,1.0,4.0,30.39,inf,79.39800000190735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,31.589999999999996,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
77,76,1466250865.528,38.8773,-77.038938,30.87,22.0,1.0,4.0,30.87,inf,79.53600001335144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,32.06999999999999,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
78,79,1466250865.7540002,38.877307,-77.038958,32.73,22.0,1.0,4.0,32.73,inf,79.76200008392334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,33.92999999999999,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
79,77,1466250865.998,38.877302,-77.038945,31.44,22.0,1.0,4.0,31.44,inf,80.00599980354309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,32.64,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
80,82,1466250866.0,38.877317,-77.038975,34.59,22.0,1.0,4.0,34.59,inf,80.00799989700317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,35.790000000000006,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
81,80,1466250866.3520002,38.87731,-77.038965,33.33,22.0,1.0,4.0,33.33,inf,80.3600001335144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,34.53,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
82,83,1466250866.4,38.87732,-77.03898,35.16,22.0,1.0,4.0,35.16,inf,80.4079999923706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,36.36,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
83,81,1466250866.554,38.877313,-77.03897,34.01,22.0,1.0,4.0,34.01,inf,80.56199979782104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,35.21,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
84,84,1466250866.7859998,38.877323,-77.038985,35.73,22.0,1.0,4.0,35.73,inf,80.79399967193604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,36.93,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
85,85,1466250867.1079998,38.877325,-77.038988,36.3,22.0,1.0,4.0,36.3,inf,81.11599969863892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,37.5,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
86,88,1466250867.4299998,38.877335,-77.039003,37.8,22.0,1.0,4.0,37.8,inf,81.4379997253418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,39.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
87,86,1466250867.676,38.877328,-77.038993,36.65,22.0,1.0,4.0,36.65,inf,81.68400001525879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,37.85,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
88,89,1466250867.7340002,38.877338,-77.039008,38.37,22.0,1.0,4.0,38.37,inf,81.74200010299683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,39.57,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
89,87,1466250867.8920002,38.877332,-77.038998,37.23,22.0,1.0,4.0,37.23,inf,81.90000009536743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,38.43,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
90,92,1466250868.0359998,38.877345,-77.039017,39.54,22.0,1.0,4.0,39.54,inf,82.04399967193604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,40.74,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
91,90,1466250868.238,38.87734,-77.03901,38.94,22.0,1.0,4.0,38.94,inf,82.24599981307983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,40.14,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
92,93,1466250868.296,38.877348,-77.039022,40.02,22.0,1.0,4.0,40.02,inf,82.30399990081787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,41.220000000000006,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
93,91,1466250868.52,38.877342,-77.039013,39.17,22.0,1.0,4.0,39.17,inf,82.52799987792969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,40.370000000000005,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
94,94,1466250868.71,38.87735,-77.039027,40.59,22.0,1.0,4.0,40.59,inf,82.71799993515015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,41.790000000000006,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
95,97,1466250869.052,38.87736,-77.039038,42.09,22.0,1.0,4.0,42.09,inf,83.05999994277954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,43.290000000000006,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
96,95,1466250869.1739998,38.877353,-77.03903,41.05,22.0,1.0,4.0,41.05,inf,83.18199968338013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,42.25,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
97,98,1466250869.324,38.877363,-77.039043,42.56,22.0,1.0,4.0,42.56,inf,83.33199977874756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,43.760000000000005,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
98,96,1466250869.498,38.877357,-77.039035,41.52,22.0,1.0,4.0,41.52,inf,83.50599980354309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,42.720000000000006,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
99,99,1466250869.724,38.877367,-77.039047,43.13,22.0,1.0,4.0,43.13,inf,83.73199987411499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,44.330000000000005,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
100,100,1466250870.1479998,38.87737,-77.039052,43.59,22.0,1.0,4.0,43.59,inf,84.15599966049194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,44.790000000000006,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
101,103,1466250870.376,38.877378,-77.039065,45.2,22.0,1.0,4.0,45.2,inf,84.38399982452393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,46.400000000000006,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
102,101,1466250870.528,38.877372,-77.039057,44.16,22.0,1.0,4.0,44.16,inf,84.53600001335144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,45.36,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
103,104,1466250870.736,38.877383,-77.03907,45.64,22.0,1.0,4.0,45.64,inf,84.74399995803833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,46.84,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
104,102,1466250870.9499998,38.877375,-77.039062,44.63,22.0,1.0,4.0,44.63,inf,84.95799970626831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,45.830000000000005,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
105,107,1466250871.066,38.877393,-77.039087,47.59,22.0,1.0,4.0,47.59,inf,85.07399988174438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,48.790000000000006,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
106,105,1466250871.256,38.877387,-77.039075,46.34,22.0,1.0,4.0,46.34,inf,85.26399993896484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,47.540000000000006,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
107,108,1466250871.33,38.877397,-77.039092,48.15,22.0,1.0,4.0,48.15,inf,85.33799982070923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,49.35,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
108,106,1466250871.526,38.87739,-77.039082,46.9,22.0,1.0,4.0,46.9,inf,85.53399991989136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,48.1,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
109,109,1466250871.7540002,38.877398,-77.039098,48.72,22.0,1.0,4.0,48.72,inf,85.76200008392334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,49.92,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
110,112,1466250872.034,38.877408,-77.039117,50.59,22.0,1.0,4.0,50.59,inf,86.04199981689453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,51.790000000000006,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
111,110,1466250872.132,38.877402,-77.039103,49.33,22.0,1.0,4.0,49.33,inf,86.1399998664856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,50.53,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
112,113,1466250872.3000002,38.87741,-77.039125,51.27,22.0,1.0,4.0,51.27,inf,86.30800008773804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,52.470000000000006,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
113,111,1466250872.52,38.877405,-77.03911,49.9,22.0,1.0,4.0,49.9,inf,86.52799987792969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,51.1,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
114,114,1466250872.8319998,38.877413,-77.039132,52.02,22.0,1.0,4.0,52.02,inf,86.83999967575073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,53.220000000000006,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
115,115,1466250873.192,38.877417,-77.039137,52.71,22.0,1.0,4.0,52.71,inf,87.19999980926514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,53.910000000000004,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
116,118,1466250873.4039998,38.877427,-77.039153,54.53,22.0,1.0,4.0,54.53,inf,87.41199970245361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,55.730000000000004,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
117,116,1466250873.492,38.87742,-77.039142,53.28,22.0,1.0,4.0,53.28,inf,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,54.480000000000004,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
118,119,1466250873.704,38.87743,-77.039158,55.1,22.0,1.0,4.0,55.1,inf,87.71199989318848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,56.300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
119,117,1466250873.9640002,38.877423,-77.039148,53.84,22.0,1.0,4.0,53.84,inf,87.97200012207031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,55.040000000000006,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
120,120,1466250874.166,38.877433,-77.039165,55.65,22.0,1.0,4.0,55.65,inf,88.17399978637695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,56.85,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
121,123,1466250874.3839998,38.877443,-77.039182,57.61,22.0,1.0,4.0,57.61,inf,88.3919997215271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,58.81,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
122,121,1466250874.604,38.877438,-77.039172,56.33,22.0,1.0,4.0,56.33,inf,88.61199998855591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,57.53,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
123,124,1466250874.8319998,38.877447,-77.039185,58.17,22.0,1.0,4.0,58.17,inf,88.83999967575073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,59.370000000000005,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
124,122,1466250874.968,38.87744,-77.039177,57.13,22.0,1.0,4.0,57.13,inf,88.97599983215332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,58.330000000000005,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
125,125,1466250875.098,38.87745,-77.03919,58.64,22.0,1.0,4.0,58.64,inf,89.10599994659424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,59.84,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
126,128,1466250875.344,38.87746,-77.039205,60.36,22.0,1.0,4.0,60.36,inf,89.35199999809265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,61.56,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
