index,TimeStamp (sec), Horizontal (meters), Stroke500mPace (sec/500m), Power (watts),Cals, Cadence (stokes/min), HRCur (bpm),DutyCycle,Rowfile_Id,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17, lapIdx, ElapsedTime (sec), DriveLength (meters), StrokeDistance (meters), DriveTime (ms), DragFactor, StrokeRecoveryTime (ms), AverageDriveForce (lbs), AverageBoatSpeed (m/s), PeakDriveForce (lbs), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
1076,1642616743.226,977.009460449219,141.3903534412385,123.825103759766,56.7278022766113,23.0,138.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3161.8890001773834,0.0,0.0,0.0,0.0,0.0,0.0,3.536309145784821,0.0,0.0,0.0,1.0,4.0,1533,323.0220098080852,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8987.934112548824,123.825103759766,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1077,1642616746.013,986.878845214844,141.4131224155425,123.76530456543,57.2908096313477,22.0,138.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3164.6760001182556,0.0,0.0,0.0,0.0,0.0,0.0,3.535739763462332,0.0,0.0,0.0,1.0,4.0,1534,337.54173972390004,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8997.80349731445,123.76530456543,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1078,1642616748.559,995.734069824219,142.9546773433685,119.804443359375,57.7883377075195,22.0,138.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3167.2220001220703,0.0,0.0,0.0,0.0,0.0,0.0,3.4976120354497406,0.0,0.0,0.0,1.0,4.0,1535,326.7393909801136,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9006.658721923824,119.804443359375,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1079,1642616751.283,1005.24749755859,143.4039175510405,118.682037353516,58.3247489929199,22.0,138.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3169.946000099182,0.0,0.0,0.0,0.0,0.0,0.0,3.4866550965878553,0.0,0.0,0.0,1.0,4.0,1536,323.6782836914072,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9016.172149658196,118.682037353516,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1080,1642616754.038,1014.91204833984,142.75260269641902,120.313934326172,58.8718452453613,22.0,138.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3172.701000213623,0.0,0.0,0.0,0.0,0.0,0.0,3.502563109572941,0.0,0.0,0.0,1.0,4.0,1537,328.1289117986509,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9025.836700439446,120.313934326172,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1081,1642616756.655,1024.142578125,141.731783747673,122.93238067627,59.3968238830566,23.0,138.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3175.3180000782013,0.0,0.0,0.0,0.0,0.0,0.0,3.527790215991049,0.0,0.0,0.0,1.0,4.0,1538,320.69316698157394,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9035.067230224606,122.93238067627,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1082,1642616759.431,1033.87780761719,142.8422927856445,120.087448120117,59.9477119445801,22.0,138.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3178.0940001010895,0.0,0.0,0.0,0.0,0.0,0.0,3.5003638645756143,0.0,0.0,0.0,1.0,4.0,1539,327.5112221457737,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9044.802459716795,120.087448120117,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1083,1642616762.082,1043.18176269531,142.652079463005,120.568466186523,60.4746780395508,23.0,138.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3180.7450001239777,0.0,0.0,0.0,0.0,0.0,0.0,3.505031275269062,0.0,0.0,0.0,1.0,4.0,1540,314.52643353006,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9054.106414794915,120.568466186523,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1084,1642616764.718,1052.49890136719,141.468822956085,123.619171142578,61.0053863525391,23.0,138.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3183.3810000419617,0.0,0.0,0.0,0.0,0.0,0.0,3.5343476361234085,0.0,0.0,0.0,1.0,4.0,1541,322.4847942849861,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9063.423553466795,123.619171142578,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1085,1642616767.368,1061.81970214844,141.3965821266175,123.808738708496,61.5343818664551,22.0,138.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3186.031000137329,0.0,0.0,0.0,0.0,0.0,0.0,3.5361533672169045,0.0,0.0,0.0,1.0,4.0,1542,337.66019647771634,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9072.744354248045,123.808738708496,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1086,1642616770.138,1071.57836914063,142.6767706871035,120.505874633789,62.0887794494629,23.0,138.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3188.8010001182556,0.0,0.0,0.0,0.0,0.0,0.0,3.504424704821237,0.0,0.0,0.0,1.0,4.0,1543,314.36315121858,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9082.503021240234,120.505874633789,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1087,1642616772.944,1081.48693847656,141.3532495498655,123.922637939453,62.6529579162598,21.0,138.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3191.6070001125336,0.0,0.0,0.0,0.0,0.0,0.0,3.537237393496312,0.0,0.0,0.0,1.0,4.0,1544,354.0646798270086,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9092.411590576165,123.922637939453,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1088,1642616775.372,1090.14001464844,139.788642525673,128.130462646484,63.1492347717285,24.0,138.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3194.0350000858307,0.0,0.0,0.0,0.0,0.0,0.0,3.576828495978649,0.0,0.0,0.0,1.0,4.0,1545,320.32615661621,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9101.064666748045,0.0,128.130462646484,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1089,1642616777.957,1099.3115234375,141.1273926496505,124.518562316895,63.6734008789063,24.0,138.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3196.6200001239777,0.0,0.0,0.0,0.0,0.0,0.0,3.5428983035295825,0.0,0.0,0.0,1.0,4.0,1546,311.2964057922375,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9110.236175537106,0.0,124.518562316895,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1090,1642616780.698,1108.91186523438,143.2566940784455,119.048316955566,64.2163238525391,23.0,138.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3199.361000061035,0.0,0.0,0.0,0.0,0.0,0.0,3.4902382971800714,0.0,0.0,0.0,1.0,4.0,1547,310.5608268406069,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9119.836517333986,119.048316955566,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1091,1642616783.448,1118.51379394531,143.327370285988,118.872291564941,64.7577896118164,22.0,138.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3202.111000061035,0.0,0.0,0.0,0.0,0.0,0.0,3.4885172246049443,0.0,0.0,0.0,1.0,4.0,1548,324.1971588134754,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9129.438446044916,118.872291564941,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1092,1642616786.015,1127.45751953125,142.9218500852585,119.887016296387,65.2612762451172,23.0,138.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3204.6780002117157,0.0,0.0,0.0,0.0,0.0,0.0,3.498415390660912,0.0,0.0,0.0,1.0,4.0,1549,312.74873816448786,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9138.382171630856,119.887016296387,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1093,1642616788.669,1136.62414550781,144.515484571457,115.964454650879,65.7735290527344,22.0,138.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3207.332000017166,0.0,0.0,0.0,0.0,0.0,0.0,3.4598368575013874,0.0,0.0,0.0,1.0,4.0,1550,316.2666945023973,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9147.548797607416,115.964454650879,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1094,1642616791.462,1146.3056640625,144.804373383522,115.271781921387,66.3161849975586,22.0,138.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3210.125,0.0,0.0,0.0,0.0,0.0,0.0,3.4529343853153085,0.0,0.0,0.0,1.0,4.0,1551,314.3775870583282,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9157.230316162106,115.271781921387,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1095,1642616794.022,1155.10046386719,145.336776971817,114.009613037109,66.8053894042969,23.0,138.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3212.685000181198,0.0,0.0,0.0,0.0,0.0,0.0,3.4402854557381413,0.0,0.0,0.0,1.0,4.0,1552,297.41638183593653,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9166.025115966795,114.009613037109,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1096,1642616796.758,1164.4755859375,146.12190425395949,112.181716918945,67.3257751464844,22.0,138.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3215.4210000038147,0.0,0.0,0.0,0.0,0.0,0.0,3.4218004655277507,0.0,0.0,0.0,1.0,4.0,1553,305.95013705166815,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9175.400238037106,112.181716918945,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1097,1642616799.359,1173.41955566406,145.2211886644365,114.282066345215,67.8236923217773,23.0,138.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3218.0220000743866,0.0,0.0,0.0,0.0,0.0,0.0,3.4430237391552625,0.0,0.0,0.0,1.0,4.0,1554,298.127129596213,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9184.344207763666,114.282066345215,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1098,1642616801.976,1182.43835449219,145.211920142174,114.30394744873,68.3267669677734,23.0,138.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3220.6390001773834,0.0,0.0,0.0,0.0,0.0,0.0,3.443243498952843,0.0,0.0,0.0,1.0,4.0,1555,298.1842107358174,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9193.363006591797,114.30394744873,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1099,1642616804.566,1191.22290039063,147.1192240715025,109.915710449219,68.8100967407227,23.0,138.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3223.2290000915527,0.0,0.0,0.0,0.0,0.0,0.0,3.3986041127908027,0.0,0.0,0.0,1.0,4.0,1556,286.73663595448437,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9202.147552490236,109.915710449219,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1100,1642616807.228,1200.20629882813,148.3284533023835,107.24934387207,69.3021926879883,23.0,138.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3225.891000032425,0.0,0.0,0.0,0.0,0.0,0.0,3.370897416294743,0.0,0.0,0.0,1.0,4.0,1557,279.7808970575739,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9211.130950927736,107.24934387207,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1101,1642616809.801,1208.99096679688,146.367847919464,111.617164611816,69.7884063720703,23.0,138.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3228.464000225067,0.0,0.0,0.0,0.0,0.0,0.0,3.4160507728112193,0.0,0.0,0.0,1.0,4.0,1558,291.17521203082435,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9219.915618896486,111.617164611816,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1102,1642616812.596,1218.64123535156,144.93867754936198,114.951637268066,70.3277282714844,22.0,138.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3231.2590000629425,0.0,0.0,0.0,0.0,0.0,0.0,3.44973480132461,0.0,0.0,0.0,1.0,4.0,1559,313.5044652765436,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9229.565887451166,114.951637268066,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1103,1642616815.204,1227.48571777344,146.8276381492615,110.57186126709,70.8144683837891,22.0,138.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3233.867000102997,0.0,0.0,0.0,0.0,0.0,0.0,3.4053534218926265,0.0,0.0,0.0,1.0,4.0,1560,301.55962163751815,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9238.410369873047,110.57186126709,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1104,1642616818.005,1236.98571777344,148.1979489326475,107.532928466797,71.3373870849609,23.0,138.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3236.6680002212524,0.0,0.0,0.0,0.0,0.0,0.0,3.3738658571262565,0.0,0.0,0.0,1.0,4.0,1561,280.5206829568617,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9247.910369873047,107.532928466797,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1105,1642616820.758,1246.28088378906,147.949129343033,108.076385498047,71.8471145629883,22.0,138.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3239.4210000038147,0.0,0.0,0.0,0.0,0.0,0.0,3.3795399960800463,0.0,0.0,0.0,1.0,4.0,1562,294.7537786310373,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9257.205535888666,108.076385498047,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1106,1642616823.352,1255.07653808594,146.8336433172225,110.558288574219,72.3312377929688,22.0,138.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3242.015000104904,0.0,0.0,0.0,0.0,0.0,0.0,3.4052141505457945,0.0,0.0,0.0,1.0,4.0,1563,301.5226052024155,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9266.001190185547,110.558288574219,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1107,1642616826.249,1265.11291503906,145.004004240036,114.796340942383,72.8939361572266,22.0,138.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3244.9120001792908,0.0,0.0,0.0,0.0,0.0,0.0,3.448180639014027,0.0,0.0,0.0,1.0,4.0,1564,313.0809298428627,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9276.037567138666,114.796340942383,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1108,1642616828.853,1274.05090332031,144.9221670627595,114.990928649902,73.3911514282227,22.0,137.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3247.516000032425,0.0,0.0,0.0,0.0,0.0,0.0,3.4501278178063104,0.0,0.0,0.0,1.0,4.0,1565,313.61162359064184,137.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9284.975555419916,114.990928649902,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1109,1642616831.789,1284.31140136719,143.89139413833598,117.479904174805,73.9705505371094,21.0,137.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3250.452000141144,0.0,0.0,0.0,0.0,0.0,0.0,3.4748429744123834,0.0,0.0,0.0,1.0,4.0,1566,335.65686907087144,137.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9295.236053466797,117.479904174805,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1110,1642616834.364,1293.32849121094,141.8691277503965,122.575691223145,74.480712890625,22.0,137.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3253.0270001888275,0.0,0.0,0.0,0.0,0.0,0.0,3.524374949846004,0.0,0.0,0.0,1.0,4.0,1567,334.2973396994864,137.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9304.253143310547,122.575691223145,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1111,1642616837.127,1303.05895996094,141.97139441967,122.310997009277,75.0337448120117,22.0,137.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3255.7900002002716,0.0,0.0,0.0,0.0,0.0,0.0,3.5218362265428698,0.0,0.0,0.0,1.0,4.0,1568,333.5754463889373,137.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9313.983612060547,122.310997009277,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1112,1642616839.938,1312.9296875,142.5454169511795,120.839317321777,75.5933456420898,21.0,137.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3258.601000070572,0.0,0.0,0.0,0.0,0.0,0.0,3.507653986316834,0.0,0.0,0.0,1.0,4.0,1569,345.2551923479343,137.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9323.854339599608,120.839317321777,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1113,1642616842.69,1322.80029296875,139.42757248878502,129.128479003906,76.1625289916992,22.0,137.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3261.353000164032,0.0,0.0,0.0,0.0,0.0,0.0,3.586091266418756,0.0,0.0,0.0,1.0,4.0,1570,352.1685791015618,137.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9333.724945068358,0.0,129.128479003906,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1114,1642616845.488,1332.95031738281,138.2689625024795,132.401809692383,76.7530670166016,22.0,137.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3264.151000022888,0.0,0.0,0.0,0.0,0.0,0.0,3.6161405347279856,0.0,0.0,0.0,1.0,4.0,1571,361.09584461559,137.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9343.874969482418,0.0,132.401809692383,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1115,1642616848.333,1343.17492675781,138.742133975029,131.051788330078,77.3437271118164,21.0,137.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3266.9960000514984,0.0,0.0,0.0,0.0,0.0,0.0,3.6038079109406715,0.0,0.0,0.0,1.0,4.0,1572,374.43368094308,137.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9354.099578857418,0.0,131.051788330078,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1116,1642616851.077,1353.17272949219,137.8200352191925,133.699859619141,77.92724609375,23.0,137.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3269.7400000095367,0.0,0.0,0.0,0.0,0.0,0.0,3.6279195488869758,0.0,0.0,0.0,1.0,4.0,1573,348.7822424847156,137.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9364.097381591799,0.0,133.699859619141,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1117,1642616853.705,1362.64916992188,137.939363718033,133.353179931641,78.4760360717773,22.0,137.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3272.3680000305176,0.0,0.0,0.0,0.0,0.0,0.0,3.6247811105035153,0.0,0.0,0.0,1.0,4.0,1574,363.6904907226572,137.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9373.573822021488,0.0,133.353179931641,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1118,1642616856.457,1372.34338378906,141.820088028908,122.70288848877,79.0271224975586,22.0,137.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3275.1200001239777,0.0,0.0,0.0,0.0,0.0,0.0,3.5255936373278947,0.0,0.0,0.0,1.0,4.0,1575,334.6442413330091,137.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9383.268035888668,122.70288848877,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1119,1642616859.097,1381.61108398438,142.5378173589705,120.85865020752,79.5524826049805,23.0,137.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3277.7599999904633,0.0,0.0,0.0,0.0,0.0,0.0,3.5078410015272548,0.0,0.0,0.0,1.0,4.0,1576,315.2834353239652,137.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9392.535736083988,120.85865020752,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1120,1642616861.846,1391.22094726563,143.105611205101,119.425773620605,80.0954437255859,22.0,137.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3280.5090000629425,0.0,0.0,0.0,0.0,0.0,0.0,3.493923094905013,0.0,0.0,0.0,1.0,4.0,1577,325.70665532892275,137.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9402.145599365238,119.425773620605,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1121,1642616864.506,1400.546875,142.7822411060335,120.239028930664,80.6235427856445,23.0,137.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3283.169000148773,0.0,0.0,0.0,0.0,0.0,0.0,3.50183605556862,0.0,0.0,0.0,1.0,4.0,1578,313.6670319930365,137.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9411.471527099608,120.239028930664,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1122,1642616867.256,1410.30493164063,141.1485970020295,124.462448120117,81.181510925293,22.0,136.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3285.919000148773,0.0,0.0,0.0,0.0,0.0,0.0,3.542366063991488,0.0,0.0,0.0,1.0,4.0,1579,339.44304032759186,136.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9421.229583740238,0.0,124.462448120117,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1123,1642616869.982,1419.99719238281,140.5586898326875,126.036094665527,81.7365951538086,22.0,136.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3288.645000219345,0.0,0.0,0.0,0.0,0.0,0.0,3.557232929498486,0.0,0.0,0.0,1.0,4.0,1580,343.73480363325547,136.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9430.921844482418,0.0,126.036094665527,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1124,1642616872.701,1429.70178222656,139.755889773369,128.220565795898,82.2941207885742,22.0,136.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3291.364000082016,0.0,0.0,0.0,0.0,0.0,0.0,3.577666750294461,0.0,0.0,0.0,1.0,4.0,1581,349.69245217063093,136.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9440.626434326168,0.0,128.220565795898,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1125,1642616875.506,1439.74658203125,139.824643731117,128.031509399414,82.8726806640625,22.0,136.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3294.169000148773,0.0,0.0,0.0,0.0,0.0,0.0,3.5759075557632083,0.0,0.0,0.0,1.0,4.0,1582,349.17684381658364,136.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9450.671234130858,0.0,128.031509399414,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1126,1642616878.246,1449.48181152344,140.5114382505415,126.163291931152,83.4298858642578,22.0,136.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3296.90900015831,0.0,0.0,0.0,0.0,0.0,0.0,3.5584291658054616,0.0,0.0,0.0,1.0,4.0,1583,344.0817052667782,136.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9460.406463623047,0.0,126.163291931152,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1127,1642616881.07,1459.50183105469,140.941724181175,125.011306762695,84.0027923583984,21.0,136.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3299.7330000400543,0.0,0.0,0.0,0.0,0.0,0.0,3.5475655126601815,0.0,0.0,0.0,1.0,4.0,1584,357.17516217912856,136.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9470.426483154297,0.0,125.011306762695,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1128,1642616883.876,1469.66247558594,138.4087204933165,132.00114440918,84.5931625366211,22.0,137.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3302.5390000343323,0.0,0.0,0.0,0.0,0.0,0.0,3.612489142431918,0.0,0.0,0.0,1.0,4.0,1585,360.0031211159455,137.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9480.587127685547,0.0,132.00114440918,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1129,1642616886.471,1479.11450195313,136.8432343006135,136.583435058594,85.1447448730469,23.0,137.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3305.1340000629425,0.0,0.0,0.0,0.0,0.0,0.0,3.653816007458678,0.0,0.0,0.0,1.0,4.0,1586,356.3046131963321,137.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9490.039154052736,0.0,136.583435058594,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1130,1642616889.282,1489.42272949219,137.110635638237,135.785873413086,85.7494659423828,23.0,137.0,0.333333343267441,2136017.0,,,,,,,,,,8.0,3307.9450001716614,0.0,0.0,0.0,0.0,0.0,0.0,3.646690117601362,0.0,0.0,0.0,1.0,4.0,1587,354.2240175993548,137.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9500.347381591797,0.0,135.785873413086,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
