index,Interval,Type, Horizontal (meters),Time,Stroke, Cadence (stokes/min),Speed(m/s),Split,TimeStamp (sec), Stroke500mPace (sec/500m), HRCur (bpm), ElapsedTime (sec), Power (watts), DriveLength (meters), StrokeDistance (meters), DriveTime (ms), DragFactor, StrokeRecoveryTime (ms), AverageDriveForce (lbs), AverageBoatSpeed (m/s), PeakDriveForce (lbs), AverageDriveForce (N), PeakDriveForce (N), lapIdx, Calories (kCal), WorkoutState, Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
312,313,D,6260.0,0:32:23.0,773,22.2,3.404,2:26.9,1712904760.2616608,146.9,142.0,1926.0999999046326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4036759700476513,0.0,0.0,0.0,0,1.0,4.0,795,0.0,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6260.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
313,314,D,6280.0,0:32:30.6,774,20.7,2.644,3:09.1,1712904767.7616608,189.1,142.0,1933.5999999046326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6441036488630356,0.0,0.0,0.0,0,1.0,4.0,798,0.0,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6280.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
314,315,D,6300.0,0:32:56.6,775,14.0,0.767,10:51.6,1712904793.861661,651.6,126.0,1959.7000000476837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.767341927562922,0.0,0.0,0.0,0,1.0,4.0,804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6300.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
315,316,D,6320.0,0:33:08.4,778,14.4,1.7,4:54.2,1712904805.661661,294.2,123.0,1971.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.699524133242692,0.0,0.0,0.0,0,1.0,4.0,807,0.0,123.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6320.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
316,317,D,6340.0,0:33:19.6,781,16.4,1.785,4:40.1,1712904816.861661,280.1,123.0,1982.7000000476837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7850767583006069,0.0,0.0,0.0,0,1.0,4.0,810,0.0,123.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6340.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
317,318,D,6360.0,0:33:28.6,783,16.6,2.218,3:45.4,1712904825.861661,225.4,125.0,1991.7000000476837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.218278615794144,0.0,0.0,0.0,0,1.0,4.0,812,0.0,125.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6360.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
318,319,D,6380.0,0:33:36.9,786,16.1,2.429,3:25.9,1712904834.061661,205.9,125.0,1999.9000000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4283632831471587,0.0,0.0,0.0,0,1.0,4.0,814,0.0,125.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6380.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
319,320,D,6400.0,0:33:45.7,788,17.4,2.258,3:41.5,1712904842.9616609,221.5,128.0,2008.7999999523163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2573363431151243,0.0,0.0,0.0,0,1.0,4.0,817,0.0,128.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6400.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
320,321,D,6420.0,0:33:54.3,790,16.4,2.332,3:34.5,1712904851.4616609,214.5,129.0,2017.2999999523163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.331002331002331,0.0,0.0,0.0,0,1.0,4.0,819,0.0,129.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6420.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
321,322,D,6440.0,0:34:02.7,793,17.6,2.379,3:30.2,1712904859.9616609,210.2,127.0,2025.7999999523163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.378686964795433,0.0,0.0,0.0,0,1.0,4.0,822,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6440.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
322,323,D,6460.0,0:34:10.1,795,15.1,2.706,3:04.8,1712904867.2616608,184.8,128.0,2033.0999999046326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7056277056277054,0.0,0.0,0.0,0,1.0,4.0,824,0.0,128.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6460.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
323,324,D,6480.0,0:34:16.7,797,17.2,3.026,2:45.2,1712904873.9616609,165.2,130.0,2039.7999999523163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.026634382566586,0.0,0.0,0.0,0,1.0,4.0,826,0.0,130.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6480.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
324,325,D,6500.0,0:34:28.7,799,18.9,1.673,4:58.8,1712904885.861661,298.8,131.0,2051.7000000476837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6733601070950468,0.0,0.0,0.0,0,1.0,4.0,829,0.0,131.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6500.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
325,326,D,6520.0,0:34:39.7,800,16.0,1.805,4:36.10,1712904896.9616609,277.0,129.0,2062.7999999523163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8050541516245486,0.0,0.0,0.0,0,1.0,4.0,832,0.0,129.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6520.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
326,327,D,6540.0,0:34:50.0,803,17.5,1.945,4:17.0,1712904907.2616608,257.0,125.0,2073.0999999046326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9455252918287937,0.0,0.0,0.0,0,1.0,4.0,835,0.0,125.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6540.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
327,328,D,6560.0,0:34:58.9,805,15.5,2.249,3:42.3,1712904916.161661,222.3,124.0,2082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.249212775528565,0.0,0.0,0.0,0,1.0,4.0,838,0.0,124.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6560.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
328,329,D,6580.0,0:35:07.0,808,20.7,2.471,3:22.4,1712904924.161661,202.4,124.0,2090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4703557312252964,0.0,0.0,0.0,0,1.0,4.0,840,0.0,124.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6580.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
329,330,D,6600.0,0:35:13.7,811,20.7,2.97,2:48.4,1712904930.9616609,168.4,127.0,2096.7999999523163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.969121140142518,0.0,0.0,0.0,0,1.0,4.0,843,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6600.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
330,331,D,6620.0,0:35:20.6,813,20.1,2.916,2:51.5,1712904937.7616608,171.5,130.0,2103.5999999046326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9154518950437316,0.0,0.0,0.0,0,1.0,4.0,845,0.0,130.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6620.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
331,332,D,6640.0,0:35:26.8,815,23.1,3.208,2:35.9,1712904944.061661,155.9,132.0,2109.9000000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.207184092366902,0.0,0.0,0.0,0,1.0,4.0,847,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6640.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
332,333,D,6660.0,0:35:33.3,818,22.7,3.077,2:42.5,1712904950.561661,162.5,135.0,2116.4000000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.076923076923077,0.0,0.0,0.0,0,1.0,4.0,850,0.0,135.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6660.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
333,334,D,6680.0,0:35:41.7,818,0.0,2.393,3:29.0,1712904958.861661,209.0,133.0,2124.7000000476837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3923444976076556,0.0,0.0,0.0,0,1.0,4.0,850,0.0,133.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6680.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
334,335,D,6700.0,0:35:51.6,821,16.9,2.022,4:07.3,1712904968.7616608,247.3,135.0,2134.5999999046326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.021835826930853,0.0,0.0,0.0,0,1.0,4.0,853,0.0,135.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6700.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
335,336,D,6720.0,0:35:58.9,823,19.2,2.723,3:03.6,1712904976.161661,183.6,134.0,2142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7233115468409586,0.0,0.0,0.0,0,1.0,4.0,855,0.0,134.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6720.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
336,337,D,6740.0,0:36:06.3,826,19.3,2.706,3:04.8,1712904983.561661,184.8,132.0,2149.4000000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7056277056277054,0.0,0.0,0.0,0,1.0,4.0,857,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6740.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
337,338,D,6760.0,0:36:13.7,828,18.4,2.706,3:04.8,1712904990.9616609,184.8,130.0,2156.7999999523163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7056277056277054,0.0,0.0,0.0,0,1.0,4.0,860,0.0,130.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6760.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
338,339,D,6780.0,0:36:21.2,830,16.8,2.65,3:08.7,1712904998.4616609,188.7,131.0,2164.2999999523163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6497085320614735,0.0,0.0,0.0,0,1.0,4.0,862,0.0,131.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6780.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
339,340,D,6800.0,0:36:28.7,833,19.4,2.689,3:05.10,1712905005.861661,186.0,129.0,2171.7000000476837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6881720430107525,0.0,0.0,0.0,0,1.0,4.0,864,0.0,129.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6800.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
340,341,D,6820.0,0:36:36.0,835,18.8,2.753,3:01.7,1712905013.161661,181.7,129.0,2179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75178866263071,0.0,0.0,0.0,0,1.0,4.0,866,0.0,129.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6820.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
341,342,D,6840.0,0:36:42.8,837,19.2,2.916,2:51.5,1712905020.061661,171.5,130.0,2185.9000000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9154518950437316,0.0,0.0,0.0,0,1.0,4.0,869,0.0,130.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6840.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
342,343,D,6860.0,0:36:49.8,839,18.0,2.87,2:54.2,1712905026.9616609,174.2,130.0,2192.7999999523163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8702640642939152,0.0,0.0,0.0,0,1.0,4.0,871,0.0,130.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6860.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
343,344,D,6880.0,0:36:56.8,841,18.6,2.857,2:55.0,1712905033.9616609,175.0,130.0,2199.7999999523163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.857142857142857,0.0,0.0,0.0,0,1.0,4.0,873,0.0,130.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6880.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
344,345,D,6900.0,0:37:05.7,842,18.9,2.234,3:43.8,1712905042.9616609,223.8,129.0,2208.7999999523163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.234137622877569,0.0,0.0,0.0,0,1.0,4.0,876,0.0,129.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6900.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
345,346,D,6920.0,0:37:14.4,844,14.2,2.319,3:35.6,1712905051.561661,215.6,129.0,2217.4000000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.319109461966605,0.0,0.0,0.0,0,1.0,4.0,878,0.0,129.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6920.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
346,347,D,6940.0,0:37:22.0,846,18.2,2.634,3:09.9,1712905059.161661,189.9,130.0,2225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.632964718272775,0.0,0.0,0.0,0,1.0,4.0,880,0.0,130.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6940.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
347,348,D,6960.0,0:37:29.7,849,18.3,2.575,3:14.2,1712905066.9616609,194.2,128.0,2232.7999999523163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5746652935118437,0.0,0.0,0.0,0,1.0,4.0,882,0.0,128.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6960.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
348,349,D,6980.0,0:37:37.7,851,18.4,2.515,3:18.8,1712905074.861661,198.8,127.0,2240.7000000476837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.515090543259557,0.0,0.0,0.0,0,1.0,4.0,885,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6980.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
349,350,D,7000.0,0:37:46.0,854,19.2,2.411,3:27.4,1712905083.161661,207.4,128.0,2249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4108003857280615,0.0,0.0,0.0,0,1.0,4.0,887,0.0,128.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
350,351,D,7020.0,0:37:53.4,856,16.5,2.689,3:05.10,1712905090.661661,186.0,128.0,2256.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6881720430107525,0.0,0.0,0.0,0,1.0,4.0,890,0.0,128.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7020.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
351,352,D,7040.0,0:38:00.9,858,16.2,2.667,3:07.5,1712905098.161661,187.5,127.0,2264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,0.0,0.0,0,1.0,4.0,892,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7040.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
352,353,D,7060.0,0:38:08.3,860,18.7,2.701,3:05.2,1712905105.561661,185.2,126.0,2271.4000000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.699784017278618,0.0,0.0,0.0,0,1.0,4.0,894,0.0,126.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7060.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
353,354,D,7080.0,0:38:17.2,861,11.4,2.246,3:42.7,1712905114.4616609,222.7,126.0,2280.2999999523163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2451728783116303,0.0,0.0,0.0,0,1.0,4.0,896,0.0,126.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7080.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
354,355,D,7100.0,0:38:25.6,863,18.7,2.388,3:29.4,1712905122.7616608,209.4,127.0,2288.5999999046326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.387774594078319,0.0,0.0,0.0,0,1.0,4.0,898,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7100.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
355,356,D,7120.0,0:38:33.2,866,19.7,2.628,3:10.2,1712905130.4616609,190.2,127.0,2296.2999999523163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6288117770767614,0.0,0.0,0.0,0,1.0,4.0,901,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7120.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
356,357,D,7140.0,0:38:41.2,868,15.7,2.51,3:19.2,1712905138.361661,199.2,126.0,2304.2000000476837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5100401606425704,0.0,0.0,0.0,0,1.0,4.0,903,0.0,126.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7140.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
357,358,D,7160.0,0:38:48.2,870,19.6,2.838,2:56.2,1712905145.4616609,176.2,129.0,2311.2999999523163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.837684449489217,0.0,0.0,0.0,0,1.0,4.0,905,0.0,129.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7160.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
358,359,D,7180.0,0:38:55.2,872,20.0,2.876,2:53.8,1712905152.361661,173.8,130.0,2318.2000000476837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8768699654775602,0.0,0.0,0.0,0,1.0,4.0,907,0.0,130.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7180.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
359,360,D,7200.0,0:39:02.2,875,20.3,2.845,2:55.8,1712905159.4616609,175.8,129.0,2325.2999999523163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.844141069397042,0.0,0.0,0.0,0,1.0,4.0,910,0.0,129.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7200.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
360,361,D,7220.0,0:39:08.7,877,20.2,3.055,2:43.7,1712905165.9616609,163.7,129.0,2331.7999999523163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0543677458766036,0.0,0.0,0.0,0,1.0,4.0,912,0.0,129.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7220.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
361,362,D,7240.0,0:39:15.3,879,19.9,3.069,2:42.9,1712905172.4616609,162.9,131.0,2338.2999999523163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.069367710251688,0.0,0.0,0.0,0,1.0,4.0,914,0.0,131.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7240.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
362,363,D,7260.0,0:39:21.6,881,20.8,3.137,2:39.4,1712905178.861661,159.4,132.0,2344.7000000476837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1367628607277287,0.0,0.0,0.0,0,1.0,4.0,916,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7260.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
363,364,D,7280.0,0:39:27.9,884,21.2,3.208,2:35.9,1712905185.061661,155.9,133.0,2350.9000000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.207184092366902,0.0,0.0,0.0,0,1.0,4.0,919,0.0,133.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7280.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
364,365,D,7300.0,0:39:34.3,886,20.9,3.099,2:41.3,1712905191.561661,161.3,133.0,2357.4000000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.09981401115933,0.0,0.0,0.0,0,1.0,4.0,921,0.0,133.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7300.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
365,366,D,7320.0,0:39:40.6,888,20.3,3.208,2:35.9,1712905197.7616608,155.9,136.0,2363.5999999046326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.207184092366902,0.0,0.0,0.0,0,1.0,4.0,923,0.0,136.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7320.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
366,367,D,7340.0,0:39:46.9,890,19.9,3.168,2:37.8,1712905204.061661,157.8,138.0,2369.9000000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.168567807351077,0.0,0.0,0.0,0,1.0,4.0,925,0.0,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7340.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
367,368,D,7360.0,0:39:53.2,892,21.1,3.184,2:37.0,1712905210.361661,157.0,139.0,2376.2000000476837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1847133757961785,0.0,0.0,0.0,0,1.0,4.0,927,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7360.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
368,369,D,7380.0,0:39:59.4,895,21.4,3.192,2:36.7,1712905216.661661,156.7,140.0,2382.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1908104658583283,0.0,0.0,0.0,0,1.0,4.0,929,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7380.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
369,370,D,7400.0,0:40:05.6,897,19.8,3.224,2:35.1,1712905222.861661,155.1,141.0,2388.7000000476837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2237266279819474,0.0,0.0,0.0,0,1.0,4.0,931,0.0,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7400.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
370,371,D,7420.0,0:40:12.2,899,20.7,3.062,2:43.3,1712905229.361661,163.3,142.0,2395.2000000476837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.061849357011635,0.0,0.0,0.0,0,1.0,4.0,934,0.0,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7420.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
371,372,D,7440.0,0:40:19.3,901,17.7,2.789,2:59.3,1712905236.561661,179.3,141.0,2402.4000000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.788622420524261,0.0,0.0,0.0,0,1.0,4.0,936,0.0,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7440.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
372,373,D,7460.0,0:40:26.7,903,20.2,2.723,3:03.6,1712905243.861661,183.6,141.0,2409.7000000476837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7233115468409586,0.0,0.0,0.0,0,1.0,4.0,938,0.0,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7460.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
373,374,D,7480.0,0:40:33.1,906,21.3,3.114,2:40.6,1712905250.2616608,160.6,141.0,2416.0999999046326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1133250311332503,0.0,0.0,0.0,0,1.0,4.0,941,0.0,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7480.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
374,375,D,7500.0,0:40:39.8,908,21.2,2.963,2:48.8,1712905257.061661,168.8,141.0,2422.9000000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9620853080568716,0.0,0.0,0.0,0,1.0,4.0,943,0.0,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
