,index,index.2,index.1,index.1.1,index.1.1.1,id_x,TimeStamp (sec),sessionId, lapIdx,type, ElapsedTime (sec), latitude, longitude,GPS Speed,ImpellerSpeed, Horizontal (meters),ImpellerDistance, HRCur (bpm),strokeCount, Cadence (stokes/min),totalCaloriesBurned,caloriesPerHour,caloriesPerStroke, StrokeDistance (meters),impellerDistStroke, Stroke500mPace (sec/500m),impellerPace,sessionStrokeIndex,id_y,sessionStrokeId,oarlockSessionId,catch,cycleTime, DriveTime (ms),effectiveLength,finish, AverageDriveForce (lbs), PeakDriveForce (lbs),peakforceangle, Power (watts),driveenergy,slip,timestamp_y,totalLength,wash,GPSSpeed,GPSDistance, StrokeRecoveryTime (ms),cumdist,cum_dist, DriveLength (meters), DragFactor, AverageBoatSpeed (m/s), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an,originalvelo,deltat,orig_dist,orig_time,orig_reltime,orig_idx,orig_state, LapIdx
148,148,148,148,148,148,584838493,1663505815.929,747286,2,0,500.9299998283386,52.3209767,6.6302127,3.75,0.0,360.22,0.0,0.0,112,26.5,0.0,0.0,0.0,8.0,0.0,132.18430268488655,0.0,297,23016442.0,584838493.0,45226.0,-58.0,2190.0,1030.0,86.0,44.0,65.8915251493856,133.85129332631928,-20.0,235.7,533.6603773584906,4.0,1663505815929.0,102.0,12.0,3.75,1018.22,1160.0,1018.22,1018.22,0.0,0.0,3.75,293.1,595.4,1.0,5.0,124,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,235.7,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.75,2.003999948501644,1018.22,500.9299998283386,500.929,954864,4.0,954864
149,149,149,149,149,149,584838494,1663505818.351,747286,2,0,503.35199999809265,52.3210569,6.6301845,3.8,0.0,369.3499999999999,0.0,0.0,113,27.5,0.0,0.0,0.0,9.1,0.0,131.7154945318115,0.0,299,23016443.0,584838494.0,45226.0,-57.0,2160.0,950.0,83.0,46.0,67.66751644478016,129.7148072712231,-20.0,229.3,500.2909090909091,5.0,1663505818351.0,103.0,15.0,3.8,1027.35,1210.0,1027.35,1027.35,0.0,0.0,3.8,301.0,577.0,1.0,5.0,125,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,229.3,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.8,2.422000169754085,1027.35,503.3519999980927,503.351,954864,4.0,954864
150,150,150,150,150,150,584838495,1663505820.531,747286,2,0,505.5319998264313,52.321133,6.630157,3.83,0.0,378.03,0.0,0.0,114,26.5,0.0,0.0,0.0,8.7,0.0,131.25894947382795,0.0,301,23016444.0,584838495.0,45226.0,-58.0,2330.0,1040.0,84.0,45.0,61.21549743492903,134.8179721326733,-20.0,209.9,475.24528301886795,6.0,1663505820531.0,103.0,13.0,3.83,1036.03,1290.0,1036.03,1036.03,0.0,0.0,3.83,272.3,599.7,1.0,5.0,126,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,209.9,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.83,2.179999828338566,1036.03,505.5319998264313,505.531,954864,4.0,954864
151,151,151,151,151,151,584838496,1663505822.625,747286,2,0,507.62599992752075,52.3212024,6.6301322,3.83,0.0,385.94000000000005,0.0,0.0,115,26.5,0.0,0.0,0.0,7.9,0.0,130.9791113832757,0.0,303,23016445.0,584838496.0,45226.0,-59.0,2150.0,940.0,86.0,46.0,71.08461362072919,132.8396527150186,-24.0,242.3,548.6037735849056,4.0,1663505822625.0,105.0,15.0,3.83,1043.94,1210.0,1043.94,1043.94,0.0,0.0,3.83,316.2,590.9,1.0,5.0,127,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,242.3,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.83,2.0940001010895344,1043.94,507.6259999275208,507.625,954864,4.0,954864
152,152,152,152,152,152,584838497,1663505824.929,747286,2,0,509.9299998283386,52.3212808,6.6301059,3.8,0.0,394.8399999999999,0.0,0.0,116,26.5,0.0,0.0,0.0,8.9,0.0,131.1233467673272,0.0,305,23016446.0,584838497.0,45226.0,-59.0,2220.0,920.0,87.0,45.0,76.32266389701948,137.89785577152207,-25.0,246.6,558.3396226415094,4.0,1663505824929.0,104.0,13.0,3.8,1052.84,1300.0,1052.84,1052.84,0.0,0.0,3.8,339.5,613.4,1.0,5.0,128,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,246.6,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.8,2.3039999008178143,1052.84,509.9299998283386,509.929,954864,4.0,954864
153,153,153,153,153,153,584838498,1663505825.0,747286,2,3,510.00099992752075,52.3212808,6.6301059,3.8,0.0,394.8399999999999,0.0,0.0,116,26.5,0.0,0.0,0.0,0.0,0.0,131.94722111155556,0.0,306,23016446.0,584838497.0,45226.0,-59.0,2220.0,920.0,87.0,45.0,76.32266389701948,137.89785577152207,-25.0,246.6,558.3396226415094,4.0,1663505824929.0,104.0,13.0,3.8,1052.84,1300.0,1052.84,1052.84,0.0,0.0,3.8,339.5,613.4,1.0,5.0,128,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,246.6,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.8,0.0710000991821857,1052.84,510.0009999275208,510.0,954864,4.0,954864
154,154,154,154,154,154,584838499,1663505827.136,747286,2,0,512.1369998455048,52.3213556,6.6300782,3.76,0.0,403.3800000000001,0.0,0.0,117,26.5,0.0,0.0,0.0,8.5,0.0,132.79983443137547,0.0,308,23016447.0,584838499.0,45226.0,-59.0,2350.0,1030.0,85.0,45.0,65.03725085539834,133.22182805706552,-22.0,219.8,497.66037735849056,5.0,1663505827136.0,104.0,14.0,3.76,1061.38,1320.0,1061.38,1061.38,0.0,0.0,3.76,289.3,592.6,1.0,5.0,129,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,219.8,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.76,2.135999917983952,1061.38,512.1369998455048,512.136,954864,4.0,954864
155,155,155,155,155,155,584838500,1663505829.531,747286,2,0,514.5319998264313,52.3214338,6.6300518,3.75,0.0,412.27,0.0,0.0,118,26.5,0.0,0.0,0.0,8.9,0.0,133.28871142705492,0.0,310,23016448.0,584838500.0,45226.0,-58.0,2340.0,1080.0,86.0,46.0,57.596072136719854,122.70076569953822,-22.0,205.6,465.50943396226415,4.0,1663505829531.0,104.0,14.0,3.75,1070.27,1260.0,1070.27,1070.27,0.0,0.0,3.75,256.2,545.8,1.0,5.0,130,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,205.6,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.75,2.3949999809265137,1070.27,514.5319998264313,514.531,954864,4.0,954864
156,156,156,156,156,156,584838501,1663505831.757,747286,2,0,516.7579998970032,52.321506,6.6300237,3.73,0.0,420.53,0.0,0.0,119,26.5,0.0,0.0,0.0,8.3,0.0,133.2487309644672,0.0,312,23016449.0,584838501.0,45226.0,-58.0,2130.0,930.0,84.0,43.0,72.36602506171008,131.40087495672427,-24.0,236.8,536.1509433962265,4.0,1663505831757.0,101.0,13.0,3.73,1078.53,1200.0,1078.53,1078.53,0.0,0.0,3.73,321.9,584.5,1.0,5.0,131,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,236.8,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.73,2.2260000705718994,1078.53,516.7579998970032,516.757,954864,4.0,954864
157,157,157,157,157,157,584838502,1663505834.406,747286,2,0,519.4069998264313,52.3215838,6.6299934,3.75,0.0,429.43000000000006,0.0,0.0,120,26.5,0.0,0.0,0.0,8.9,0.0,133.28871142705492,0.0,314,23016450.0,584838502.0,45226.0,-58.0,2300.0,990.0,84.0,46.0,66.88068485821294,129.7148072712231,-21.0,217.9,493.35849056603774,5.0,1663505834406.0,104.0,15.0,3.75,1087.43,1310.0,1087.43,1087.43,0.0,0.0,3.75,297.5,577.0,1.0,5.0,132,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,217.9,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.75,2.6489999294281006,1087.43,519.4069998264313,519.406,954864,4.0,954864
158,158,158,158,158,158,584838503,1663505836.328,747286,2,0,521.3289999961853,52.3216587,6.6299671,3.77,0.0,437.96,0.0,0.0,121,26.5,0.0,0.0,0.0,8.5,0.0,133.4365396612678,0.0,316,23016451.0,584838503.0,45226.0,-56.0,2300.0,1020.0,81.0,47.0,60.06897140878823,132.0078593235047,-17.0,203.0,459.62264150943395,4.0,1663505836328.0,103.0,18.0,3.77,1095.96,1280.0,1095.96,1095.96,0.0,0.0,3.77,267.2,587.2,1.0,5.0,133,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,203.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.77,1.9220001697540283,1095.96,521.3289999961853,521.328,954864,4.0,954864
159,159,159,159,159,159,584838504,1663505837.554,747286,2,1,522.5549998283386,52.3217001,6.6299511,3.77,0.0,442.69000000000005,0.0,0.0,121,26.5,0.0,0.0,0.0,4.7,0.0,133.52909893870398,0.0,318,23016451.0,584838503.0,45226.0,-56.0,2300.0,1020.0,81.0,47.0,60.06897140878823,132.0078593235047,-17.0,203.0,459.62264150943395,4.0,1663505836328.0,103.0,18.0,3.77,1100.69,1280.0,1100.69,1100.69,0.0,0.0,3.77,267.2,587.2,1.0,5.0,133,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,203.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.77,1.2259998321533203,1100.69,522.5549998283386,522.554,954864,4.0,954864
160,160,160,160,160,160,584838505,1663505838.535,747286,2,0,523.5360000133514,52.3217322,6.6299418,3.72,0.0,446.32,0.0,0.0,122,26.5,0.0,0.0,0.0,3.6,0.0,133.50594708309754,0.0,319,23016452.0,584838505.0,45226.0,-57.0,2170.0,960.0,83.0,43.0,67.66751644478016,129.87217358853655,-22.0,226.3,512.377358490566,4.0,1663505838535.0,100.0,13.0,3.72,1104.32,1210.0,1104.32,1104.32,0.0,0.0,3.72,301.0,577.7,1.0,5.0,134,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,226.3,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.72,0.9810001850128174,1104.32,523.5360000133514,523.535,954864,4.0,954864
161,161,161,161,161,161,584838506,1663505840.73,747286,2,0,525.7309999465942,52.3218041,6.6299175,3.71,0.0,454.49,0.0,0.0,123,27.0,0.0,0.0,0.0,8.2,0.0,133.70531579922226,0.0,321,23016453.0,584838506.0,45226.0,-58.0,2240.0,970.0,85.0,46.0,68.67915705608085,133.17686625211883,-22.0,234.6,521.3333333333334,4.0,1663505840730.0,104.0,15.0,3.71,1112.49,1270.0,1112.49,1112.49,0.0,0.0,3.71,305.5,592.4,1.0,5.0,135,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,234.6,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.71,2.194999933242798,1112.49,525.7309999465942,525.73,954864,4.0,954864
162,162,162,162,162,162,584838507,1663505842.933,747286,2,0,527.9340000152588,52.3218779,6.6298903,3.76,0.0,462.9100000000001,0.0,0.0,124,27.0,0.0,0.0,0.0,8.4,0.0,133.78120113511343,0.0,323,23016454.0,584838507.0,45226.0,-57.0,2240.0,1000.0,80.0,42.0,57.34878220951302,118.4069133271286,-21.0,193.9,430.8888888888889,5.0,1663505842933.0,99.0,14.0,3.76,1120.91,1240.0,1120.91,1120.91,0.0,0.0,3.76,255.1,526.7,1.0,5.0,136,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,193.9,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.76,2.203000068664551,1120.91,527.9340000152588,527.933,954864,4.0,954864
163,163,163,163,163,163,584838508,1663505844.484,747286,2,2,529.4849998950958,52.3219335,6.6298695,3.76,0.0,469.26,0.0,0.0,124,27.0,0.0,0.0,0.0,6.3,0.0,133.4519572953739,0.0,325,23016454.0,584838507.0,45226.0,-57.0,2240.0,1000.0,80.0,42.0,57.34878220951302,118.4069133271286,-21.0,193.9,430.8888888888889,5.0,1663505842933.0,99.0,14.0,3.76,1127.26,1240.0,1127.26,1127.26,0.0,0.0,3.76,255.1,526.7,1.0,5.0,136,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,193.9,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.76,1.550999879837036,1127.26,529.4849998950958,529.484,954864,4.0,954864
164,164,164,164,164,164,584838509,1663505845.128,747286,2,0,530.1289999485016,52.3219523,6.6298636,3.75,0.0,471.3900000000001,0.0,0.0,125,27.0,0.0,0.0,0.0,2.1,0.0,132.75404296403593,0.0,326,23016455.0,584838509.0,45226.0,-56.0,2190.0,980.0,79.0,43.0,61.17053562998233,125.60080211860026,-19.0,207.9,462.0,5.0,1663505845128.0,99.0,15.0,3.75,1129.39,1210.0,1129.39,1129.39,0.0,0.0,3.75,272.1,558.7,1.0,5.0,137,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,207.9,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.75,0.6440000534057617,1129.39,530.1289999485016,530.128,954864,4.0,954864
165,165,165,165,165,165,584838510,1663505847.332,747286,2,0,532.3329999446869,52.3220271,6.6298401,3.77,0.0,479.8699999999999,0.0,0.0,126,27.5,0.0,0.0,0.0,8.5,0.0,132.39643274719754,0.0,328,23016456.0,584838510.0,45226.0,-57.0,2190.0,1000.0,82.0,45.0,63.82328212183749,130.81637149241718,-18.0,224.2,489.1636363636364,4.0,1663505847332.0,102.0,16.0,3.77,1137.87,1190.0,1137.87,1137.87,0.0,0.0,3.77,283.9,581.9,1.0,5.0,138,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,224.2,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.77,2.2039999961853027,1137.87,532.3329999446869,532.332,954864,4.0,954864
166,166,166,166,166,166,584838511,1663505849.5,747286,2,0,534.5009999275208,52.3220958,6.6298164,3.79,0.0,487.69000000000005,0.0,0.0,127,28.5,0.0,0.0,0.0,7.8,0.0,132.19943228642086,0.0,330,23016457.0,584838511.0,45226.0,-59.0,2080.0,920.0,84.0,45.0,70.6799573762089,130.79389058994383,-22.0,240.3,505.89473684210526,5.0,1663505849500.0,104.0,15.0,3.79,1145.69,1160.0,1145.69,1145.69,0.0,0.0,3.79,314.4,581.8,1.0,5.0,139,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,240.3,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.79,2.1679999828338623,1145.69,534.5009999275208,534.5,954864,4.0,954864
167,167,167,167,167,167,584838512,1663505852.6351118,747286,2,0,537.6361117362976,52.3221742,6.6297899,3.79,0.0,500.0,0.0,0.0,128,26.5,0.0,0.0,0.0,8.9,0.0,132.51643547998503,0.0,332,23016458.0,584838512.0,45226.0,-57.0,2310.0,990.0,87.0,47.0,68.00472998188039,135.04278115740678,-18.0,226.8,513.5094339622641,4.0,1663505851734.0,104.0,13.0,3.79,1154.6,1320.0,1154.6,1158.0,0.0,0.0,3.79,302.5,600.7,1.0,5.0,140,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,226.8,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.79,3.1351117288389787,1154.6,536.7349998950958,536.734,954864,4.0,954864
168,168,168,168,168,168,584838513,1663505853.929,747286,3,0,538.9299998283386,52.3222477,6.6297651,3.77,0.0,4.9500000000000455,0.0,0.0,129,26.5,0.0,0.0,0.0,8.3,0.0,132.92362933296525,0.0,334,23016459.0,584838513.0,45226.0,-56.0,2270.0,1030.0,83.0,47.0,63.32870226742382,134.84045303514662,-24.0,221.5,501.50943396226415,3.0,1663505853929.0,103.0,17.0,3.77,1162.95,1240.0,1162.95,1162.95,0.0,0.0,3.77,281.7,599.8,1.0,5.0,141,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,221.5,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.77,1.2938881719788924,1162.95,538.9299998283386,538.929,954864,4.0,954864
169,169,169,169,169,169,584838514,1663505855.015,747286,3,3,540.0160000324249,52.322281,6.6297528,3.77,0.0,8.75,0.0,0.0,129,26.5,0.0,0.0,0.0,3.8,0.0,132.4495716890476,0.0,336,23016459.0,584838513.0,45226.0,-56.0,2270.0,1030.0,83.0,47.0,63.32870226742382,134.84045303514662,-24.0,221.5,501.50943396226415,3.0,1663505853929.0,103.0,17.0,3.77,1166.75,1240.0,1166.75,1166.75,0.0,0.0,3.77,281.7,599.8,1.0,5.0,141,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,221.5,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.77,1.0860002040863037,1166.75,540.0160000324249,540.015,954864,4.0,954864
170,170,170,170,170,170,584838515,1663505856.132,747286,3,0,541.1329998970032,52.3223222,6.6297412,3.71,0.0,13.410000000000082,0.0,0.0,130,27.0,0.0,0.0,0.0,4.7,0.0,132.25544193928866,0.0,337,23016460.0,584838515.0,45226.0,-58.0,2160.0,980.0,85.0,48.0,68.85900427586765,140.25835053122373,-19.0,246.1,546.8888888888889,5.0,1663505856132.0,106.0,16.0,3.71,1171.41,1180.0,1171.41,1171.41,0.0,0.0,3.71,306.3,623.9,1.0,5.0,142,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,246.1,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.71,1.116999864578247,1171.41,541.1329998970032,541.132,954864,4.0,954864
171,171,171,171,171,171,584838516,1663505858.39,747286,3,0,543.3910000324249,52.3223935,6.6297195,3.8,0.0,21.480000000000015,0.0,0.0,131,27.5,0.0,0.0,0.0,8.1,0.0,131.99849144581225,0.0,339,23016461.0,584838516.0,45226.0,-58.0,2220.0,970.0,86.0,46.0,68.47682893382073,127.39927431646817,-16.0,226.7,494.6181818181818,5.0,1663505858390.0,104.0,13.0,3.8,1179.48,1250.0,1179.48,1179.48,0.0,0.0,3.8,304.6,566.7,1.0,5.0,143,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,226.7,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.8,2.258000135421753,1179.48,543.3910000324249,543.39,954864,4.0,954864
172,172,172,172,172,172,584838517,1663505860.734,747286,3,0,545.7349998950958,52.3224755,6.6296951,3.88,0.0,30.75999999999999,0.0,0.0,132,26.5,0.0,0.0,0.0,9.3,0.0,132.24787029403703,0.0,341,23016462.0,584838517.0,45226.0,-58.0,2290.0,980.0,86.0,47.0,70.74740008362896,136.68388703796126,-23.0,231.5,524.1509433962265,4.0,1663505860734.0,105.0,15.0,3.88,1188.76,1310.0,1188.76,1188.76,0.0,0.0,3.88,314.70000000000005,608.0,1.0,5.0,144,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,231.5,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.88,2.3439998626708984,1188.76,545.7349998950958,545.734,954864,4.0,954864
173,173,173,173,173,173,584838518,1663505862.941,747286,3,0,547.941999912262,52.3225483,6.6296693,3.74,0.0,39.04999999999996,0.0,0.0,133,26.5,0.0,0.0,0.0,8.3,0.0,132.75862068965537,0.0,343,23016463.0,584838518.0,45226.0,-57.0,2220.0,930.0,84.0,45.0,70.50011015642212,136.6164443305412,-21.0,229.0,518.4905660377359,4.0,1663505862941.0,102.0,14.0,3.74,1197.05,1290.0,1197.05,1197.05,0.0,0.0,3.74,313.6,607.7,1.0,5.0,145,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,229.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.74,2.2070000171661377,1197.05,547.941999912262,547.941,954864,4.0,954864
174,174,174,174,174,174,584838519,1663505863.687,747286,3,1,548.6879999637604,52.3225745,6.6296589,3.74,0.0,42.04999999999996,0.0,0.0,133,26.5,0.0,0.0,0.0,3.0,0.0,132.95270106937733,0.0,345,23016463.0,584838518.0,45226.0,-57.0,2220.0,930.0,84.0,45.0,70.50011015642212,136.6164443305412,-21.0,229.0,518.4905660377359,4.0,1663505862941.0,102.0,14.0,3.74,1200.05,1290.0,1200.05,1200.05,0.0,0.0,3.74,313.6,607.7,1.0,5.0,145,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,229.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.74,0.7460000514984131,1200.05,548.6879999637604,548.687,954864,4.0,954864
175,175,175,175,175,175,584838520,1663505865.136,747286,3,0,550.1369998455048,52.3226199,6.6296418,3.69,0.0,47.23000000000002,0.0,0.0,134,26.5,0.0,0.0,0.0,5.2,0.0,133.56924784901489,0.0,346,23016464.0,584838520.0,45226.0,-59.0,2240.0,940.0,87.0,47.0,70.07297300942848,132.70476730017847,-21.0,235.2,532.5283018867924,5.0,1663505865136.0,106.0,14.0,3.69,1205.23,1300.0,1205.23,1205.23,0.0,0.0,3.69,311.69999999999993,590.3,1.0,5.0,146,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,235.2,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.69,1.4489998817443848,1205.23,550.1369998455048,550.136,954864,4.0,954864
176,176,176,176,176,176,584838521,1663505867.406,747286,3,0,552.4069998264313,52.3226866,6.6296154,3.74,0.0,54.86999999999989,0.0,0.0,135,26.5,0.0,0.0,0.0,7.6,0.0,134.0887191334736,0.0,348,23016465.0,584838521.0,45226.0,-57.0,2270.0,980.0,85.0,46.0,67.68999734725351,134.0536214485794,-21.0,228.0,516.2264150943396,3.0,1663505867406.0,103.0,15.0,3.74,1212.87,1290.0,1212.87,1212.87,0.0,0.0,3.74,301.1,596.2999999999998,1.0,5.0,147,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,228.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.74,2.2699999809265137,1212.87,552.4069998264313,552.406,954864,4.0,954864
177,177,177,177,177,177,584838522,1663505869.746,747286,3,0,554.7469999790192,52.3227699,6.629585,3.78,0.0,64.38000000000011,0.0,0.0,136,27.0,0.0,0.0,0.0,9.5,0.0,133.91925422628313,0.0,350,23016466.0,584838522.0,45226.0,-59.0,2190.0,940.0,89.0,48.0,73.33270386806407,130.18690622316342,-22.0,244.5,543.3333333333334,4.0,1663505869746.0,107.0,14.0,3.78,1222.38,1250.0,1222.38,1222.38,0.0,0.0,3.78,326.2,579.1,1.0,5.0,148,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,244.5,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.78,2.34000015258789,1222.38,554.7469999790192,554.746,954864,4.0,954864
178,178,178,178,178,178,584838523,1663505871.929,747286,3,0,556.9299998283386,52.322841,6.6295562,3.74,0.0,72.52999999999997,0.0,0.0,137,27.0,0.0,0.0,0.0,8.1,0.0,134.62009161159503,0.0,352,23016467.0,584838523.0,45226.0,-58.0,2220.0,950.0,85.0,47.0,71.69159798750961,135.49239920687376,-20.0,238.4,529.7777777777778,4.0,1663505871929.0,105.0,16.0,3.74,1230.53,1270.0,1230.53,1230.53,0.0,0.0,3.74,318.9,602.6999999999999,1.0,5.0,149,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,238.4,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.74,2.182999849319458,1230.53,556.9299998283386,556.929,954864,4.0,954864
179,179,179,179,179,179,584838524,1663505874.136,747286,3,0,559.1369998455048,52.3229167,6.6295293,3.67,0.0,81.15000000000009,0.0,0.0,138,27.0,0.0,0.0,0.0,8.6,0.0,135.13355407097163,0.0,354,23016468.0,584838524.0,45226.0,-58.0,2160.0,900.0,88.0,46.0,78.09865519241404,141.20254843510438,-18.0,263.9,586.4444444444443,3.0,1663505874136.0,104.0,13.0,3.67,1239.15,1260.0,1239.15,1239.15,0.0,0.0,3.67,347.4,628.1,1.0,5.0,150,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,263.9,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.67,2.2070000171661377,1239.15,559.1369998455048,559.136,954864,4.0,954864
180,180,180,180,180,180,584838525,1663505876.39,747286,3,0,561.3910000324249,52.3229716,6.6294962,3.65,0.0,87.66000000000008,0.0,0.0,139,28.0,0.0,0.0,0.0,6.5,0.0,136.08728438118598,0.0,356,23016469.0,584838525.0,45226.0,-57.0,2220.0,990.0,84.0,45.0,68.47682893382073,143.15838695028572,-23.0,238.1,510.2142857142857,3.0,1663505876390.0,102.0,15.0,3.65,1245.66,1230.0,1245.66,1245.66,0.0,0.0,3.65,304.6,636.8,1.0,5.0,151,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,238.1,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.65,2.254000186920166,1245.66,561.3910000324249,561.39,954864,4.0,954864
181,181,181,181,181,181,584838526,1663505878.335,747286,3,0,563.3359999656677,52.3230465,6.6294696,3.64,0.0,96.17000000000009,0.0,0.0,140,28.0,0.0,0.0,0.0,8.5,0.0,136.9083603001318,0.0,358,23016470.0,584838526.0,45226.0,-58.0,2150.0,980.0,86.0,44.0,70.07297300942848,137.11102418495489,-21.0,249.3,534.2142857142857,4.0,1663505878335.0,102.0,12.0,3.64,1254.17,1170.0,1254.17,1254.17,0.0,0.0,3.64,311.69999999999993,609.9,1.0,5.0,152,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,249.3,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.64,1.9449999332427976,1254.17,563.3359999656677,563.335,954864,4.0,954864
