,id,timestamp,sessionId,sessionIntervalId,type,elapsedTime,latitude,longitude,gpsInstaSpeed,impellerInstaSpeed,gpsTotalDistance,impellerTotalDistance,heartRate,strokeCount,strokeRate,totalCaloriesBurned,caloriesPerHour,caloriesPerStroke,gpsDistStroke,impellerDistStroke,gpsPace,impellerPace,sessionStrokeIndex,oarlockStrokes,id,sessionStrokeId,oarlockSessionId,catchAngle,cycleTime,driveTime,effectiveLength,finishAngle,handleForceAvg,maxHandleForce,positionOfMaxForce,power,realWorkPerStroke,slip,ts,totalLength,wash
1181,340360,1617106525761,469,622,0,3740761,52.2286658,6.8440057,2.64,0,11718.05,0,117,1193,21.5,0,0,0,7.4,0,189393,0,2768,"[{'id': 9078, 'sessionStrokeId': 340360, 'oarlockSessionId': 69, 'catchAngle': -38, 'cycleTime': 2900, 'driveTime': 1070, 'effectiveLength': 61, 'finishAngle': 42, 'handleForceAvg': 189.2, 'maxHandleForce': 418.2, 'positionOfMaxForce': -1, 'power': 101.4, 'realWorkPerStroke': 294.1, 'slip': 9, 'timestamp': 1617106525761, 'totalLength': 80, 'wash': 10, 'seatIndex': 1}]",9078.0,340360.0,69.0,-38.0,2900.0,1070.0,61.0,42.0,189.2,418.2,-1.0,101.4,294.1,9.0,1617106525761.0,80.0,10.0
1182,340361,1617106528613,469,622,0,3743613,52.2285987,6.8440261,2.66,0,11725.65,0,117,1194,21.0,0,0,0,7.6,0,187969,0,2770,"[{'id': 9079, 'sessionStrokeId': 340361, 'oarlockSessionId': 69, 'catchAngle': -39, 'cycleTime': 2750, 'driveTime': 960, 'effectiveLength': 58, 'finishAngle': 43, 'handleForceAvg': 204.3, 'maxHandleForce': 398.6, 'positionOfMaxForce': 1, 'power': 99.9, 'realWorkPerStroke': 274.7, 'slip': 11, 'timestamp': 1617106528613, 'totalLength': 82, 'wash': 13, 'seatIndex': 1}]",9079.0,340361.0,69.0,-39.0,2750.0,960.0,58.0,43.0,204.3,398.6,1.0,99.9,274.7,11.0,1617106528613.0,82.0,13.0
1183,340362,1617106531503,469,622,0,3746503,52.2285303,6.8440453,2.67,0,11733.38,0,118,1195,21.0,0,0,0,7.7,0,187265,0,2772,"[{'id': 9080, 'sessionStrokeId': 340362, 'oarlockSessionId': 69, 'catchAngle': -42, 'cycleTime': 3080, 'driveTime': 1140, 'effectiveLength': 65, 'finishAngle': 43, 'handleForceAvg': 172.5, 'maxHandleForce': 355.6, 'positionOfMaxForce': 8, 'power': 88.6, 'realWorkPerStroke': 272.9, 'slip': 9, 'timestamp': 1617106531503, 'totalLength': 85, 'wash': 11, 'seatIndex': 1}]",9080.0,340362.0,69.0,-42.0,3080.0,1140.0,65.0,43.0,172.5,355.6,8.0,88.6,272.9,9.0,1617106531503.0,85.0,11.0
1184,340363,1617106534406,469,622,0,3749406,52.2284617,6.8440639,2.69,0,11741.12,0,119,1196,20.0,0,0,0,7.7,0,185873,0,2774,"[{'id': 9081, 'sessionStrokeId': 340363, 'oarlockSessionId': 69, 'catchAngle': -45, 'cycleTime': 2830, 'driveTime': 1040, 'effectiveLength': 63, 'finishAngle': 42, 'handleForceAvg': 197.9, 'maxHandleForce': 375.1, 'positionOfMaxForce': -11, 'power': 97.6, 'realWorkPerStroke': 276.2, 'slip': 11, 'timestamp': 1617106534406, 'totalLength': 87, 'wash': 13, 'seatIndex': 1}]",9081.0,340363.0,69.0,-45.0,2830.0,1040.0,63.0,42.0,197.9,375.1,-11.0,97.6,276.2,11.0,1617106534406.0,87.0,13.0
1185,340366,1617106537988,469,622,0,3752988,52.2283737,6.8440825,2.69,0,11751.0,0,119,1197,17.5,0,0,0,2.3,0,185873,0,2778,"[{'id': 9082, 'sessionStrokeId': 340366, 'oarlockSessionId': 69, 'catchAngle': -58, 'cycleTime': 3600, 'driveTime': 1240, 'effectiveLength': 76, 'finishAngle': 43, 'handleForceAvg': 256, 'maxHandleForce': 502.6, 'positionOfMaxForce': -8, 'power': 122.1, 'realWorkPerStroke': 439.8, 'slip': 12, 'timestamp': 1617106537988, 'totalLength': 101, 'wash': 13, 'seatIndex': 1}]",9082.0,340366.0,69.0,-58.0,3600.0,1240.0,76.0,43.0,256.0,502.6,-8.0,122.1,439.8,12.0,1617106537988.0,101.0,13.0
1186,340367,1617106541574,469,622,0,3756574,52.2282829,6.8440988,2.73,0,11761.17,0,121,1198,16.5,0,0,0,10.2,0,183150,0,2780,"[{'id': 9083, 'sessionStrokeId': 340367, 'oarlockSessionId': 69, 'catchAngle': -60, 'cycleTime': 3600, 'driveTime': 1220, 'effectiveLength': 85, 'finishAngle': 45, 'handleForceAvg': 271, 'maxHandleForce': 505.7, 'positionOfMaxForce': -12, 'power': 132.6, 'realWorkPerStroke': 477.3, 'slip': 7, 'timestamp': 1617106541574, 'totalLength': 105, 'wash': 13, 'seatIndex': 1}]",9083.0,340367.0,69.0,-60.0,3600.0,1220.0,85.0,45.0,271.0,505.7,-12.0,132.6,477.3,7.0,1617106541574.0,105.0,13.0
1187,340368,1617106545175,469,622,0,3760175,52.2281883,6.8441145,2.85,0,11771.75,0,122,1199,17.0,0,0,0,10.6,0,175438,0,2782,"[{'id': 9084, 'sessionStrokeId': 340368, 'oarlockSessionId': 69, 'catchAngle': -60, 'cycleTime': 3600, 'driveTime': 1270, 'effectiveLength': 81, 'finishAngle': 44, 'handleForceAvg': 246.9, 'maxHandleForce': 510.9, 'positionOfMaxForce': -16, 'power': 129, 'realWorkPerStroke': 464.5, 'slip': 11, 'timestamp': 1617106545175, 'totalLength': 104, 'wash': 12, 'seatIndex': 1}]",9084.0,340368.0,69.0,-60.0,3600.0,1270.0,81.0,44.0,246.9,510.9,-16.0,129.0,464.5,11.0,1617106545175.0,104.0,12.0
1188,340369,1617106548378,469,622,0,3763378,52.2281003,6.8441267,2.97,0,11781.59,0,120,1200,18.0,0,0,0,9.8,0,168350,0,2784,"[{'id': 9085, 'sessionStrokeId': 340369, 'oarlockSessionId': 69, 'catchAngle': -60, 'cycleTime': 3320, 'driveTime': 1290, 'effectiveLength': 86, 'finishAngle': 46, 'handleForceAvg': 244, 'maxHandleForce': 518.5, 'positionOfMaxForce': -17, 'power': 143.2, 'realWorkPerStroke': 475.4, 'slip': 7, 'timestamp': 1617106548378, 'totalLength': 106, 'wash': 13, 'seatIndex': 1}]",9085.0,340369.0,69.0,-60.0,3320.0,1290.0,86.0,46.0,244.0,518.5,-17.0,143.2,475.4,7.0,1617106548378.0,106.0,13.0
1189,340370,1617106551570,469,622,0,3766570,52.2280119,6.844141,3.02,0,11791.47,0,120,1201,18.5,0,0,0,9.9,0,165562,0,2786,"[{'id': 9086, 'sessionStrokeId': 340370, 'oarlockSessionId': 69, 'catchAngle': -61, 'cycleTime': 3160, 'driveTime': 1220, 'effectiveLength': 81, 'finishAngle': 45, 'handleForceAvg': 247.3, 'maxHandleForce': 487, 'positionOfMaxForce': -20, 'power': 139.5, 'realWorkPerStroke': 440.9, 'slip': 10, 'timestamp': 1617106551570, 'totalLength': 106, 'wash': 15, 'seatIndex': 1}]",9086.0,340370.0,69.0,-61.0,3160.0,1220.0,81.0,45.0,247.3,487.0,-20.0,139.5,440.9,10.0,1617106551570.0,106.0,15.0
1190,340372,1617106554972,469,622,0,3769972,52.2279181,6.8441568,3.0,0,11801.97,0,121,1202,18.0,0,0,0,1.5,0,166666,0,2789,"[{'id': 9087, 'sessionStrokeId': 340372, 'oarlockSessionId': 69, 'catchAngle': -60, 'cycleTime': 3320, 'driveTime': 1230, 'effectiveLength': 85, 'finishAngle': 47, 'handleForceAvg': 245.4, 'maxHandleForce': 466.1, 'positionOfMaxForce': -17, 'power': 134.3, 'realWorkPerStroke': 446.1, 'slip': 7, 'timestamp': 1617106554972, 'totalLength': 107, 'wash': 15, 'seatIndex': 1}]",9087.0,340372.0,69.0,-60.0,3320.0,1230.0,85.0,47.0,245.4,466.1,-17.0,134.3,446.1,7.0,1617106554972.0,107.0,15.0
1191,340373,1617106558414,469,622,0,3773414,52.2278281,6.8441728,3.01,0,11812.05,0,123,1203,18.0,0,0,0,10.1,0,166112,0,2791,"[{'id': 9088, 'sessionStrokeId': 340373, 'oarlockSessionId': 69, 'catchAngle': -61, 'cycleTime': 3380, 'driveTime': 1350, 'effectiveLength': 88, 'finishAngle': 45, 'handleForceAvg': 214.4, 'maxHandleForce': 436.4, 'positionOfMaxForce': -4, 'power': 125, 'realWorkPerStroke': 422.7, 'slip': 7, 'timestamp': 1617106558414, 'totalLength': 106, 'wash': 11, 'seatIndex': 1}]",9088.0,340373.0,69.0,-61.0,3380.0,1350.0,88.0,45.0,214.4,436.4,-4.0,125.0,422.7,7.0,1617106558414.0,106.0,11.0
1192,340374,1617106561417,469,622,0,3776417,52.2277462,6.844183,3.07,0,11821.19,0,124,1204,19.0,0,0,0,9.1,0,162866,0,2793,"[{'id': 9089, 'sessionStrokeId': 340374, 'oarlockSessionId': 69, 'catchAngle': -60, 'cycleTime': 3080, 'driveTime': 1280, 'effectiveLength': 84, 'finishAngle': 47, 'handleForceAvg': 231.3, 'maxHandleForce': 499.5, 'positionOfMaxForce': -15, 'power': 144, 'realWorkPerStroke': 443.8, 'slip': 7, 'timestamp': 1617106561417, 'totalLength': 107, 'wash': 16, 'seatIndex': 1}]",9089.0,340374.0,69.0,-60.0,3080.0,1280.0,84.0,47.0,231.3,499.5,-15.0,144.0,443.8,7.0,1617106561417.0,107.0,16.0
1193,340375,1617106564527,469,622,0,3779527,52.2276584,6.844195,3.13,0,11831.0,0,124,1205,18.5,0,0,0,9.8,0,159744,0,2795,"[{'id': 9090, 'sessionStrokeId': 340375, 'oarlockSessionId': 69, 'catchAngle': -60, 'cycleTime': 3160, 'driveTime': 1250, 'effectiveLength': 85, 'finishAngle': 45, 'handleForceAvg': 237.7, 'maxHandleForce': 473.3, 'positionOfMaxForce': -15, 'power': 141, 'realWorkPerStroke': 445.6, 'slip': 7, 'timestamp': 1617106564527, 'totalLength': 105, 'wash': 13, 'seatIndex': 1}]",9090.0,340375.0,69.0,-60.0,3160.0,1250.0,85.0,45.0,237.7,473.3,-15.0,141.0,445.6,7.0,1617106564527.0,105.0,13.0
1194,340377,1617106567781,469,622,0,3782781,52.2275673,6.8442082,3.12,0,11841.18,0,125,1206,18.0,0,0,0,8.7,0,160256,0,2798,"[{'id': 9091, 'sessionStrokeId': 340377, 'oarlockSessionId': 69, 'catchAngle': -61, 'cycleTime': 3400, 'driveTime': 1330, 'effectiveLength': 86, 'finishAngle': 46, 'handleForceAvg': 218.4, 'maxHandleForce': 433, 'positionOfMaxForce': -8, 'power': 123.5, 'realWorkPerStroke': 419.9, 'slip': 7, 'timestamp': 1617106567781, 'totalLength': 107, 'wash': 14, 'seatIndex': 1}]",9091.0,340377.0,69.0,-61.0,3400.0,1330.0,86.0,46.0,218.4,433.0,-8.0,123.5,419.9,7.0,1617106567781.0,107.0,14.0
1195,340378,1617106570996,469,622,0,3785996,52.2274805,6.8442193,3.05,0,11850.87,0,125,1207,18.5,0,0,0,9.7,0,163934,0,2800,"[{'id': 9092, 'sessionStrokeId': 340378, 'oarlockSessionId': 69, 'catchAngle': -60, 'cycleTime': 3160, 'driveTime': 1310, 'effectiveLength': 85, 'finishAngle': 45, 'handleForceAvg': 224.5, 'maxHandleForce': 467, 'positionOfMaxForce': -16, 'power': 139.7, 'realWorkPerStroke': 441.5, 'slip': 8, 'timestamp': 1617106570996, 'totalLength': 105, 'wash': 12, 'seatIndex': 1}]",9092.0,340378.0,69.0,-60.0,3160.0,1310.0,85.0,45.0,224.5,467.0,-16.0,139.7,441.5,8.0,1617106570996.0,105.0,12.0
1196,340379,1617106574175,469,622,0,3789175,52.2273928,6.8442288,3.03,0,11860.65,0,124,1208,18.5,0,0,0,9.8,0,165016,0,2802,"[{'id': 9093, 'sessionStrokeId': 340379, 'oarlockSessionId': 69, 'catchAngle': -61, 'cycleTime': 3100, 'driveTime': 1190, 'effectiveLength': 86, 'finishAngle': 44, 'handleForceAvg': 256.6, 'maxHandleForce': 458.4, 'positionOfMaxForce': -22, 'power': 144.5, 'realWorkPerStroke': 448, 'slip': 7, 'timestamp': 1617106574175, 'totalLength': 105, 'wash': 12, 'seatIndex': 1}]",9093.0,340379.0,69.0,-61.0,3100.0,1190.0,86.0,44.0,256.6,458.4,-22.0,144.5,448.0,7.0,1617106574175.0,105.0,12.0
1197,340380,1617106577394,469,622,0,3792394,52.2273018,6.8442386,3.08,0,11870.8,0,125,1209,18.5,0,0,0,10.2,0,162337,0,2804,"[{'id': 9094, 'sessionStrokeId': 340380, 'oarlockSessionId': 69, 'catchAngle': -61, 'cycleTime': 3290, 'driveTime': 1270, 'effectiveLength': 84, 'finishAngle': 44, 'handleForceAvg': 239.2, 'maxHandleForce': 489.4, 'positionOfMaxForce': -11, 'power': 139.9, 'realWorkPerStroke': 460.3, 'slip': 8, 'timestamp': 1617106577394, 'totalLength': 105, 'wash': 13, 'seatIndex': 1}]",9094.0,340380.0,69.0,-61.0,3290.0,1270.0,84.0,44.0,239.2,489.4,-11.0,139.9,460.3,8.0,1617106577394.0,105.0,13.0
1198,340381,1617106580777,469,622,0,3795777,52.2272069,6.8442486,3.14,0,11881.39,0,125,1210,18.5,0,0,0,10.6,0,159235,0,2806,"[{'id': 9095, 'sessionStrokeId': 340381, 'oarlockSessionId': 69, 'catchAngle': -61, 'cycleTime': 3180, 'driveTime': 1220, 'effectiveLength': 86, 'finishAngle': 47, 'handleForceAvg': 255.4, 'maxHandleForce': 486.2, 'positionOfMaxForce': -20, 'power': 145.4, 'realWorkPerStroke': 462.4, 'slip': 7, 'timestamp': 1617106580777, 'totalLength': 108, 'wash': 15, 'seatIndex': 1}]",9095.0,340381.0,69.0,-61.0,3180.0,1220.0,86.0,47.0,255.4,486.2,-20.0,145.4,462.4,7.0,1617106580777.0,108.0,15.0
1199,340382,1617106583769,469,622,0,3798769,52.227121,6.844258,3.15,0,11890.97,0,126,1211,18.5,0,0,0,9.6,0,158730,0,2808,"[{'id': 9096, 'sessionStrokeId': 340382, 'oarlockSessionId': 69, 'catchAngle': -61, 'cycleTime': 3180, 'driveTime': 1210, 'effectiveLength': 84, 'finishAngle': 45, 'handleForceAvg': 243.3, 'maxHandleForce': 478.7, 'positionOfMaxForce': -19, 'power': 138.7, 'realWorkPerStroke': 441.2, 'slip': 9, 'timestamp': 1617106583769, 'totalLength': 106, 'wash': 13, 'seatIndex': 1}]",9096.0,340382.0,69.0,-61.0,3180.0,1210.0,84.0,45.0,243.3,478.7,-19.0,138.7,441.2,9.0,1617106583769.0,106.0,13.0
1200,340384,1617106587183,469,622,0,3802183,52.227031,6.8442668,3.09,0,11901.01,0,126,1212,18.5,0,0,0,0.8,0,161812,0,2811,"[{'id': 9097, 'sessionStrokeId': 340384, 'oarlockSessionId': 69, 'catchAngle': -61, 'cycleTime': 3280, 'driveTime': 1220, 'effectiveLength': 85, 'finishAngle': 46, 'handleForceAvg': 241.4, 'maxHandleForce': 456.9, 'positionOfMaxForce': -21, 'power': 130.1, 'realWorkPerStroke': 426.9, 'slip': 8, 'timestamp': 1617106587183, 'totalLength': 107, 'wash': 14, 'seatIndex': 1}]",9097.0,340384.0,69.0,-61.0,3280.0,1220.0,85.0,46.0,241.4,456.9,-21.0,130.1,426.9,8.0,1617106587183.0,107.0,14.0
1201,340386,1617106590394,469,622,0,3805394,52.2269443,6.8442733,3.01,0,11910.67,0,127,1213,18.5,0,0,0,1.5,0,166112,0,2814,"[{'id': 9098, 'sessionStrokeId': 340386, 'oarlockSessionId': 69, 'catchAngle': -62, 'cycleTime': 3300, 'driveTime': 1230, 'effectiveLength': 89, 'finishAngle': 47, 'handleForceAvg': 274.1, 'maxHandleForce': 504.5, 'positionOfMaxForce': -7, 'power': 149.4, 'realWorkPerStroke': 493.1, 'slip': 7, 'timestamp': 1617106590394, 'totalLength': 109, 'wash': 13, 'seatIndex': 1}]",9098.0,340386.0,69.0,-62.0,3300.0,1230.0,89.0,47.0,274.1,504.5,-7.0,149.4,493.1,7.0,1617106590394.0,109.0,13.0
1202,340387,1617106593777,469,622,0,3808777,52.2268558,6.8442824,2.91,0,11920.55,0,129,1214,17.5,0,0,0,9.9,0,171821,0,2816,"[{'id': 9099, 'sessionStrokeId': 340387, 'oarlockSessionId': 69, 'catchAngle': -61, 'cycleTime': 3430, 'driveTime': 1260, 'effectiveLength': 86, 'finishAngle': 45, 'handleForceAvg': 268.5, 'maxHandleForce': 520.4, 'positionOfMaxForce': -19, 'power': 142.1, 'realWorkPerStroke': 487.5, 'slip': 8, 'timestamp': 1617106593777, 'totalLength': 106, 'wash': 12, 'seatIndex': 1}]",9099.0,340387.0,69.0,-61.0,3430.0,1260.0,86.0,45.0,268.5,520.4,-19.0,142.1,487.5,8.0,1617106593777.0,106.0,12.0
1203,340389,1617106597421,469,622,0,3812421,52.2267675,6.8442978,2.83,0,11930.43,0,130,1215,17.5,0,0,0,6.4,0,176678,0,2819,"[{'id': 9100, 'sessionStrokeId': 340389, 'oarlockSessionId': 69, 'catchAngle': -60, 'cycleTime': 3550, 'driveTime': 1340, 'effectiveLength': 87, 'finishAngle': 46, 'handleForceAvg': 242.1, 'maxHandleForce': 506.8, 'positionOfMaxForce': -18, 'power': 131.5, 'realWorkPerStroke': 467, 'slip': 8, 'timestamp': 1617106597421, 'totalLength': 106, 'wash': 11, 'seatIndex': 1}]",9100.0,340389.0,69.0,-60.0,3550.0,1340.0,87.0,46.0,242.1,506.8,-18.0,131.5,467.0,8.0,1617106597421.0,106.0,11.0
1204,340390,1617106600785,469,622,0,3815785,52.2266751,6.8443173,2.87,0,11940.8,0,130,1216,17.5,0,0,0,10.4,0,174216,0,2821,"[{'id': 9101, 'sessionStrokeId': 340390, 'oarlockSessionId': 69, 'catchAngle': -60, 'cycleTime': 3430, 'driveTime': 1300, 'effectiveLength': 85, 'finishAngle': 46, 'handleForceAvg': 238.8, 'maxHandleForce': 482, 'positionOfMaxForce': -14, 'power': 132.6, 'realWorkPerStroke': 454.8, 'slip': 8, 'timestamp': 1617106600785, 'totalLength': 106, 'wash': 13, 'seatIndex': 1}]",9101.0,340390.0,69.0,-60.0,3430.0,1300.0,85.0,46.0,238.8,482.0,-14.0,132.6,454.8,8.0,1617106600785.0,106.0,13.0
1205,340391,1617106604207,469,622,0,3819207,52.2265844,6.8443404,2.96,0,11951.02,0,131,1217,17.5,0,0,0,10.2,0,168918,0,2823,"[{'id': 9102, 'sessionStrokeId': 340391, 'oarlockSessionId': 69, 'catchAngle': -59, 'cycleTime': 3390, 'driveTime': 1250, 'effectiveLength': 83, 'finishAngle': 46, 'handleForceAvg': 246.9, 'maxHandleForce': 489.2, 'positionOfMaxForce': -18, 'power': 135.6, 'realWorkPerStroke': 459.7, 'slip': 9, 'timestamp': 1617106604207, 'totalLength': 105, 'wash': 13, 'seatIndex': 1}]",9102.0,340391.0,69.0,-59.0,3390.0,1250.0,83.0,46.0,246.9,489.2,-18.0,135.6,459.7,9.0,1617106604207.0,105.0,13.0
1206,340392,1617106607578,469,622,0,3822578,52.2264912,6.8443658,3.03,0,11961.54,0,130,1218,17.5,0,0,0,10.5,0,165016,0,2825,"[{'id': 9103, 'sessionStrokeId': 340392, 'oarlockSessionId': 69, 'catchAngle': -61, 'cycleTime': 3430, 'driveTime': 1310, 'effectiveLength': 90, 'finishAngle': 47, 'handleForceAvg': 235, 'maxHandleForce': 438.1, 'positionOfMaxForce': -5, 'power': 134.7, 'realWorkPerStroke': 462.2, 'slip': 6, 'timestamp': 1617106607578, 'totalLength': 108, 'wash': 12, 'seatIndex': 1}]",9103.0,340392.0,69.0,-61.0,3430.0,1310.0,90.0,47.0,235.0,438.1,-5.0,134.7,462.2,6.0,1617106607578.0,108.0,12.0
1207,340393,1617106610781,469,622,0,3825781,52.226404,6.8443921,3.04,0,11971.41,0,130,1219,18.5,0,0,0,9.9,0,164473,0,2827,"[{'id': 9104, 'sessionStrokeId': 340393, 'oarlockSessionId': 69, 'catchAngle': -61, 'cycleTime': 3150, 'driveTime': 1210, 'effectiveLength': 89, 'finishAngle': 47, 'handleForceAvg': 257.1, 'maxHandleForce': 460.5, 'positionOfMaxForce': -14, 'power': 150.1, 'realWorkPerStroke': 472.8, 'slip': 7, 'timestamp': 1617106610781, 'totalLength': 108, 'wash': 12, 'seatIndex': 1}]",9104.0,340393.0,69.0,-61.0,3150.0,1210.0,89.0,47.0,257.1,460.5,-14.0,150.1,472.8,7.0,1617106610781.0,108.0,12.0
1208,340394,1617106613984,469,622,0,3828984,52.2263207,6.8444275,3.02,0,11981.0,0,129,1220,18.5,0,0,0,9.6,0,165562,0,2829,"[{'id': 9105, 'sessionStrokeId': 340394, 'oarlockSessionId': 69, 'catchAngle': -61, 'cycleTime': 3190, 'driveTime': 1260, 'effectiveLength': 85, 'finishAngle': 45, 'handleForceAvg': 256.4, 'maxHandleForce': 514.3, 'positionOfMaxForce': -17, 'power': 154.9, 'realWorkPerStroke': 494.4, 'slip': 9, 'timestamp': 1617106613984, 'totalLength': 106, 'wash': 12, 'seatIndex': 1}]",9105.0,340394.0,69.0,-61.0,3190.0,1260.0,85.0,45.0,256.4,514.3,-17.0,154.9,494.4,9.0,1617106613984.0,106.0,12.0
1209,340395,1617106617183,469,622,0,3832183,52.2262392,6.8444736,2.98,0,11990.6,0,129,1221,18.5,0,0,0,9.6,0,167785,0,2831,"[{'id': 9106, 'sessionStrokeId': 340395, 'oarlockSessionId': 69, 'catchAngle': -58, 'cycleTime': 3150, 'driveTime': 1200, 'effectiveLength': 81, 'finishAngle': 47, 'handleForceAvg': 248.3, 'maxHandleForce': 513.6, 'positionOfMaxForce': -20, 'power': 145.1, 'realWorkPerStroke': 457.3, 'slip': 10, 'timestamp': 1617106617183, 'totalLength': 105, 'wash': 14, 'seatIndex': 1}]",9106.0,340395.0,69.0,-58.0,3150.0,1200.0,81.0,47.0,248.3,513.6,-20.0,145.1,457.3,10.0,1617106617183.0,105.0,14.0
1210,340399,1617106620386,469,622,0,3835386,52.2261588,6.8445292,2.97,0,12000.32,0,128,1222,19.0,0,0,0,0.0,0,168350,0,2836,"[{'id': 9107, 'sessionStrokeId': 340399, 'oarlockSessionId': 69, 'catchAngle': -60, 'cycleTime': 3170, 'driveTime': 1230, 'effectiveLength': 87, 'finishAngle': 47, 'handleForceAvg': 241.2, 'maxHandleForce': 423.6, 'positionOfMaxForce': -1, 'power': 139.1, 'realWorkPerStroke': 441.2, 'slip': 6, 'timestamp': 1617106620386, 'totalLength': 107, 'wash': 14, 'seatIndex': 1}]",9107.0,340399.0,69.0,-60.0,3170.0,1230.0,87.0,47.0,241.2,423.6,-1.0,139.1,441.2,6.0,1617106620386.0,107.0,14.0
1211,340400,1617106623378,469,622,0,3838378,52.2260874,6.8445904,2.99,0,12009.3,0,127,1223,20.0,0,0,0,9.0,0,167224,0,2838,"[{'id': 9108, 'sessionStrokeId': 340400, 'oarlockSessionId': 69, 'catchAngle': -59, 'cycleTime': 2990, 'driveTime': 1140, 'effectiveLength': 88, 'finishAngle': 47, 'handleForceAvg': 239.5, 'maxHandleForce': 376.7, 'positionOfMaxForce': -6, 'power': 134.5, 'realWorkPerStroke': 402.4, 'slip': 5, 'timestamp': 1617106623378, 'totalLength': 106, 'wash': 13, 'seatIndex': 1}]",9108.0,340400.0,69.0,-59.0,2990.0,1140.0,88.0,47.0,239.5,376.7,-6.0,134.5,402.4,5.0,1617106623378.0,106.0,13.0
1212,340402,1617106626378,469,622,0,3841378,52.2260197,6.8446583,2.96,0,12018.14,0,126,1224,19.5,0,0,0,4.1,0,168918,0,2841,"[{'id': 9109, 'sessionStrokeId': 340402, 'oarlockSessionId': 69, 'catchAngle': -58, 'cycleTime': 2970, 'driveTime': 1180, 'effectiveLength': 81, 'finishAngle': 49, 'handleForceAvg': 211.8, 'maxHandleForce': 415.6, 'positionOfMaxForce': -18, 'power': 128.5, 'realWorkPerStroke': 381.9, 'slip': 7, 'timestamp': 1617106626378, 'totalLength': 107, 'wash': 19, 'seatIndex': 1}]",9109.0,340402.0,69.0,-58.0,2970.0,1180.0,81.0,49.0,211.8,415.6,-18.0,128.5,381.9,7.0,1617106626378.0,107.0,19.0
1213,340403,1617106629402,469,622,0,3844402,52.2259513,6.844733,2.96,0,12027.3,0,125,1225,19.0,0,0,0,9.2,0,168918,0,2843,"[{'id': 9110, 'sessionStrokeId': 340403, 'oarlockSessionId': 69, 'catchAngle': -60, 'cycleTime': 3220, 'driveTime': 1270, 'effectiveLength': 84, 'finishAngle': 48, 'handleForceAvg': 223.4, 'maxHandleForce': 451.2, 'positionOfMaxForce': -19, 'power': 129.9, 'realWorkPerStroke': 418.3, 'slip': 7, 'timestamp': 1617106629402, 'totalLength': 108, 'wash': 17, 'seatIndex': 1}]",9110.0,340403.0,69.0,-60.0,3220.0,1270.0,84.0,48.0,223.4,451.2,-19.0,129.9,418.3,7.0,1617106629402.0,108.0,17.0
1214,340404,1617106632781,469,622,0,3847781,52.2258766,6.8448191,3.01,0,12037.48,0,125,1226,18.5,0,0,0,10.2,0,166112,0,2845,"[{'id': 9111, 'sessionStrokeId': 340404, 'oarlockSessionId': 69, 'catchAngle': -59, 'cycleTime': 3170, 'driveTime': 1220, 'effectiveLength': 82, 'finishAngle': 47, 'handleForceAvg': 227.1, 'maxHandleForce': 427.7, 'positionOfMaxForce': -20, 'power': 127.5, 'realWorkPerStroke': 404.4, 'slip': 7, 'timestamp': 1617106632781, 'totalLength': 106, 'wash': 17, 'seatIndex': 1}]",9111.0,340404.0,69.0,-59.0,3170.0,1220.0,82.0,47.0,227.1,427.7,-20.0,127.5,404.4,7.0,1617106632781.0,106.0,17.0
1215,340405,1617106636003,469,622,0,3851003,52.2258027,6.8449014,3.03,0,12047.44,0,125,1227,18.5,0,0,0,10.0,0,165016,0,2847,"[{'id': 9112, 'sessionStrokeId': 340405, 'oarlockSessionId': 69, 'catchAngle': -60, 'cycleTime': 3350, 'driveTime': 1290, 'effectiveLength': 80, 'finishAngle': 46, 'handleForceAvg': 205.1, 'maxHandleForce': 419.5, 'positionOfMaxForce': -19, 'power': 116.5, 'realWorkPerStroke': 390.2, 'slip': 9, 'timestamp': 1617106636003, 'totalLength': 106, 'wash': 17, 'seatIndex': 1}]",9112.0,340405.0,69.0,-60.0,3350.0,1290.0,80.0,46.0,205.1,419.5,-19.0,116.5,390.2,9.0,1617106636003.0,106.0,17.0
1216,340406,1617106639406,469,622,0,3854406,52.2257293,6.8449824,3.05,0,12057.3,0,125,1228,18.5,0,0,0,9.9,0,163934,0,2849,"[{'id': 9113, 'sessionStrokeId': 340406, 'oarlockSessionId': 69, 'catchAngle': -59, 'cycleTime': 3200, 'driveTime': 1300, 'effectiveLength': 81, 'finishAngle': 45, 'handleForceAvg': 198.1, 'maxHandleForce': 412.5, 'positionOfMaxForce': -21, 'power': 120.3, 'realWorkPerStroke': 385, 'slip': 8, 'timestamp': 1617106639406, 'totalLength': 104, 'wash': 15, 'seatIndex': 1}]",9113.0,340406.0,69.0,-59.0,3200.0,1300.0,81.0,45.0,198.1,412.5,-21.0,120.3,385.0,8.0,1617106639406.0,104.0,15.0
