# RitmoTime: Sat Apr 6, 2019 - 7:22:46 AM
# Full Workout
# Boating: M2x
# Duration: 1h 31m,  Strokes: 1012,  Intervals: 8
#
"Stroke Count","Time","Rate (spm)","Distance (m)","Split (/500m)","Heart Rate (bpm)","State","Piece#","Count","Piece Time","Piece Distance (m)","Total Time (sec)","Distance (m)","Speed (m/s)","Latitude (deg)","Longitude (deg)"
0,0:00:00.0,0.0,0,0:00,0,"-",0,0,0:00:00.0,0,0.0,0,0.00,0,0,
1,0:00:02.2,34.5,0,0:00,0,"-",0,0,0:00:00.0,0,2.2,0,0.00,0,0,
2,0:00:05.7,17.0,0,0:00,0,"-",0,0,0:00:00.0,0,5.7,0,0.00,0,0,
2,0:00:11.7,0.0,7,6:06,0,"-",0,0,0:00:00.0,0,11.7,7,1.37,37.80189132,-122.26105500,
2,0:00:16.6,0.0,6,0:00,0,"-",0,0,0:00:00.0,0,16.6,6,0.00,37.80187988,-122.26110077,
3,0:00:19.6,19.5,9,0:00,0,"-",0,0,0:00:00.0,0,19.6,9,0.67,37.80187988,-122.26113129,
3,0:00:25.6,0.0,9,0:00,0,"-",0,0,0:00:00.0,0,25.6,9,0.00,37.80187988,-122.26113129,
3,0:00:41.9,0.0,9,0:00,0,"-",0,0,0:00:00.0,0,41.9,9,0.00,37.80187988,-122.26116181,
4,0:00:42.9,57.0,9,0:00,0,"-",0,0,0:00:00.0,0,42.9,9,0.00,37.80187988,-122.26116181,
4,0:00:48.9,0.0,9,0:00,0,"-",0,0,0:00:00.0,0,48.9,9,0.00,37.80187606,-122.26116944,
4,0:08:06.3,0.0,39,0:00,0,"-",0,0,0:00:00.0,0,486.3,39,0.00,37.80181121,-122.26079560,
5,0:08:10.8,13.5,39,0:00,0,"-",0,0,0:00:00.0,0,490.8,39,0.00,37.80182647,-122.26080323,
6,0:08:14.5,16.0,44,6:20,0,"-",0,0,0:00:00.0,0,494.5,44,1.32,37.80177688,-122.26077271,
7,0:08:18.5,15.5,59,2:39,0,"-",0,0,0:00:00.0,0,498.5,59,3.13,37.80165100,-122.26069642,
8,0:08:22.3,15.5,69,3:08,0,"-",0,0,0:00:00.0,0,502.3,69,2.66,37.80158233,-122.26063538,
8,0:08:28.3,0.0,86,2:33,0,"-",0,0,0:00:00.0,0,508.3,86,3.25,37.80144119,-122.26055909,
8,0:09:13.5,0.0,122,0:00,0,"-",0,0,0:00:00.0,0,553.5,122,0.00,37.80116653,-122.26040650,
9,0:09:17.8,14.0,122,0:00,0,"-",0,0,0:00:00.0,0,557.8,122,0.00,37.80116653,-122.26041413,
10,0:09:21.4,16.5,127,5:29,0,"-",0,0,0:00:00.0,0,561.4,127,1.52,37.80111312,-122.26039124,
11,0:09:25.0,17.0,140,2:54,0,"-",0,0,0:00:00.0,0,565.0,140,2.87,37.80100631,-122.26033783,
12,0:09:28.5,17.0,152,2:40,0,"-",0,0,0:00:00.0,0,568.5,152,3.12,37.80090332,-122.26030732,
13,0:09:32.0,17.0,168,2:08,0,"-",0,0,0:00:00.0,0,572.0,168,3.89,37.80076980,-122.26024628,
14,0:09:35.4,17.5,182,2:05,0,"-",0,0,0:00:00.0,0,575.4,182,3.97,37.80065536,-122.26016999,
15,0:09:38.9,17.0,197,2:03,0,"-",0,0,0:00:00.0,0,578.9,197,4.04,37.80053329,-122.26009369,
16,0:09:42.4,17.5,210,2:11,0,"-",0,0,0:00:00.0,0,582.4,210,3.80,37.80043411,-122.26001740,
17,0:09:45.9,17.0,223,2:13,0,"-",0,0,0:00:00.0,0,585.9,223,3.75,37.80034255,-122.25992585,
18,0:09:49.5,17.0,237,2:11,0,"-",0,0,0:00:00.0,0,589.5,237,3.80,37.80025100,-122.25981904,
19,0:09:52.8,17.5,250,2:12,0,"-",0,0,0:00:00.0,0,592.8,250,3.77,37.80017471,-122.25970459,
20,0:09:56.4,17.5,259,2:58,0,"-",0,0,0:00:00.0,0,596.4,259,2.80,37.80015182,-122.25960541,
21,0:10:00.2,16.5,273,2:20,0,"-",0,0,0:00:00.0,0,600.2,273,3.55,37.80010986,-122.25945282,
22,0:10:03.7,16.5,285,2:29,0,"-",0,0,0:00:00.0,0,603.7,285,3.34,37.80007553,-122.25932313,
23,0:10:07.3,16.5,296,2:38,0,"-",0,0,0:00:00.0,0,607.3,296,3.16,37.80006408,-122.25920105,
24,0:10:10.9,17.0,310,2:14,0,"-",0,0,0:00:00.0,0,610.9,310,3.71,37.80008316,-122.25904084,
25,0:10:14.5,16.5,325,2:12,0,"-",0,0,0:00:00.0,0,614.5,325,3.79,37.80011367,-122.25888062,
26,0:10:18.1,17.0,339,2:12,0,"-",0,0,0:00:00.0,0,618.1,339,3.77,37.80017471,-122.25873566,
27,0:10:21.7,17.0,354,2:10,0,"-",0,0,0:00:00.0,0,621.7,354,3.84,37.80025100,-122.25859833,
28,0:10:25.2,17.0,368,2:07,0,"-",0,0,0:00:00.0,0,625.2,368,3.94,37.80033874,-122.25846863,
29,0:10:29.0,16.5,385,2:03,0,"-",0,0,0:00:00.0,0,629.0,385,4.06,37.80043792,-122.25833130,
30,0:10:32.7,16.0,400,2:05,0,"-",0,0,0:00:00.0,0,632.7,400,3.99,37.80054473,-122.25821686,
31,0:10:36.3,16.5,415,2:07,0,"-",0,0,0:00:00.0,0,636.3,415,3.92,37.80065155,-122.25812531,
32,0:10:39.9,16.5,428,2:12,0,"-",0,0,0:00:00.0,0,639.9,428,3.79,37.80074691,-122.25803376,
33,0:10:43.6,16.5,442,2:12,0,"-",0,0,0:00:00.0,0,643.6,442,3.79,37.80083847,-122.25793458,
34,0:10:47.2,16.5,456,2:06,0,"-",0,0,0:00:00.0,0,647.2,456,3.94,37.80093383,-122.25782013,
35,0:10:50.9,16.5,470,2:14,0,"-",0,0,0:00:00.0,0,650.9,470,3.73,37.80102920,-122.25772095,
36,0:10:54.5,16.5,482,2:17,0,"-",0,0,0:00:00.0,0,654.5,482,3.63,37.80112838,-122.25765992,
37,0:10:58.1,16.5,496,2:16,0,"-",0,0,0:00:00.0,0,658.1,496,3.67,37.80123138,-122.25757599,
38,0:11:01.7,16.5,510,2:10,0,"-",0,0,0:00:00.0,0,661.7,510,3.82,37.80133438,-122.25748444,
39,0:11:05.3,16.5,523,2:13,0,"-",0,0,0:00:00.0,0,665.3,523,3.73,37.80142211,-122.25737763,
40,0:11:08.9,16.5,538,2:09,0,"-",0,0,0:00:00.0,0,668.9,538,3.86,37.80150222,-122.25724030,
41,0:11:12.6,16.5,552,2:08,0,"-",0,0,0:00:00.0,0,672.6,552,3.88,37.80158996,-122.25711823,
42,0:11:16.4,16.0,567,2:10,0,"-",0,0,0:00:00.0,0,676.4,567,3.83,37.80167388,-122.25699616,
43,0:11:20.1,16.0,581,2:09,0,"-",0,0,0:00:00.0,0,680.1,581,3.85,37.80176925,-122.25688172,
44,0:11:23.7,16.0,595,2:11,0,"-",0,0,0:00:00.0,0,683.7,595,3.80,37.80186080,-122.25678254,
45,0:11:27.3,16.5,611,1:59,0,"-",0,0,0:00:00.0,0,687.3,611,4.17,37.80194854,-122.25664521,
46,0:11:30.8,17.0,625,2:00,0,"-",0,0,0:00:00.0,0,690.8,625,4.16,37.80203247,-122.25651551,
47,0:11:34.4,17.0,640,2:01,0,"-",0,0,0:00:00.0,0,694.4,640,4.12,37.80210876,-122.25637818,
48,0:11:37.9,17.0,653,2:05,0,"-",0,0,0:00:00.0,0,697.9,653,3.98,37.80218124,-122.25625611,
49,0:11:41.5,17.0,667,2:07,0,"-",0,0,0:00:00.0,0,701.5,667,3.93,37.80224990,-122.25612641,
50,0:11:45.0,17.0,680,2:11,0,"-",0,0,0:00:00.0,0,705.0,680,3.81,37.80231094,-122.25600434,
51,0:11:48.6,17.0,692,2:14,0,"-",0,0,0:00:00.0,0,708.6,692,3.71,37.80237960,-122.25588990,
52,0:11:52.0,17.0,706,2:04,0,"-",0,0,0:00:00.0,0,712.0,706,4.02,37.80246734,-122.25577546,
53,0:11:55.5,17.5,721,2:04,0,"-",0,0,0:00:00.0,0,715.5,721,4.02,37.80256271,-122.25566865,
54,0:11:59.1,17.0,733,2:19,0,"-",0,0,0:00:00.0,0,719.1,733,3.58,37.80265045,-122.25558472,
55,0:12:02.7,17.0,744,2:30,0,"-",0,0,0:00:00.0,0,722.7,744,3.33,37.80273818,-122.25551606,
56,0:12:06.1,17.0,757,2:14,0,"-",0,0,0:00:00.0,0,726.1,757,3.73,37.80283355,-122.25542450,
57,0:12:09.5,17.5,771,2:11,0,"-",0,0,0:00:00.0,0,729.5,771,3.79,37.80291748,-122.25531769,
58,0:12:13.0,17.5,785,2:08,0,"-",0,0,0:00:00.0,0,733.0,785,3.89,37.80300903,-122.25521088,
59,0:12:16.5,17.0,799,2:04,0,"-",0,0,0:00:00.0,0,736.5,799,4.00,37.80310821,-122.25510407,
60,0:12:20.0,17.0,815,2:00,0,"-",0,0,0:00:00.0,0,740.0,815,4.16,37.80321502,-122.25498200,
61,0:12:23.6,17.0,831,1:57,0,"-",0,0,0:00:00.0,0,743.6,831,4.26,37.80331039,-122.25485230,
62,0:12:27.2,17.0,844,2:22,0,"-",0,0,0:00:00.0,0,747.2,844,3.50,37.80340957,-122.25478364,
63,0:12:30.7,17.0,856,2:27,0,"-",0,0,0:00:00.0,0,750.7,856,3.40,37.80350494,-122.25472260,
64,0:12:34.3,16.5,867,2:26,0,"-",0,0,0:00:00.0,0,754.3,867,3.41,37.80359268,-122.25464631,
65,0:12:37.9,17.0,881,2:16,0,"-",0,0,0:00:00.0,0,757.9,881,3.65,37.80368804,-122.25455475,
66,0:12:41.4,17.0,894,2:17,0,"-",0,0,0:00:00.0,0,761.4,894,3.63,37.80379104,-122.25447083,
67,0:12:45.0,17.0,906,2:34,0,"-",0,0,0:00:00.0,0,765.0,906,3.24,37.80389404,-122.25444794,
68,0:12:48.5,17.0,917,2:42,0,"-",0,0,0:00:00.0,0,768.5,917,3.07,37.80398941,-122.25443268,
69,0:12:52.0,17.0,927,2:40,0,"-",0,0,0:00:00.0,0,772.0,927,3.12,37.80408859,-122.25441742,
70,0:12:55.5,17.0,940,2:33,0,"-",0,0,0:00:00.0,0,775.5,940,3.27,37.80419540,-122.25441742,
71,0:12:59.0,17.0,952,2:32,0,"-",0,0,0:00:00.0,0,779.0,952,3.29,37.80430603,-122.25443268,
72,0:13:02.6,17.0,964,2:33,0,"-",0,0,0:00:00.0,0,782.6,964,3.25,37.80440902,-122.25447846,
73,0:13:06.1,17.0,976,2:34,0,"-",0,0,0:00:00.0,0,786.1,976,3.24,37.80451202,-122.25451661,
74,0:13:09.7,17.0,988,2:34,0,"-",0,0,0:00:00.0,0,789.7,988,3.24,37.80461502,-122.25454712,
75,0:13:13.1,17.0,1001,2:17,0,"-",0,0,0:00:00.0,0,793.1,1001,3.64,37.80471801,-122.25463105,
76,0:13:16.6,17.0,1015,2:14,0,"-",0,0,0:00:00.0,0,796.6,1015,3.72,37.80481719,-122.25472260,
77,0:13:20.2,17.0,1030,2:08,0,"-",0,0,0:00:00.0,0,800.2,1030,3.91,37.80492401,-122.25482178,
78,0:13:23.7,17.0,1043,2:12,0,"-",0,0,0:00:00.0,0,803.7,1043,3.77,37.80502319,-122.25491334,
79,0:13:27.2,17.0,1057,2:11,0,"-",0,0,0:00:00.0,0,807.2,1057,3.82,37.80511856,-122.25500489,
80,0:13:30.8,17.0,1073,1:56,0,"-",0,0,0:00:00.0,0,810.8,1073,4.30,37.80519485,-122.25516511,
81,0:13:34.3,17.0,1088,2:03,0,"-",0,0,0:00:00.0,0,814.3,1088,4.04,37.80523300,-122.25533295,
82,0:13:37.8,17.0,1100,2:16,0,"-",0,0,0:00:00.0,0,817.8,1100,3.66,37.80526351,-122.25546265,
83,0:13:41.3,17.0,1112,2:22,0,"-",0,0,0:00:00.0,0,821.3,1112,3.52,37.80525588,-122.25559998,
84,0:13:44.9,17.0,1125,2:21,0,"-",0,0,0:00:00.0,0,824.9,1125,3.53,37.80524063,-122.25574494,
85,0:13:48.3,17.0,1134,2:39,0,"-",0,0,0:00:00.0,0,828.3,1134,3.14,37.80521774,-122.25585175,
86,0:13:51.8,17.0,1147,2:26,0,"-",0,0,0:00:00.0,0,831.8,1147,3.42,37.80519104,-122.25598145,
87,0:13:55.4,17.0,1159,2:28,0,"-",0,0,0:00:00.0,0,835.4,1159,3.36,37.80513763,-122.25611115,
88,0:13:58.9,17.0,1174,2:06,0,"-",0,0,0:00:00.0,0,838.9,1174,3.95,37.80504608,-122.25624085,
89,0:14:02.4,17.0,1193,1:45,0,"-",0,0,0:00:00.0,0,842.4,1193,4.74,37.80492401,-122.25639344,
90,0:14:06.0,17.0,1208,1:58,0,"-",0,0,0:00:00.0,0,846.0,1208,4.21,37.80483627,-122.25652314,
91,0:14:09.4,17.0,1221,2:03,0,"-",0,0,0:00:00.0,0,849.4,1221,4.04,37.80475997,-122.25663758,
92,0:14:13.0,17.0,1237,1:57,0,"-",0,0,0:00:00.0,0,853.0,1237,4.26,37.80466461,-122.25675965,
93,0:14:16.6,17.0,1251,2:00,0,"-",0,0,0:00:00.0,0,856.6,1251,4.14,37.80456924,-122.25687409,
94,0:14:20.2,16.5,1263,2:21,0,"-",0,0,0:00:00.0,0,860.2,1263,3.54,37.80448913,-122.25695801,
95,0:14:23.7,17.0,1275,2:22,0,"-",0,0,0:00:00.0,0,863.7,1275,3.50,37.80440521,-122.25704194,
96,0:14:27.3,17.0,1286,2:26,0,"-",0,0,0:00:00.0,0,867.3,1286,3.42,37.80432128,-122.25711823,
97,0:14:30.8,17.0,1299,2:18,0,"-",0,0,0:00:00.0,0,870.8,1299,3.61,37.80422973,-122.25720978,
98,0:14:34.5,16.5,1313,2:16,0,"-",0,0,0:00:00.0,0,874.5,1313,3.66,37.80414962,-122.25732422,
99,0:14:38.2,16.5,1327,2:17,0,"-",0,0,0:00:00.0,0,878.2,1327,3.64,37.80405807,-122.25743104,
100,0:14:42.4,14.5,1342,2:15,0,"-",0,0,0:00:00.0,0,882.4,1342,3.70,37.80395889,-122.25755311,
100,0:14:48.4,0.0,1363,2:23,0,"-",0,0,0:00:00.0,0,888.4,1363,3.48,37.80382156,-122.25772095,
100,0:16:07.7,0.0,1424,0:00,0,"-",0,0,0:00:00.0,0,967.7,1424,0.00,37.80402374,-122.25827027,
101,0:16:11.9,14.5,1426,8:12,0,"-",0,0,0:00:00.0,0,971.9,1426,1.01,37.80403518,-122.25830079,
102,0:16:15.6,15.5,1434,4:25,0,"-",0,0,0:00:00.0,0,975.6,1434,1.88,37.80408096,-122.25837708,
103,0:16:19.1,16.0,1450,2:14,0,"-",0,0,0:00:00.0,0,979.1,1450,3.72,37.80416488,-122.25851441,
104,0:16:22.4,17.0,1468,1:44,0,"-",0,0,0:00:00.0,0,982.4,1468,4.78,37.80427551,-122.25866700,
105,0:16:25.8,18.0,1486,1:36,0,"-",0,0,0:00:00.0,0,985.8,1486,5.19,37.80438995,-122.25881959,
106,0:16:29.2,18.0,1502,1:51,0,"-",0,0,0:00:00.0,0,989.2,1502,4.48,37.80447769,-122.25894928,
107,0:16:32.5,17.5,1513,2:10,0,"-",0,0,0:00:00.0,0,992.5,1513,3.84,37.80455398,-122.25904084,
108,0:16:35.9,18.0,1525,2:13,0,"-",0,0,0:00:00.0,0,995.9,1525,3.74,37.80463027,-122.25913239,
109,0:16:39.2,18.0,1537,2:13,0,"-",0,0,0:00:00.0,0,999.2,1537,3.75,37.80470275,-122.25923157,
110,0:16:42.7,17.5,1550,2:09,0,"-",0,0,0:00:00.0,0,1002.7,1550,3.85,37.80478668,-122.25934601,
111,0:16:46.0,18.0,1562,2:14,0,"-",0,0,0:00:00.0,0,1006.0,1562,3.73,37.80486297,-122.25944520,
112,0:16:49.5,17.5,1575,2:15,0,"-",0,0,0:00:00.0,0,1009.5,1575,3.68,37.80494689,-122.25953675,
113,0:16:52.8,18.0,1587,2:14,0,"-",0,0,0:00:00.0,0,1012.8,1587,3.71,37.80503463,-122.25962067,
114,0:16:56.1,18.0,1600,2:12,0,"-",0,0,0:00:00.0,0,1016.1,1600,3.76,37.80512237,-122.25970459,
115,0:16:59.2,18.5,1612,2:10,0,"-",0,0,0:00:00.0,0,1019.2,1612,3.84,37.80520629,-122.25979615,
116,0:17:01.8,23.0,1623,2:08,0,"-",0,0,0:00:00.0,0,1021.8,1623,3.90,37.80527877,-122.25988007,
117,0:17:04.3,23.5,1633,2:07,0,"-",0,0,0:00:00.0,0,1024.3,1633,3.92,37.80534744,-122.25994874,
118,0:17:06.7,24.0,1643,2:05,0,"-",0,0,0:00:00.0,0,1026.7,1643,3.98,37.80541992,-122.26002503,
119,0:17:09.1,25.0,1654,1:57,0,"-",0,0,0:00:00.0,0,1029.1,1654,4.25,37.80548858,-122.26011658,
120,0:17:11.5,25.0,1665,1:54,0,"-",0,0,0:00:00.0,0,1031.5,1665,4.38,37.80556106,-122.26020813,
121,0:17:14.1,24.5,1679,1:45,0,"-",0,0,0:00:00.0,0,1034.1,1679,4.73,37.80564498,-122.26031495,
122,0:17:16.6,24.0,1692,1:42,0,"-",0,0,0:00:00.0,0,1036.6,1692,4.88,37.80573654,-122.26041413,
123,0:17:19.1,24.0,1705,1:43,0,"-",0,0,0:00:00.0,0,1039.1,1705,4.85,37.80583190,-122.26049805,
124,0:17:21.5,24.5,1717,1:43,0,"-",0,0,0:00:00.0,0,1041.5,1717,4.83,37.80591583,-122.26057435,
125,0:17:24.0,24.5,1728,1:45,0,"-",0,0,0:00:00.0,0,1044.0,1728,4.76,37.80600357,-122.26065064,
126,0:17:26.5,24.0,1739,1:48,0,"-",0,0,0:00:00.0,0,1046.5,1739,4.60,37.80607604,-122.26073456,
127,0:17:28.9,24.0,1751,1:48,0,"-",0,0,0:00:00.0,0,1048.9,1751,4.59,37.80615234,-122.26081849,
128,0:17:31.4,24.5,1762,1:46,0,"-",0,0,0:00:00.0,0,1051.4,1762,4.68,37.80622863,-122.26091004,
129,0:17:34.4,19.5,1776,1:48,0,"-",0,0,0:00:00.0,0,1054.4,1776,4.62,37.80632781,-122.26100922,
130,0:17:37.7,19.0,1790,1:55,0,"-",0,0,0:00:00.0,0,1057.7,1790,4.33,37.80642700,-122.26109314,
131,0:17:41.1,18.0,1802,2:04,0,"-",0,0,0:00:00.0,0,1061.1,1802,4.03,37.80651855,-122.26118470,
132,0:17:44.5,18.0,1813,2:15,0,"-",0,0,0:00:00.0,0,1064.5,1813,3.68,37.80659484,-122.26126099,
133,0:17:47.8,18.0,1824,2:22,0,"-",0,0,0:00:00.0,0,1067.8,1824,3.51,37.80667114,-122.26132966,
134,0:17:51.2,18.0,1834,2:24,0,"-",0,0,0:00:00.0,0,1071.2,1834,3.46,37.80674743,-122.26139832,
135,0:17:54.5,18.0,1845,2:26,0,"-",0,0,0:00:00.0,0,1074.5,1845,3.40,37.80682373,-122.26146698,
136,0:17:57.8,18.0,1855,2:30,0,"-",0,0,0:00:00.0,0,1077.8,1855,3.33,37.80690765,-122.26152039,
137,0:18:01.1,18.0,1866,2:27,0,"-",0,0,0:00:00.0,0,1081.1,1866,3.40,37.80700302,-122.26155854,
138,0:18:04.4,18.0,1878,2:24,0,"-",0,0,0:00:00.0,0,1084.4,1878,3.47,37.80710220,-122.26160431,
139,0:18:07.7,18.0,1889,2:25,0,"-",0,0,0:00:00.0,0,1087.7,1889,3.44,37.80719757,-122.26164246,
140,0:18:11.0,18.0,1900,2:30,0,"-",0,0,0:00:00.0,0,1091.0,1900,3.32,37.80729675,-122.26165772,
141,0:18:14.3,18.5,1911,2:33,0,"-",0,0,0:00:00.0,0,1094.3,1911,3.26,37.80739593,-122.26165009,
142,0:18:17.4,18.5,1921,2:33,0,"-",0,0,0:00:00.0,0,1097.4,1921,3.26,37.80748748,-122.26164246,
143,0:18:19.9,23.5,1929,2:35,0,"-",0,0,0:00:00.0,0,1099.9,1929,3.22,37.80755996,-122.26163483,
144,0:18:22.2,27.0,1937,2:35,0,"Piece",1,1,0:00:02.2,7,1102.2,1937,3.22,37.80762481,-122.26163483,
145,0:18:24.4,27.0,1945,2:26,0,"Piece",1,2,0:00:04.4,15,1104.4,1945,3.42,37.80769729,-122.26163483,
146,0:18:26.5,28.0,1954,2:07,0,"Piece",1,3,0:00:06.5,25,1106.5,1954,3.92,37.80778121,-122.26162720,
147,0:18:28.5,28.5,1965,1:50,0,"Piece",1,4,0:00:08.5,36,1108.5,1965,4.52,37.80788040,-122.26161194,
148,0:18:30.7,28.5,1977,1:44,0,"Piece",1,5,0:00:10.7,47,1110.7,1977,4.80,37.80798339,-122.26159668,
149,0:18:32.8,28.5,1988,1:42,0,"Piece",1,6,0:00:12.8,58,1112.8,1988,4.86,37.80808258,-122.26158906,
150,0:18:34.9,28.0,1998,1:45,0,"Piece",1,7,0:00:14.9,69,1114.9,1998,4.74,37.80817413,-122.26159668,
151,0:18:37.0,28.5,2008,1:45,0,"Piece",1,8,0:00:17.0,79,1117.0,2008,4.75,37.80826950,-122.26160431,
152,0:18:39.1,28.5,2018,1:45,0,"Piece",1,9,0:00:19.1,89,1119.1,2018,4.75,37.80835723,-122.26159668,
153,0:18:41.3,28.0,2030,1:42,0,"Piece",1,10,0:00:21.4,100,1121.3,2030,4.87,37.80846023,-122.26158143,
154,0:18:43.5,28.0,2041,1:38,0,"Piece",1,11,0:00:23.5,112,1123.5,2041,5.06,37.80855941,-122.26156617,
155,0:18:45.6,28.0,2052,1:37,0,"Piece",1,12,0:00:25.6,123,1125.6,2052,5.10,37.80865859,-122.26155091,
156,0:18:47.7,28.5,2063,1:40,0,"Piece",1,13,0:00:27.7,133,1127.7,2063,4.99,37.80875396,-122.26153565,
157,0:18:50.3,23.5,2074,1:47,0,"Piece",1,14,0:00:30.3,145,1130.3,2074,4.67,37.80885696,-122.26154328,
158,0:18:53.4,19.0,2088,1:52,0,"Rest",1,1,0:00:03.1,13,1133.4,2088,4.46,37.80897903,-122.26153565,
159,0:18:56.5,20.0,2100,1:58,0,"Rest",1,2,0:00:06.2,26,1136.5,2100,4.23,37.80908584,-122.26150513,
160,0:18:59.7,19.0,2111,2:09,0,"Rest",1,3,0:00:09.4,37,1139.7,2111,3.85,37.80918121,-122.26146698,
161,0:19:02.9,19.0,2121,2:19,0,"Rest",1,4,0:00:12.6,47,1142.9,2121,3.58,37.80926513,-122.26142884,
162,0:19:06.2,18.5,2131,2:23,0,"Rest",1,5,0:00:15.8,57,1146.2,2131,3.48,37.80935287,-122.26139069,
163,0:19:09.5,18.0,2141,2:31,0,"Rest",1,6,0:00:19.2,67,1149.5,2141,3.30,37.80944061,-122.26136017,
164,0:19:12.8,18.0,2151,2:33,0,"Rest",1,7,0:00:22.5,77,1152.8,2151,3.25,37.80952453,-122.26133729,
165,0:19:16.1,18.0,2162,2:26,0,"Rest",1,8,0:00:25.8,88,1156.1,2162,3.42,37.80962753,-122.26135254,
165,0:19:22.1,0.0,2182,2:32,0,"Rest",1,8,0:00:31.8,108,1162.1,2182,3.28,37.80980300,-122.26137543,
165,0:19:59.8,0.0,2222,0:00,0,"Rest",1,8,0:01:09.5,147,1199.8,2222,0.73,37.81008911,-122.26140595,
166,0:20:03.9,15.0,2226,9:39,0,"Rest",1,9,0:01:13.5,152,1203.9,2226,0.86,37.81010818,-122.26145173,
167,0:20:08.2,14.0,2234,6:10,0,"Rest",1,10,0:01:17.8,159,1208.2,2234,1.35,37.81011581,-122.26153565,
167,0:20:14.2,0.0,2247,4:45,0,"Rest",1,10,0:01:23.8,172,1214.2,2247,1.75,37.81009674,-122.26168824,
167,0:23:08.8,0.0,2320,0:00,0,"Rest",1,10,0:04:18.5,245,1388.8,2320,0.00,37.80970764,-122.26220704,
168,0:23:13.2,13.5,2320,0:00,0,"Rest",1,11,0:04:22.9,246,1393.2,2320,0.00,37.80971908,-122.26222230,
169,0:23:16.9,16.5,2322,0:00,0,"Rest",1,12,0:04:26.5,248,1396.9,2322,0.71,37.80970001,-122.26225281,
170,0:23:20.4,16.5,2340,2:07,0,"Rest",1,13,0:04:30.1,266,1400.4,2340,3.91,37.80953979,-122.26228333,
171,0:23:23.9,17.0,2358,1:46,0,"Rest",1,14,0:04:33.5,283,1403.9,2358,4.70,37.80938720,-122.26232911,
172,0:23:27.3,17.5,2372,1:54,0,"Rest",1,15,0:04:36.9,298,1407.3,2372,4.38,37.80925369,-122.26234437,
173,0:23:30.7,17.5,2385,2:06,0,"Rest",1,16,0:04:40.4,310,1410.7,2385,3.94,37.80914306,-122.26235962,
174,0:23:34.2,17.5,2396,2:19,0,"Rest",1,17,0:04:43.9,321,1414.2,2396,3.57,37.80904769,-122.26235199,
175,0:23:37.6,17.5,2408,2:09,0,"Rest",1,18,0:04:47.2,334,1417.6,2408,3.86,37.80893325,-122.26237488,
176,0:23:41.0,17.5,2420,2:21,0,"Rest",1,19,0:04:50.7,345,1421.0,2420,3.52,37.80883789,-122.26240540,
177,0:23:44.5,17.5,2432,2:17,0,"Rest",1,20,0:04:54.2,358,1424.5,2432,3.64,37.80872344,-122.26242829,
178,0:23:48.0,17.0,2445,2:17,0,"Rest",1,21,0:04:57.7,371,1428.0,2445,3.64,37.80860519,-122.26244355,
179,0:23:51.5,17.0,2458,2:20,0,"Rest",1,22,0:05:01.2,383,1431.5,2458,3.57,37.80849838,-122.26245118,
180,0:23:55.0,17.5,2469,2:25,0,"Rest",1,23,0:05:04.6,395,1435.0,2469,3.44,37.80839157,-122.26245881,
181,0:23:58.7,17.0,2481,2:31,0,"Rest",1,24,0:05:08.4,406,1438.7,2481,3.31,37.80828857,-122.26246644,
182,0:24:02.3,16.5,2495,2:10,0,"Rest",1,25,0:05:12.0,421,1442.3,2495,3.83,37.80815887,-122.26247407,
183,0:24:05.7,17.0,2508,2:09,0,"Rest",1,26,0:05:15.4,434,1445.7,2508,3.86,37.80804061,-122.26246644,
184,0:24:09.2,17.5,2521,2:14,0,"Rest",1,27,0:05:18.8,447,1449.2,2521,3.72,37.80792617,-122.26246644,
185,0:24:12.2,19.5,2532,2:20,0,"Rest",1,28,0:05:21.9,457,1452.2,2532,3.55,37.80783081,-122.26245881,
186,0:24:14.7,24.0,2541,2:15,0,"Rest",1,29,0:05:24.4,467,1454.7,2541,3.69,37.80775070,-122.26244355,
187,0:24:17.1,24.5,2550,2:10,0,"Rest",1,30,0:05:26.7,476,1457.1,2550,3.84,37.80766677,-122.26245118,
188,0:24:19.3,26.0,2559,2:09,0,"Piece",2,1,0:00:02.2,9,1459.3,2559,3.85,37.80758666,-122.26245118,
189,0:24:21.6,26.0,2569,2:02,0,"Piece",2,2,0:00:04.5,19,1461.6,2569,4.10,37.80749511,-122.26243592,
190,0:24:24.0,26.0,2580,1:56,0,"Piece",2,3,0:00:06.9,30,1464.0,2580,4.28,37.80739974,-122.26240540,
191,0:24:26.2,26.5,2590,1:57,0,"Piece",2,4,0:00:09.1,40,1466.2,2590,4.26,37.80731582,-122.26239014,
192,0:24:28.5,26.5,2600,1:55,0,"Piece",2,5,0:00:11.4,50,1468.5,2600,4.34,37.80722427,-122.26237488,
193,0:24:30.8,26.5,2611,1:52,0,"Piece",2,6,0:00:13.7,61,1470.8,2611,4.46,37.80712890,-122.26235962,
194,0:24:33.1,26.5,2621,1:55,0,"Piece",2,7,0:00:16.0,71,1473.1,2621,4.31,37.80704116,-122.26234437,
195,0:24:35.4,26.0,2631,1:56,0,"Piece",2,8,0:00:18.3,81,1475.4,2631,4.28,37.80694961,-122.26232911,
196,0:24:37.7,25.5,2641,1:53,0,"Piece",2,9,0:00:20.6,91,1477.7,2641,4.41,37.80685424,-122.26232148,
197,0:24:40.0,26.5,2652,1:51,0,"Piece",2,10,0:00:22.9,102,1480.0,2652,4.48,37.80675888,-122.26230622,
