index,TimeStamp (sec), Horizontal (meters), Cadence (stokes/min),Speed (m/s), HRCur (bpm),Workout type,Interval type,Workout state,Rowing state,Stroke state,Total work distance (m),Piece duration (s),Piece distance (m), DragFactor, Stroke500mPace (sec/500m),Average pace (/500m),Rest distance (m),Rest time (s),Interval count,Total average power (W),Total average calories (cal),Split average pace (/500m), Power (watts),Split average calories (cal/hr),Last split time (s),Last split distance (m), DriveLength (meters), DriveTime (ms), StrokeRecoveryTime (ms), StrokeDistance (meters), PeakDriveForce (lbs), AverageDriveForce (lbs),Work per stroke (J),Stroke count,Stroke power (W),Stroke calories (cal/hr),Projected work time (s),Projected work distance (m),Split/interval time (s),Split/interval distance (m),Split/interval rest time (s),Split/interval rest distance (s),Split/interval type,Split/interval number,Split/interval ave. stroke rate (/min),Split/interval ave. pace (/500m,Split/interval total calories (cals),Split/interval average calories (cal/hr),Split/interval speed (m/s),Split/interval power (W),Split/interval ave. drag factor, lapIdx, ElapsedTime (sec), AverageBoatSpeed (m/s), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
462,1712903042.101406,975.8,20.0,4.161,139.0,6,0,4,1,4,0.0,600.0,600.0,131.0,120.2,118.7,0.0,0.0,0,209,65,0.0,0.0,0,0.0,0,1.45,770.0,2070.0,12.59,165.3,106.4,6.2,79,204,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,230.42000007629395,4.159733777038269,473.290608,735.2907660000001,1.0,4.0,77,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,975.8,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
463,1712903042.851406,978.8,20.0,4.161,139.0,6,0,4,1,4,0.0,600.0,600.0,131.0,120.2,118.7,0.0,0.0,0,209,65,0.0,0.0,0,0.0,0,1.45,770.0,2070.0,12.59,165.3,106.4,6.2,79,204,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,231.17000007629395,4.159733777038269,473.290608,735.2907660000001,1.0,4.0,77,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,978.8,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
464,1712903043.241406,980.3,20.0,4.161,139.0,6,0,4,1,4,0.0,600.0,600.0,131.0,120.2,118.7,0.0,0.0,0,209,65,0.0,0.0,0,0.0,0,1.45,770.0,2070.0,12.59,165.3,106.4,6.2,79,204,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,231.55999994277954,4.159733777038269,473.290608,735.2907660000001,1.0,4.0,77,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,980.3,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
465,1712903043.641406,981.7,20.0,4.161,139.0,6,0,4,1,2,0.0,600.0,600.0,131.0,120.2,118.7,0.0,0.0,0,209,65,0.0,0.0,0,0.0,0,1.45,770.0,2110.0,12.59,165.3,106.4,6.2,79,204,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,231.96000003814697,4.159733777038269,473.290608,735.2907660000001,1.0,4.0,77,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,981.7,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
466,1712903044.391406,985.0,20.0,4.13,139.0,6,0,4,1,3,0.0,600.0,600.0,131.0,121.1,118.7,0.0,0.0,0,209,65,0.0,0.0,0,0.0,0,1.45,770.0,2110.0,12.59,165.3,106.4,6.2,79,204,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,232.71000003814697,4.128819157720892,473.290608,735.2907660000001,1.0,4.0,78,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,985.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
467,1712903044.791406,986.9,20.0,4.13,139.0,6,0,4,1,4,0.0,600.0,600.0,131.0,121.1,118.7,0.0,0.0,0,209,66,0.0,0.0,0,0.0,0,1.45,760.0,2110.0,12.65,173.0,109.8,6.1,80,200,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,233.10999989509583,4.128819157720892,488.414556,769.54206,1.0,4.0,78,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,986.9,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
468,1712903045.171406,988.5,20.0,4.13,139.0,6,0,4,1,4,0.0,600.0,600.0,131.0,121.1,118.7,0.0,0.0,0,209,66,0.0,0.0,0,0.0,0,1.45,760.0,2110.0,12.65,173.0,109.8,6.1,80,200,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,233.49000000953674,4.128819157720892,488.414556,769.54206,1.0,4.0,78,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,988.5,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
469,1712903045.531406,990.1,20.0,4.13,139.0,6,0,4,1,4,0.0,600.0,600.0,131.0,121.1,118.7,0.0,0.0,0,209,66,0.0,0.0,0,0.0,0,1.45,760.0,2110.0,12.65,173.0,109.8,6.1,80,200,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,233.84999990463257,4.128819157720892,488.414556,769.54206,1.0,4.0,78,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,990.1,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
470,1712903046.301406,993.0,20.0,4.13,139.0,6,0,4,1,4,0.0,600.0,600.0,131.0,121.1,118.7,0.0,0.0,0,209,66,0.0,0.0,0,0.0,0,1.45,760.0,2110.0,12.65,173.0,109.8,6.1,80,200,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,234.61999988555908,4.128819157720892,488.414556,769.54206,1.0,4.0,78,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,993.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
471,1712903046.671406,994.3,20.0,4.13,139.0,6,0,4,1,2,0.0,600.0,600.0,131.0,121.1,118.7,0.0,0.0,0,209,66,0.0,0.0,0,0.0,0,1.45,760.0,2040.0,12.65,173.0,109.8,6.1,80,200,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,234.99000000953674,4.128819157720892,488.414556,769.54206,1.0,4.0,78,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,994.3,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
472,1712903047.071406,996.0,20.0,4.13,139.0,6,0,4,1,3,0.0,600.0,600.0,131.0,121.1,118.7,0.0,0.0,0,209,66,0.0,0.0,0,0.0,0,1.45,760.0,2040.0,12.65,173.0,109.8,6.1,80,200,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,235.3899998664856,4.128819157720892,488.414556,769.54206,1.0,4.0,78,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,996.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
473,1712903047.891406,999.9,20.0,4.161,139.0,6,0,4,1,4,0.0,600.0,600.0,132.0,120.2,118.7,0.0,0.0,0,209,67,0.0,0.0,0,0.0,0,1.51,770.0,2040.0,12.5,175.3,111.8,6.1,81,204,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,236.21000003814697,4.159733777038269,497.310996,779.7729660000001,1.0,4.0,79,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,999.9,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
474,1712903048.311406,1001.7,20.0,4.161,139.0,6,0,4,1,4,0.0,600.0,600.0,132.0,120.2,118.7,0.0,0.0,0,209,67,0.0,0.0,0,0.0,0,1.51,770.0,2040.0,12.5,175.3,111.8,6.1,81,204,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,236.62999987602234,4.159733777038269,497.310996,779.7729660000001,1.0,4.0,79,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1001.7,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
475,1712903048.701406,1003.3,20.0,4.161,139.0,6,0,4,1,4,0.0,600.0,600.0,132.0,120.2,118.7,0.0,0.0,0,209,67,0.0,0.0,0,0.0,0,1.51,770.0,2040.0,12.5,175.3,111.8,6.1,81,204,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,237.0199999809265,4.159733777038269,497.310996,779.7729660000001,1.0,4.0,79,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1003.3,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
476,1712903049.461406,1006.2,20.0,4.161,139.0,6,0,4,1,4,0.0,600.0,600.0,132.0,120.2,118.7,0.0,0.0,0,209,67,0.0,0.0,0,0.0,0,1.51,770.0,2040.0,12.5,175.3,111.8,6.1,81,204,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,237.77999997138977,4.159733777038269,497.310996,779.7729660000001,1.0,4.0,79,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1006.2,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
477,1712903049.851406,1007.7,20.0,4.161,139.0,6,0,4,1,2,0.0,600.0,600.0,132.0,120.2,118.7,0.0,0.0,0,209,67,0.0,0.0,0,0.0,0,1.51,770.0,2040.0,12.5,175.3,111.8,6.1,81,204,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,238.17000007629395,4.159733777038269,497.310996,779.7729660000001,1.0,4.0,79,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1007.7,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
478,1712903050.221406,1009.4,20.0,4.161,139.0,6,0,4,1,3,0.0,600.0,600.0,132.0,120.2,118.7,0.0,0.0,0,209,67,0.0,0.0,0,0.0,0,1.51,770.0,2040.0,12.52,175.3,111.8,6.3,81,204,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,238.53999996185303,4.159733777038269,497.310996,779.7729660000001,1.0,4.0,80,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1009.4,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
479,1712903050.641406,1011.5,20.0,4.212,139.0,6,0,4,1,4,0.0,600.0,600.0,132.0,118.7,118.7,0.0,0.0,0,209,67,0.0,0.0,0,0.0,0,1.45,730.0,2040.0,12.52,177.9,117.8,6.3,82,212,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,238.96000003814697,4.212299915754001,524.000316,791.338338,1.0,4.0,80,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1011.5,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
480,1712903051.361406,1014.6,20.0,4.212,139.0,6,0,4,1,4,0.0,600.0,600.0,132.0,118.7,118.7,0.0,0.0,0,209,67,0.0,0.0,0,0.0,0,1.45,730.0,2040.0,12.52,177.9,117.8,6.3,82,212,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,239.6800000667572,4.212299915754001,524.000316,791.338338,1.0,4.0,80,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1014.6,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
481,1712903051.821406,1016.5,20.0,4.212,139.0,6,0,4,1,4,0.0,600.0,600.0,132.0,118.7,118.7,0.0,0.0,0,209,67,0.0,0.0,0,0.0,0,1.45,730.0,2040.0,12.52,177.9,117.8,6.3,82,212,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,240.1399998664856,4.212299915754001,524.000316,791.338338,1.0,4.0,80,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1016.5,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
482,1712903052.221406,1018.1,20.0,4.212,139.0,6,0,4,1,4,0.0,600.0,600.0,132.0,118.7,118.7,0.0,0.0,0,209,67,0.0,0.0,0,0.0,0,1.45,730.0,2040.0,12.52,177.9,117.8,6.3,82,212,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,240.53999996185303,4.212299915754001,524.000316,791.338338,1.0,4.0,80,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1018.1,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
483,1712903052.591406,1019.4,20.0,4.212,139.0,6,0,4,1,2,0.0,600.0,600.0,132.0,118.7,118.7,0.0,0.0,0,209,67,0.0,0.0,0,0.0,0,1.45,730.0,1980.0,12.52,177.9,117.8,6.3,82,212,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,240.9100000858307,4.212299915754001,524.000316,791.338338,1.0,4.0,80,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1019.4,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
484,1712903053.391406,1023.1,20.0,4.246,139.0,6,0,4,1,3,0.0,600.0,600.0,132.0,117.8,118.7,0.0,0.0,0,209,67,0.0,0.0,0,0.0,0,1.45,730.0,1980.0,12.52,177.9,117.8,6.3,82,212,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,241.71000003814697,4.244482173174873,524.000316,791.338338,1.0,4.0,81,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1023.1,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
485,1712903053.741406,1024.7,20.0,4.246,139.0,6,0,4,1,4,0.0,600.0,600.0,132.0,117.8,118.7,0.0,0.0,0,209,68,0.0,0.0,0,0.0,0,1.51,770.0,1980.0,12.52,177.0,110.9,6.4,83,217,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,242.05999994277954,4.244482173174873,493.30759800000004,787.33494,1.0,4.0,81,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1024.7,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
486,1712903054.141406,1026.5,20.0,4.246,139.0,6,0,4,1,4,0.0,600.0,600.0,132.0,117.8,118.7,0.0,0.0,0,209,68,0.0,0.0,0,0.0,0,1.51,770.0,1980.0,12.52,177.0,110.9,6.4,83,217,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,242.46000003814697,4.244482173174873,493.30759800000004,787.33494,1.0,4.0,81,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1026.5,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
487,1712903054.881406,1029.5,20.0,4.246,139.0,6,0,4,1,4,0.0,600.0,600.0,132.0,117.8,118.7,0.0,0.0,0,209,68,0.0,0.0,0,0.0,0,1.51,770.0,1980.0,12.52,177.0,110.9,6.4,83,217,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,243.20000004768372,4.244482173174873,493.30759800000004,787.33494,1.0,4.0,81,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1029.5,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
488,1712903055.311406,1031.1,20.0,4.246,139.0,6,0,4,1,4,0.0,600.0,600.0,132.0,117.8,118.7,0.0,0.0,0,209,68,0.0,0.0,0,0.0,0,1.51,770.0,1980.0,12.52,177.0,110.9,6.4,83,217,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,243.62999987602234,4.244482173174873,493.30759800000004,787.33494,1.0,4.0,81,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1031.1,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
489,1712903055.671406,1032.4,20.0,4.246,139.0,6,0,4,1,2,0.0,600.0,600.0,132.0,117.8,118.7,0.0,0.0,0,209,68,0.0,0.0,0,0.0,0,1.51,770.0,2190.0,12.52,177.0,110.9,6.4,83,217,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,243.99000000953674,4.244482173174873,493.30759800000004,787.33494,1.0,4.0,81,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1032.4,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
490,1712903056.031406,1033.9,20.0,4.246,139.0,6,0,4,1,2,0.0,600.0,600.0,132.0,117.8,118.7,0.0,0.0,0,209,68,0.0,0.0,0,0.0,0,1.51,770.0,2190.0,12.52,177.0,110.9,6.4,83,217,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,244.34999990463257,4.244482173174873,493.30759800000004,787.33494,1.0,4.0,81,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1033.9,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
491,1712903056.811406,1037.6,19.0,4.186,139.0,6,0,4,1,4,0.0,600.0,600.0,131.0,119.4,118.7,0.0,0.0,0,209,69,0.0,0.0,0,0.0,0,1.48,750.0,2190.0,13.21,176.8,116.7,6.5,84,208,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,245.12999987602234,4.187604690117253,519.1072740000001,786.4452960000001,1.0,4.0,82,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1037.6,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
492,1712903057.181406,1039.3,19.0,4.186,139.0,6,0,4,1,4,0.0,600.0,600.0,131.0,119.4,118.7,0.0,0.0,0,209,69,0.0,0.0,0,0.0,0,1.48,750.0,2190.0,13.21,176.8,116.7,6.5,84,208,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,245.5,4.187604690117253,519.1072740000001,786.4452960000001,1.0,4.0,82,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1039.3,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
493,1712903057.551406,1040.8,19.0,4.186,139.0,6,0,4,1,4,0.0,600.0,600.0,131.0,119.4,118.7,0.0,0.0,0,209,69,0.0,0.0,0,0.0,0,1.48,750.0,2190.0,13.21,176.8,116.7,6.5,84,208,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,245.86999988555908,4.187604690117253,519.1072740000001,786.4452960000001,1.0,4.0,82,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1040.8,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
494,1712903058.431406,1044.3,19.0,4.186,139.0,6,0,4,1,4,0.0,600.0,600.0,131.0,119.4,118.7,0.0,0.0,0,209,69,0.0,0.0,0,0.0,0,1.48,750.0,2190.0,13.21,176.8,116.7,6.5,84,208,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,246.75,4.187604690117253,519.1072740000001,786.4452960000001,1.0,4.0,82,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1044.3,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
495,1712903058.821406,1045.6,19.0,4.186,139.0,6,0,4,1,4,0.0,600.0,600.0,131.0,119.4,118.7,0.0,0.0,0,209,69,0.0,0.0,0,0.0,0,1.48,750.0,2190.0,13.21,176.8,116.7,6.5,84,208,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,247.1399998664856,4.187604690117253,519.1072740000001,786.4452960000001,1.0,4.0,82,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1045.6,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
496,1712903059.221406,1047.2,19.0,4.186,139.0,6,0,4,1,2,0.0,600.0,600.0,131.0,119.4,118.7,0.0,0.0,0,209,69,0.0,0.0,0,0.0,0,1.48,750.0,2200.0,13.21,176.8,116.7,6.5,84,208,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,247.53999996185303,4.187604690117253,519.1072740000001,786.4452960000001,1.0,4.0,82,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1047.2,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
497,1712903059.571406,1048.9,19.0,4.186,139.0,6,0,4,1,4,0.0,600.0,600.0,131.0,119.4,118.7,0.0,0.0,0,209,70,0.0,0.0,0,0.0,0,1.45,760.0,2200.0,13.19,164.5,110.0,6.4,85,205,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,247.8899998664856,4.187604690117253,489.3042,731.7321900000001,1.0,4.0,83,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1048.9,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
498,1712903060.381406,1052.6,19.0,4.163,139.0,6,0,4,1,4,0.0,600.0,600.0,131.0,120.1,118.7,0.0,0.0,0,209,70,0.0,0.0,0,0.0,0,1.45,760.0,2200.0,13.19,164.5,110.0,6.4,85,205,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,248.70000004768372,4.163197335553705,489.3042,731.7321900000001,1.0,4.0,83,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1052.6,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
499,1712903060.731406,1054.0,19.0,4.163,140.0,6,0,4,1,4,0.0,600.0,600.0,131.0,120.1,118.7,0.0,0.0,0,209,70,0.0,0.0,0,0.0,0,1.45,760.0,2200.0,13.19,164.5,110.0,6.4,85,205,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,249.04999995231628,4.163197335553705,489.3042,731.7321900000001,1.0,4.0,83,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1054.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
500,1712903061.131406,1055.6,19.0,4.163,140.0,6,0,4,1,4,0.0,600.0,600.0,131.0,120.1,118.7,0.0,0.0,0,209,70,0.0,0.0,0,0.0,0,1.45,760.0,2200.0,13.19,164.5,110.0,6.4,85,205,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,249.45000004768372,4.163197335553705,489.3042,731.7321900000001,1.0,4.0,83,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1055.6,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
501,1712903061.841406,1058.2,19.0,4.163,140.0,6,0,4,1,4,0.0,600.0,600.0,131.0,120.1,118.7,0.0,0.0,0,209,70,0.0,0.0,0,0.0,0,1.45,760.0,2200.0,13.19,164.5,110.0,6.4,85,205,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,250.1600000858307,4.163197335553705,489.3042,731.7321900000001,1.0,4.0,83,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1058.2,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
502,1712903062.251406,1059.7,19.0,4.163,140.0,6,0,4,1,2,0.0,600.0,600.0,131.0,120.1,118.7,0.0,0.0,0,209,70,0.0,0.0,0,0.0,0,1.45,760.0,2170.0,13.19,164.5,110.0,6.4,85,205,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,250.5699999332428,4.163197335553705,489.3042,731.7321900000001,1.0,4.0,83,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1059.7,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
503,1712903062.641406,1061.5,19.0,4.163,140.0,6,0,4,1,4,0.0,600.0,600.0,131.0,120.1,118.8,0.0,0.0,0,209,71,0.0,0.0,0,0.0,0,1.45,760.0,2170.0,12.88,164.5,110.0,6.2,86,197,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,250.96000003814697,4.163197335553705,489.3042,731.7321900000001,1.0,4.0,84,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1061.5,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
504,1712903063.441406,1065.2,19.0,4.113,140.0,6,0,4,1,4,0.0,600.0,600.0,131.0,121.6,118.8,0.0,0.0,0,209,71,0.0,0.0,0,0.0,0,1.45,770.0,2170.0,12.88,168.9,107.4,6.2,86,197,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,251.75999999046326,4.111842105263158,477.738828,751.304358,1.0,4.0,84,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1065.2,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
505,1712903063.861406,1066.9,19.0,4.113,140.0,6,0,4,1,4,0.0,600.0,600.0,131.0,121.6,118.8,0.0,0.0,0,209,71,0.0,0.0,0,0.0,0,1.45,770.0,2170.0,12.88,168.9,107.4,6.2,86,197,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,252.1800000667572,4.111842105263158,477.738828,751.304358,1.0,4.0,84,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1066.9,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
