index,index, AverageDriveForce (lbs), Cadence (stokes/min), DriveLength (meters), DriveTime (ms), HRCur (bpm), Horizontal (meters), PeakDriveForce (lbs), Power (watts), Stroke500mPace (sec/500m), StrokeDistance (meters), StrokeRecoveryTime (ms), lapIdx, latitude, longitude,TimeStamp (sec), ElapsedTime (sec), DragFactor, AverageBoatSpeed (m/s), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
3088,3088,0.0,20.0,0.0,0.0,148.0,10195.283001250458,0.0,0.0,153.2976742665681,9.969891122069354,0.0,0.0,50.456369,14.34084,1458892417.0,3307.0,0.0,3.261628086611112,0.0,0.0,1.0,4.0,1204,0.0,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,10195.283001250458,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3089,3089,0.0,20.0,0.0,0.0,148.0,10198.64027263315,0.0,0.0,151.62959440541772,9.889055712558877,0.0,0.0,50.456383,14.340882,1458892418.0,3308.0,0.0,3.297509315121765,0.0,0.0,1.0,4.0,1204,0.0,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,10198.64027263315,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3090,3090,0.0,20.0,0.0,0.0,148.0,10201.507708350468,0.0,0.0,152.87882233555098,9.86123531695446,0.0,0.0,50.456397,14.340916,1458892419.0,3309.0,0.0,3.270564178618272,0.0,0.0,1.0,4.0,1205,0.0,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,10201.507708350468,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3091,3091,0.0,20.0,0.0,0.0,148.0,10205.092137460337,0.0,0.0,152.87846088769206,9.882991617345054,0.0,0.0,50.456414,14.340959,1458892420.0,3310.0,0.0,3.270571911155694,0.0,0.0,1.0,4.0,1205,0.0,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,10205.092137460337,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3092,3092,0.0,20.0,0.0,0.0,148.0,10208.61915419881,0.0,0.0,152.1825847394557,9.767219391380928,0.0,0.0,50.45643,14.341002,1458892421.0,3311.0,0.0,3.285527058539749,0.0,0.0,1.0,4.0,1205,0.0,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,10208.61915419881,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3093,3093,0.0,20.0,0.0,0.0,148.0,10211.550061766284,0.0,0.0,153.5749264855946,9.838692713434703,0.0,0.0,50.456443,14.341038,1458892422.0,3312.0,0.0,3.2557397971269757,0.0,0.0,1.0,4.0,1206,0.0,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,10211.550061766284,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3094,3094,0.0,20.0,0.0,0.0,148.0,10215.198710150518,0.0,0.0,152.45927926499365,9.955060204760198,0.0,0.0,50.456462,14.34108,1458892423.0,3313.0,0.0,3.279564237811569,0.0,0.0,1.0,4.0,1206,0.0,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,10215.198710150518,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3095,3095,0.0,20.0,0.0,0.0,148.0,10218.604194348703,0.0,0.0,150.67713998181014,9.838139905061878,0.0,0.0,50.456478,14.341121,1458892424.0,3314.0,0.0,3.318353401586733,0.0,0.0,1.0,4.0,1206,0.0,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,10218.604194348703,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3096,3096,0.0,20.0,0.0,0.0,148.0,10221.419304560644,0.0,0.0,152.46784600290405,9.909794041148055,0.0,0.0,50.45649,14.341156,1458892425.0,3315.0,0.0,3.27937996835396,0.0,0.0,1.0,4.0,1207,0.0,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,10221.419304560644,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3097,3097,0.0,20.0,0.0,0.0,148.0,10225.182779272223,0.0,0.0,151.36540615996734,9.963227503506152,0.0,0.0,50.456508,14.341201,1458892426.0,3316.0,0.0,3.303264680382686,0.0,0.0,1.0,4.0,1207,0.0,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,10225.182779272223,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3098,3098,0.0,20.0,0.0,0.0,148.0,10228.588565125898,0.0,0.0,150.5536232583403,9.943035573461431,0.0,0.0,50.456525,14.341241,1458892427.0,3317.0,0.0,3.3210758345020515,0.0,0.0,1.0,4.0,1207,0.0,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,10228.588565125898,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3099,3099,0.0,20.0,0.0,0.0,148.0,10231.396794888424,0.0,0.0,150.8593617027371,10.00511232731697,0.0,0.0,50.456539,14.341274,1458892428.0,3318.0,0.0,3.3143451911538104,0.0,0.0,1.0,4.0,1208,0.0,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,10231.396794888424,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3100,3100,0.0,20.0,0.0,0.0,147.0,10234.923804679953,0.0,0.0,149.92335427404925,10.049935422852403,0.0,0.0,50.456555,14.341317,1458892429.0,3319.0,0.0,3.335037442438991,0.0,0.0,1.0,4.0,1208,0.0,0.0,0.0,147.0,0.0,0.0,0.0,142,146,160,167,180,192,10234.923804679953,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3101,3101,0.0,20.0,0.0,0.0,147.0,10238.1500655841,0.0,0.0,149.2546903922558,9.978215103383794,0.0,0.0,50.456571,14.341355,1458892430.0,3320.0,0.0,3.3499784742841348,0.0,0.0,1.0,4.0,1208,0.0,0.0,0.0,147.0,0.0,0.0,0.0,142,146,160,167,180,192,10238.1500655841,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3102,3102,0.0,20.0,0.0,0.0,147.0,10240.899642974446,0.0,0.0,150.32748687601685,9.995809640382724,0.0,0.0,50.456585,14.341387,1458892431.0,3321.0,0.0,3.3260717011279306,0.0,0.0,1.0,4.0,1209,0.0,0.0,0.0,147.0,0.0,0.0,0.0,142,146,160,167,180,192,10240.899642974446,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3103,3103,0.0,20.0,0.0,0.0,146.0,10244.723261148774,0.0,0.0,150.06288174397122,10.013868858144797,0.0,0.0,50.456603,14.341433,1458892432.0,3322.0,0.0,3.331936546794241,0.0,0.0,1.0,4.0,1209,0.0,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,10244.723261148774,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3104,3104,0.0,20.0,0.0,0.0,146.0,10248.129042271432,0.0,0.0,149.79225524608034,9.96077297931017,0.0,0.0,50.45662,14.341473,1458892433.0,3323.0,0.0,3.3379562860482643,0.0,0.0,1.0,4.0,1209,0.0,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,10248.129042271432,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3105,3105,0.0,20.0,0.0,0.0,146.0,10251.056183590446,0.0,0.0,150.59072253887285,10.02349133324632,0.0,0.0,50.456634,14.341508,1458892434.0,3324.0,0.0,3.3202576597700575,0.0,0.0,1.0,4.0,1210,0.0,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,10251.056183590446,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3106,3106,0.0,20.0,0.0,0.0,146.0,10254.998794928326,0.0,0.0,149.64845582544072,10.049393559413478,0.0,0.0,50.456653,14.341555,1458892435.0,3325.0,0.0,3.3411637777487737,0.0,0.0,1.0,4.0,1210,0.0,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,10254.998794928326,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3107,3107,0.0,20.0,0.0,0.0,146.0,10258.284350393646,0.0,0.0,149.2627382072143,9.95123688157714,0.0,0.0,50.456669,14.341594,1458892436.0,3326.0,0.0,3.3497978531378267,0.0,0.0,1.0,4.0,1210,0.0,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,10258.284350393646,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3108,3108,0.0,20.0,0.0,0.0,146.0,10261.569905073531,0.0,0.0,150.73503101679452,10.031758940099255,0.0,0.0,50.456685,14.341633,1458892437.0,3327.0,0.0,3.3170789605257136,0.0,0.0,1.0,4.0,1211,0.0,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,10261.569905073531,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3109,3109,0.0,20.0,0.0,0.0,146.0,10265.341021481929,0.0,0.0,149.52512405418295,10.0427337834004,0.0,0.0,50.456705,14.341676,1458892438.0,3328.0,0.0,3.3439196466997516,0.0,0.0,1.0,4.0,1211,0.0,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,10265.341021481929,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3110,3110,0.0,20.0,0.0,0.0,146.0,10268.507277836148,0.0,0.0,149.3617208572575,9.97137693972941,0.0,0.0,50.45672,14.341714,1458892439.0,3329.0,0.0,3.3475779278001334,0.0,0.0,1.0,4.0,1211,0.0,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,10268.507277836148,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3111,3111,0.0,20.0,0.0,0.0,146.0,10271.613571482894,0.0,0.0,150.43057835106825,10.009081389687951,0.0,0.0,50.456735,14.341751,1458892440.0,3330.0,0.0,3.3237923132431364,0.0,0.0,1.0,4.0,1212,0.0,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,10271.613571482894,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3112,3112,0.0,20.0,0.0,0.0,146.0,10275.257885134692,0.0,0.0,149.8639027498971,10.01875272472729,0.0,0.0,50.456753,14.341794,1458892441.0,3331.0,0.0,3.3363604632293167,0.0,0.0,1.0,4.0,1212,0.0,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,10275.257885134692,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3113,3113,0.0,20.0,0.0,0.0,146.0,10278.309187487248,0.0,0.0,149.7192356387686,9.95602905686796,0.0,0.0,50.456769,14.341829,1458892442.0,3332.0,0.0,3.3395842415757633,0.0,0.0,1.0,4.0,1212,0.0,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,10278.309187487248,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3114,3114,0.0,20.0,0.0,0.0,147.0,10281.603863345916,0.0,0.0,150.6624771213636,10.00990740281147,0.0,0.0,50.456783,14.34187,1458892443.0,3333.0,0.0,3.3186763522893195,0.0,0.0,1.0,4.0,1213,0.0,0.0,0.0,147.0,0.0,0.0,0.0,142,146,160,167,180,192,10281.603863345916,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3115,3115,0.0,20.0,0.0,0.0,147.0,10285.42746990368,0.0,0.0,149.85153604704644,10.019944632512363,0.0,0.0,50.456801,14.341916,1458892444.0,3334.0,0.0,3.336635800937157,0.0,0.0,1.0,4.0,1213,0.0,0.0,0.0,147.0,0.0,0.0,0.0,142,146,160,167,180,192,10285.42746990368,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3116,3116,0.0,20.0,0.0,0.0,147.0,10288.415261623397,0.0,0.0,149.70142600717105,9.957218341836322,0.0,0.0,50.456816,14.341951,1458892445.0,3335.0,0.0,3.339981544170787,0.0,0.0,1.0,4.0,1213,0.0,0.0,0.0,147.0,0.0,0.0,0.0,142,146,160,167,180,192,10288.415261623397,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3117,3117,0.0,20.0,0.0,0.0,147.0,10291.524358482737,0.0,0.0,150.64448207363188,10.011030052788088,0.0,0.0,50.456832,14.341987,1458892446.0,3336.0,0.0,3.3190727806121068,0.0,0.0,1.0,4.0,1214,0.0,0.0,0.0,147.0,0.0,0.0,0.0,142,146,160,167,180,192,10291.524358482737,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3118,3118,0.0,20.0,0.0,0.0,147.0,10295.466958059891,0.0,0.0,149.8347315002064,9.94862134524578,0.0,0.0,50.456851,14.342034,1458892447.0,3337.0,0.0,3.337010017596029,0.0,0.0,1.0,4.0,1214,0.0,0.0,0.0,147.0,0.0,0.0,0.0,142,146,160,167,180,192,10295.466958059891,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3119,3119,0.0,20.0,0.0,0.0,147.0,10298.348353444424,0.0,0.0,150.77465991977024,9.930246736237676,0.0,0.0,50.456867,14.342066,1458892448.0,3338.0,0.0,3.3162071150819274,0.0,0.0,1.0,4.0,1214,0.0,0.0,0.0,147.0,0.0,0.0,0.0,142,146,160,167,180,192,10298.348353444424,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3120,3120,0.0,20.0,0.0,0.0,147.0,10301.399650944812,0.0,0.0,151.05364849859836,10.020052963416658,0.0,0.0,50.456883,14.342101,1458892449.0,3339.0,0.0,3.3100822454125596,0.0,0.0,1.0,4.0,1215,0.0,0.0,0.0,147.0,0.0,0.0,0.0,142,146,160,167,180,192,10301.399650944812,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3121,3121,0.0,20.0,0.0,0.0,147.0,10304.87727484868,0.0,0.0,149.69980752362474,9.96654266445612,0.0,0.0,50.456902,14.34214,1458892450.0,3340.0,0.0,3.3400176544722204,0.0,0.0,1.0,4.0,1215,0.0,0.0,0.0,147.0,0.0,0.0,0.0,142,146,160,167,180,192,10304.87727484868,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3122,3122,0.0,20.0,0.0,0.0,147.0,10307.691327805956,0.0,0.0,150.50354475975703,9.93157025789121,0.0,0.0,50.456917,14.342172,1458892451.0,3341.0,0.0,3.3221808881520403,0.0,0.0,1.0,4.0,1215,0.0,0.0,0.0,147.0,0.0,0.0,0.0,142,146,160,167,180,192,10307.691327805956,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3123,3123,0.0,20.0,0.0,0.0,147.0,10311.096788194556,0.0,0.0,151.03351847188137,9.958557530281771,0.0,0.0,50.456933,14.342213,1458892452.0,3342.0,0.0,3.3105234192970707,0.0,0.0,1.0,4.0,1216,0.0,0.0,0.0,147.0,0.0,0.0,0.0,142,146,160,167,180,192,10311.096788194556,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3124,3124,0.0,20.0,0.0,0.0,147.0,10314.861758290172,0.0,0.0,150.6242239841294,9.859463889166763,0.0,0.0,50.456952,14.342257,1458892453.0,3343.0,0.0,3.3195191767605903,0.0,0.0,1.0,4.0,1216,0.0,0.0,0.0,147.0,0.0,0.0,0.0,142,146,160,167,180,192,10314.861758290172,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3125,3125,0.0,20.0,0.0,0.0,147.0,10317.855814473858,0.0,0.0,152.13808954137434,9.797597199394808,0.0,0.0,50.456968,14.342291,1458892454.0,3344.0,0.0,3.286487963055588,0.0,0.0,1.0,4.0,1216,0.0,0.0,0.0,147.0,0.0,0.0,0.0,142,146,160,167,180,192,10317.855814473858,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3126,3126,0.0,20.0,0.0,0.0,148.0,10321.380250540564,0.0,0.0,153.09876181607612,9.85254111329386,0.0,0.0,50.456985,14.342333,1458892455.0,3345.0,0.0,3.2658657331316023,0.0,0.0,1.0,4.0,1217,0.0,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,10321.380250540564,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3127,3127,0.0,20.0,0.0,0.0,148.0,10325.024550745562,0.0,0.0,152.2449876383745,9.799777184269958,0.0,0.0,50.457003,14.342376,1458892456.0,3346.0,0.0,3.2841803710979525,0.0,0.0,1.0,4.0,1217,0.0,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,10325.024550745562,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3128,3128,0.0,20.0,0.0,0.0,148.0,10327.894047375168,0.0,0.0,153.0647046146839,9.71925019514079,0.0,0.0,50.457016,14.342411,1458892457.0,3347.0,0.0,3.266592394756653,0.0,0.0,1.0,4.0,1217,0.0,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,10327.894047375168,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3129,3129,0.0,20.0,0.0,0.0,148.0,10331.542666390178,0.0,0.0,154.33289295813535,9.833684304482336,0.0,0.0,50.457035,14.342453,1458892458.0,3348.0,0.0,3.239750065046931,0.0,0.0,1.0,4.0,1218,0.0,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,10331.542666390178,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3130,3130,0.0,20.0,0.0,0.0,148.0,10335.30763092559,0.0,0.0,152.53692853616198,9.81505699743557,0.0,0.0,50.457054,14.342497,1458892459.0,3349.0,0.0,3.2778947681607793,0.0,0.0,1.0,4.0,1218,0.0,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,10335.30763092559,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3131,3131,0.0,20.0,0.0,0.0,148.0,10338.057189245932,0.0,0.0,152.8264176552324,9.858156603937108,0.0,0.0,50.457068,14.342529,1458892460.0,3350.0,0.0,3.2716856658118574,0.0,0.0,1.0,4.0,1218,0.0,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,10338.057189245932,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3132,3132,0.0,20.0,0.0,0.0,149.0,10341.468353520631,0.0,0.0,152.15826449753663,9.956359565304057,0.0,0.0,50.457086,14.342568,1458892461.0,3351.0,0.0,3.286052201312369,0.0,0.0,1.0,4.0,1219,0.0,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,10341.468353520631,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3133,3133,0.0,20.0,0.0,0.0,149.0,10344.699571022458,0.0,0.0,150.657475773294,9.848758296731102,0.0,0.0,50.457103,14.342605,1458892462.0,3352.0,0.0,3.318786521768019,0.0,0.0,1.0,4.0,1219,0.0,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,10344.699571022458,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3134,3134,0.0,20.0,0.0,0.0,149.0,10347.333622607028,0.0,0.0,152.30346352370782,9.830655537844734,0.0,0.0,50.457117,14.342635,1458892463.0,3353.0,0.0,3.2829194322437005,0.0,0.0,1.0,4.0,1219,0.0,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,10347.333622607028,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3135,3135,0.0,20.0,0.0,0.0,149.0,10350.74478456631,0.0,0.0,152.58392425871318,9.874880994232786,0.0,0.0,50.457135,14.342674,1458892464.0,3354.0,0.0,3.2768851792815776,0.0,0.0,1.0,4.0,1220,0.0,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,10350.74478456631,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3136,3136,0.0,20.0,0.0,0.0,149.0,10354.098869045354,0.0,0.0,151.9005647638735,9.77632505017288,0.0,0.0,50.457153,14.342712,1458892465.0,3355.0,0.0,3.291626998077594,0.0,0.0,1.0,4.0,1220,0.0,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,10354.098869045354,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3137,3137,0.0,20.0,0.0,0.0,149.0,10356.856206377866,0.0,0.0,153.43188696180627,9.767478487884883,0.0,0.0,50.457168,14.342743,1458892466.0,3356.0,0.0,3.2587750167242926,0.0,0.0,1.0,4.0,1220,0.0,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,10356.856206377866,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3138,3138,0.0,20.0,0.0,0.0,150.0,10360.261959360829,0.0,0.0,153.57085268839126,9.823286387467212,0.0,0.0,50.457185,14.342783,1458892467.0,3357.0,0.0,3.2558261626282943,0.0,0.0,1.0,4.0,1221,0.0,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,10360.261959360829,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3139,3139,0.0,20.0,0.0,0.0,150.0,10363.906248807636,0.0,0.0,152.69838838392582,9.7153870417245,0.0,0.0,50.457203,14.342826,1458892468.0,3358.0,0.0,3.2744287958224043,0.0,0.0,1.0,4.0,1221,0.0,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,10363.906248807636,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3140,3140,0.0,20.0,0.0,0.0,150.0,10366.833364261043,0.0,0.0,154.39426072867468,9.724915797547414,0.0,0.0,50.457217,14.342861,1458892469.0,3359.0,0.0,3.2384623472415,0.0,0.0,1.0,4.0,1221,0.0,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,10366.833364261043,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3141,3141,0.0,20.0,0.0,0.0,150.0,10370.598318874923,0.0,0.0,154.2429807339097,9.805815221348997,0.0,0.0,50.457236,14.342905,1458892470.0,3360.0,0.0,3.2416385991824717,0.0,0.0,1.0,4.0,1222,0.0,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,10370.598318874923,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3142,3142,0.0,20.0,0.0,0.0,150.0,10374.067058241311,0.0,0.0,152.9704533626367,9.760501211388478,0.0,0.0,50.457254,14.342945,1458892471.0,3361.0,0.0,3.2686050737829992,0.0,0.0,1.0,4.0,1222,0.0,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,10374.067058241311,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3143,3143,0.0,20.0,0.0,0.0,150.0,10376.755176839426,0.0,0.0,153.68063253245762,9.80483781499598,0.0,0.0,50.457267,14.342977,1458892472.0,3362.0,0.0,3.253500403796159,0.0,0.0,1.0,4.0,1222,0.0,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,10376.755176839426,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3144,3144,0.0,20.0,0.0,0.0,150.0,10380.3994618758,0.0,0.0,152.98570239538583,9.857894682000223,0.0,0.0,50.457285,14.34302,1458892473.0,3363.0,0.0,3.2682792716653264,0.0,0.0,1.0,4.0,1223,0.0,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,10380.3994618758,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3145,3145,0.0,20.0,0.0,0.0,150.0,10383.688354435406,0.0,0.0,152.16230730674044,9.83021352538782,0.0,0.0,50.457302,14.343058,1458892474.0,3364.0,0.0,3.285964894000074,0.0,0.0,1.0,4.0,1223,0.0,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,10383.688354435406,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3146,3146,0.0,20.0,0.0,0.0,150.0,10386.555750875046,0.0,0.0,152.59078514683867,9.864898132846562,0.0,0.0,50.457316,14.343092,1458892475.0,3365.0,0.0,3.2767378417959394,0.0,0.0,1.0,4.0,1223,0.0,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,10386.555750875046,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3147,3147,0.0,20.0,0.0,0.0,150.0,10390.141073998124,0.0,0.0,152.05428173713622,9.890690198560822,0.0,0.0,50.457334,14.343134,1458892476.0,3366.0,0.0,3.28829937761552,0.0,0.0,1.0,4.0,1224,0.0,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,10390.141073998124,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3148,3148,0.0,20.0,0.0,0.0,150.0,10393.38262329161,0.0,0.0,151.657768051239,9.91762427212451,0.0,0.0,50.457352,14.34317,1458892477.0,3367.0,0.0,3.296896732853607,0.0,0.0,1.0,4.0,1224,0.0,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,10393.38262329161,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3149,3149,0.0,20.0,0.0,0.0,150.0,10396.311913335,0.0,0.0,151.24589910267662,9.91762157748193,0.0,0.0,50.457367,14.343204,1458892478.0,3368.0,0.0,3.305874757374836,0.0,0.0,1.0,4.0,1224,0.0,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,10396.311913335,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3150,3150,0.0,20.0,0.0,0.0,150.0,10400.140402909234,0.0,0.0,151.24594019656558,9.908662218753005,0.0,0.0,50.457387,14.343248,1458892479.0,3369.0,0.0,3.3058738591606422,0.0,0.0,1.0,4.0,1225,0.0,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,10400.140402909234,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
