index,index, AverageDriveForce (lbs), Cadence (stokes/min), DriveLength (meters), DriveTime (ms), HRCur (bpm), Horizontal (meters), PeakDriveForce (lbs), Power (watts), Stroke500mPace (sec/500m), StrokeDistance (meters), StrokeRecoveryTime (ms), longitude,TimeStamp (sec), ElapsedTime (sec), DragFactor, AverageBoatSpeed (m/s), AverageDriveForce (N), PeakDriveForce (N), lapIdx, Calories (kCal), WorkoutState, Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
2533,2533,0.0,28.0,0.0,0.0,175.0,8274.817845699934,0.0,0.0,135.43855026291394,7.709778033843251,0.0,16.489555,1458987394.0,2589.0,0.0,3.6917111046256603,0.0,0.0,0,1.0,4.0,976,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,8274.817845699934,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2534,2534,0.0,28.0,0.0,0.0,175.0,8278.306748221958,0.0,0.0,138.038640302578,7.644923500403415,0.0,16.48951,1458987395.0,2590.0,0.0,3.622174189082201,0.0,0.0,0,1.0,4.0,976,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,8278.306748221958,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2535,2535,0.0,29.0,0.0,0.0,175.0,8282.390851517735,0.0,0.0,138.321005717058,7.789855184700052,0.0,16.489458,1458987396.0,2591.0,0.0,3.6147799635203137,0.0,0.0,0,1.0,4.0,977,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,8282.390851517735,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2536,2536,0.0,29.0,0.0,0.0,175.0,8285.911128644595,0.0,0.0,134.73443587303785,7.878571617616912,0.0,16.489412,1458987397.0,2592.0,0.0,3.7110037739064494,0.0,0.0,0,1.0,4.0,977,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,8285.911128644595,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2537,2537,0.0,29.0,0.0,0.0,175.0,8289.227456034218,0.0,0.0,133.24788498477065,7.682270434557722,0.0,16.489368,1458987398.0,2593.0,0.0,3.7524047759343175,0.0,0.0,0,1.0,4.0,978,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,8289.227456034218,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2538,2538,0.0,28.0,0.0,0.0,175.0,8293.372864569468,0.0,0.0,136.582258972569,7.601150651204471,0.0,16.489313,1458987399.0,2594.0,0.0,3.660797557173361,0.0,0.0,0,1.0,4.0,978,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,8293.372864569468,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2539,2539,0.0,28.0,0.0,0.0,175.0,8297.068772101631,0.0,0.0,138.94045567466955,7.870731475668216,0.0,16.489264,1458987400.0,2595.0,0.0,3.598663884986493,0.0,0.0,0,1.0,4.0,979,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,8297.068772101631,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2540,2540,0.0,28.0,0.0,0.0,175.0,8300.694839303604,0.0,0.0,135.07683136167992,7.563588833053056,0.0,16.489216,1458987401.0,2596.0,0.0,3.7015970463595393,0.0,0.0,0,1.0,4.0,979,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,8300.694839303604,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2541,2541,0.0,28.0,0.0,0.0,175.0,8303.904448069528,0.0,0.0,141.65610996018242,7.608151809177911,0.0,16.489174,1458987402.0,2597.0,0.0,3.5296747887580926,0.0,0.0,0,1.0,4.0,980,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,8303.904448069528,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2542,2542,0.0,28.0,0.0,0.0,175.0,8307.735441266015,0.0,0.0,140.82639230937522,7.454784699065954,0.0,16.489124,1458987403.0,2598.0,0.0,3.5504708442830255,0.0,0.0,0,1.0,4.0,980,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,8307.735441266015,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2543,2543,0.0,28.0,0.0,0.0,175.0,8311.021238513258,0.0,0.0,144.6945501275837,7.869918225276749,0.0,16.489082,1458987404.0,2599.0,0.0,3.455555164718557,0.0,0.0,0,1.0,4.0,981,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,8311.021238513258,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2544,2544,0.0,27.0,0.0,0.0,175.0,8314.821126323046,0.0,0.0,138.14293718872864,7.723308555201892,0.0,16.489033,1458987405.0,2600.0,0.0,3.619439474613951,0.0,0.0,0,1.0,4.0,981,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,8314.821126323046,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2545,2545,0.0,27.0,0.0,0.0,175.0,8317.972615127195,0.0,0.0,140.80454930939993,8.019983422765527,0.0,16.488993,1458987406.0,2601.0,0.0,3.551021628579018,0.0,0.0,0,1.0,4.0,982,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,8317.972615127195,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2546,2546,0.0,28.0,0.0,0.0,175.0,8322.001645442597,0.0,0.0,135.52082373277173,7.781890125482031,0.0,16.488944,1458987407.0,2602.0,0.0,3.689469900108714,0.0,0.0,0,1.0,4.0,982,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,8322.001645442597,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2547,2547,0.0,28.0,0.0,0.0,175.0,8325.490549408909,0.0,0.0,139.72882623823438,8.128017526122541,0.0,16.488901,1458987408.0,2603.0,0.0,3.5783596947097496,0.0,0.0,0,1.0,4.0,982,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,8325.490549408909,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2548,2548,0.0,28.0,0.0,0.0,175.0,8329.4685880138,0.0,0.0,132.86458083790464,7.695128526414503,0.0,16.488852,1458987409.0,2604.0,0.0,3.7632301765208753,0.0,0.0,0,1.0,4.0,983,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,8329.4685880138,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2549,2549,0.0,28.0,0.0,0.0,175.0,8332.712924796593,0.0,0.0,139.23465576315678,7.711311874845257,0.0,16.488812,1458987410.0,2605.0,0.0,3.591059978993435,0.0,0.0,0,1.0,4.0,983,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,8332.712924796593,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2550,2550,0.0,28.0,0.0,0.0,175.0,8336.788766009799,0.0,0.0,138.94245088486605,7.314562736568336,0.0,16.488764,1458987411.0,2606.0,0.0,3.59861220826112,0.0,0.0,0,1.0,4.0,984,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,8336.788766009799,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2551,2551,0.0,28.0,0.0,0.0,175.0,8339.956945337563,0.0,0.0,146.47882724036046,7.389029412113349,0.0,16.488726,1458987412.0,2607.0,0.0,3.4134626103985566,0.0,0.0,0,1.0,4.0,984,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,8339.956945337563,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2552,2552,0.0,28.0,0.0,0.0,175.0,8343.483610450214,0.0,0.0,145.00261288337873,7.0896909530358885,0.0,16.488685,1458987413.0,2608.0,0.0,3.448213725652896,0.0,0.0,0,1.0,4.0,985,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,8343.483610450214,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2553,2553,0.0,28.0,0.0,0.0,175.0,8346.535901065792,0.0,0.0,151.12486263872665,7.161540282368812,0.0,16.488652,1458987414.0,2609.0,0.0,3.3085224447500803,0.0,0.0,0,1.0,4.0,985,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,8346.535901065792,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2554,2554,0.0,28.0,0.0,0.0,175.0,8349.953993424857,0.0,0.0,150.68298007269,7.207936615891597,0.0,16.488615,1458987415.0,2610.0,0.0,3.3182247906087223,0.0,0.0,0,1.0,4.0,986,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,8349.953993424857,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2555,2555,0.0,27.0,0.0,0.0,175.0,8353.331378233548,0.0,0.0,150.8790511231343,7.356945377667739,0.0,16.48858,1458987416.0,2611.0,0.0,3.313912675603611,0.0,0.0,0,1.0,4.0,986,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,8353.331378233548,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2556,2556,0.0,27.0,0.0,0.0,175.0,8356.548069290606,0.0,0.0,147.7781511629695,7.388521178604446,0.0,16.488548,1458987417.0,2612.0,0.0,3.3834500977658113,0.0,0.0,0,1.0,4.0,987,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,8356.548069290606,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2557,2557,0.0,28.0,0.0,0.0,174.0,8360.053173828232,0.0,0.0,147.13734850203943,7.253811831544212,0.0,16.488515,1458987418.0,2613.0,0.0,3.3981854715362743,0.0,0.0,0,1.0,4.0,987,0.0,0.0,0.0,0.0,0.0,174.0,0.0,142,146,160,167,180,192,8360.053173828232,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2558,2558,0.0,28.0,0.0,0.0,174.0,8363.453151554622,0.0,0.0,149.91060337927618,7.417780738032451,0.0,16.488486,1458987419.0,2614.0,0.0,3.335321109574832,0.0,0.0,0,1.0,4.0,988,0.0,0.0,0.0,0.0,0.0,174.0,0.0,142,146,160,167,180,192,8363.453151554622,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2559,2559,0.0,28.0,0.0,0.0,175.0,8366.94492078254,0.0,0.0,145.53213689168336,7.291170948070434,0.0,16.488455,1458987420.0,2615.0,0.0,3.435667273766068,0.0,0.0,0,1.0,4.0,988,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,8366.94492078254,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2560,2560,0.0,28.0,0.0,0.0,175.0,8370.007983781425,0.0,0.0,146.94876571397884,11.979662769859877,0.0,16.488426,1458987421.0,2616.0,0.0,3.40254644243287,0.0,0.0,0,1.0,4.0,989,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,8370.007983781425,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2561,2561,0.0,28.0,0.0,0.0,175.0,8373.72640565944,0.0,0.0,151.69246731120884,11.973492469325592,0.0,16.488392,1458987422.0,2617.0,0.0,3.296142576244154,0.0,0.0,0,1.0,4.0,989,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,8373.72640565944,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2562,2562,0.0,28.0,0.0,0.0,175.0,8377.0659060404,0.0,0.0,166.9336125704009,12.01843986677118,0.0,16.488369,1458987423.0,2618.0,0.0,2.9952026575183295,0.0,0.0,0,1.0,4.0,989,0.0,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,8377.0659060404,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2563,2563,0.0,16.0,0.0,0.0,174.0,8391.405698017632,0.0,0.0,182.1732292857825,11.86639603992679,0.0,16.488266,1458987428.0,2623.0,0.0,2.744640373123264,0.0,0.0,0,1.0,4.0,991,0.0,0.0,0.0,0.0,0.0,174.0,0.0,142,146,160,167,180,192,8391.405698017632,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2564,2564,0.0,16.0,0.0,0.0,174.0,8393.39276765192,0.0,0.0,209.61078201918727,54.4693779534103,0.0,16.488249,1458987429.0,2624.0,0.0,2.385373477373083,0.0,0.0,0,1.0,4.0,991,0.0,0.0,0.0,0.0,0.0,174.0,0.0,142,146,160,167,180,192,8393.39276765192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2565,2565,0.0,16.0,0.0,0.0,174.0,8395.20301922883,0.0,0.0,275.1810305543038,49.364042433806304,0.0,16.488234,1458987430.0,2625.0,0.0,1.8169857093450008,0.0,0.0,0,1.0,4.0,991,0.0,0.0,0.0,0.0,0.0,174.0,0.0,142,146,160,167,180,192,8395.20301922883,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2566,2566,0.0,16.0,0.0,0.0,174.0,8397.125106628093,0.0,0.0,295.1269471737462,48.60681838486933,0.0,16.488224,1458987431.0,2626.0,0.0,1.694186196103745,0.0,0.0,0,1.0,4.0,992,0.0,0.0,0.0,0.0,0.0,174.0,0.0,142,146,160,167,180,192,8397.125106628093,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2567,2567,0.0,26.0,0.0,0.0,119.0,8455.837368444714,0.0,0.0,309.7050130691899,48.14775757306404,0.0,16.488586,1458987549.0,2744.0,0.0,1.6144394791836874,0.0,0.0,0,1.0,4.0,1043,0.0,119.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8455.837368444714,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2568,2568,0.0,26.0,0.0,0.0,119.0,8458.091329273955,0.0,0.0,304.5447997948826,47.95516170236467,0.0,16.488613,1458987550.0,2745.0,0.0,1.641794574515016,0.0,0.0,0,1.0,4.0,1043,0.0,119.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8458.091329273955,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2569,2569,0.0,26.0,0.0,0.0,119.0,8459.679665323643,0.0,0.0,298.7392627896702,5.527525274876682,0.0,16.488634,1458987551.0,2746.0,0.0,1.6737003209117145,0.0,0.0,0,1.0,4.0,1044,0.0,119.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8459.679665323643,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2570,2570,0.0,20.0,0.0,0.0,118.0,8461.62669237721,0.0,0.0,236.9996236993307,5.584736569327277,0.0,16.488657,1458987552.0,2747.0,0.0,2.1097079910739622,0.0,0.0,0,1.0,4.0,1044,0.0,118.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8461.62669237721,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2571,2571,0.0,20.0,0.0,0.0,118.0,8463.708308508456,0.0,0.0,246.94413288136096,6.18318557701404,0.0,16.488679,1458987553.0,2748.0,0.0,2.02474946120795,0.0,0.0,0,1.0,4.0,1044,0.0,118.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8463.708308508456,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2572,2572,0.0,20.0,0.0,0.0,118.0,8466.385908400087,0.0,0.0,232.4581667276776,7.315300571063611,0.0,16.488709,1458987554.0,2749.0,0.0,2.1509246460923226,0.0,0.0,0,1.0,4.0,1045,0.0,118.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8466.385908400087,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2573,2573,0.0,20.0,0.0,0.0,118.0,8468.215076579996,0.0,0.0,217.1033435676597,7.668924121260593,0.0,16.488733,1458987555.0,2750.0,0.0,2.3030506660261376,0.0,0.0,0,1.0,4.0,1045,0.0,118.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8468.215076579996,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2574,2574,0.0,16.0,0.0,0.0,118.0,8470.434288554105,0.0,0.0,216.0680627452388,7.795524076722613,0.0,16.488761,1458987556.0,2751.0,0.0,2.3140856341621356,0.0,0.0,0,1.0,4.0,1045,0.0,118.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8470.434288554105,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2575,2575,0.0,16.0,0.0,0.0,118.0,8473.141945707339,0.0,0.0,223.14040764895495,8.702300617420534,0.0,16.488795,1458987557.0,2752.0,0.0,2.240741626620138,0.0,0.0,0,1.0,4.0,1045,0.0,118.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8473.141945707339,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2576,2576,0.0,16.0,0.0,0.0,118.0,8475.278736679265,0.0,0.0,207.5220968633448,9.41629342781138,0.0,16.488821,1458987558.0,2753.0,0.0,2.409381976943181,0.0,0.0,0,1.0,4.0,1046,0.0,118.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8475.278736679265,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2577,2577,0.0,16.0,0.0,0.0,118.0,8477.589616533185,0.0,0.0,199.12293668144585,9.06926664951713,0.0,16.488848,1458987559.0,2754.0,0.0,2.511011580749701,0.0,0.0,0,1.0,4.0,1046,0.0,118.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8477.589616533185,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2578,2578,0.0,16.0,0.0,0.0,117.0,8480.26198646471,0.0,0.0,206.74218461752133,9.027511780858571,0.0,16.488884,1458987560.0,2755.0,0.0,2.418471106537902,0.0,0.0,0,1.0,4.0,1046,0.0,117.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8480.26198646471,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2579,2579,0.0,16.0,0.0,0.0,117.0,8482.98934645785,0.0,0.0,207.6984273757077,9.282943844744027,0.0,16.48892,1458987561.0,2756.0,0.0,2.4073364748956196,0.0,0.0,0,1.0,4.0,1047,0.0,117.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8482.98934645785,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2580,2580,0.0,16.0,0.0,0.0,117.0,8485.234301240027,0.0,0.0,201.983339699035,9.457115293546629,0.0,16.488949,1458987562.0,2757.0,0.0,2.4754516919317417,0.0,0.0,0,1.0,4.0,1047,0.0,117.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8485.234301240027,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2581,2581,0.0,16.0,0.0,0.0,117.0,8487.315419053743,0.0,0.0,201.15948892758368,9.37938466087879,0.0,16.488977,1458987563.0,2758.0,0.0,2.485589929988325,0.0,0.0,0,1.0,4.0,1047,0.0,117.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8487.315419053743,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2582,2582,0.0,15.0,0.0,0.0,119.0,8489.966874992842,0.0,0.0,205.5865875704592,9.322070867188522,0.0,16.489013,1458987564.0,2759.0,0.0,2.432065271907092,0.0,0.0,0,1.0,4.0,1047,0.0,119.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8489.966874992842,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2583,2583,0.0,15.0,0.0,0.0,119.0,8492.68993611465,0.0,0.0,209.23348291552333,10.028325525410612,0.0,16.48905,1458987565.0,2760.0,0.0,2.389674888707329,0.0,0.0,0,1.0,4.0,1048,0.0,119.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8492.68993611465,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2584,2584,0.0,15.0,0.0,0.0,119.0,8495.149672817386,0.0,0.0,196.83299020891712,10.40657624214967,0.0,16.489083,1458987566.0,2761.0,0.0,2.540224580591412,0.0,0.0,0,1.0,4.0,1048,0.0,119.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8495.149672817386,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2585,2585,0.0,15.0,0.0,0.0,119.0,8497.182675683564,0.0,0.0,195.14505009653428,10.48676261490166,0.0,16.489111,1458987567.0,2762.0,0.0,2.5621966826863414,0.0,0.0,0,1.0,4.0,1048,0.0,119.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8497.182675683564,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2586,2586,0.0,14.0,0.0,0.0,121.0,8500.016541956698,0.0,0.0,196.49458728173383,10.512767205851898,0.0,16.48915,1458987568.0,2763.0,0.0,2.544599354704363,0.0,0.0,0,1.0,4.0,1048,0.0,121.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8500.016541956698,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2587,2587,0.0,14.0,0.0,0.0,121.0,8502.777858406274,0.0,0.0,198.58049868010957,11.196933431325151,0.0,16.489188,1458987569.0,2764.0,0.0,2.517870603222941,0.0,0.0,0,1.0,4.0,1049,0.0,121.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8502.777858406274,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2588,2588,0.0,14.0,0.0,0.0,121.0,8505.412932888172,0.0,0.0,188.6505786327367,11.202517781958251,0.0,16.489224,1458987570.0,2765.0,0.0,2.6504026842843436,0.0,0.0,0,1.0,4.0,1049,0.0,121.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8505.412932888172,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2589,2589,0.0,14.0,0.0,0.0,121.0,8507.7390258335,0.0,0.0,191.28352969974588,10.877123433670407,0.0,16.489256,1458987571.0,2766.0,0.0,2.613920815790259,0.0,0.0,0,1.0,4.0,1049,0.0,121.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8507.7390258335,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2590,2590,0.0,14.0,0.0,0.0,122.0,8510.434689104984,0.0,0.0,197.0058679507005,10.433342276685911,0.0,16.489293,1458987572.0,2767.0,0.0,2.537995467856429,0.0,0.0,0,1.0,4.0,1049,0.0,122.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8510.434689104984,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2591,2591,0.0,14.0,0.0,0.0,122.0,8513.08614603565,0.0,0.0,205.3854925899937,10.680001324212174,0.0,16.489329,1458987573.0,2768.0,0.0,2.434446531226713,0.0,0.0,0,1.0,4.0,1049,0.0,122.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8513.08614603565,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2592,2592,0.0,14.0,0.0,0.0,122.0,8515.467835745556,0.0,0.0,200.6420296970529,10.460522272715366,0.0,16.48936,1458987574.0,2769.0,0.0,2.49200030898284,0.0,0.0,0,1.0,4.0,1050,0.0,122.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8515.467835745556,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2593,2593,0.0,14.0,0.0,0.0,122.0,8517.585165544306,0.0,0.0,201.967974210606,10.123176487843814,0.0,16.489389,1458987575.0,2770.0,0.0,2.4756400214155505,0.0,0.0,0,1.0,4.0,1050,0.0,122.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8517.585165544306,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2594,2594,0.0,15.0,0.0,0.0,122.0,8520.199027378416,0.0,0.0,205.83064441549743,9.826573327718972,0.0,16.489425,1458987576.0,2771.0,0.0,2.4291815313500225,0.0,0.0,0,1.0,4.0,1050,0.0,122.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8520.199027378416,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2595,2595,0.0,15.0,0.0,0.0,122.0,8522.812889212064,0.0,0.0,209.28778328999857,10.35043754024318,0.0,16.489461,1458987577.0,2772.0,0.0,2.3890548800317575,0.0,0.0,0,1.0,4.0,1050,0.0,122.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8522.812889212064,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2596,2596,0.0,15.0,0.0,0.0,122.0,8525.232053692402,0.0,0.0,196.05778750884116,10.476828167900038,0.0,16.489494,1458987578.0,2773.0,0.0,2.5502685017163764,0.0,0.0,0,1.0,4.0,1051,0.0,122.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8525.232053692402,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2597,2597,0.0,15.0,0.0,0.0,122.0,8527.413110145717,0.0,0.0,193.81650548521185,10.501722090213228,0.0,16.489524,1458987579.0,2774.0,0.0,2.579759648169644,0.0,0.0,0,1.0,4.0,1051,0.0,122.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8527.413110145717,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
