index,TimeStamp (sec), Horizontal (meters), Stroke500mPace (sec/500m), Power (watts),Cals, Cadence (stokes/min), HRCur (bpm),DutyCycle,Rowfile_Id, lapIdx, ElapsedTime (sec), DriveLength (meters), StrokeDistance (meters), DriveTime (ms), DragFactor, StrokeRecoveryTime (ms), AverageDriveForce (lbs), AverageBoatSpeed (m/s), PeakDriveForce (lbs), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
60,1452626755.657,668.6995,121.6803,194.2707,43.21004,21.0,143.0,0.3333333,,0.0,164.77900004386902,0.0,0.0,0.0,0.0,0.0,0.0,4.109128593535683,0.0,0.0,0.0,1.0,4.0,60,555.0591428571429,0.0,143.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,668.6995000000001,0.0,0.0,194.2707,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
61,1452626758.356,679.8174,121.5812,194.7462,43.93956,22.0,144.0,0.3333333,,0.0,167.4779999256134,0.0,0.0,0.0,0.0,0.0,0.0,4.112477915993591,0.0,0.0,0.0,1.0,4.0,61,531.126,0.0,144.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,679.8174000000001,0.0,0.0,194.7462,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
62,1452626761.159,691.3062,121.97,192.8896,44.68969,21.0,144.0,0.3333333,,0.0,170.28099989891052,0.0,0.0,0.0,0.0,0.0,0.0,4.099368697220628,0.0,0.0,0.0,1.0,4.0,62,551.1131428571429,0.0,144.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,691.3062000000001,0.0,0.0,192.8896,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
63,1452626763.955,702.7245,122.6396,189.7475,45.43228,22.0,143.0,0.3333333,,0.0,173.07699990272522,0.0,0.0,0.0,0.0,0.0,0.0,4.076986552467555,0.0,0.0,0.0,1.0,4.0,63,517.4931818181818,0.0,143.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,702.7245000000001,0.0,0.0,189.7475,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
64,1452626766.764,714.1381,122.9398,188.3609,46.17069,21.0,142.0,0.3333333,,0.0,175.885999917984,0.0,0.0,0.0,0.0,0.0,0.0,4.067031181114659,0.0,0.0,0.0,1.0,4.0,64,538.174,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,714.1381000000001,0.0,0.0,188.3609,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
65,1452626769.46,725.1124,122.98075,188.1728,46.88218,22.0,141.0,0.3333333,,0.0,178.58200001716614,0.0,0.0,0.0,0.0,0.0,0.0,4.065676945375597,0.0,0.0,0.0,1.0,4.0,65,513.1985454545455,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,725.1124000000001,0.0,0.0,188.1728,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
66,1452626772.058,735.868,120.4194,200.4374,47.59151,23.0,140.0,0.3333333,,0.0,181.1800000667572,0.0,0.0,0.0,0.0,0.0,0.0,4.152154885342395,0.0,0.0,0.0,1.0,4.0,66,522.8801739130434,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,735.8680000000002,0.0,0.0,200.4374,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
67,1452626774.85,747.4282,120.75895,198.7514,48.35411,21.0,140.0,0.3333333,,0.0,183.97199988365173,0.0,0.0,0.0,0.0,0.0,0.0,4.1404798567725205,0.0,0.0,0.0,1.0,4.0,67,567.8611428571428,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,747.4282000000001,0.0,0.0,198.7514,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
68,1452626777.651,758.9891,121.22515,196.4671,49.1144,22.0,140.0,0.3333333,,0.0,186.77300000190735,0.0,0.0,0.0,0.0,0.0,0.0,4.124556661715824,0.0,0.0,0.0,1.0,4.0,68,535.8193636363636,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,758.9891000000001,0.0,0.0,196.4671,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
69,1452626780.452,770.558,121.1361,196.9008,49.87584,22.0,141.0,0.3333333,,0.0,189.57399988174438,0.0,0.0,0.0,0.0,0.0,0.0,4.127588720455752,0.0,0.0,0.0,1.0,4.0,69,537.0021818181818,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,770.5580000000001,0.0,0.0,196.9008,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
70,1452626783.266,782.2026,120.7597,198.7477,50.64345,21.0,142.0,0.3333333,,0.0,192.3880000114441,0.0,0.0,0.0,0.0,0.0,0.0,4.140454141572064,0.0,0.0,0.0,1.0,4.0,70,567.8505714285715,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,782.2026000000001,0.0,0.0,198.7477,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
71,1452626786.06,793.7713,120.7319,198.8849,51.40685,21.0,143.0,0.3333333,,0.0,195.1819999217987,0.0,0.0,0.0,0.0,0.0,0.0,4.14140753189505,0.0,0.0,0.0,1.0,4.0,71,568.2425714285714,0.0,143.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,793.7713000000001,0.0,0.0,198.8849,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
72,1452626788.95,805.7769,120.6646,199.2179,52.20134,21.0,144.0,0.3333333,,0.0,198.07200002670288,0.0,0.0,0.0,0.0,0.0,0.0,4.143717378584937,0.0,0.0,0.0,1.0,4.0,72,569.194,0.0,144.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,805.7769000000001,0.0,0.0,199.2179,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
73,1452626791.756,817.4165,120.4348,200.3606,52.9708,21.0,145.0,0.3333333,,0.0,200.87800002098083,0.0,0.0,0.0,0.0,0.0,0.0,4.151623949223978,0.0,0.0,0.0,1.0,4.0,73,572.4588571428571,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,817.4165000000002,0.0,0.0,200.3606,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
74,1452626794.552,829.0519,120.32045,200.9322,53.74244,22.0,145.0,0.3333333,,0.0,203.67400002479553,0.0,0.0,0.0,0.0,0.0,0.0,4.155569564442287,0.0,0.0,0.0,1.0,4.0,74,547.9969090909091,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,829.0519000000002,0.0,0.0,200.9322,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
75,1452626797.359,840.6141,121.10995,197.0284,54.50112,21.0,146.0,0.3333333,,0.0,206.48099994659424,0.0,0.0,0.0,0.0,0.0,0.0,4.128479947353624,0.0,0.0,0.0,1.0,4.0,75,562.9382857142857,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,840.6141000000001,0.0,0.0,197.0284,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
76,1452626800.251,852.5436,121.5,195.1368,55.28519,21.0,146.0,0.3333333,,0.0,209.37299990653992,0.0,0.0,0.0,0.0,0.0,0.0,4.11522633744856,0.0,0.0,0.0,1.0,4.0,76,557.5337142857143,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,852.5436000000001,0.0,0.0,195.1368,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
77,1452626803.058,864.1144,120.92215,197.9478,56.04523,21.0,146.0,0.3333333,,0.0,212.1800000667572,0.0,0.0,0.0,0.0,0.0,0.0,4.134891746466631,0.0,0.0,0.0,1.0,4.0,77,565.5651428571429,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,864.1144000000002,0.0,0.0,197.9478,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
78,1452626805.857,875.7571,120.0971,202.0555,56.81708,21.0,147.0,0.3333333,,0.0,214.97900009155273,0.0,0.0,0.0,0.0,0.0,0.0,4.1632978648110575,0.0,0.0,0.0,1.0,4.0,78,577.3014285714286,0.0,0.0,147.0,0.0,0.0,0.0,142,146,160,167,180,192,875.7571000000002,0.0,0.0,202.0555,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
79,1452626808.76,887.7566,121.32600000000001,195.9777,57.60728,21.0,147.0,0.3333333,,0.0,217.88199996948242,0.0,0.0,0.0,0.0,0.0,0.0,4.121128200056047,0.0,0.0,0.0,1.0,4.0,79,559.9362857142858,0.0,0.0,147.0,0.0,0.0,0.0,142,146,160,167,180,192,887.7566000000002,0.0,0.0,195.9777,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
80,1452626811.561,899.1746,122.3749,190.9814,58.34859,21.0,147.0,0.3333333,,0.0,220.68300008773804,0.0,0.0,0.0,0.0,0.0,0.0,4.085805177368889,0.0,0.0,0.0,1.0,4.0,80,545.6611428571429,0.0,0.0,147.0,0.0,0.0,0.0,142,146,160,167,180,192,899.1746000000002,0.0,0.0,190.9814,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
81,1452626814.358,910.6675,121.55215,194.8858,59.10123,21.0,147.0,0.3333333,,0.0,223.4800000190735,0.0,0.0,0.0,0.0,0.0,0.0,4.113460765605545,0.0,0.0,0.0,1.0,4.0,81,556.8165714285714,0.0,0.0,147.0,0.0,0.0,0.0,142,146,160,167,180,192,910.6675000000001,0.0,0.0,194.8858,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
82,1452626817.148,922.3093,120.0057,202.5174,59.87541,22.0,148.0,0.3333333,,0.0,226.2699999809265,0.0,0.0,0.0,0.0,0.0,0.0,4.166468759400595,0.0,0.0,0.0,1.0,4.0,82,552.3201818181818,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,922.3093000000001,0.0,0.0,202.5174,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
83,1452626819.955,933.8798,121.2038,196.571,60.63538,21.0,147.0,0.3333333,,0.0,229.07699990272522,0.0,0.0,0.0,0.0,0.0,0.0,4.125283200691728,0.0,0.0,0.0,1.0,4.0,83,561.6314285714286,0.0,0.0,147.0,0.0,0.0,0.0,142,146,160,167,180,192,933.8798000000002,0.0,0.0,196.571,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
84,1452626822.754,945.436,121.1381,196.891,61.39548,21.0,147.0,0.3333333,,0.0,231.87599992752075,0.0,0.0,0.0,0.0,0.0,0.0,4.1275205736263,0.0,0.0,0.0,1.0,4.0,84,562.5457142857142,0.0,0.0,147.0,0.0,0.0,0.0,142,146,160,167,180,192,945.4360000000001,0.0,0.0,196.891,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
85,1452626825.647,957.4484,120.75195,198.7858,62.19048,21.0,147.0,0.3333333,,0.0,234.76900005340576,0.0,0.0,0.0,0.0,0.0,0.0,4.140719880714142,0.0,0.0,0.0,1.0,4.0,85,567.9594285714286,0.0,0.0,147.0,0.0,0.0,0.0,142,146,160,167,180,192,957.4484000000001,0.0,0.0,198.7858,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
86,1452626828.362,968.666,120.72175,198.9352,62.92914,22.0,147.0,0.3333333,,0.0,237.48399996757507,0.0,0.0,0.0,0.0,0.0,0.0,4.141755731672213,0.0,0.0,0.0,1.0,4.0,86,542.5505454545455,0.0,0.0,147.0,0.0,0.0,0.0,142,146,160,167,180,192,968.6660000000002,0.0,0.0,198.9352,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
87,1452626831.16,980.2325,121.30385000000001,196.0849,63.69123,22.0,146.0,0.3333333,,0.0,240.28200006484985,0.0,0.0,0.0,0.0,0.0,0.0,4.121880715245229,0.0,0.0,0.0,1.0,4.0,87,534.777,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,980.2325000000001,0.0,0.0,196.0849,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
88,1452626833.964,991.7288,121.7515,193.9301,64.4421,21.0,144.0,0.3333333,,0.0,243.08599996566772,0.0,0.0,0.0,0.0,0.0,0.0,4.106725584489719,0.0,0.0,0.0,1.0,4.0,88,554.086,0.0,144.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,991.7288000000001,0.0,0.0,193.9301,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
89,1452626836.762,1003.226,121.89569999999999,193.2427,65.19463,22.0,144.0,0.3333333,,0.0,245.8840000629425,0.0,0.0,0.0,0.0,0.0,0.0,4.101867416159881,0.0,0.0,0.0,1.0,4.0,89,527.0255454545455,0.0,144.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1003.2260000000001,0.0,0.0,193.2427,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
90,1452626839.546,1014.653,121.6544,194.3947,65.94212,21.0,145.0,0.3333333,,0.0,248.66799998283386,0.0,0.0,0.0,0.0,0.0,0.0,4.110003419522845,0.0,0.0,0.0,1.0,4.0,90,555.4134285714287,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1014.6530000000001,0.0,0.0,194.3947,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
91,1452626842.255,1025.711,122.54735,190.1763,66.66079,22.0,145.0,0.3333333,,0.0,251.37700009346008,0.0,0.0,0.0,0.0,0.0,0.0,4.080055586677313,0.0,0.0,0.0,1.0,4.0,91,518.6626363636364,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1025.711,0.0,0.0,190.1763,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
92,1452626844.951,1036.703,122.12344999999999,192.1634,67.37489,22.0,145.0,0.3333333,,0.0,254.07299995422363,0.0,0.0,0.0,0.0,0.0,0.0,4.094217777175473,0.0,0.0,0.0,1.0,4.0,92,524.082,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1036.7030000000002,0.0,0.0,192.1634,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
93,1452626847.75,1048.346,120.58905,199.5926,68.14664,22.0,144.0,0.3333333,,0.0,256.87199997901917,0.0,0.0,0.0,0.0,0.0,0.0,4.146313450516444,0.0,0.0,0.0,1.0,4.0,93,544.3434545454546,0.0,144.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1048.3460000000002,0.0,0.0,199.5926,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
94,1452626850.558,1059.909,121.37870000000001,195.7225,68.90545,21.0,144.0,0.3333333,,0.0,259.6800000667572,0.0,0.0,0.0,0.0,0.0,0.0,4.119338895539332,0.0,0.0,0.0,1.0,4.0,94,559.2071428571429,0.0,144.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1059.9090000000003,0.0,0.0,195.7225,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
95,1452626853.349,1071.252,122.72615,189.3463,69.63949,21.0,144.0,0.3333333,,0.0,262.470999956131,0.0,0.0,0.0,0.0,0.0,0.0,4.074111344648227,0.0,0.0,0.0,1.0,4.0,95,540.9894285714286,0.0,144.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1071.2520000000002,0.0,0.0,189.3463,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
96,1452626856.252,1083.028,123.62855,185.2303,70.40017,21.0,144.0,0.3333333,,0.0,265.37400007247925,0.0,0.0,0.0,0.0,0.0,0.0,4.044373245500331,0.0,0.0,0.0,1.0,4.0,96,529.2294285714286,0.0,144.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1083.0280000000002,0.0,0.0,185.2303,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
97,1452626858.963,1094.083,122.43220000000001,190.7133,71.11816,22.0,144.0,0.3333333,,0.0,268.085000038147,0.0,0.0,0.0,0.0,0.0,0.0,4.083892962799002,0.0,0.0,0.0,1.0,4.0,97,520.1271818181818,0.0,144.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1094.0830000000003,0.0,0.0,190.7133,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
98,1452626861.745,1105.427,122.65225000000001,189.6886,71.85473,22.0,144.0,0.3333333,,0.0,270.86699986457825,0.0,0.0,0.0,0.0,0.0,0.0,4.076566063810488,0.0,0.0,0.0,1.0,4.0,98,517.3325454545455,0.0,144.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1105.4270000000001,0.0,0.0,189.6886,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
99,1452626864.454,1116.554,121.703,194.1619,72.58303,22.0,144.0,0.3333333,,0.0,273.57599997520447,0.0,0.0,0.0,0.0,0.0,0.0,4.108362160341159,0.0,0.0,0.0,1.0,4.0,99,529.5324545454546,0.0,144.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1116.5540000000003,0.0,0.0,194.1619,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
100,1452626867.351,1128.333,123.10255000000001,187.6147,73.34551,21.0,144.0,0.3333333,,0.0,276.47300004959106,0.0,0.0,0.0,0.0,0.0,0.0,4.061654287421341,0.0,0.0,0.0,1.0,4.0,100,536.042,0.0,144.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1128.3330000000003,0.0,0.0,187.6147,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
101,1452626870.148,1139.822,121.747,193.9516,74.09757,21.0,145.0,0.3333333,,0.0,279.2699999809265,0.0,0.0,0.0,0.0,0.0,0.0,4.106877376855282,0.0,0.0,0.0,1.0,4.0,101,554.1474285714287,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1139.8220000000001,0.0,0.0,193.9516,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
102,1452626872.95,1151.454,120.43705,200.3492,74.8671,21.0,145.0,0.3333333,,0.0,282.0720000267029,0.0,0.0,0.0,0.0,0.0,0.0,4.151546388756616,0.0,0.0,0.0,1.0,4.0,102,572.4262857142857,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1151.4540000000002,0.0,0.0,200.3492,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
103,1452626875.745,1163.023,120.95795,197.772,75.63023,22.0,146.0,0.3333333,,0.0,284.86699986457825,0.0,0.0,0.0,0.0,0.0,0.0,4.133667939974181,0.0,0.0,0.0,1.0,4.0,103,539.3781818181818,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,1163.0230000000001,0.0,0.0,197.772,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
104,1452626878.555,1174.736,119.85785,203.2678,76.40872,21.0,147.0,0.3333333,,0.0,287.67700004577637,0.0,0.0,0.0,0.0,0.0,0.0,4.17160828431346,0.0,0.0,0.0,1.0,4.0,104,580.7651428571428,0.0,0.0,147.0,0.0,0.0,0.0,142,146,160,167,180,192,1174.7360000000003,0.0,0.0,203.2678,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
105,1452626881.355,1186.289,121.1404,196.8797,77.16813,21.0,147.0,0.3333333,,0.0,290.47699999809265,0.0,0.0,0.0,0.0,0.0,0.0,4.12744220755421,0.0,0.0,0.0,1.0,4.0,105,562.5134285714287,0.0,0.0,147.0,0.0,0.0,0.0,142,146,160,167,180,192,1186.2890000000002,0.0,0.0,196.8797,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
106,1452626884.061,1197.559,120.07275,202.1783,77.91626,22.0,147.0,0.3333333,,0.0,293.18300008773804,0.0,0.0,0.0,0.0,0.0,0.0,4.164142155484904,0.0,0.0,0.0,1.0,4.0,106,551.3953636363636,0.0,0.0,147.0,0.0,0.0,0.0,142,146,160,167,180,192,1197.5590000000002,0.0,0.0,202.1783,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
107,1452626886.946,1209.556,120.31665,200.9512,78.71156,21.0,147.0,0.3333333,,0.0,296.0680000782013,0.0,0.0,0.0,0.0,0.0,0.0,4.155700811151242,0.0,0.0,0.0,1.0,4.0,107,574.1462857142857,0.0,0.0,147.0,0.0,0.0,0.0,142,146,160,167,180,192,1209.5560000000003,0.0,0.0,200.9512,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
108,1452626889.752,1221.189,120.48775,200.0964,79.48035,21.0,149.0,0.3333333,,0.0,298.87400007247925,0.0,0.0,0.0,0.0,0.0,0.0,4.14979946094105,0.0,0.0,0.0,1.0,4.0,108,571.704,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,1221.1890000000003,0.0,0.0,200.0964,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
109,1452626892.556,1232.83,120.62435,199.4173,80.25064,22.0,149.0,0.3333333,,0.0,301.6779999732971,0.0,0.0,0.0,0.0,0.0,0.0,4.145100056497713,0.0,0.0,0.0,1.0,4.0,109,543.8653636363637,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,1232.8300000000002,0.0,0.0,199.4173,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
110,1452626895.35,1244.395,120.6562,199.2594,81.01357,21.0,150.0,0.3333333,,0.0,304.47199988365173,0.0,0.0,0.0,0.0,0.0,0.0,4.14400586128189,0.0,0.0,0.0,1.0,4.0,110,569.3125714285715,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,1244.3950000000002,0.0,0.0,199.2594,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
111,1452626898.151,1256.031,120.04095,202.339,81.78426,21.0,150.0,0.3333333,,0.0,307.27300000190735,0.0,0.0,0.0,0.0,0.0,0.0,4.1652452767159875,0.0,0.0,0.0,1.0,4.0,111,578.1114285714286,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,1256.0310000000002,0.0,0.0,202.339,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
112,1452626901.052,1268.032,121.16615,196.7543,82.57539,21.0,150.0,0.3333333,,0.0,310.17400002479553,0.0,0.0,0.0,0.0,0.0,0.0,4.126565051377798,0.0,0.0,0.0,1.0,4.0,112,562.1551428571429,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,1268.0320000000002,0.0,0.0,196.7543,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
113,1452626903.855,1279.658,120.53229999999999,199.8747,83.34406,21.0,150.0,0.3333333,,0.0,312.97699999809265,0.0,0.0,0.0,0.0,0.0,0.0,4.148265651613717,0.0,0.0,0.0,1.0,4.0,113,571.0705714285714,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,1279.6580000000001,0.0,0.0,199.8747,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
114,1452626906.657,1291.225,121.19454999999999,196.6161,84.10516,22.0,150.0,0.3333333,,0.0,315.779000043869,0.0,0.0,0.0,0.0,0.0,0.0,4.1255980570083395,0.0,0.0,0.0,1.0,4.0,114,536.2257272727272,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,1291.2250000000001,0.0,0.0,196.6161,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
115,1452626909.451,1302.792,120.6631,199.2253,84.8683,21.0,150.0,0.3333333,,0.0,318.57299995422363,0.0,0.0,0.0,0.0,0.0,0.0,4.143768890406429,0.0,0.0,0.0,1.0,4.0,115,569.2151428571428,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,1302.7920000000001,0.0,0.0,199.2253,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
116,1452626912.343,1314.864,119.65520000000001,204.3024,85.67181,21.0,149.0,0.3333333,,0.0,321.4649999141693,0.0,0.0,0.0,0.0,0.0,0.0,4.1786733882021005,0.0,0.0,0.0,1.0,4.0,116,583.7211428571429,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,1314.8640000000003,0.0,0.0,0.0,204.3024,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
117,1452626915.355,1327.371,120.7787,198.6537,86.49966,20.0,148.0,0.3333333,,0.0,324.47699999809265,0.0,0.0,0.0,0.0,0.0,0.0,4.139802796353993,0.0,0.0,0.0,1.0,4.0,117,595.9611,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,1327.3710000000003,0.0,0.0,198.6537,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
118,1452626918.243,1339.295,120.8205,198.4478,87.28416,20.0,149.0,0.3333333,,0.0,327.36500000953674,0.0,0.0,0.0,0.0,0.0,0.0,4.138370557976502,0.0,0.0,0.0,1.0,4.0,118,595.3434,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,1339.2950000000003,0.0,0.0,198.4478,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
119,1452626921.151,1351.3,121.0801,197.1741,88.07423,21.0,149.0,0.3333333,,0.0,330.27300000190735,0.0,0.0,0.0,0.0,0.0,0.0,4.12949774570718,0.0,0.0,0.0,1.0,4.0,119,563.3545714285714,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,1351.3000000000002,0.0,0.0,197.1741,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
120,1452626924.056,1363.317,121.06174999999999,197.2637,88.86658,21.0,149.0,0.3333333,,0.0,333.1779999732971,0.0,0.0,0.0,0.0,0.0,0.0,4.130123676553494,0.0,0.0,0.0,1.0,4.0,120,563.6105714285715,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,1363.3170000000002,0.0,0.0,197.2637,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
121,1452626926.841,1374.811,120.8513,198.296,89.6226,21.0,149.0,0.3333333,,0.0,335.9630000591278,0.0,0.0,0.0,0.0,0.0,0.0,4.137315858414432,0.0,0.0,0.0,1.0,4.0,121,566.5600000000001,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,1374.8110000000001,0.0,0.0,198.296,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
122,1452626929.75,1386.738,121.96170000000001,192.9291,90.40163,21.0,149.0,0.3333333,,0.0,338.87199997901917,0.0,0.0,0.0,0.0,0.0,0.0,4.099647676278701,0.0,0.0,0.0,1.0,4.0,122,551.226,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,1386.7380000000003,0.0,0.0,192.9291,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
123,1452626932.658,1398.664,122.0132,192.6848,91.18091,21.0,149.0,0.3333333,,0.0,341.77999997138977,0.0,0.0,0.0,0.0,0.0,0.0,4.097917274524396,0.0,0.0,0.0,1.0,4.0,123,550.528,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,1398.6640000000002,0.0,0.0,192.6848,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
